year,age_range,male,female,total
2019,0-4,438,383,821
2019,5-9,304,271,575
2019,10-14,337,312,649
2019,15-19,552,545,1097
2019,20-24,717,680,1397
2019,25-29,804,685,1489
2019,30-34,737,634,1371
2019,35-39,823,662,1485
2019,40-44,793,677,1470
2019,45-49,742,614,1356
2019,50-54,829,686,1515
2019,55-59,814,673,1487
2019,60-64,617,534,1151
2019,65-69,523,462,985
2019,70-74,330,358,688
2019,75-79,340,336,676
2019,80-84,231,268,499
2019,85-89,113,146,259
2019,90-94,48,64,112
2019,95-99,4,19,23
2019,100+,1,4,5
2020,0-4,421,381,802
2020,5-9,346,295,641
2020,10-14,321,286,607
2020,15-19,475,480,955
2020,20-24,706,678,1384
2020,25-29,794,673,1467
2020,30-34,748,667,1415
2020,35-39,805,646,1451
2020,40-44,824,693,1517
2020,45-49,720,613,1333
2020,50-54,808,652,1460
2020,55-59,837,691,1528
2020,60-64,647,561,1208
2020,65-69,521,476,997
2020,70-74,358,367,725
2020,75-79,323,325,648
2020,80-84,250,290,540
2020,85-89,115,152,267
2020,90-94,50,71,121
2020,95-99,5,19,24
2020,100+,0,0,0
2021,0-4,401,379,780
2021,5-9,385,323,708
2021,10-14,304,267,571
2021,15-19,428,430,858
2021,20-24,668,666,1334
2021,25-29,791,678,1469
2021,30-34,778,663,1441
2021,35-39,769,654,1423
2021,40-44,848,672,1520
2021,45-49,708,620,1328
2021,50-54,802,648,1450
2021,55-59,823,711,1534
2021,60-64,678,574,1252
2021,65-69,530,475,1005
2021,70-74,398,396,794
2021,75-79,297,304,601
2021,80-84,256,291,547
2021,85-89,130,171,301
2021,90-94,48,76,124
2021,95-99,9,20,29
2021,100+,0,0,0
2022,0-4,398,382,780
2022,5-9,423,339,762
2022,10-14,296,268,564
2022,15-19,376,389,765
2022,20-24,613,618,1231
2022,25-29,809,696,1505
2022,30-34,768,652,1420
2022,35-39,764,660,1424
2022,40-44,832,668,1500
2022,45-49,750,636,1386
2022,50-54,769,647,1416
2022,55-59,800,689,1489
2022,60-64,725,606,1331
2022,65-69,549,489,1038
2022,70-74,430,420,850
2022,75-79,261,299,560
2022,80-84,261,292,553
2022,85-89,130,172,302
2022,90-94,59,79,138
2022,95-99,12,21,33
2022,100+,0,0,0
2023,0-4,404,370,774
2023,5-9,441,381,822
2023,10-14,277,259,536
2023,15-19,359,357,716
2023,20-24,598,589,1187
2023,25-29,750,669,1419
2023,30-34,789,677,1466
2023,35-39,749,634,1383
2023,40-44,828,688,1516
2023,45-49,752,653,1405
2023,50-54,747,627,1374
2023,55-59,793,666,1459
2023,60-64,759,639,1398
2023,65-69,560,505,1065
2023,70-74,448,450,898
2023,75-79,272,293,565
2023,80-84,246,285,531
2023,85-89,148,179,327
2023,90-94,59,85,144
2023,95-99,17,20,37
2023,100+,0,0,0
2024,0-4,408,380,788
2024,5-9,438,383,821
2024,10-14,304,271,575
2024,15-19,337,312,649
2024,20-24,552,545,1097
2024,25-29,717,680,1397
2024,30-34,804,685,1489
2024,35-39,737,634,1371
2024,40-44,818,662,1480
2024,45-49,771,677,1448
2024,50-54,717,614,1331
2024,55-59,802,683,1485
2024,60-64,771,655,1426
2024,65-69,571,510,1081
2024,70-74,468,437,905
2024,75-79,276,325,601
2024,80-84,251,278,529
2024,85-89,147,193,340
2024,90-94,61,84,145
2024,95-99,18,26,44
2024,100+,0,0,0
2025,0-4,416,389,805
2025,5-9,421,381,802
2025,10-14,346,295,641
2025,15-19,321,286,607
2025,20-24,475,480,955
2025,25-29,706,678,1384
2025,30-34,794,673,1467
2025,35-39,748,667,1415
2025,40-44,801,646,1447
2025,45-49,801,693,1494
2025,50-54,695,613,1308
2025,55-59,783,652,1435
2025,60-64,794,673,1467
2025,65-69,599,536,1135
2025,70-74,466,451,917
2025,75-79,300,336,636
2025,80-84,240,270,510
2025,85-89,157,213,370
2025,90-94,61,85,146
2025,95-99,18,30,48
2025,100+,0,0,0
2026,0-4,424,396,820
2026,5-9,401,379,780
2026,10-14,385,323,708
2026,15-19,304,267,571
2026,20-24,428,430,858
2026,25-29,668,666,1334
2026,30-34,791,678,1469
2026,35-39,778,663,1441
2026,40-44,766,654,1420
2026,45-49,824,672,1496
2026,50-54,683,620,1303
2026,55-59,777,648,1425
2026,60-64,783,694,1477
2026,65-69,628,549,1177
2026,70-74,476,450,926
2026,75-79,332,363,695
2026,80-84,223,256,479
2026,85-89,161,216,377
2026,90-94,68,98,166
2026,95-99,18,31,49
2026,100+,0,0,0
2027,0-4,426,398,824
2027,5-9,398,382,780
2027,10-14,423,339,762
2027,15-19,296,268,564
2027,20-24,376,389,765
2027,25-29,613,618,1231
2027,30-34,809,696,1505
2027,35-39,768,652,1420
2027,40-44,762,660,1422
2027,45-49,809,668,1477
2027,50-54,725,636,1361
2027,55-59,744,647,1391
2027,60-64,763,675,1438
2027,65-69,675,581,1256
2027,70-74,493,464,957
2027,75-79,360,386,746
2027,80-84,196,253,449
2027,85-89,165,216,381
2027,90-94,69,98,167
2027,95-99,23,31,54
2027,100+,0,0,0
2028,0-4,429,400,829
2028,5-9,404,370,774
2028,10-14,441,381,822
2028,15-19,277,259,536
2028,20-24,359,357,716
2028,25-29,598,589,1187
2028,30-34,750,669,1419
