year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,5696,5673,5698,5716,5585,5548,5436,6120,5298,4808,5607,5698,5874,6275,6157,6957,7164,7594,8130,9070,8498,8386,9600,9592,9311,9262,9626,9590,9238,9861,9393,9645,9207,9204,9912,10467,10468,10935,11254,10820,10920,10715,10406,10251,9398,9020,8904,8763,9103,9277,9356,9416,9246,9554,9748,9708,10020,9841,9839,9279,9319,9162,7962,8790,8423,7463,7144,7053,7040,5789,5399,4615,4179,3040,2875,3542,3471,3386,3399,3247,2974,2584,2424,2212,1952,1670,1513,1333,1102,894,641,533,415,327,223,145,110,80,45,28,33,5238,5359,5240,5343,5082,5051,4961,5727,4935,4395,5090,5236,5129,5469,5809,6093,6401,6934,7451,8108,7755,7846,8886,8604,8540,8602,8930,8722,8598,8821,8563,8786,8456,8469,9487,9861,10274,10455,10616,10305,10520,10126,9849,9719,8695,8664,8347,8314,8557,8521,8639,8588,8755,8777,8984,9358,9254,9184,9197,9042,8898,8519,7753,8507,8123,7519,7257,7045,7158,5926,5838,4865,4436,3380,3315,3921,3989,3935,3888,3960,3779,3396,3302,3211,2828,2651,2335,2114,1858,1561,1233,977,856,674,476,315,265,188,116,78,104
2020,4850,5694,5672,5697,5715,5584,5547,5435,6119,5298,4808,5606,5697,5873,6274,6155,6955,7161,7591,8126,9065,8494,8381,9595,9586,9305,9256,9620,9583,9231,9853,9384,9635,9196,9192,9898,10450,10450,10914,11229,10794,10890,10683,10372,10214,9362,8982,8864,8721,9056,9226,9301,9358,9185,9487,9676,9631,9936,9753,9746,9186,9222,9059,7867,8676,8305,7350,7026,6926,6901,5663,5270,4494,4058,2943,2774,3405,3322,3228,3226,3065,2792,2412,2249,2039,1783,1512,1358,1184,968,777,551,452,347,268,179,114,84,60,32,0,4508,5236,5358,5239,5342,5081,5050,4961,5726,4935,4395,5090,5236,5128,5468,5808,6092,6400,6933,7450,8106,7753,7844,8884,8602,8538,8600,8927,8719,8595,8817,8559,8782,8452,8464,9481,9855,10267,10447,10608,10296,10510,10116,9838,9707,8684,8652,8334,8300,8541,8504,8620,8568,8733,8754,8958,9329,9223,9152,9162,9005,8858,8478,7712,8458,8071,7465,7200,6983,7087,5860,5765,4797,4367,3320,3249,3834,3890,3827,3768,3821,3630,3247,3139,3035,2654,2469,2154,1931,1679,1393,1085,846,728,562,388,250,204,140,83,0
2021,4726,4848,5693,5671,5696,5714,5583,5546,5434,6118,5298,4808,5605,5696,5872,6272,6153,6952,7158,7587,8122,9060,8489,8376,9589,9580,9299,9250,9613,9576,9223,9844,9374,9624,9184,9179,9882,10432,10430,10890,11202,10765,10858,10648,10335,10174,9323,8941,8821,8676,9006,9172,9244,9297,9121,9417,9600,9550,9847,9661,9648,9090,9118,8951,7765,8555,8179,7229,6899,6789,6751,5528,5132,4364,3929,2840,2667,3259,3167,3064,3046,2877,2606,2237,2073,1863,1614,1357,1207,1040,841,667,468,378,285,215,141,87,63,43,0,4392,4507,5235,5357,5238,5341,5080,5049,4961,5726,4935,4395,5090,5235,5127,5467,5807,6091,6399,6932,7448,8104,7751,7842,8882,8600,8536,8597,8924,8716,8592,8813,8555,8778,8447,8459,9475,9848,10259,10439,10599,10286,10499,10105,9826,9694,8672,8639,8320,8285,8524,8486,8600,8547,8710,8729,8930,9298,9191,9117,9125,8965,8815,8433,7668,8404,8013,7406,7137,6914,7008,5787,5684,4722,4290,3254,3177,3739,3783,3709,3636,3671,3471,3087,2967,2848,2472,2278,1968,1745,1499,1226,940,720,607,458,308,192,151,100,0
2022,4606,4724,4847,5692,5670,5695,5713,5582,5545,5434,6117,5297,4807,5604,5695,5870,6270,6151,6949,7155,7583,8118,9055,8484,8371,9583,9574,9293,9244,9606,9568,9214,9834,9363,9611,9171,9164,9865,10412,10407,10863,11172,10733,10823,10610,10295,10132,9281,8898,8775,8628,8953,9115,9183,9232,9054,9343,9519,9465,9754,9564,9547,8988,9009,8835,7656,8425,8044,7099,6763,6641,6590,5383,4984,4225,3791,2730,2553,3107,3006,2893,2859,2685,2417,2062,1894,1687,1448,1206,1061,904,722,566,391,310,229,169,108,65,45,0,4284,4391,4506,5234,5356,5237,5340,5079,5049,4961,5726,4935,4395,5089,5234,5126,5466,5806,6090,6398,6931,7446,8102,7749,7840,8880,8598,8533,8594,8921,8713,8588,8809,8551,8773,8442,8454,9468,9841,10251,10430,10589,10276,10487,10093,9813,9680,8658,8624,8305,8268,8506,8466,8579,8524,8685,8702,8901,9265,9156,9080,9084,8922,8769,8385,7619,8344,7950,7341,7066,6837,6921,5706,5596,4639,4205,3182,3098,3636,3667,3579,3493,3510,3300,2918,2784,2652,2281,2081,1778,1558,1319,1062,800,600,494,363,237,143,108,0
2023,4471,4605,4723,4846,5691,5669,5694,5712,5581,5545,5434,6116,5296,4806,5603,5693,5868,6268,6148,6946,7151,7579,8114,9050,8479,8366,9577,9568,9286,9237,9598,9559,9204,9822,9351,9597,9157,9148,9846,10389,10382,10834,11139,10698,10784,10569,10252,10086,9236,8852,8727,8577,8898,9055,9119,9164,8983,9264,9434,9375,9656,9464,9440,8881,8892,8711,7540,8286,7899,6959,6616,6482,6417,5227,4825,4077,3644,2613,2434,2949,2838,2716,2668,2491,2228,1884,1715,1514,1287,1060,922,776,613,473,321,249,180,129,80,47,0,4159,4283,4390,4505,5233,5355,5236,5339,5079,5049,4961,5726,4935,4395,5088,5233,5125,5465,5805,6089,6397,6929,7444,8100,7747,7838,8878,8595,8530,8591,8917,8709,8584,8805,8546,8768,8437,8448,9461,9833,10242,10420,10578,10265,10474,10080,9799,9665,8643,8608,8288,8250,8486,8445,8556,8499,8658,8673,8870,9230,9119,9040,9040,8875,8719,8332,7565,8278,7880,7268,6988,6752,6824,5617,5497,4547,4112,3103,3013,3524,3538,3438,3340,3337,3119,2738,2593,2447,2084,1881,1587,1371,1143,904,667,489,392,279,176,102,0
2024,4348,4470,4604,4722,4845,5690,5668,5693,5711,5580,5545,5433,6115,5295,4805,5601,5691,5866,6265,6145,6943,7147,7575,8109,9045,8474,8361,9571,9561,9279,9229,9589,9549,9193,9809,9338,9582,9141,9130,9824,10364,10354,10802,11103,10660,10742,10525,10206,10037,9188,8803,8676,8524,8840,8992,9052,9092,8907,9181,9345,9281,9555,9358,9327,8766,8768,8579,7416,8137,7743,6808,6458,6312,6231,5061,4656,3919,3488,2491,2310,2784,2664,2535,2475,2296,2035,1706,1539,1345,1131,921,792,659,512,388,258,196,138,96,58,0,4044,4158,4282,4389,4504,5232,5354,5235,5339,5079,5049,4961,5725,4935,4395,5087,5232,5124,5464,5804,6088,6396,6927,7442,8098,7745,7836,8875,8592,8527,8588,8913,8705,8580,8800,8541,8762,8431,8442,9453,9824,10232,10409,10566,10253,10460,10066,9784,9649,8627,8591,8270,8231,8465,8423,8531,8473,8629,8642,8836,9192,9079,8996,8993,8824,8664,8273,7505,8205,7802,7187,6901,6657,6718,5518,5388,4446,4010,3018,2920,3400,3399,3288,3175,3154,2927,2550,2392,2236,1883,1679,1397,1188,973,754,543,388,301,207,125,0
2025,4235,4347,4469,4603,4721,4845,5689,5667,5692,5711,5580,5545,5432,6114,5294,4804,5599,5689,5864,6262,6142,6940,7144,7571,8105,9040,8470,8356,9565,9555,9272,9221,9580,9539,9182,9796,9324,9566,9124,9111,9801,10337,10325,10768,11065,10620,10698,10479,10158,9986,9139,8753,8625,8471,8781,8929,8984,9020,8832,9100,9258,9191,9455,9255,9215,8653,8645,8448,7292,7988,7586,6656,6299,6141,6044,4894,4486,3760,3334,2371,2187,2622,2495,2360,2290,2106,1851,1538,1374,1188,988,795,676,554,423,314,204,151,104,70,0,3940,4043,4157,4281,4389,4504,5232,5354,5235,5339,5079,5049,4961,5724,4935,4394,5086,5231,5123,5463,5803,6087,6395,6926,7440,8096,7743,7834,8872,8589,8524,8585,8909,8701,8576,8795,8536,8756,8425,8436,9445,9815,10222,10398,10554,10240,10446,10051,9768,9632,8611,8574,8252,8212,8444,8401,8507,8447,8601,8612,8803,9155,9039,8953,8947,8773,8608,8214,7446,8132,7724,7106,6813,6563,6610,5418,5279,4345,3909,2932,2825,3276,3261,3137,3012,2972,2738,2366,2199,2035,1694,1491,1222,1022,821,622,437,303,228,151,0
2026,4138,4234,4346,4468,4602,4721,4845,5688,5666,5692,5711,5580,5544,5431,6113,5293,4803,5597,5687,5862,6259,6139,6937,7140,7567,8101,9035,8465,8351,9559,9548,9264,9212,9570,9528,9170,9782,9309,9549,9105,9090,9776,10308,10293,10731,11024,10577,10651,10430,10107,9933,9087,8701,8571,8414,8719,8862,8913,8944,8754,9015,9168,9095,9350,9144,9096,8532,8513,8307,7158,7826,7416,6492,6128,5957,5844,4715,4304,3594,3173,2245,2060,2456,2323,2184,2101,1915,1669,1373,1213,1037,853,678,568,458,343,249,158,113,76,0,3853,3939,4042,4157,4281,4389,4504,5232,5354,5235,5339,5079,5049,4961,5723,4934,4393,5085,5230,5122,5462,5802,6086,6394,6924,7438,8094,7741,7832,8869,8586,8521,8581,8905,8696,8571,8790,8530,8750,8419,8429,9437,9806,10211,10386,10541,10226,10431,10035,9751,9614,8594,8555,8233,8192,8421,8377,8481,8420,8571,8580,8768,9115,8996,8907,8896,8717,8547,8149,7380,8051,7637,7016,6717,6458,6491,5308,5159,4235,3798,2837,2722,3143,3111,2976,2838,2780,2541,2175,2001,1831,1504,1304,1051,862,678,501,342,229,166,0
2027,4044,4137,4233,4345,4468,4602,4721,4845,5687,5666,5692,5711,5579,5543,5430,6112,5292,4801,5595,5685,5859,6256,6136,6934,7136,7563,8097,9030,8460,8346,9552,9540,9255,9202,9559,9516,9157,9766,9292,9530,9084,9067,9748,10276,10258,10691,10979,10530,10601,10377,10053,9877,9033,8646,8514,8355,8654,8792,8838,8865,8672,8928,9072,8994,9238,9026,8968,8402,8371,8154,7013,7651,7234,6316,5944,5760,5630,4524,4114,3421,3005,2114,1929,2287,2149,2004,1911,1726,1490,1212,1059,895,728,570,469,371,272,192,119,82,0,3765,3852,3938,4042,4157,4281,4389,4504,5232,5354,5235,5339,5079,5049,4961,5722,4933,4392,5084,5229,5121,5461,5801,6085,6393,6922,7436,8092,7739,7829,8866,8583,8517,8577,8900,8691,8566,8784,8524,8743,8412,8422,9428,9796,10199,10373,10527,10211,10414,10017,9733,9594,8575,8535,8213,8170,8397,8352,8454,8391,8539,8545,8730,9072,8950,8856,8839,8655,8480,8076,7306,7961,7540,6917,6609,6341,6359,5187,5028,4115,3675,2734,2611,2999,2952,2804,2655,2580,2336,1979,1800,1626,1315,1121,887,711,546,392,259,167,0
2028,3923,4043,4136,4232,4345,4468,4602,4721,4845,5687,5666,5692,5710,5578,5542,5429,6110,5290,4799,5593,5683,5856,6253,6133,6931,7132,7559,8093,9025,8455,8340,9544,9531,9245,9191,9547,9502,9142,9748,9273,9508,9061,9041,9718,10241,10220,10648,10931,10481,10547,10322,9996,9818,8976,8588,8454,8293,8585,8718,8760,8782,8588,8835,8972,8886,9118,8899,8831,8262,8217,7989,6856,7463,7038,6127,5748,5549,5402,4324,3915,3239,2830,1980,1796,2116,1971,1823,1723,1541,1316,1058,914,764,612,471,380,294,210,144,87,0,3656,3764,3851,3938,4042,4157,4281,4389,4504,5232,5354,5235,5339,5079,5048,4960,5721,4932,4391,5083,5228,5120,5460,5800,6084,6391,6920,7434,8090,7736,7826,8862,8579,8513,8573,8895,8686,8560,8778,8518,8736,8405,8414,9418,9785,10187,10359,10512,10195,10396,9998,9713,9573,8555,8514,8191,8147,8372,8325,8425,8360,8505,8508,8689,9025,8899,8799,8776,8587,8404,7995,7224,7860,7434,6806,6490,6213,6214,5056,4885,3982,3541,2623,2491,2845,2782,2623,2464,2372,2126,1780,1598,1422,1131,946,732,572,427,297,189,0
