年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2015-06,65000010-001,新北市板橋區,留侯里,693,1674,792,882,233,1239,202,1354,30
2015-06,65000010-002,新北市板橋區,流芳里,646,1587,737,850,226,1119,242,1266,40
2015-06,65000010-003,新北市板橋區,赤松里,318,832,407,425,129,571,132,640,27
2015-06,65000010-004,新北市板橋區,黃石里,445,1211,596,615,213,824,174,923,26
2015-06,65000010-005,新北市板橋區,挹秀里,734,1791,875,916,233,1274,284,1455,48
2015-06,65000010-006,新北市板橋區,湳興里,2325,5763,2783,2980,704,4374,685,4752,126
2015-06,65000010-007,新北市板橋區,新興里,1504,3348,1605,1743,357,2509,482,2822,78
2015-06,65000010-008,新北市板橋區,社後里,4744,9220,5104,4116,747,7398,1075,8041,208
2015-06,65000010-009,新北市板橋區,香社里,1581,4561,2261,2300,546,3510,505,3737,127
2015-06,65000010-010,新北市板橋區,中正里,1626,4594,2258,2336,597,3547,450,3757,92
2015-06,65000010-011,新北市板橋區,自強里,2069,5445,2661,2784,644,3944,857,4598,101
2015-06,65000010-012,新北市板橋區,自立里,1099,2990,1452,1538,373,2223,394,2459,68
2015-06,65000010-013,新北市板橋區,光華里,1101,2842,1405,1437,324,2128,390,2359,78
2015-06,65000010-014,新北市板橋區,國光里,1569,3918,1927,1991,368,2948,602,3307,102
2015-06,65000010-015,新北市板橋區,港尾里,1094,3045,1428,1617,438,2329,278,2419,72
2015-06,65000010-016,新北市板橋區,金華里,1470,4188,2058,2130,545,3162,481,3409,106
2015-06,65000010-017,新北市板橋區,港德里,1932,5141,2521,2620,638,3855,648,4246,122
2015-06,65000010-018,新北市板橋區,民權里,1073,2767,1377,1390,317,1956,494,2323,56
2015-06,65000010-019,新北市板橋區,建國里,1420,3784,1850,1934,439,2820,525,3151,88
2015-06,65000010-020,新北市板橋區,漢生里,1696,4545,2199,2346,652,3249,644,3670,96
2015-06,65000010-021,新北市板橋區,公舘里,1502,4205,2077,2128,642,3004,559,3304,92
2015-06,65000010-022,新北市板橋區,新民里,1730,4739,2333,2406,785,3396,558,3687,110
2015-06,65000010-023,新北市板橋區,幸福里,1510,4254,2119,2135,566,3157,531,3426,113
2015-06,65000010-024,新北市板橋區,忠誠里,1667,4243,2072,2171,559,3022,662,3468,70
2015-06,65000010-025,新北市板橋區,百壽里,945,2525,1218,1307,382,1800,343,1995,57
2015-06,65000010-026,新北市板橋區,介壽里,1201,3257,1568,1689,451,2356,450,2604,80
2015-06,65000010-027,新北市板橋區,新埔里,883,2247,1091,1156,216,1690,341,1902,61
2015-06,65000010-028,新北市板橋區,華江里,3106,7669,3548,4121,1413,5612,644,5799,195
2015-06,65000010-029,新北市板橋區,江翠里,1793,4972,2461,2511,602,3789,581,4095,103
2015-06,65000010-030,新北市板橋區,純翠里,2072,5673,2761,2912,691,4372,610,4644,142
2015-06,65000010-031,新北市板橋區,溪頭里,2397,6296,3092,3204,812,4789,695,5123,138
2015-06,65000010-032,新北市板橋區,聯翠里,1638,3780,1776,2004,449,2865,466,3110,91
2015-06,65000010-033,新北市板橋區,宏翠里,2162,5011,2398,2613,635,3958,418,4123,97
2015-06,65000010-034,新北市板橋區,仁翠里,1099,3065,1494,1571,347,2327,391,2578,65
2015-06,65000010-035,新北市板橋區,新翠里,3051,8196,3952,4244,1036,6531,629,6631,227
2015-06,65000010-036,新北市板橋區,吉翠里,1374,3957,1928,2029,509,3097,351,3231,89
2015-06,65000010-037,新北市板橋區,德翠里,2705,7685,3758,3927,1217,6012,456,5973,217
2015-06,65000010-038,新北市板橋區,滿翠里,1148,3189,1544,1645,366,2417,406,2647,79
