year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,51,50,33,41,48,50,44,49,57,46,47,32,34,59,38,41,28,29,25,13,18,14,19,6,12,7,9,10,6,8,11,8,4,8,4,6,3,3,3,4,1,1,2,0,2,2,0,0,0,0,0,0,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,53,40,48,45,40,41,36,24,40,20,20,20,18,14,12,13,6,5,8,19,13,6,8,12,14,6,7,7,9,9,5,7,5,0,1,0,1,1,0,0,1,0,0,0
2020,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,51,50,33,41,48,50,44,49,56,46,47,32,34,58,38,40,28,29,25,13,18,14,19,6,12,7,9,10,6,8,10,8,4,7,4,5,3,3,3,4,1,1,2,0,2,2,0,0,0,0,0,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,53,40,48,45,40,41,36,24,40,20,20,20,18,14,12,13,6,5,8,19,13,6,8,12,13,6,7,7,8,8,5,6,4,0,1,0,1,1,0,0,1,0,0
2021,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,51,50,33,41,48,50,44,49,55,46,47,32,34,57,37,39,28,28,25,13,18,14,18,6,12,7,9,10,6,8,9,7,4,6,4,5,3,3,3,3,1,1,2,0,2,2,0,0,0,0,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,53,40,48,45,40,41,36,24,40,20,20,20,18,14,12,13,6,5,8,18,13,6,8,11,12,6,7,7,7,7,5,5,4,0,1,0,1,1,0,0,1,0
2022,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,51,50,33,41,48,50,44,49,54,46,46,32,34,56,36,38,27,27,24,13,18,14,17,6,12,7,9,9,6,8,8,6,4,5,4,4,3,3,3,3,1,1,2,0,2,2,0,0,0,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,53,40,48,45,40,41,36,24,40,20,20,20,18,14,12,13,6,5,8,17,13,6,8,10,11,6,7,6,6,6,4,4,3,0,1,0,1,1,0,0,0
2023,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,51,50,33,41,48,50,44,49,53,45,45,32,34,55,35,37,26,26,23,13,17,14,16,6,11,7,9,8,6,7,7,6,4,5,4,4,3,3,3,3,1,1,2,0,2,1,0,0,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,53,40,48,45,40,41,36,24,40,20,20,20,18,14,12,13,6,5,8,16,12,6,8,9,10,6,6,5,5,5,4,3,3,0,1,0,1,1,0,0
2024,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,51,50,33,41,48,50,44,48,52,44,44,32,33,54,34,36,25,25,22,13,16,14,15,6,10,7,8,8,6,6,6,5,4,4,4,4,3,3,3,3,1,1,2,0,1,1,0,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,53,40,48,45,40,41,36,24,40,20,20,20,18,14,12,13,6,5,8,15,11,6,8,8,9,6,5,5,4,4,3,3,3,0,1,0,1,1,0
2025,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,51,50,33,41,48,50,44,47,51,43,43,32,32,53,33,35,24,24,21,13,15,13,14,6,10,7,8,7,6,6,6,5,4,4,4,3,3,3,3,2,1,1,2,0,1,0,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,53,40,48,45,40,41,36,24,40,20,20,20,18,14,12,13,6,5,8,14,10,6,8,7,8,6,5,4,4,3,3,3,2,0,1,0,1,0
2026,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,51,50,33,41,48,50,44,46,50,42,42,32,31,52,32,34,23,23,20,13,14,12,13,6,9,7,7,7,6,6,5,5,4,4,3,3,3,3,2,2,1,1,2,0,0,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,53,40,48,45,40,41,36,24,39,20,20,20,18,14,12,13,6,5,8,13,9,6,7,6,7,5,4,4,3,3,3,2,2,0,1,0,0
2027,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,51,50,33,41,48,49,44,45,49,41,41,31,30,51,31,33,22,22,19,13,13,11,12,6,8,7,7,6,6,5,5,4,4,3,3,3,3,2,2,2,1,1,1,0,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,53,40,48,45,40,41,36,24,38,20,20,20,18,14,12,13,6,5,8,12,8,6,6,6,6,4,4,3,3,3,2,2,2,0,1,0
2028,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,51,50,33,41,47,48,43,44,48,40,40,30,29,50,30,32,21,21,18,12,12,10,11,6,7,7,6,6,5,5,4,4,3,3,3,3,2,2,2,2,1,1,0,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,53,40,48,45,40,41,36,24,37,20,20,20,18,14,12,13,6,5,8,11,7,6,6,5,5,4,3,3,3,2,2,2,2,0,0
2029,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,51,50,33,41,46,47,42,43,47,39,39,29,28,49,29,31,20,20,17,11,11,9,10,6,7,6,6,5,5,4,4,3,3,3,3,2,2,2,2,2,1,0,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,53,40,48,45,40,40,35,24,36,20,20,19,17,14,12,12,6,5,8,10,6,6,5,4,4,3,3,3,2,2,2,2,1,0
2030,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,51,50,33,41,45,46,41,42,46,38,38,28,27,48,28,30,19,19,16,10,10,8,9,6,6,6,5,5,4,4,3,3,3,3,2,2,2,2,2,1,0,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,53,40,48,44,39,39,34,24,35,20,19,18,16,13,12,11,6,5,7,9,6,5,4,4,3,3,3,2,2,2,2,1,0
2031,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,51,49,33,41,44,45,40,41,45,37,37,27,26,47,27,29,18,18,15,9,9,7,8,6,6,5,5,4,4,3,3,3,3,2,2,2,2,2,1,0,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,53,40,47,43,38,38,33,24,34,19,18,17,15,12,11,10,6,5,6,8,5,4,4,3,3,3,2,2,2,2,1,0
2032,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,50,48,33,40,43,44,39,40,44,36,36,26,25,45,26,28,17,17,14,8,8,7,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,1,0,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,52,40,46,42,37,37,32,23,33,18,17,16,14,11,10,9,6,5,6,7,4,4,3,3,3,2,2,2,2,1,0
2033,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,49,47,33,39,42,43,38,39,43,35,35,25,24,43,25,27,16,16,13,7,7,6,6,5,5,4,4,3,3,3,3,2,2,2,2,2,1,0,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,51,39,45,41,36,36,31,22,32,17,16,15,13,10,9,8,6,5,5,6,4,3,3,3,2,2,2,2,1,0
2034,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,48,46,33,38,41,42,37,38,42,34,34,24,23,41,24,26,15,15,12,7,6,6,5,5,4,4,3,3,3,3,2,2,2,2,2,1,0,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,50,38,44,40,35,35,30,21,31,16,15,14,12,9,8,7,6,5,4,5,3,3,3,2,2,2,2,1,0
2035,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,47,45,33,37,40,41,36,37,41,33,33,23,22,39,23,25,14,14,11,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2,1,0,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,49,37,43,39,34,34,29,20,30,15,14,13,11,8,7,6,6,5,4,4,3,3,3,2,2,2,2,0
2036,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,46,44,33,36,39,40,35,36,40,32,32,22,21,37,22,24,13,13,10,6,5,5,4,4,4,3,3,3,3,2,2,2,2,1,0,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,52,41,40,48,36,42,38,33,33,28,19,29,14,13,12,10,7,6,6,5,4,4,3,3,3,2,2,2,2,0
2037,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,45,43,32,35,38,39,34,35,39,31,31,21,20,35,21,23,12,12,9,5,5,4,4,4,3,3,3,3,2,2,2,2,1,0,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,51,41,39,47,35,41,37,32,32,27,18,28,13,12,11,9,6,6,5,4,4,3,3,3,2,2,2,2,0
2038,29,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,44,42,31,34,37,38,33,34,38,30,30,20,19,33,20,22,11,11,8,5,4,4,4,3,3,3,3,2,2,2,2,1,0,27,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,50,40,38,46,34,40,36,31,31,26,17,27,12,11,10,8,6,5,4,4,3,3,3,2,2,2,2,0
2039,28,29,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,47,33,37,31,32,43,41,30,33,36,37,32,33,37,29,29,19,18,31,19,20,10,10,7,4,4,4,3,3,3,3,2,2,2,2,1,0,27,27,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,49,39,37,45,33,39,35,30,30,25,16,26,11,10,9,7,5,4,4,3,3,3,2,2,2,2,0
2040,28,28,29,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,46,33,37,31,31,42,40,29,32,35,36,31,32,36,28,28,18,17,29,18,18,9,9,6,4,4,3,3,3,3,2,2,2,2,1,0,26,27,27,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,35,48,38,36,44,32,38,34,29,29,24,15,24,10,9,8,6,4,4,3,3,3,2,2,2,2,0
2041,28,28,28,29,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,61,59,50,48,40,46,40,45,33,36,30,30,41,39,28,31,34,35,30,31,34,27,27,17,16,27,17,16,8,8,5,4,3,3,3,3,2,2,2,2,1,0,26,26,27,27,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,37,31,34,47,37,35,43,31,37,33,28,28,23,14,22,9,8,7,5,4,3,3,3,2,2,2,2,0
2042,28,28,28,28,29,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,60,58,50,48,40,45,40,44,33,35,29,29,40,38,27,30,33,34,29,30,32,26,25,16,15,25,16,15,7,7,4,3,3,3,3,2,2,2,2,1,0,27,26,26,27,27,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,36,31,33,46,36,34,42,30,36,32,27,27,22,13,20,8,7,6,4,3,3,3,2,2,2,2,0
2043,29,28,28,28,28,29,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,59,57,50,47,40,44,39,43,32,34,28,28,39,37,26,29,32,33,28,29,30,24,23,15,14,23,15,13,6,6,3,3,3,3,2,2,2,2,1,0,27,27,26,26,27,27,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,39,34,35,30,32,45,35,33,41,29,35,31,26,25,21,12,18,7,6,5,3,3,3,2,2,2,2,0
2044,29,29,28,28,28,28,29,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,58,56,49,46,40,43,38,42,31,33,27,27,38,36,25,28,31,32,27,27,28,22,21,14,13,21,13,12,5,5,3,3,3,2,2,2,2,1,0,27,27,27,26,26,27,27,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,38,33,34,29,31,44,34,32,40,28,33,29,24,23,19,11,16,6,5,4,3,3,2,2,2,2,0
2045,28,29,29,28,28,28,28,29,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,57,55,48,45,40,42,37,41,30,32,26,26,37,35,24,27,30,31,26,26,26,21,19,13,12,19,12,11,4,4,3,3,2,2,2,2,1,0,26,27,27,27,26,26,27,27,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,37,32,33,28,30,43,33,31,38,27,31,27,23,21,18,10,15,5,4,3,3,3,2,2,2,0
2046,28,28,29,29,28,28,28,28,29,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,57,56,56,54,47,44,39,41,36,40,29,31,25,25,36,34,23,26,29,29,25,24,24,19,17,12,11,17,11,10,3,3,3,2,2,2,2,1,0,26,26,27,27,27,26,26,27,27,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,42,36,32,36,31,32,27,29,42,32,30,36,26,29,25,21,19,17,9,13,4,3,3,3,2,2,2,0
2047,27,28,28,29,29,28,28,28,28,29,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,56,55,55,53,46,43,38,40,35,39,28,30,24,24,35,33,22,25,28,27,24,22,22,17,16,11,10,15,10,9,3,3,2,2,2,2,1,0,26,26,26,27,27,27,26,26,27,27,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,41,35,31,35,30,31,26,28,41,31,29,34,25,27,23,19,17,15,8,11,3,3,3,2,2,2,0
2048,27,27,28,28,29,29,28,28,28,28,29,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,55,54,54,52,45,42,37,39,34,38,27,29,23,23,34,32,21,24,26,25,22,20,20,16,14,10,9,13,9,8,3,2,2,2,2,1,0,26,26,26,26,27,27,27,26,26,27,27,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,40,34,30,34,29,30,25,27,39,30,28,32,24,25,21,17,15,13,7,10,3,3,2,2,2,0
2049,26,27,27,28,28,29,29,28,28,28,28,29,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,53,42,54,53,53,51,44,41,36,38,33,37,26,28,22,22,33,31,20,23,24,23,20,18,18,14,13,9,8,11,8,7,2,2,2,2,1,0,25,26,26,26,26,27,27,27,26,26,27,27,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,35,39,33,29,33,28,29,24,26,37,29,26,30,22,23,19,15,13,11,6,9,3,2,2,2,0
2050,25,26,27,27,28,28,29,29,28,28,28,28,29,29,30,30,29,28,29,30,30,30,30,31,29,28,28,27,26,25,23,60,31,35,47,47,41,31,27,33,37,41,33,31,34,40,49,39,32,30,43,51,42,47,51,49,46,49,50,47,48,47,45,39,52,42,53,52,52,50,43,40,35,37,32,36,25,27,21,21,31,29,19,22,22,21,18,16,16,13,12,8,7,9,7,6,2,2,2,1,0,24,25,26,26,26,26,27,27,27,26,26,27,27,28,28,28,27,27,27,28,28,28,28,28,27,27,26,26,25,23,21,41,54,43,51,48,47,27,39,34,35,36,36,28,19,41,36,38,42,41,47,47,45,48,52,50,56,36,47,31,40,38,49,40,38,37,50,43,38,47,31,27,21,28,34,34,34,38,32,28,32,27,28,23,25,35,27,24,28,20,21,17,13,11,10,5,8,2,2,2,0
