year,age_range,male,female,total
2019,0-4,3324,3164,6488
2019,5-9,4163,3755,7918
2019,10-14,4522,4301,8823
2019,15-19,5407,4991,10398
2019,20-24,6900,6293,13193
2019,25-29,7322,6700,14022
2019,30-34,7017,6312,13329
2019,35-39,7853,7588,15441
2019,40-44,7808,8082,15890
2019,45-49,7026,7739,14765
2019,50-54,7502,8062,15564
2019,55-59,7620,8626,16246
2019,60-64,7175,7915,15090
2019,65-69,5811,6717,12528
2019,70-74,3211,3914,7125
2019,75-79,2370,3066,5436
2019,80-84,1447,2113,3560
2019,85-89,915,1154,2069
2019,90-94,503,450,953
2019,95-99,88,76,164
2019,100+,9,13,22
2020,0-4,3323,3145,6468
2020,5-9,4175,3840,8015
2020,10-14,4322,3991,8313
2020,15-19,5008,4772,9780
2020,20-24,6710,5998,12708
2020,25-29,7341,6801,14142
2020,30-34,7083,6312,13395
2020,35-39,7759,7309,15068
2020,40-44,7871,8255,16126
2020,45-49,6884,7587,14471
2020,50-54,7552,7930,15482
2020,55-59,7436,8581,16017
2020,60-64,7249,7996,15245
2020,65-69,6128,7204,13332
2020,70-74,3669,4388,8057
2020,75-79,2248,2932,5180
2020,80-84,1540,2217,3757
2020,85-89,878,1228,2106
2020,90-94,533,513,1046
2020,95-99,108,98,206
2020,100+,0,0,0
2021,0-4,3353,3181,6534
2021,5-9,4116,3753,7869
2021,10-14,4164,3841,8005
2021,15-19,4815,4577,9392
2021,20-24,6346,5752,12098
2021,25-29,7374,6896,14270
2021,30-34,7191,6367,13558
2021,35-39,7482,6913,14395
2021,40-44,7804,8139,15943
2021,45-49,7080,7606,14686
2021,50-54,7397,7951,15348
2021,55-59,7384,8480,15864
2021,60-64,7331,8133,15464
2021,65-69,6243,7260,13503
2021,70-74,4234,5079,9313
2021,75-79,2127,2903,5030
2021,80-84,1659,2313,3972
2021,85-89,868,1312,2180
2021,90-94,529,576,1105
2021,95-99,127,108,235
2021,100+,0,0,0
2022,0-4,3411,3230,6641
2022,5-9,3778,3502,7280
2022,10-14,4252,3819,8071
2022,15-19,4707,4495,9202
2022,20-24,5897,5455,11352
2022,25-29,7437,6856,14293
2022,30-34,7281,6529,13810
2022,35-39,7192,6564,13756
2022,40-44,7821,7983,15804
2022,45-49,7269,7797,15066
2022,50-54,7222,7897,15119
2022,55-59,7252,8191,15443
2022,60-64,7432,8305,15737
2022,65-69,6342,7410,13752
2022,70-74,4690,5607,10297
2022,75-79,2184,2976,5160
2022,80-84,1728,2429,4157
2022,85-89,856,1381,2237
2022,90-94,508,597,1105
2022,95-99,146,130,276
2022,100+,0,0,0
2023,0-4,3541,3340,6881
2023,5-9,3575,3324,6899
2023,10-14,4192,3811,8003
2023,15-19,4642,4331,8973
2023,20-24,5639,5281,10920
2023,25-29,7173,6587,13760
2023,30-34,7232,6596,13828
2023,35-39,7142,6405,13547
2023,40-44,7826,7803,15629
2023,45-49,7376,7915,15291
2023,50-54,7032,7782,14814
2023,55-59,7256,8020,15276
2023,60-64,7370,8455,15825
2023,65-69,6522,7470,13992
2023,70-74,4922,6086,11008
2023,75-79,2426,3189,5615
2023,80-84,1760,2501,4261
2023,85-89,881,1459,2340
2023,90-94,486,622,1108
2023,95-99,165,144,309
2023,100+,0,0,0
2024,0-4,3732,3468,7200
2024,5-9,3324,3164,6488
2024,10-14,4163,3755,7918
2024,15-19,4522,4301,8823
2024,20-24,5394,4991,10385
2024,25-29,6875,6292,13167
2024,30-34,7292,6686,13978
2024,35-39,6965,6287,13252
2024,40-44,7756,7556,15312
2024,45-49,7660,8028,15688
2024,50-54,6835,7662,14497
2024,55-59,7225,7944,15169
2024,60-64,7242,8447,15689
2024,65-69,6679,7659,14338
2024,70-74,5202,6349,11551
2024,75-79,2693,3550,6243
2024,80-84,1774,2558,4332
2024,85-89,923,1533,2456
2024,90-94,453,654,1107
2024,95-99,174,168,342
2024,100+,0,0,0
2025,0-4,3715,3453,7168
2025,5-9,3323,3145,6468
2025,10-14,4175,3840,8015
2025,15-19,4322,3991,8313
2025,20-24,4999,4772,9771
2025,25-29,6685,5998,12683
2025,30-34,7313,6786,14099
2025,35-39,7033,6287,13320
2025,40-44,7665,7279,14944
2025,45-49,7721,8200,15921
2025,50-54,6700,7512,14212
2025,55-59,7278,7816,15094
2025,60-64,7071,8406,15477
2025,65-69,6759,7743,14502
2025,70-74,5494,6818,12312
2025,75-79,3084,3982,7066
2025,80-84,1684,2449,4133
2025,85-89,991,1623,2614
2025,90-94,440,706,1146
2025,95-99,184,196,380
2025,100+,0,0,0
2026,0-4,3701,3443,7144
2026,5-9,3353,3181,6534
2026,10-14,4116,3753,7869
2026,15-19,4164,3841,8005
2026,20-24,4810,4577,9387
2026,25-29,6321,5752,12073
2026,30-34,7347,6881,14228
2026,35-39,7140,6342,13482
2026,40-44,7392,6884,14276
2026,45-49,7657,8086,15743
2026,50-54,6893,7533,14426
2026,55-59,7131,7840,14971
2026,60-64,7027,8310,15337
2026,65-69,6841,7882,14723
2026,70-74,5606,6878,12484
2026,75-79,3565,4620,8185
2026,80-84,1599,2435,4034
2026,85-89,1074,1704,2778
2026,90-94,439,763,1202
2026,95-99,182,221,403
2026,100+,0,0,0
2027,0-4,3687,3431,7118
2027,5-9,3411,3230,6641
2027,10-14,3778,3502,7280
2027,15-19,4252,3819,8071
2027,20-24,4707,4495,9202
2027,25-29,5872,5455,11327
2027,30-34,7409,6842,14251
2027,35-39,7231,6504,13735
2027,40-44,7107,6537,13644
2027,45-49,7674,7931,15605
2027,50-54,7078,7722,14800
2027,55-59,6965,7789,14754
2027,60-64,6908,8030,14938
2027,65-69,6941,8054,14995
2027,70-74,5703,7025,12728
2027,75-79,3951,5105,9056
2027,80-84,1654,2508,4162
2027,85-89,1119,1792,2911
2027,90-94,434,808,1242
2027,95-99,177,229,406
2027,100+,0,0,0
2028,0-4,3664,3412,7076
2028,5-9,3541,3340,6881
2028,10-14,3575,3324,6899
2028,15-19,4192,3811,8003
2028,20-24,4642,4331,8973
2028,25-29,5619,5281,10900
2028,30-34,7145,6574,13719
2028,35-39,7183,6571,13754
2028,40-44,7060,6379,13439
2028,45-49,7680,7752,15432
2028,50-54,7181,7839,15020
2028,55-59,6784,7677,14461
2028,60-64,6918,7866,14784
2028,65-69,6887,8202,15089
2028,70-74,5873,7090,12963
2028,75-79,4151,5547,9698
