year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,24,19,18,24,25,29,36,37,34,25,29,34,36,32,45,37,35,46,53,54,58,61,72,72,66,48,66,65,72,55,64,38,46,67,51,52,84,52,62,57,55,47,53,67,61,68,59,69,68,91,88,77,84,78,78,71,102,77,81,68,86,58,60,79,55,57,57,56,57,33,42,38,39,29,24,28,30,28,17,35,37,29,29,19,19,17,10,10,14,9,4,9,0,5,3,4,2,0,0,0,0,22,19,30,26,31,33,28,25,28,32,35,35,47,37,36,31,38,52,49,51,46,47,74,62,54,50,58,52,51,46,47,45,43,38,36,43,47,51,54,48,55,60,61,64,50,49,72,64,54,56,63,52,70,57,57,64,63,63,61,80,74,58,61,71,57,52,59,48,63,45,54,36,51,32,33,28,39,39,38,39,42,23,21,36,31,14,24,20,9,13,12,9,11,4,4,4,2,2,4,0,1
2020,27,24,19,18,24,25,29,36,37,34,25,29,34,36,32,45,37,35,46,53,54,58,61,72,72,66,48,66,65,72,55,64,38,46,67,51,52,84,52,62,57,55,47,53,67,61,68,59,69,68,91,87,77,83,77,77,70,101,76,80,67,85,57,59,78,54,56,56,55,56,32,41,37,38,28,23,27,29,27,16,33,35,27,27,18,17,15,9,9,12,8,3,8,0,4,2,3,2,0,0,0,26,22,19,30,26,31,33,28,25,28,32,35,35,47,37,36,31,38,52,49,51,46,47,74,62,54,50,58,52,51,46,47,45,43,38,36,43,47,51,54,48,55,60,61,64,50,49,72,64,54,56,63,52,70,57,57,64,63,63,61,80,74,58,61,71,57,52,59,48,62,45,53,35,50,31,32,27,38,38,37,38,40,22,20,34,29,13,22,18,8,12,11,8,9,3,3,3,2,1,3,0
2021,28,27,24,19,18,24,25,29,36,37,34,25,29,34,36,32,45,37,35,46,53,54,58,61,72,72,66,48,66,65,72,55,64,38,46,67,51,52,84,52,62,57,55,47,53,67,61,68,59,69,68,90,86,76,82,76,76,69,100,75,79,66,84,56,58,77,53,55,55,54,55,31,40,36,37,27,22,26,28,26,15,31,33,25,25,16,15,13,8,8,10,7,3,7,0,3,2,2,1,0,0,26,26,22,19,30,26,31,33,28,25,28,32,35,35,47,37,36,31,38,52,49,51,46,47,74,62,54,50,58,52,51,46,47,45,43,38,36,43,47,51,54,48,55,60,61,64,50,49,72,64,54,56,63,52,70,57,57,64,63,63,61,80,74,58,61,71,57,52,58,48,61,44,52,34,49,30,31,26,37,37,36,37,38,21,19,32,27,12,20,16,7,11,10,7,8,2,2,2,1,1,0
2022,27,28,27,24,19,18,24,25,29,36,37,34,25,29,34,36,32,45,37,35,46,53,54,58,61,72,72,66,48,66,65,72,55,64,38,46,67,51,52,84,52,62,57,55,47,53,67,61,68,59,69,68,89,85,75,81,75,75,68,99,74,78,65,83,55,57,76,52,54,54,53,54,30,39,35,36,26,21,25,27,25,14,29,31,23,23,14,13,12,7,7,9,6,3,6,0,2,2,1,1,0,26,26,26,22,19,30,26,31,33,28,25,28,32,35,35,47,37,36,31,38,52,49,51,46,47,74,62,54,50,58,52,51,46,47,45,43,38,36,43,47,51,54,48,55,60,61,64,50,49,72,64,54,56,63,52,70,57,57,64,63,63,61,80,74,58,61,70,57,52,57,47,60,43,51,33,48,29,30,25,36,36,35,35,36,20,18,30,25,11,18,14,6,10,9,6,7,2,2,1,1,0
2023,27,27,28,27,24,19,18,24,25,29,36,37,34,25,29,34,36,32,45,37,35,46,53,54,58,61,72,72,66,48,66,65,72,55,64,38,46,67,51,52,84,52,62,57,55,47,53,67,61,68,59,69,68,88,84,74,80,74,74,67,98,73,77,64,82,54,56,75,51,53,53,52,53,29,38,34,35,25,20,24,25,23,13,27,29,21,21,13,12,11,6,6,8,5,2,5,0,2,1,1,0,26,26,26,26,22,19,30,26,31,33,28,25,28,32,35,35,47,37,36,31,38,52,49,51,46,47,74,62,54,50,58,52,51,46,47,45,43,38,36,43,47,51,54,48,55,60,61,64,50,49,72,64,54,56,63,52,70,57,57,64,63,63,61,80,74,58,61,69,57,51,56,46,59,42,50,32,47,28,29,24,35,35,33,33,34,19,17,28,23,10,16,12,5,9,8,5,6,2,1,1,0
2024,27,27,27,28,27,24,19,18,24,25,29,36,37,34,25,29,34,36,32,45,37,35,46,53,54,58,61,72,72,66,48,66,65,72,55,64,38,46,67,51,52,84,52,62,57,55,47,53,67,61,68,59,69,68,87,83,73,79,73,73,66,97,72,76,63,81,53,55,74,50,52,52,51,51,28,37,33,34,24,19,23,23,21,12,25,26,19,19,12,11,10,5,5,7,4,2,4,0,1,1,0,26,26,26,26,26,22,19,30,26,31,33,28,25,28,32,35,35,47,37,36,31,38,52,49,51,46,47,74,62,54,50,58,52,51,46,47,45,43,38,36,43,47,51,54,48,55,60,61,64,50,49,72,64,54,56,63,52,70,57,57,64,63,63,61,80,74,58,61,68,56,50,55,45,58,41,49,31,46,27,28,23,34,33,31,31,32,18,16,26,21,9,14,10,4,8,7,4,5,1,1,0
2025,28,27,27,27,28,27,24,19,18,24,25,29,36,37,34,25,29,34,36,32,45,37,35,46,53,54,58,61,72,72,66,48,66,65,72,55,64,38,46,67,51,52,84,52,62,57,55,47,53,67,61,68,59,69,68,86,82,72,78,72,72,65,96,71,75,62,80,52,54,73,49,51,51,50,49,27,36,32,32,23,18,22,22,20,11,23,24,17,17,11,10,9,4,4,6,3,2,3,0,1,0,26,26,26,26,26,26,22,19,30,26,31,33,28,25,28,32,35,35,47,37,36,31,38,52,49,51,46,47,74,62,54,50,58,52,51,46,47,45,43,38,36,43,47,51,54,48,55,60,61,64,50,49,72,64,54,56,63,52,70,57,57,64,63,63,61,80,74,58,61,67,55,49,54,44,57,40,48,30,45,26,27,22,33,31,29,29,30,17,15,24,19,8,12,9,3,7,6,3,4,1,0
2026,28,28,27,27,27,28,27,24,19,18,24,25,29,36,37,34,25,29,34,36,32,45,37,35,46,53,54,58,61,72,72,66,48,66,65,72,55,64,38,46,67,51,52,84,52,62,57,55,47,53,67,61,68,59,69,68,85,81,71,77,71,71,64,95,70,74,61,79,51,53,72,48,50,50,49,47,26,35,31,30,22,17,21,20,19,10,21,22,15,15,10,9,8,3,3,5,2,2,2,0,0,27,26,26,26,26,26,26,22,19,30,26,31,33,28,25,28,32,35,35,47,37,36,31,38,52,49,51,46,47,74,62,54,50,58,52,51,46,47,45,43,38,36,43,47,51,54,48,55,60,61,64,50,49,72,64,54,56,63,52,70,57,57,64,63,63,61,79,73,58,60,66,54,48,53,43,56,39,47,29,44,25,26,21,31,29,27,27,28,16,14,22,17,7,10,8,2,6,5,2,3,0
2027,28,28,28,27,27,27,28,27,24,19,18,24,25,29,36,37,34,25,29,34,36,32,45,37,35,46,53,54,58,61,72,72,66,48,66,65,72,55,64,38,46,67,51,52,84,52,62,57,55,47,53,67,61,68,59,69,67,84,80,70,76,70,70,63,94,69,73,60,78,50,52,70,47,49,49,47,45,25,33,30,28,21,16,20,19,17,9,19,20,13,13,9,8,7,2,2,4,2,2,1,0,27,27,26,26,26,26,26,26,22,19,30,26,31,33,28,25,28,32,35,35,47,37,36,31,38,52,49,51,46,47,74,62,54,50,58,52,51,46,47,45,43,38,36,43,47,51,54,48,55,60,61,64,50,49,72,64,54,56,63,52,70,57,57,64,63,63,61,78,72,57,59,65,53,47,52,42,55,38,46,28,43,24,25,20,29,27,25,25,26,15,13,20,15,6,8,7,2,5,4,1,0
2028,28,28,28,28,27,27,27,28,27,24,19,18,24,25,29,36,37,34,25,29,34,36,32,45,37,35,46,53,54,58,61,72,72,66,48,66,65,72,55,64,38,46,67,51,52,84,52,62,57,55,47,53,67,61,68,59,68,66,83,79,69,75,69,69,62,93,68,72,59,77,49,51,68,46,48,47,45,43,24,31,28,26,20,15,19,17,15,8,17,18,11,11,8,7,6,2,2,3,2,1,0,27,27,27,26,26,26,26,26,26,22,19,30,26,31,33,28,25,28,32,35,35,47,37,36,31,38,52,49,51,46,47,74,62,54,50,58,52,51,46,47,45,43,38,36,43,47,51,54,48,55,60,61,64,50,49,72,64,54,56,63,52,70,57,57,64,63,63,61,77,71,56,58,64,52,46,51,41,54,37,45,27,41,23,24,19,27,25,23,23,24,13,12,17,13,5,7,6,2,4,3,0
