year,age_range,male,female,total
2019,0-4,367,368,735
2019,5-9,350,317,667
2019,10-14,373,328,701
2019,15-19,540,470,1010
2019,20-24,614,567,1181
2019,25-29,627,617,1244
2019,30-34,672,612,1284
2019,35-39,695,720,1415
2019,40-44,699,634,1333
2019,45-49,602,518,1120
2019,50-54,626,588,1214
2019,55-59,713,609,1322
2019,60-64,589,528,1117
2019,65-69,407,424,831
2019,70-74,245,229,474
2019,75-79,201,218,419
2019,80-84,167,216,383
2019,85-89,95,129,224
2019,90-94,26,45,71
2019,95-99,8,9,17
2019,100+,0,1,1
2020,0-4,375,367,742
2020,5-9,342,326,668
2020,10-14,370,312,682
2020,15-19,484,452,936
2020,20-24,620,540,1160
2020,25-29,610,610,1220
2020,30-34,675,604,1279
2020,35-39,689,718,1407
2020,40-44,705,673,1378
2020,45-49,610,506,1116
2020,50-54,609,561,1170
2020,55-59,717,634,1351
2020,60-64,604,543,1147
2020,65-69,441,433,874
2020,70-74,271,265,536
2020,75-79,181,198,379
2020,80-84,167,229,396
2020,85-89,95,128,223
2020,90-94,34,51,85
2020,95-99,9,9,18
2020,100+,0,0,0
2021,0-4,373,365,738
2021,5-9,344,340,684
2021,10-14,365,291,656
2021,15-19,448,406,854
2021,20-24,607,549,1156
2021,25-29,619,598,1217
2021,30-34,656,595,1251
2021,35-39,665,709,1374
2021,40-44,712,679,1391
2021,45-49,652,534,1186
2021,50-54,582,551,1133
2021,55-59,693,613,1306
2021,60-64,627,568,1195
2021,65-69,465,455,920
2021,70-74,315,309,624
2021,75-79,162,192,354
2021,80-84,165,206,371
2021,85-89,105,148,253
2021,90-94,36,52,88
2021,95-99,10,10,20
2021,100+,0,0,0
2022,0-4,364,348,712
2022,5-9,349,351,700
2022,10-14,368,290,658
2022,15-19,406,380,786
2022,20-24,589,536,1125
2022,25-29,622,589,1211
2022,30-34,642,612,1254
2022,35-39,664,666,1330
2022,40-44,715,707,1422
2022,45-49,656,543,1199
2022,50-54,587,530,1117
2022,55-59,650,610,1260
2022,60-64,686,611,1297
2022,65-69,472,453,925
2022,70-74,328,341,669
2022,75-79,172,182,354
2022,80-84,164,205,369
2022,85-89,107,148,255
2022,90-94,37,65,102
2022,95-99,10,12,22
2022,100+,0,0,0
2023,0-4,351,319,670
2023,5-9,351,369,720
2023,10-14,353,310,663
2023,15-19,403,342,745
2023,20-24,573,526,1099
2023,25-29,616,565,1181
2023,30-34,619,609,1228
2023,35-39,686,640,1326
2023,40-44,704,721,1425
2023,45-49,670,590,1260
2023,50-54,575,518,1093
2023,55-59,632,610,1242
2023,60-64,666,592,1258
2023,65-69,526,483,1009
2023,70-74,345,378,723
2023,75-79,177,180,357
2023,80-84,166,196,362
2023,85-89,105,153,258
2023,90-94,45,70,115
2023,95-99,8,15,23
2023,100+,0,0,0
2024,0-4,341,318,659
2024,5-9,367,368,735
2024,10-14,350,317,667
2024,15-19,373,328,701
2024,20-24,540,470,1010
2024,25-29,614,567,1181
2024,30-34,627,617,1244
2024,35-39,672,612,1284
2024,40-44,693,720,1413
2024,45-49,682,634,1316
2024,50-54,577,518,1095
2024,55-59,601,587,1188
2024,60-64,682,596,1278
2024,65-69,547,505,1052
2024,70-74,362,399,761
2024,75-79,205,204,409
2024,80-84,151,183,334
2024,85-89,107,156,263
2024,90-94,51,75,126
2024,95-99,9,18,27
2024,100+,0,0,0
2025,0-4,339,316,655
2025,5-9,375,367,742
2025,10-14,342,326,668
2025,15-19,370,312,682
2025,20-24,484,452,936
2025,25-29,620,540,1160
2025,30-34,610,610,1220
2025,35-39,675,604,1279
2025,40-44,687,718,1405
2025,45-49,688,673,1361
2025,50-54,585,506,1091
2025,55-59,584,561,1145
2025,60-64,685,622,1307
2025,65-69,563,520,1083
2025,70-74,392,408,800
2025,75-79,227,240,467
2025,80-84,136,166,302
2025,85-89,107,167,274
2025,90-94,54,74,128
2025,95-99,13,21,34
2025,100+,0,0,0
2026,0-4,337,314,651
2026,5-9,373,365,738
2026,10-14,344,340,684
2026,15-19,365,291,656
2026,20-24,448,406,854
2026,25-29,607,549,1156
2026,30-34,619,598,1217
2026,35-39,656,595,1251
2026,40-44,665,709,1374
2026,45-49,693,679,1372
2026,50-54,627,534,1161
2026,55-59,557,551,1108
2026,60-64,662,603,1265
2026,65-69,584,543,1127
2026,70-74,415,430,845
2026,75-79,265,284,549
2026,80-84,122,159,281
2026,85-89,108,149,257
2026,90-94,57,85,142
2026,95-99,15,23,38
2026,100+,0,0,0
2027,0-4,336,312,648
2027,5-9,364,348,712
2027,10-14,349,351,700
2027,15-19,368,290,658
2027,20-24,406,380,786
2027,25-29,589,536,1125
2027,30-34,622,589,1211
2027,35-39,642,612,1254
2027,40-44,664,666,1330
2027,45-49,696,707,1403
2027,50-54,631,543,1174
2027,55-59,562,530,1092
2027,60-64,622,602,1224
2027,65-69,637,586,1223
2027,70-74,425,428,853
2027,75-79,276,313,589
2027,80-84,132,153,285
2027,85-89,107,149,256
2027,90-94,55,86,141
2027,95-99,15,29,44
2027,100+,0,0,0
2028,0-4,334,310,644
2028,5-9,351,319,670
2028,10-14,351,369,720
2028,15-19,353,310,663
2028,20-24,403,342,745
2028,25-29,573,526,1099
2028,30-34,616,565,1181
2028,35-39,619,609,1228
2028,40-44,686,640,1326
2028,45-49,687,721,1408
2028,50-54,645,590,1235
2028,55-59,550,518,1068
2028,60-64,604,600,1204
2028,65-69,619,569,1188
2028,70-74,476,458,934
2028,75-79,291,346,637
2028,80-84,137,154,291
2028,85-89,110,142,252
2028,90-94,54,88,142
2028,95-99,16,31,47
2028,100+,0,0,0
2029,0-4,330,307,637
2029,5-9,341,318,659
2029,10-14,367,368,735
2029,15-19,350,317,667
2029,20-24,373,328,701
2029,25-29,540,470,1010
2029,30-34,614,567,1181
2029,35-39,627,617,1244
2029,40-44,672,612,1284
2029,45-49,679,720,1399
2029,50-54,657,634,1291
2029,55-59,552,518,1070
2029,60-64,576,579,1155
2029,65-69,635,573,1208
2029,70-74,494,480,974
2029,75-79,307,364,671
2029,80-84,162,175,337
2029,85-89,99,132,231
2029,90-94,56,88,144
2029,95-99,17,33,50
2029,100+,0,0,0
2030,0-4,324,300,624
2030,5-9,339,316,655
2030,10-14,375,367,742
2030,15-19,342,326,668
2030,20-24,370,312,682
2030,25-29,484,452,936
2030,30-34,620,540,1160
2030,35-39,610,610,1220
2030,40-44,675,604,1279
2030,45-49,674,718,1392
2030,50-54,663,673,1336
2030,55-59,560,506,1066
2030,60-64,559,555,1114
2030,65-69,640,597,1237
2030,70-74,508,494,1002
2030,75-79,331,372,703
2030,80-84,178,204,382
2030,85-89,89,120,209
2030,90-94,58,93,151
2030,95-99,18,30,48
2030,100+,0,0,0
2031,0-4,316,293,609
2031,5-9,337,314,651
2031,10-14,373,365,738
2031,15-19,344,340,684
2031,20-24,365,291,656
2031,25-29,448,406,854
2031,30-34,607,549,1156
2031,35-39,619,598,1217
2031,40-44,656,595,1251
2031,45-49,653,709,1362
2031,50-54,668,679,1347
2031,55-59,602,534,1136
2031,60-64,532,546,1078
2031,65-69,619,579,1198
2031,70-74,528,517,1045
2031,75-79,351,392,743
2031,80-84,204,239,443
2031,85-89,80,115,195
2031,90-94,60,81,141
2031,95-99,19,35,54
2031,100+,0,0,0
2032,0-4,306,285,591
2032,5-9,336,312,648
2032,10-14,364,348,712
2032,15-19,349,351,700
2032,20-24,368,290,658
2032,25-29,406,380,786
2032,30-34,589,536,1125
2032,35-39,622,589,1211
2032,40-44,642,612,1254
2032,45-49,652,666,1318
2032,50-54,671,707,1378
2032,55-59,606,543,1149
2032,60-64,537,528,1065
2032,65-69,583,577,1160
2032,70-74,574,558,1132
2032,75-79,359,390,749
2032,80-84,210,265,475
2032,85-89,89,111,200
2032,90-94,57,82,139
2032,95-99,19,35,54
2032,100+,0,0,0
2033,0-4,295,276,571
2033,5-9,334,310,644
2033,10-14,351,319,670
2033,15-19,351,369,720
2033,20-24,353,310,663
2033,25-29,403,342,745
2033,30-34,573,526,1099
2033,35-39,616,565,1181
2033,40-44,619,609,1228
2033,45-49,672,640,1312
2033,50-54,663,721,1384
2033,55-59,620,590,1210
2033,60-64,525,516,1041
2033,65-69,567,577,1144
2033,70-74,558,541,1099
2033,75-79,402,418,820
2033,80-84,221,294,515
2033,85-89,91,111,202
2033,90-94,59,79,138
2033,95-99,19,36,55
2033,100+,0,0,0
2034,0-4,285,266,551
2034,5-9,330,307,637
2034,10-14,341,318,659
2034,15-19,367,368,735
2034,20-24,350,317,667
2034,25-29,373,328,701
2034,30-34,540,470,1010
2034,35-39,614,567,1181
2034,40-44,627,617,1244
2034,45-49,659,612,1271
2034,50-54,654,720,1374
2034,55-59,632,634,1266
2034,60-64,527,515,1042
2034,65-69,540,558,1098
2034,70-74,572,544,1116
2034,75-79,418,438,856
2034,80-84,233,308,541
2034,85-89,107,128,235
2034,90-94,53,73,126
2034,95-99,20,36,56
2034,100+,0,0,0
2035,0-4,275,258,533
2035,5-9,324,300,624
2035,10-14,339,316,655
2035,15-19,375,367,742
2035,20-24,342,326,668
2035,25-29,370,312,682
2035,30-34,484,452,936
2035,35-39,620,540,1160
2035,40-44,610,610,1220
2035,45-49,664,604,1268
2035,50-54,649,718,1367
2035,55-59,638,673,1311
2035,60-64,535,505,1040
2035,65-69,526,534,1060
2035,70-74,578,568,1146
2035,75-79,430,452,882
2035,80-84,255,317,572
2035,85-89,117,153,270
2035,90-94,48,68,116
2035,95-99,21,37,58
2035,100+,0,0,0
2036,0-4,265,249,514
2036,5-9,316,293,609
2036,10-14,337,314,651
2036,15-19,373,365,738
2036,20-24,344,340,684
2036,25-29,365,291,656
2036,30-34,448,406,854
2036,35-39,607,549,1156
2036,40-44,619,598,1217
2036,45-49,645,595,1240
2036,50-54,628,709,1337
2036,55-59,643,679,1322
2036,60-64,577,534,1111
2036,65-69,501,526,1027
2036,70-74,560,552,1112
2036,75-79,449,473,922
2036,80-84,272,337,609
2036,85-89,136,178,314
2036,90-94,45,67,112
2036,95-99,22,32,54
2036,100+,0,0,0
2037,0-4,255,239,494
2037,5-9,306,285,591
2037,10-14,336,312,648
2037,15-19,364,348,712
2037,20-24,349,351,700
2037,25-29,368,290,658
2037,30-34,406,380,786
2037,35-39,589,536,1125
2037,40-44,622,589,1211
2037,45-49,633,612,1245
2037,50-54,627,666,1293
2037,55-59,646,707,1353
2037,60-64,581,543,1124
2037,65-69,508,509,1017
2037,70-74,527,552,1079
2037,75-79,491,511,1002
2037,80-84,277,335,612
2037,85-89,141,198,339
2037,90-94,51,66,117
2037,95-99,22,33,55
2037,100+,0,0,0
2038,0-4,247,230,477
2038,5-9,295,276,571
2038,10-14,334,310,644
2038,15-19,351,319,670
2038,20-24,351,369,720
2038,25-29,353,310,663
2038,30-34,403,342,745
2038,35-39,573,526,1099
2038,40-44,616,565,1181
2038,45-49,613,609,1222
2038,50-54,647,640,1287
2038,55-59,638,721,1359
2038,60-64,595,590,1185
2038,65-69,497,500,997
2038,70-74,513,551,1064
2038,75-79,477,498,975
2038,80-84,312,360,672
2038,85-89,149,221,370
2038,90-94,54,67,121
2038,95-99,23,33,56
2038,100+,0,0,0
2039,0-4,240,224,464
2039,5-9,285,266,551
2039,10-14,330,307,637
2039,15-19,341,318,659
2039,20-24,367,368,735
2039,25-29,350,317,667
2039,30-34,373,328,701
2039,35-39,540,470,1010
2039,40-44,614,567,1181
2039,45-49,621,617,1238
2039,50-54,635,612,1247
2039,55-59,629,720,1349
2039,60-64,607,633,1240
2039,65-69,499,502,1001
2039,70-74,491,532,1023
2039,75-79,491,503,994
2039,80-84,326,379,705
2039,85-89,159,236,395
2039,90-94,62,79,141
2039,95-99,21,31,52
2039,100+,0,0,0
2040,0-4,233,218,451
2040,5-9,275,258,533
2040,10-14,324,300,624
