year,age_range,male,female,total
2019,0-4,526,495,1021
2019,5-9,424,334,758
2019,10-14,409,418,827
2019,15-19,632,595,1227
2019,20-24,777,722,1499
2019,25-29,708,660,1368
2019,30-34,597,493,1090
2019,35-39,613,565,1178
2019,40-44,581,578,1159
2019,45-49,616,566,1182
2019,50-54,649,556,1205
2019,55-59,580,528,1108
2019,60-64,471,454,925
2019,65-69,302,314,616
2019,70-74,141,194,335
2019,75-79,73,126,199
2019,80-84,42,97,139
2019,85-89,30,60,90
2019,90-94,14,19,33
2019,95-99,2,6,8
2019,100+,1,0,1
2020,0-4,487,469,956
2020,5-9,460,368,828
2020,10-14,383,362,745
2020,15-19,579,563,1142
2020,20-24,745,711,1456
2020,25-29,764,690,1454
2020,30-34,595,505,1100
2020,35-39,620,558,1178
2020,40-44,593,584,1177
2020,45-49,584,562,1146
2020,50-54,637,554,1191
2020,55-59,609,528,1137
2020,60-64,499,474,973
2020,65-69,318,358,676
2020,70-74,167,204,371
2020,75-79,76,128,204
2020,80-84,43,97,140
2020,85-89,25,71,96
2020,90-94,18,20,38
2020,95-99,4,6,10
2020,100+,0,0,0
2021,0-4,454,428,882
2021,5-9,478,408,886
2021,10-14,366,350,716
2021,15-19,540,509,1049
2021,20-24,714,687,1401
2021,25-29,798,712,1510
2021,30-34,595,546,1141
2021,35-39,621,512,1133
2021,40-44,608,598,1206
2021,45-49,578,553,1131
2021,50-54,626,591,1217
2021,55-59,616,521,1137
2021,60-64,517,493,1010
2021,65-69,356,365,721
2021,70-74,184,234,418
2021,75-79,77,131,208
2021,80-84,49,104,153
2021,85-89,25,63,88
2021,90-94,19,28,47
2021,95-99,6,6,12
2021,100+,0,0,0
2022,0-4,432,379,811
2022,5-9,475,443,918
2022,10-14,388,353,741
2022,15-19,471,456,927
2022,20-24,697,671,1368
2022,25-29,811,721,1532
2022,30-34,627,585,1212
2022,35-39,603,512,1115
2022,40-44,620,569,1189
2022,45-49,563,573,1136
2022,50-54,617,581,1198
2022,55-59,620,532,1152
2022,60-64,553,498,1051
2022,65-69,379,390,769
2022,70-74,210,260,470
2022,75-79,84,132,216
2022,80-84,46,107,153
2022,85-89,28,64,92
2022,90-94,17,32,49
2022,95-99,8,7,15
2022,100+,0,0,0
2023,0-4,376,344,720
2023,5-9,513,467,980
2023,10-14,384,341,725
2023,15-19,439,435,874
2023,20-24,661,629,1290
2023,25-29,820,726,1546
2023,30-34,653,630,1283
2023,35-39,590,492,1082
2023,40-44,628,570,1198
2023,45-49,574,582,1156
2023,50-54,604,581,1185
2023,55-59,610,524,1134
2023,60-64,566,524,1090
2023,65-69,411,411,822
2023,70-74,249,272,521
2023,75-79,91,147,238
2023,80-84,47,108,155
2023,85-89,26,68,94
2023,90-94,16,30,46
2023,95-99,8,10,18
2023,100+,0,0,0
2024,0-4,318,296,614
2024,5-9,526,495,1021
2024,10-14,424,334,758
2024,15-19,409,418,827
2024,20-24,632,595,1227
2024,25-29,777,722,1499
2024,30-34,708,660,1368
2024,35-39,597,493,1090
2024,40-44,613,565,1178
2024,45-49,575,578,1153
2024,50-54,591,566,1157
2024,55-59,624,556,1180
2024,60-64,555,522,1077
2024,65-69,443,436,879
2024,70-74,274,290,564
2024,75-79,116,169,285
2024,80-84,48,101,149
2024,85-89,25,71,96
2024,90-94,16,36,52
2024,95-99,8,9,17
2024,100+,0,0,0
2025,0-4,319,298,617
2025,5-9,487,469,956
2025,10-14,460,368,828
2025,15-19,383,362,745
2025,20-24,579,563,1142
2025,25-29,745,711,1456
2025,30-34,764,690,1454
2025,35-39,595,505,1100
2025,40-44,620,558,1178
2025,45-49,585,584,1169
2025,50-54,561,562,1123
2025,55-59,612,554,1166
2025,60-64,584,526,1110
2025,65-69,468,452,920
2025,70-74,289,333,622
2025,75-79,140,179,319
2025,80-84,52,103,155
2025,85-89,27,72,99
2025,90-94,14,42,56
2025,95-99,10,9,19
2025,100+,0,0,0
2026,0-4,322,300,622
2026,5-9,454,428,882
2026,10-14,478,408,886
2026,15-19,366,350,716
2026,20-24,540,509,1049
2026,25-29,714,687,1401
2026,30-34,798,712,1510
2026,35-39,595,546,1141
2026,40-44,621,512,1133
2026,45-49,600,598,1198
2026,50-54,555,553,1108
2026,55-59,601,591,1192
2026,60-64,591,518,1109
2026,65-69,486,472,958
2026,70-74,322,340,662
2026,75-79,155,209,364
2026,80-84,53,106,159
2026,85-89,32,78,110
2026,90-94,14,35,49
2026,95-99,9,14,23
2026,100+,0,0,0
2027,0-4,324,301,625
2027,5-9,432,379,811
2027,10-14,475,443,918
2027,15-19,388,353,741
2027,20-24,471,456,927
2027,25-29,697,671,1368
2027,30-34,811,721,1532
2027,35-39,627,585,1212
2027,40-44,603,512,1115
2027,45-49,611,569,1180
2027,50-54,539,573,1112
2027,55-59,592,581,1173
2027,60-64,595,528,1123
2027,65-69,518,478,996
2027,70-74,340,365,705
2027,75-79,178,235,413
2027,80-84,59,107,166
2027,85-89,30,80,110
2027,90-94,15,38,53
2027,95-99,9,16,25
2027,100+,0,0,0
2028,0-4,325,302,627
