year,age_range,male,female,total
2019,0-4,1645,1488,3133
2019,5-9,2034,1926,3960
2019,10-14,2069,1867,3936
2019,15-19,2479,2236,4715
2019,20-24,2959,2740,5699
2019,25-29,3198,2684,5882
2019,30-34,2727,2645,5372
2019,35-39,3334,3393,6727
2019,40-44,3312,3242,6554
2019,45-49,2915,2903,5818
2019,50-54,2894,2922,5816
2019,55-59,2847,2876,5723
2019,60-64,2358,2307,4665
2019,65-69,1696,1788,3484
2019,70-74,897,1135,2032
2019,75-79,822,981,1803
2019,80-84,571,751,1322
2019,85-89,408,340,748
2019,90-94,210,188,398
2019,95-99,40,43,83
2019,100+,3,4,7
2020,0-4,1571,1439,3010
2020,5-9,2069,1986,4055
2020,10-14,1972,1798,3770
2020,15-19,2360,2081,4441
2020,20-24,2909,2646,5555
2020,25-29,3193,2781,5974
2020,30-34,2807,2566,5373
2020,35-39,3170,3260,6430
2020,40-44,3437,3420,6857
2020,45-49,2890,2839,5729
2020,50-54,2852,2930,5782
2020,55-59,2897,2908,5805
2020,60-64,2464,2403,4867
2020,65-69,1818,1923,3741
2020,70-74,981,1222,2203
2020,75-79,784,953,1737
2020,80-84,588,775,1363
2020,85-89,367,377,744
2020,90-94,234,191,425
2020,95-99,44,55,99
2020,100+,0,0,0
2021,0-4,1500,1409,2909
2021,5-9,2114,1967,4081
2021,10-14,1932,1775,3707
2021,15-19,2214,1978,4192
2021,20-24,2819,2568,5387
2021,25-29,3210,2822,6032
2021,30-34,2904,2558,5462
2021,35-39,2988,3087,6075
2021,40-44,3449,3477,6926
2021,45-49,2942,2876,5818
2021,50-54,2843,2928,5771
2021,55-59,2931,2912,5843
2021,60-64,2533,2548,5081
2021,65-69,1896,1990,3886
2021,70-74,1143,1354,2497
2021,75-79,735,945,1680
2021,80-84,599,803,1402
2021,85-89,359,415,774
2021,90-94,241,185,426
2021,95-99,53,57,110
2021,100+,0,0,0
2022,0-4,1531,1443,2974
2022,5-9,1964,1785,3749
2022,10-14,2023,1881,3904
2022,15-19,2116,1900,4016
2022,20-24,2672,2455,5127
2022,25-29,3168,2824,5992
2022,30-34,3047,2640,5687
2022,35-39,2850,2859,5709
2022,40-44,3429,3531,6960
2022,45-49,3040,2949,5989
2022,50-54,2800,2915,5715
2022,55-59,2911,2908,5819
2022,60-64,2618,2644,5262
2022,65-69,1982,2066,4048
2022,70-74,1264,1460,2724
2022,75-79,739,993,1732
2022,80-84,599,809,1408
2022,85-89,364,438,802
2022,90-94,228,193,421
2022,95-99,60,64,124
2022,100+,0,0,0
2023,0-4,1605,1509,3114
2023,5-9,1865,1656,3521
2023,10-14,1984,1885,3869
2023,15-19,2091,1881,3972
2023,20-24,2577,2344,4921
2023,25-29,3105,2785,5890
2023,30-34,3057,2651,5708
2023,35-39,2785,2763,5548
2023,40-44,3399,3464,6863
2023,45-49,3145,3081,6226
2023,50-54,2802,2908,5710
2023,55-59,2826,2862,5688
2023,60-64,2711,2772,5483
2023,65-69,2068,2163,4231
2023,70-74,1419,1578,2997
2023,75-79,708,981,1689
2023,80-84,606,812,1418
2023,85-89,360,499,859
2023,90-94,219,187,406
2023,95-99,66,69,135
2023,100+,0,0,0
2024,0-4,1731,1610,3341
2024,5-9,1645,1488,3133
2024,10-14,2034,1926,3960
2024,15-19,2069,1867,3936
2024,20-24,2479,2236,4715
2024,25-29,2959,2740,5699
2024,30-34,3181,2684,5865
2024,35-39,2702,2645,5347
2024,40-44,3293,3374,6667
2024,45-49,3248,3217,6465
2024,50-54,2835,2877,5712
2024,55-59,2787,2878,5665
2024,60-64,2707,2817,5524
2024,65-69,2196,2234,4430
2024,70-74,1522,1690,3212
2024,75-79,751,1027,1778
2024,80-84,614,819,1433
2024,85-89,364,547,911
2024,90-94,200,193,393
2024,95-99,73,69,142
2024,100+,0,0,0
2025,0-4,1758,1637,3395
2025,5-9,1571,1439,3010
2025,10-14,2069,1986,4055
2025,15-19,1972,1798,3770
2025,20-24,2360,2081,4441
2025,25-29,2909,2646,5555
2025,30-34,3177,2781,5958
2025,35-39,2782,2566,5348
2025,40-44,3132,3244,6376
2025,45-49,3370,3395,6765
2025,50-54,2812,2814,5626
2025,55-59,2748,2886,5634
2025,60-64,2758,2849,5607
2025,65-69,2297,2327,4624
2025,70-74,1632,1821,3453
2025,75-79,824,1107,1931
2025,80-84,587,799,1386
2025,85-89,375,567,942
2025,90-94,182,218,400
2025,95-99,82,73,155
2025,100+,0,0,0
2026,0-4,1777,1655,3432
2026,5-9,1500,1409,2909
2026,10-14,2114,1967,4081
2026,15-19,1932,1775,3707
2026,20-24,2214,1978,4192
2026,25-29,2819,2568,5387
2026,30-34,3196,2822,6018
2026,35-39,2879,2558,5437
2026,40-44,2952,3073,6025
2026,45-49,3382,3452,6834
2026,50-54,2865,2851,5716
2026,55-59,2739,2885,5624
2026,60-64,2791,2855,5646
2026,65-69,2365,2469,4834
2026,70-74,1703,1885,3588
2026,75-79,964,1230,2194
2026,80-84,553,794,1347
2026,85-89,383,588,971
2026,90-94,183,240,423
2026,95-99,85,70,155
2026,100+,0,0,0
2027,0-4,1783,1660,3443
2027,5-9,1531,1443,2974
2027,10-14,1964,1785,3749
2027,15-19,2023,1881,3904
2027,20-24,2116,1900,4016
2027,25-29,2672,2455,5127
2027,30-34,3155,2824,5979
2027,35-39,3022,2640,5662
2027,40-44,2816,2848,5664
2027,45-49,3363,3506,6869
2027,50-54,2961,2924,5885
2027,55-59,2703,2873,5576
2027,60-64,2773,2853,5626
2027,65-69,2447,2564,5011
2027,70-74,1783,1960,3743
2027,75-79,1069,1330,2399
2027,80-84,560,836,1396
2027,85-89,385,593,978
2027,90-94,185,257,442
2027,95-99,79,75,154
2027,100+,0,0,0
2028,0-4,1784,1661,3445
2028,5-9,1605,1509,3114
2028,10-14,1865,1656,3521
2028,15-19,1984,1885,3869
2028,20-24,2091,1881,3972
2028,25-29,2577,2344,4921
2028,30-34,3094,2785,5879
2028,35-39,3032,2651,5683
2028,40-44,2754,2754,5508
2028,45-49,3334,3439,6773
2028,50-54,3064,3056,6120
2028,55-59,2704,2867,5571
2028,60-64,2695,2808,5503
2028,65-69,2536,2690,5226
2028,70-74,1862,2053,3915
2028,75-79,1200,1440,2640
2028,80-84,538,826,1364
2028,85-89,392,599,991
2028,90-94,185,295,480
2028,95-99,76,72,148
2028,100+,0,0,0
2029,0-4,1783,1660,3443
2029,5-9,1731,1610,3341
2029,10-14,1645,1488,3133
2029,15-19,2034,1926,3960
2029,20-24,2069,1867,3936
2029,25-29,2479,2236,4715
2029,30-34,2950,2740,5690
2029,35-39,3156,2684,5840
