year,age_range,male,female,total
2019,0-4,509,466,975
2019,5-9,495,442,937
2019,10-14,469,397,866
2019,15-19,856,710,1566
2019,20-24,1098,892,1990
2019,25-29,1092,1030,2122
2019,30-34,1079,942,2021
2019,35-39,1204,1055,2259
2019,40-44,1288,1129,2417
2019,45-49,1195,1035,2230
2019,50-54,1283,1076,2359
2019,55-59,1412,1150,2562
2019,60-64,1141,1164,2305
2019,65-69,921,857,1778
2019,70-74,501,563,1064
2019,75-79,401,451,852
2019,80-84,313,364,677
2019,85-89,232,232,464
2019,90-94,144,83,227
2019,95-99,30,27,57
2019,100+,13,5,18
2020,0-4,511,466,977
2020,5-9,529,480,1009
2020,10-14,442,383,825
2020,15-19,728,635,1363
2020,20-24,1108,860,1968
2020,25-29,1096,1003,2099
2020,30-34,1081,953,2034
2020,35-39,1163,1061,2224
2020,40-44,1318,1112,2430
2020,45-49,1175,1026,2201
2020,50-54,1246,1065,2311
2020,55-59,1409,1156,2565
2020,60-64,1164,1150,2314
2020,65-69,975,942,1917
2020,70-74,567,593,1160
2020,75-79,395,463,858
2020,80-84,294,364,658
2020,85-89,218,241,459
2020,90-94,145,97,242
2020,95-99,38,26,64
2020,100+,0,0,0
2021,0-4,535,500,1035
2021,5-9,523,464,987
2021,10-14,443,384,827
2021,15-19,648,582,1230
2021,20-24,1050,812,1862
2021,25-29,1126,1010,2136
2021,30-34,1101,979,2080
2021,35-39,1105,977,2082
2021,40-44,1297,1125,2422
2021,45-49,1193,1040,2233
2021,50-54,1217,1024,2241
2021,55-59,1360,1167,2527
2021,60-64,1228,1162,2390
2021,65-69,995,976,1971
2021,70-74,665,682,1347
2021,75-79,361,439,800
2021,80-84,310,390,700
2021,85-89,198,231,429
2021,90-94,142,114,256
2021,95-99,43,25,68
2021,100+,0,0,0
2022,0-4,557,503,1060
2022,5-9,516,474,990
2022,10-14,461,413,874
2022,15-19,577,506,1083
2022,20-24,978,772,1750
2022,25-29,1146,996,2142
2022,30-34,1093,1001,2094
2022,35-39,1092,928,2020
2022,40-44,1277,1116,2393
2022,45-49,1187,1078,2265
2022,50-54,1198,1035,2233
2022,55-59,1310,1107,2417
2022,60-64,1277,1177,2454
2022,65-69,1033,1022,2055
2022,70-74,741,752,1493
2022,75-79,352,436,788
2022,80-84,317,374,691
2022,85-89,191,250,441
2022,90-94,128,121,249
2022,95-99,51,29,80
2022,100+,0,0,0
2023,0-4,581,529,1110
2023,5-9,518,481,999
2023,10-14,465,414,879
2023,15-19,518,443,961
2023,20-24,923,737,1660
2023,25-29,1119,957,2076
2023,30-34,1094,1004,2098
2023,35-39,1092,930,2022
2023,40-44,1226,1099,2325
2023,45-49,1210,1101,2311
2023,50-54,1202,1027,2229
2023,55-59,1246,1094,2340
2023,60-64,1324,1135,2459
2023,65-69,1066,1093,2159
2023,70-74,790,793,1583
2023,75-79,370,463,833
2023,80-84,309,378,687
2023,85-89,188,257,445
2023,90-94,128,122,250
2023,95-99,50,34,84
2023,100+,0,0,0
2024,0-4,602,561,1163
2024,5-9,509,466,975
2024,10-14,495,442,937
2024,15-19,469,397,866
2024,20-24,856,710,1566
2024,25-29,1098,892,1990
2024,30-34,1092,1030,2122
2024,35-39,1079,942,2021
2024,40-44,1185,1055,2240
2024,45-49,1263,1129,2392
2024,50-54,1166,1030,2196
2024,55-59,1235,1057,2292
2024,60-64,1342,1125,2467
2024,65-69,1062,1128,2190
