year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,17,22,27,18,22,27,21,24,17,16,31,25,19,24,38,44,42,49,44,66,49,63,55,58,48,63,60,51,55,59,46,54,47,43,54,46,71,61,65,63,102,79,78,76,75,71,65,78,75,84,78,92,89,96,85,111,89,105,107,107,94,86,87,94,78,95,74,73,90,74,73,45,52,29,36,39,38,51,56,34,35,48,31,40,25,30,20,23,20,18,13,13,6,6,1,1,0,0,2,0,1,16,17,26,27,24,14,17,19,20,18,26,18,31,26,25,28,35,32,32,46,54,56,46,74,49,67,51,38,43,43,42,39,32,41,37,47,50,55,53,68,63,63,54,62,56,53,60,54,75,71,70,68,61,56,61,76,67,62,60,75,69,74,77,78,60,65,73,71,87,63,63,65,46,34,37,56,41,48,52,50,34,35,30,33,34,29,23,34,24,22,22,16,12,10,9,3,3,3,1,1,3
2020,28,17,22,27,18,22,27,21,24,17,16,31,25,19,24,38,44,42,49,44,66,49,63,55,58,48,63,60,51,55,59,46,54,47,43,54,46,71,61,65,63,102,79,78,76,75,71,65,78,75,84,78,91,88,95,84,110,88,104,106,106,93,85,86,93,77,94,73,72,88,72,71,44,50,28,35,37,36,49,53,32,33,45,29,37,23,27,18,20,18,16,11,11,5,5,1,1,0,0,1,0,26,16,17,26,27,24,14,17,19,20,18,26,18,31,26,25,28,35,32,32,46,54,56,46,74,49,67,51,38,43,43,42,39,32,41,37,47,50,55,53,68,63,63,54,62,56,53,60,54,75,71,70,68,61,56,61,76,67,62,60,75,69,74,77,78,60,65,72,70,86,62,62,64,45,33,36,55,40,47,50,48,33,33,29,31,32,27,21,31,22,20,19,14,10,8,7,2,2,2,1,0
2021,29,28,17,22,27,18,22,27,21,24,17,16,31,25,19,24,38,44,42,49,44,66,49,63,55,58,48,63,60,51,55,59,46,54,47,43,54,46,71,61,65,63,102,79,78,76,75,71,65,78,75,84,78,90,87,94,83,109,87,103,105,105,92,84,85,92,76,92,72,71,86,70,69,43,48,27,34,35,34,47,50,30,31,42,27,34,21,24,16,18,16,14,9,9,4,4,1,1,0,0,0,26,26,16,17,26,27,24,14,17,19,20,18,26,18,31,26,25,28,35,32,32,46,54,56,46,74,49,67,51,38,43,43,42,39,32,41,37,47,50,55,53,68,63,63,54,62,56,53,60,54,75,71,70,68,61,56,61,76,67,62,60,75,69,74,77,78,60,64,71,69,85,61,61,63,44,32,35,54,39,46,48,46,32,31,27,29,30,25,19,28,20,18,16,12,8,7,6,2,1,1,0
2022,31,29,28,17,22,27,18,22,27,21,24,17,16,31,25,19,24,38,44,42,49,44,66,49,63,55,58,48,63,60,51,55,59,46,54,47,43,54,46,71,61,65,63,102,79,78,76,75,71,65,78,75,83,77,89,86,93,82,108,86,102,104,104,91,83,84,91,75,90,71,69,84,68,67,42,46,26,33,33,32,44,47,28,29,39,25,31,19,21,14,16,14,12,8,7,3,3,1,1,0,0,29,26,26,16,17,26,27,24,14,17,19,20,18,26,18,31,26,25,28,35,32,32,46,54,56,46,74,49,67,51,38,43,43,42,39,32,41,37,47,50,55,53,68,63,63,54,62,56,53,60,54,75,71,70,68,61,56,61,76,67,62,60,75,69,74,77,77,60,63,70,68,84,60,60,62,43,31,34,53,38,44,46,44,30,29,25,27,28,23,17,25,18,16,14,10,7,6,5,1,1,0
2023,31,31,29,28,17,22,27,18,22,27,21,24,17,16,31,25,19,24,38,44,42,49,44,66,49,63,55,58,48,63,60,51,55,59,46,54,47,43,54,46,71,61,65,63,102,79,78,76,75,71,65,78,75,82,76,88,85,92,81,107,85,101,103,103,90,82,83,89,74,88,69,67,82,66,65,41,44,25,31,31,30,41,44,26,27,36,23,28,17,18,12,14,12,10,7,6,2,2,1,1,0,29,29,26,26,16,17,26,27,24,14,17,19,20,18,26,18,31,26,25,28,35,32,32,46,54,56,46,74,49,67,51,38,43,43,42,39,32,41,37,47,50,55,53,68,63,63,54,62,56,53,60,54,75,71,70,68,61,56,61,76,67,62,60,75,69,74,76,76,59,62,69,67,83,59,59,61,42,30,33,51,37,42,44,42,28,27,23,25,26,21,15,22,16,14,12,8,6,5,4,1,0
2024,32,31,31,29,28,17,22,27,18,22,27,21,24,17,16,31,25,19,24,38,44,42,49,44,66,49,63,55,58,48,63,60,51,55,59,46,54,47,43,54,46,71,61,65,63,102,79,78,76,75,71,65,78,75,81,75,87,84,91,80,106,84,100,102,102,89,81,82,87,73,86,67,65,80,64,63,39,42,24,29,29,28,38,41,24,25,33,21,25,15,16,10,12,10,8,6,5,2,1,1,0,29,29,29,26,26,16,17,26,27,24,14,17,19,20,18,26,18,31,26,25,28,35,32,32,46,54,56,46,74,49,67,51,38,43,43,42,39,32,41,37,47,50,55,53,68,63,63,54,62,56,53,60,54,75,71,70,68,61,56,61,76,67,62,60,75,69,73,75,75,58,61,68,66,82,58,58,60,41,29,32,49,36,40,42,40,26,25,21,23,23,19,13,19,14,12,10,6,5,4,3,0
2025,32,32,31,31,29,28,17,22,27,18,22,27,21,24,17,16,31,25,19,24,38,44,42,49,44,66,49,63,55,58,48,63,60,51,55,59,46,54,47,43,54,46,71,61,65,63,102,79,78,76,75,71,65,78,74,80,74,86,83,90,79,105,83,99,101,101,88,80,81,85,72,84,65,63,78,62,61,37,40,23,27,27,26,35,38,22,23,30,19,22,13,14,9,10,8,6,5,4,2,1,0,29,29,29,29,26,26,16,17,26,27,24,14,17,19,20,18,26,18,31,26,25,28,35,32,32,46,54,56,46,74,49,67,51,38,43,43,42,39,32,41,37,47,50,55,53,68,63,63,54,62,56,53,60,54,75,71,70,68,61,56,61,76,67,62,60,75,69,72,74,74,57,60,67,65,81,57,57,59,40,28,31,47,35,38,40,38,24,23,19,21,21,17,11,16,12,10,8,5,4,3,0
2026,31,32,32,31,31,29,28,17,22,27,18,22,27,21,24,17,16,31,25,19,24,38,44,42,49,44,66,49,63,55,58,48,63,60,51,55,59,46,54,47,43,54,46,71,61,65,63,102,79,78,76,75,71,65,77,73,79,73,85,82,89,78,104,82,98,100,100,87,79,80,83,70,82,63,61,75,60,59,35,38,22,25,25,24,32,35,20,21,27,17,19,11,12,8,8,6,5,4,3,1,0,29,29,29,29,29,26,26,16,17,26,27,24,14,17,19,20,18,26,18,31,26,25,28,35,32,32,46,54,56,46,74,49,67,51,38,43,43,42,39,32,41,37,47,50,55,53,68,63,63,54,62,56,53,60,54,75,71,70,68,61,56,61,76,67,62,60,75,69,71,73,73,56,59,66,64,80,56,56,58,39,27,30,45,33,36,38,36,22,21,17,19,19,15,9,13,10,8,6,4,3,0
2027,31,31,32,32,31,31,29,28,17,22,27,18,22,27,21,24,17,16,31,25,19,24,38,44,42,49,44,66,49,63,55,58,48,63,60,51,55,59,46,54,47,43,54,46,71,61,65,63,102,79,78,76,75,71,65,76,72,78,72,84,81,88,77,103,81,97,99,98,86,78,78,81,68,80,61,59,72,58,56,33,36,21,23,23,22,29,32,18,19,24,15,16,9,10,7,6,5,4,3,2,0,28,29,29,29,29,29,26,26,16,17,26,27,24,14,17,19,20,18,26,18,31,26,25,28,35,32,32,46,54,56,46,74,49,67,51,38,43,43,42,39,32,41,37,47,50,55,53,68,63,63,54,62,56,53,60,54,75,71,70,68,61,56,61,76,67,62,60,74,68,70,72,72,55,58,65,63,78,55,55,56,38,26,29,43,31,34,36,33,20,19,15,17,17,13,8,11,8,6,5,3,0
2028,31,31,31,32,32,31,31,29,28,17,22,27,18,22,27,21,24,17,16,31,25,19,24,38,44,42,49,44,66,49,63,55,58,48,63,60,51,55,59,46,54,47,43,54,46,71,61,65,63,101,79,78,76,75,71,65,75,71,77,71,83,80,87,76,102,80,96,97,96,84,76,76,79,66,78,59,57,69,55,53,31,34,20,21,21,20,26,29,16,17,21,13,14,8,8,6,5,4,3,2,0,29,28,29,29,29,29,29,26,26,16,17,26,27,24,14,17,19,20,18,26,18,31,26,25,28,35,32,32,46,54,56,46,74,49,67,51,38,43,43,42,39,32,41,37,47,50,55,53,68,63,63,54,62,56,53,60,54,75,71,70,68,61,56,61,76,67,62,60,73,67,69,71,71,54,57,64,62,76,54,53,54,37,25,28,41,29,32,33,30,18,17,13,15,15,11,7,9,6,5,4,0
2029,32,31,31,31,32,32,31,31,29,28,17,22,27,18,22,27,21,24,17,16,31,25,19,24,38,44,42,49,44,66,49,63,55,58,48,63,60,51,55,59,46,54,47,43,54,46,71,61,65,63,100,79,78,76,74,71,65,74,70,76,70,82,79,86,75,101,79,95,95,94,82,74,74,77,64,75,57,55,66,52,50,29,32,19,19,19,18,23,26,14,15,18,11,12,7,6,5,4,3,2,0,29,29,28,29,29,29,29,29,26,26,16,17,26,27,24,14,17,19,20,18,26,18,31,26,25,28,35,32,32,46,54,56,46,74,49,67,51,38,43,43,42,39,32,41,37,47,50,55,53,68,63,63,54,62,56,53,60,54,75,71,70,68,61,56,61,76,67,62,60,72,66,68,70,70,53,56,63,61,74,52,51,52,35,24,27,39,27,30,30,27,16,15,11,13,13,9,6,7,5,4,0
2030,31,32,31,31,31,32,32,31,31,29,28,17,22,27,18,22,27,21,24,17,16,31,25,19,24,38,44,42,49,44,66,49,63,55,58,48,63,60,51,55,59,46,54,47,43,54,46,71,61,65,63,99,79,78,75,73,70,64,73,69,75,69,81,78,85,74,100,78,93,93,92,80,72,72,75,62,72,55,53,63,49,47,27,30,18,17,17,16,21,23,12,13,15,9,10,6,5,4,3,2,0,29,29,29,28,29,29,29,29,29,26,26,16,17,26,27,24,14,17,19,20,18,26,18,31,26,25,28,35,32,32,46,54,56,46,74,49,67,51,38,43,43,42,39,32,41,37,47,50,55,53,68,63,63,54,62,56,53,60,54,75,71,70,68,61,56,61,76,67,62,59,71,65,67,69,69,52,55,62,59,72,50,49,50,33,23,25,36,25,28,27,24,14,13,9,11,11,7,5,5,4,0
