year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,34,22,21,30,17,19,4,14,8,14,10,14,14,28,19,21,22,20,23,30,25,18,36,36,33,46,41,40,27,29,33,27,27,26,33,46,46,36,37,34,42,43,41,55,44,52,48,37,48,60,46,60,45,68,66,63,51,59,44,48,59,47,45,52,43,40,51,41,42,33,33,24,18,17,12,27,21,16,20,20,22,16,15,19,11,9,8,6,5,6,1,5,1,1,2,0,2,0,0,0,0,16,29,25,19,12,10,11,11,8,13,6,11,4,17,13,22,19,29,26,28,20,18,33,24,43,32,39,37,31,26,33,38,40,31,31,32,40,36,42,43,42,28,36,45,35,30,26,31,45,33,30,31,28,40,31,35,41,42,42,37,30,35,40,37,34,28,32,24,36,31,25,18,19,12,22,28,19,18,26,12,20,15,21,19,17,18,13,13,8,8,6,2,5,4,2,3,1,4,1,0,2
2020,19,34,22,21,30,17,19,4,14,8,14,10,14,14,28,19,21,22,20,23,30,25,18,36,36,33,46,41,40,27,29,33,27,27,26,33,46,46,36,37,34,42,43,41,55,44,52,48,37,48,60,46,60,45,68,66,63,51,58,44,48,58,46,44,51,42,39,50,40,41,32,32,23,17,16,12,26,20,15,19,19,21,15,14,18,10,8,7,5,4,5,1,4,1,1,2,0,2,0,0,0,17,16,29,25,19,12,10,11,11,8,13,6,11,4,17,13,22,19,29,26,28,20,18,33,24,43,32,39,37,31,26,33,38,40,31,31,32,40,36,42,43,42,28,36,45,35,30,26,31,45,33,30,31,28,40,31,35,41,42,42,37,30,35,40,37,34,28,32,24,36,31,25,18,19,12,22,27,19,18,25,12,19,14,20,18,16,17,12,12,7,7,5,2,4,3,2,2,1,3,1,0
2021,20,19,34,22,21,30,17,19,4,14,8,14,10,14,14,28,19,21,22,20,23,30,25,18,36,36,33,46,41,40,27,29,33,27,27,26,33,46,46,36,37,34,42,43,41,55,44,52,48,37,48,60,46,60,45,67,65,62,51,57,44,47,57,45,43,50,41,38,49,39,40,31,31,22,16,15,12,25,19,14,18,18,20,14,13,16,9,7,6,4,3,4,1,3,1,1,2,0,1,0,0,19,17,16,29,25,19,12,10,11,11,8,13,6,11,4,17,13,22,19,29,26,28,20,18,33,24,43,32,39,37,31,26,33,38,40,31,31,32,40,36,42,43,42,28,36,45,35,30,26,31,45,33,30,31,28,40,31,35,41,42,42,37,30,35,40,37,34,28,32,24,36,31,25,18,19,12,22,26,18,17,24,12,18,13,19,17,15,16,11,11,6,6,4,2,3,2,2,2,1,2,0
2022,21,20,19,34,22,21,30,17,19,4,14,8,14,10,14,14,28,19,21,22,20,23,30,25,18,36,36,33,46,41,40,27,29,33,27,27,26,33,46,46,36,37,34,42,43,41,55,44,52,48,37,48,60,46,60,45,66,64,61,51,56,44,46,56,44,42,49,40,37,48,38,39,30,30,21,15,14,11,24,18,13,17,17,19,13,12,14,8,6,5,3,3,3,1,2,1,1,2,0,1,0,20,19,17,16,29,25,19,12,10,11,11,8,13,6,11,4,17,13,22,19,29,26,28,20,18,33,24,43,32,39,37,31,26,33,38,40,31,31,32,40,36,42,43,42,28,36,45,35,30,26,31,45,33,30,31,28,40,31,35,41,42,42,37,30,35,40,37,34,28,32,24,36,31,25,18,19,12,21,25,17,16,23,11,17,12,18,16,14,15,10,10,5,5,3,2,2,2,2,1,1,0
2023,21,21,20,19,34,22,21,30,17,19,4,14,8,14,10,14,14,28,19,21,22,20,23,30,25,18,36,36,33,46,41,40,27,29,33,27,27,26,33,46,46,36,37,34,42,43,41,55,44,52,48,37,48,60,46,60,45,65,63,60,50,55,44,45,55,43,41,48,39,36,47,37,38,29,29,20,14,13,10,23,17,12,16,16,18,12,11,13,7,5,4,3,3,3,1,2,1,1,1,0,0,19,20,19,17,16,29,25,19,12,10,11,11,8,13,6,11,4,17,13,22,19,29,26,28,20,18,33,24,43,32,39,37,31,26,33,38,40,31,31,32,40,36,42,43,42,28,36,45,35,30,26,31,45,33,30,31,28,40,31,35,41,42,42,37,30,35,40,37,34,28,32,24,35,31,25,18,19,12,20,24,16,15,22,10,16,11,17,15,13,14,9,9,4,4,3,2,2,2,1,1,0
2024,21,21,21,20,19,34,22,21,30,17,19,4,14,8,14,10,14,14,28,19,21,22,20,23,30,25,18,36,36,33,46,41,40,27,29,33,27,27,26,33,46,46,36,37,34,42,43,41,55,44,52,48,37,48,60,46,60,45,64,62,59,49,54,43,44,54,42,40,47,38,35,46,36,37,28,28,19,13,12,9,22,16,11,15,15,16,11,10,12,6,4,3,3,3,2,1,2,1,1,1,0,19,19,20,19,17,16,29,25,19,12,10,11,11,8,13,6,11,4,17,13,22,19,29,26,28,20,18,33,24,43,32,39,37,31,26,33,38,40,31,31,32,40,36,42,43,42,28,36,45,35,30,26,31,45,33,30,31,28,40,31,35,41,42,42,37,30,35,40,37,34,28,32,24,34,30,25,18,19,12,19,23,15,14,21,9,15,10,16,14,12,12,8,8,3,3,2,2,2,1,1,0
2025,20,21,21,21,20,19,34,22,21,30,17,19,4,14,8,14,10,14,14,28,19,21,22,20,23,30,25,18,36,36,33,46,41,40,27,29,33,27,27,26,33,46,46,36,37,34,42,43,41,55,44,52,48,37,48,60,46,60,45,63,61,58,48,53,42,43,53,41,39,46,37,34,45,35,36,27,27,18,12,11,9,21,15,10,14,14,15,10,9,11,5,3,3,3,2,2,1,2,1,1,0,18,19,19,20,19,17,16,29,25,19,12,10,11,11,8,13,6,11,4,17,13,22,19,29,26,28,20,18,33,24,43,32,39,37,31,26,33,38,40,31,31,32,40,36,42,43,42,28,36,45,35,30,26,31,45,33,30,31,28,40,31,35,41,42,42,37,30,35,40,37,34,28,32,24,33,29,24,18,19,12,18,22,14,13,20,8,14,9,15,13,11,11,7,7,3,2,2,2,2,1,0
2026,19,20,21,21,21,20,19,34,22,21,30,17,19,4,14,8,14,10,14,14,28,19,21,22,20,23,30,25,18,36,36,33,46,41,40,27,29,33,27,27,26,33,46,46,36,37,34,42,43,41,55,44,52,48,37,48,60,46,59,45,62,60,57,47,52,41,42,52,40,38,45,36,33,44,34,35,26,26,17,11,10,8,20,14,9,13,13,14,9,8,10,4,3,3,2,2,2,1,2,1,0,17,18,19,19,20,19,17,16,29,25,19,12,10,11,11,8,13,6,11,4,17,13,22,19,29,26,28,20,18,33,24,43,32,39,37,31,26,33,38,40,31,31,32,40,36,42,43,42,28,36,45,35,30,26,31,45,33,30,31,28,40,31,35,41,42,42,37,30,35,40,37,34,28,32,24,32,28,23,18,18,12,17,21,13,12,19,7,13,8,14,12,10,10,6,6,2,2,2,2,1,0
2027,18,19,20,21,21,21,20,19,34,22,21,30,17,19,4,14,8,14,10,14,14,28,19,21,22,20,23,30,25,18,36,36,33,46,41,40,27,29,33,27,27,26,33,46,46,36,37,34,42,43,41,55,44,52,48,37,48,60,46,58,45,61,59,56,46,51,40,41,51,39,37,44,35,32,43,33,34,25,25,16,10,9,7,19,13,8,12,12,13,8,7,9,3,3,2,2,2,2,1,1,0,17,17,18,19,19,20,19,17,16,29,25,19,12,10,11,11,8,13,6,11,4,17,13,22,19,29,26,28,20,18,33,24,43,32,39,37,31,26,33,38,40,31,31,32,40,36,42,43,42,28,36,45,35,30,26,31,45,33,30,31,28,40,31,35,41,42,42,37,30,35,40,37,34,28,31,24,31,27,22,17,17,12,16,20,12,11,18,6,12,7,13,11,9,9,5,5,2,2,2,1,0
2028,17,18,19,20,21,21,21,20,19,34,22,21,30,17,19,4,14,8,14,10,14,14,28,19,21,22,20,23,30,25,18,36,36,33,46,41,40,27,29,33,27,27,26,33,46,46,36,37,34,42,43,41,55,44,52,48,37,48,59,46,57,45,60,58,55,45,50,39,40,50,38,36,43,34,31,42,32,33,24,24,15,9,8,7,18,12,7,11,11,11,7,6,8,3,2,2,2,2,2,1,0,16,17,17,18,19,19,20,19,17,16,29,25,19,12,10,11,11,8,13,6,11,4,17,13,22,19,29,26,28,20,18,33,24,43,32,39,37,31,26,33,38,40,31,31,32,40,36,42,43,42,28,36,45,35,30,26,31,45,33,30,31,28,40,31,35,41,42,42,37,30,35,40,37,34,28,30,24,30,26,21,16,16,12,15,19,11,10,17,6,11,6,12,10,8,8,4,4,2,2,1,0
