year,age_range,male,female,total
2019,0-4,167,124,291
2019,5-9,135,155,290
2019,10-14,164,140,304
2019,15-19,263,260,523
2019,20-24,355,365,720
2019,25-29,375,344,719
2019,30-34,341,304,645
2019,35-39,392,317,709
2019,40-44,365,354,719
2019,45-49,413,352,765
2019,50-54,540,386,926
2019,55-59,511,435,946
2019,60-64,443,318,761
2019,65-69,332,270,602
2019,70-74,229,248,477
2019,75-79,217,252,469
2019,80-84,163,241,404
2019,85-89,110,136,246
2019,90-94,32,53,85
2019,95-99,8,14,22
2019,100+,0,3,3
2020,0-4,175,137,312
2020,5-9,145,138,283
2020,10-14,149,148,297
2020,15-19,245,230,475
2020,20-24,334,351,685
2020,25-29,383,343,726
2020,30-34,329,313,642
2020,35-39,386,317,703
2020,40-44,381,361,742
2020,45-49,384,335,719
2020,50-54,531,381,912
2020,55-59,502,423,925
2020,60-64,469,345,814
2020,65-69,339,286,625
2020,70-74,255,260,515
2020,75-79,192,228,420
2020,80-84,164,240,404
2020,85-89,110,144,254
2020,90-94,41,61,102
2020,95-99,8,12,20
2020,100+,0,0,0
2021,0-4,170,137,307
2021,5-9,161,147,308
2021,10-14,141,141,282
2021,15-19,210,206,416
2021,20-24,330,330,660
2021,25-29,396,357,753
2021,30-34,322,315,637
2021,35-39,369,315,684
2021,40-44,391,338,729
2021,45-49,353,341,694
2021,50-54,529,382,911
2021,55-59,493,423,916
2021,60-64,482,372,854
2021,65-69,354,289,643
2021,70-74,276,259,535
2021,75-79,178,201,379
2021,80-84,173,247,420
2021,85-89,104,157,261
2021,90-94,49,69,118
2021,95-99,7,13,20
2021,100+,0,0,0
2022,0-4,186,147,333
2022,5-9,147,134,281
2022,10-14,157,153,310
2022,15-19,177,181,358
2022,20-24,307,304,611
2022,25-29,386,369,755
2022,30-34,353,322,675
2022,35-39,350,308,658
2022,40-44,394,331,725
2022,45-49,348,338,686
2022,50-54,488,384,872
2022,55-59,498,399,897
2022,60-64,487,403,890
2022,65-69,374,290,664
2022,70-74,304,275,579
2022,75-79,153,197,350
2022,80-84,183,232,415
2022,85-89,96,166,262
2022,90-94,55,76,131
2022,95-99,9,14,23
2022,100+,0,0,0
2023,0-4,188,160,348
2023,5-9,156,132,288
2023,10-14,148,150,298
2023,15-19,166,164,330
2023,20-24,286,270,556
2023,25-29,373,378,751
2023,30-34,378,333,711
2023,35-39,329,314,643
2023,40-44,396,310,706
2023,45-49,351,354,705
2023,50-54,440,371,811
2023,55-59,506,388,894
2023,60-64,514,426,940
2023,65-69,377,297,674
2023,70-74,306,265,571
2023,75-79,168,202,370
2023,80-84,170,221,391
2023,85-89,95,172,267
2023,90-94,60,76,136
2023,95-99,9,19,28
2023,100+,0,0,0
2024,0-4,188,174,362
2024,5-9,167,124,291
2024,10-14,135,155,290
2024,15-19,164,140,304
2024,20-24,263,260,523
2024,25-29,355,365,720
2024,30-34,375,344,719
2024,35-39,341,304,645
2024,40-44,392,317,709
2024,45-49,365,354,719
2024,50-54,403,352,755
2024,55-59,515,386,901
2024,60-64,486,434,920
2024,65-69,416,314,730
2024,70-74,298,252,550
2024,75-79,191,223,414
2024,80-84,156,210,366
2024,85-89,102,174,276
2024,90-94,56,80,136
2024,95-99,12,19,31
2024,100+,0,0,0
2025,0-4,190,176,366
2025,5-9,175,137,312
2025,10-14,145,138,283
2025,15-19,149,148,297
2025,20-24,245,230,475
2025,25-29,334,351,685
2025,30-34,383,343,726
2025,35-39,329,313,642
2025,40-44,386,317,703
2025,45-49,381,361,742
2025,50-54,379,335,714
2025,55-59,506,381,887
2025,60-64,477,423,900
2025,65-69,441,341,782
2025,70-74,306,266,572
2025,75-79,212,235,447
2025,80-84,138,188,326
2025,85-89,103,176,279
2025,90-94,55,84,139
2025,95-99,17,24,41
2025,100+,0,0,0
2026,0-4,193,178,371
2026,5-9,170,137,307
2026,10-14,161,147,308
2026,15-19,141,141,282
2026,20-24,210,206,416
2026,25-29,330,330,660
2026,30-34,396,357,753
2026,35-39,322,315,637
2026,40-44,369,315,684
2026,45-49,391,338,729
2026,50-54,352,341,693
2026,55-59,504,382,886
2026,60-64,468,423,891
2026,65-69,454,365,819
2026,70-74,320,270,590
2026,75-79,231,234,465
2026,80-84,128,168,296
2026,85-89,108,180,288
2026,90-94,52,94,146
2026,95-99,19,28,47
2026,100+,0,0,0
2027,0-4,196,181,377
2027,5-9,186,147,333
2027,10-14,147,134,281
2027,15-19,157,153,310
2027,20-24,177,181,358
2027,25-29,307,304,611
2027,30-34,386,369,755
2027,35-39,353,322,675
2027,40-44,350,308,658
2027,45-49,394,331,725
2027,50-54,348,338,686
2027,55-59,466,384,850
2027,60-64,473,399,872
2027,65-69,459,394,853
2027,70-74,338,269,607
2027,75-79,254,249,503
2027,80-84,113,166,279
2027,85-89,116,168,284
2027,90-94,47,99,146
2027,95-99,20,31,51
2027,100+,0,0,0
2028,0-4,198,183,381
2028,5-9,188,160,348
2028,10-14,156,132,288
2028,15-19,148,150,298
2028,20-24,166,164,330
2028,25-29,286,270,556
2028,30-34,373,378,751
2028,35-39,378,333,711
2028,40-44,329,314,643
2028,45-49,396,310,706
2028,50-54,351,354,705
2028,55-59,421,371,792
2028,60-64,481,388,869
2028,65-69,483,414,897
2028,70-74,340,277,617
2028,75-79,256,238,494
2028,80-84,128,173,301
2028,85-89,107,160,267
2028,90-94,50,102,152
2028,95-99,21,31,52
2028,100+,0,0,0
2029,0-4,199,184,383
2029,5-9,188,174,362
2029,10-14,167,124,291
2029,15-19,135,155,290
2029,20-24,164,140,304
2029,25-29,263,260,523
2029,30-34,355,365,720
2029,35-39,375,344,719
2029,40-44,341,304,645
2029,45-49,392,317,709
2029,50-54,365,354,719
2029,55-59,387,352,739
2029,60-64,490,386,876
2029,65-69,457,422,879
2029,70-74,375,293,668
2029,75-79,251,227,478
2029,80-84,149,191,340
2029,85-89,97,152,249
2029,90-94,55,101,156
2029,95-99,20,33,53
2029,100+,0,0,0
2030,0-4,196,181,377
2030,5-9,190,176,366
2030,10-14,175,137,312
2030,15-19,145,138,283
2030,20-24,149,148,297
2030,25-29,245,230,475
2030,30-34,334,351,685
2030,35-39,383,343,726
2030,40-44,329,313,642
2030,45-49,386,317,703
2030,50-54,381,361,742
2030,55-59,366,335,701
2030,60-64,481,381,862
2030,65-69,448,412,860
2030,70-74,397,317,714
2030,75-79,258,241,499
2030,80-84,163,199,362
2030,85-89,87,137,224
2030,90-94,58,100,158
2030,95-99,19,35,54
2030,100+,0,0,0
2031,0-4,192,177,369
2031,5-9,193,178,371
2031,10-14,170,137,307
2031,15-19,161,147,308
2031,20-24,141,141,282
2031,25-29,210,206,416
2031,30-34,330,330,660
2031,35-39,396,357,753
2031,40-44,322,315,637
2031,45-49,369,315,684
2031,50-54,391,338,729
2031,55-59,340,341,681
2031,60-64,479,382,861
2031,65-69,440,412,852
2031,70-74,409,340,749
2031,75-79,270,244,514
2031,80-84,179,198,377
2031,85-89,80,124,204
2031,90-94,61,102,163
2031,95-99,19,40,59
2031,100+,0,0,0
2032,0-4,187,172,359
2032,5-9,196,181,377
2032,10-14,186,147,333
2032,15-19,147,134,281
2032,20-24,157,153,310
2032,25-29,177,181,358
2032,30-34,307,304,611
2032,35-39,386,369,755
2032,40-44,353,322,675
2032,45-49,350,308,658
2032,50-54,393,331,724
2032,55-59,337,338,675
2032,60-64,441,384,825
2032,65-69,446,389,835
2032,70-74,412,369,781
2032,75-79,286,244,530
2032,80-84,194,211,405
2032,85-89,72,122,194
2032,90-94,64,95,159
2032,95-99,18,40,58
2032,100+,0,0,0
2033,0-4,180,166,346
2033,5-9,198,183,381
2033,10-14,188,160,348
2033,15-19,156,132,288
2033,20-24,148,150,298
2033,25-29,166,164,330
2033,30-34,286,270,556
2033,35-39,373,378,751
2033,40-44,378,333,711
2033,45-49,329,314,643
2033,50-54,394,310,704
2033,55-59,339,354,693
2033,60-64,396,371,767
2033,65-69,456,379,835
2033,70-74,434,389,823
2033,75-79,287,252,539
2033,80-84,195,201,396
2033,85-89,82,127,209
2033,90-94,58,92,150
2033,95-99,18,40,58
2033,100+,0,0,0
2034,0-4,172,159,331
2034,5-9,199,184,383
2034,10-14,188,174,362
2034,15-19,167,124,291
2034,20-24,135,155,290
2034,25-29,164,140,304
2034,30-34,263,260,523
2034,35-39,355,365,720
2034,40-44,375,344,719
2034,45-49,341,304,645
2034,50-54,389,317,706
2034,55-59,350,354,704
2034,60-64,363,352,715
2034,65-69,463,378,841
2034,70-74,411,397,808
2034,75-79,315,267,582
2034,80-84,191,193,384
2034,85-89,95,141,236
2034,90-94,52,89,141
2034,95-99,20,40,60
2034,100+,0,0,0
2035,0-4,165,153,318
2035,5-9,196,181,377
2035,10-14,190,176,366
2035,15-19,175,137,312
2035,20-24,145,138,283
2035,25-29,149,148,297
2035,30-34,245,230,475
2035,35-39,334,351,685
2035,40-44,383,343,726
2035,45-49,329,313,642
2035,50-54,384,317,701
2035,55-59,363,361,724
2035,60-64,341,335,676
2035,65-69,455,376,831
2035,70-74,405,387,792
2035,75-79,334,292,626
2035,80-84,198,206,404
2035,85-89,106,147,253
2035,90-94,47,81,128
2035,95-99,21,39,60
2035,100+,0,0,0
2036,0-4,157,147,304
2036,5-9,192,177,369
2036,10-14,193,178,371
2036,15-19,170,137,307
2036,20-24,161,147,308
2036,25-29,141,141,282
2036,30-34,210,206,416
2036,35-39,330,330,660
2036,40-44,396,357,753
2036,45-49,322,315,637
2036,50-54,369,315,684
2036,55-59,371,338,709
2036,60-64,315,341,656
2036,65-69,451,380,831
2036,70-74,399,387,786
2036,75-79,347,315,662
2036,80-84,208,210,418
2036,85-89,117,145,262
2036,90-94,44,76,120
2036,95-99,22,42,64
2036,100+,0,0,0
2037,0-4,149,140,289
2037,5-9,187,172,359
2037,10-14,196,181,377
2037,15-19,186,147,333
2037,20-24,147,134,281
2037,25-29,157,153,310
2037,30-34,177,181,358
2037,35-39,307,304,611
2037,40-44,386,369,755
2037,45-49,353,322,675
2037,50-54,350,308,658
2037,55-59,374,331,705
2037,60-64,312,338,650
2037,65-69,414,382,796
2037,70-74,404,366,770
2037,75-79,353,343,696
2037,80-84,221,212,433
2037,85-89,126,156,282
2037,90-94,42,75,117
2037,95-99,24,39,63
2037,100+,0,0,0
2038,0-4,141,132,273
2038,5-9,180,166,346
2038,10-14,198,183,381
2038,15-19,188,160,348
2038,20-24,156,132,288
2038,25-29,148,150,298
2038,30-34,166,164,330
2038,35-39,286,270,556
2038,40-44,373,378,751
2038,45-49,378,333,711
2038,50-54,329,314,643
2038,55-59,379,310,689
2038,60-64,314,354,668
2038,65-69,371,368,739
2038,70-74,412,358,770
2038,75-79,372,361,733
2038,80-84,222,218,440
2038,85-89,126,149,275
2038,90-94,49,79,128
2038,95-99,23,39,62
2038,100+,0,0,0
2039,0-4,133,124,257
2039,5-9,172,159,331
2039,10-14,199,184,383
2039,15-19,188,174,362
2039,20-24,167,124,291
2039,25-29,135,155,290
2039,30-34,164,140,304
2039,35-39,263,260,523
2039,40-44,355,365,720
2039,45-49,375,344,719
2039,50-54,341,304,645
2039,55-59,377,317,694
2039,60-64,325,354,679
2039,65-69,338,349,687
2039,70-74,420,358,778
2039,75-79,352,367,719
2039,80-84,244,232,476
2039,85-89,126,146,272
2039,90-94,56,88,144
2039,95-99,21,37,58
2039,100+,0,0,0
2040,0-4,125,116,241
2040,5-9,165,153,318
2040,10-14,196,181,377
2040,15-19,190,176,366
2040,20-24,175,137,312
2040,25-29,145,138,283
2040,30-34,149,148,297
2040,35-39,245,230,475
2040,40-44,334,351,685
2040,45-49,383,343,726
2040,50-54,329,313,642
2040,55-59,373,317,690
2040,60-64,338,361,699
2040,65-69,316,333,649
2040,70-74,413,355,768
2040,75-79,346,358,704
2040,80-84,260,254,514
2040,85-89,127,156,283
2040,90-94,62,89,151
2040,95-99,19,34,53
2040,100+,0,0,0
2041,0-4,118,108,226
2041,5-9,157,147,304
2041,10-14,192,177,369
2041,15-19,193,178,371
2041,20-24,170,137,307
2041,25-29,161,147,308
2041,30-34,141,141,282
2041,35-39,210,206,416
2041,40-44,330,330,660
2041,45-49,396,357,753
2041,50-54,322,315,637
2041,55-59,359,315,674
2041,60-64,346,338,684
2041,65-69,290,340,630
2041,70-74,412,358,770
2041,75-79,342,358,700
2041,80-84,271,272,543
2041,85-89,135,160,295
2041,90-94,66,86,152
2041,95-99,18,33,51
2041,100+,0,0,0
2042,0-4,111,101,212
2042,5-9,149,140,289
2042,10-14,187,172,359
2042,15-19,196,181,377
2042,20-24,186,147,333
2042,25-29,147,134,281
2042,30-34,157,153,310
2042,35-39,177,181,358
2042,40-44,307,304,611
2042,45-49,386,369,755
2042,50-54,352,322,674
2042,55-59,340,308,648
2042,60-64,350,331,681
2042,65-69,287,338,625
2042,70-74,377,361,738
2042,75-79,348,338,686
2042,80-84,273,296,569
2042,85-89,146,162,308
2042,90-94,69,94,163
2042,95-99,17,32,49
2042,100+,0,0,0
2043,0-4,104,95,199
2043,5-9,141,132,273
2043,10-14,180,166,346
2043,15-19,198,183,381
2043,20-24,188,160,348
2043,25-29,156,132,288
2043,30-34,148,150,298
2043,35-39,166,164,330
2043,40-44,286,270,556
2043,45-49,373,378,751
2043,50-54,376,333,709
2043,55-59,321,314,635
2043,60-64,354,310,664
2043,65-69,289,353,642
2043,70-74,336,350,686
2043,75-79,355,330,685
2043,80-84,288,311,599
2043,85-89,146,167,313
2043,90-94,70,90,160
2043,95-99,19,35,54
2043,100+,0,0,0
2044,0-4,99,90,189
2044,5-9,133,124,257
2044,10-14,172,159,331
2044,15-19,199,184,383
2044,20-24,188,174,362
2044,25-29,167,124,291
2044,30-34,135,155,290
2044,35-39,164,140,304
2044,40-44,263,260,523
2044,45-49,355,365,720
2044,50-54,375,344,719
2044,55-59,332,304,636
2044,60-64,352,317,669
2044,65-69,300,352,652
2044,70-74,306,333,639
2044,75-79,360,330,690
2044,80-84,274,316,590
2044,85-89,162,177,339
2044,90-94,70,90,160
2044,95-99,22,39,61
2044,100+,0,0,0
2045,0-4,94,86,180
2045,5-9,125,116,241
2045,10-14,165,153,318
2045,15-19,196,181,377
2045,20-24,190,176,366
2045,25-29,175,137,312
2045,30-34,145,138,283
2045,35-39,149,148,297
2045,40-44,245,230,475
2045,45-49,334,351,685
2045,50-54,383,343,726
2045,55-59,324,313,637
2045,60-64,348,317,665
2045,65-69,313,358,671
2045,70-74,286,319,605
2045,75-79,354,328,682
2045,80-84,270,309,579
2045,85-89,174,197,371
2045,90-94,70,98,168
2045,95-99,24,39,63
2045,100+,0,0,0
2046,0-4,90,82,172
2046,5-9,118,108,226
2046,10-14,157,147,304
2046,15-19,192,177,369
2046,20-24,193,178,371
2046,25-29,170,137,307
2046,30-34,161,147,308
2046,35-39,141,141,282
2046,40-44,210,206,416
2046,45-49,330,330,660
2046,50-54,396,357,753
2046,55-59,317,315,632
2046,60-64,337,315,652
2046,65-69,321,338,659
2046,70-74,265,324,589
2046,75-79,353,333,686
2046,80-84,267,308,575
2046,85-89,180,211,391
2046,90-94,76,102,178
2046,95-99,25,37,62
2046,100+,0,0,0
2047,0-4,87,79,166
2047,5-9,111,101,212
2047,10-14,149,140,289
2047,15-19,187,172,359
2047,20-24,196,181,377
2047,25-29,186,147,333
2047,30-34,147,134,281
2047,35-39,157,153,310
2047,40-44,177,181,358
2047,45-49,307,304,611
2047,50-54,386,369,755
2047,55-59,346,322,668
2047,60-64,322,308,630
2047,65-69,325,331,656
2047,70-74,262,322,584
2047,75-79,325,336,661
2047,80-84,271,293,564
2047,85-89,182,231,413
2047,90-94,83,104,187
2047,95-99,26,42,68
2047,100+,0,0,0
2048,0-4,86,78,164
2048,5-9,104,95,199
2048,10-14,141,132,273
2048,15-19,180,166,346
2048,20-24,198,183,381
2048,25-29,188,160,348
2048,30-34,156,132,288
2048,35-39,148,150,298
2048,40-44,166,164,330
2048,45-49,286,270,556
2048,50-54,373,378,751
2048,55-59,369,333,702
2048,60-64,307,314,621
2048,65-69,329,310,639
2048,70-74,264,337,601
2048,75-79,292,324,616
2048,80-84,280,286,566
2048,85-89,192,242,434
2048,90-94,82,108,190
2048,95-99,26,42,68
2048,100+,0,0,0
2049,0-4,85,78,163
2049,5-9,99,90,189
2049,10-14,133,124,257
2049,15-19,172,159,331
2049,20-24,199,184,383
2049,25-29,188,174,362
2049,30-34,167,124,291
2049,35-39,135,155,290
2049,40-44,164,140,304
2049,45-49,263,260,523
2049,50-54,355,365,720
2049,55-59,370,344,714
2049,60-64,318,304,622
2049,65-69,327,317,644
2049,70-74,275,338,613
2049,75-79,266,307,573
2049,80-84,285,288,573
2049,85-89,182,247,429
2049,90-94,90,114,204
