year,age_range,male,female,total
2019,0-4,392,393,785
2019,5-9,491,456,947
2019,10-14,718,619,1337
2019,15-19,1041,905,1946
2019,20-24,1193,1032,2225
2019,25-29,1121,952,2073
2019,30-34,985,811,1796
2019,35-39,1074,996,2070
2019,40-44,1116,1067,2183
2019,45-49,1128,1025,2153
2019,50-54,1464,1081,2545
2019,55-59,1559,1062,2621
2019,60-64,1258,956,2214
2019,65-69,935,823,1758
2019,70-74,663,682,1345
2019,75-79,612,700,1312
2019,80-84,476,643,1119
2019,85-89,292,437,729
2019,90-94,64,184,248
2019,95-99,21,37,58
2019,100+,2,4,6
2020,0-4,416,410,826
2020,5-9,486,435,921
2020,10-14,625,574,1199
2020,15-19,966,874,1840
2020,20-24,1231,997,2228
2020,25-29,1131,987,2118
2020,30-34,994,810,1804
2020,35-39,1052,949,2001
2020,40-44,1120,1092,2212
2020,45-49,1094,1023,2117
2020,50-54,1386,1075,2461
2020,55-59,1553,1066,2619
2020,60-64,1300,974,2274
2020,65-69,999,862,1861
2020,70-74,695,678,1373
2020,75-79,575,663,1238
2020,80-84,478,636,1114
2020,85-89,300,452,752
2020,90-94,92,213,305
2020,95-99,20,33,53
2020,100+,0,0,0
2021,0-4,428,417,845
2021,5-9,485,432,917
2021,10-14,547,532,1079
2021,15-19,931,796,1727
2021,20-24,1170,976,2146
2021,25-29,1196,1037,2233
2021,30-34,1012,832,1844
2021,35-39,1022,926,1948
2021,40-44,1095,1062,2157
2021,45-49,1069,1054,2123
2021,50-54,1309,1021,2330
2021,55-59,1562,1088,2650
2021,60-64,1352,998,2350
2021,65-69,1017,867,1884
2021,70-74,774,729,1503
2021,75-79,530,619,1149
2021,80-84,471,615,1086
2021,85-89,318,471,789
2021,90-94,111,223,334
2021,95-99,15,45,60
2021,100+,0,0,0
2022,0-4,460,445,905
2022,5-9,439,411,850
2022,10-14,526,494,1020
2022,15-19,860,749,1609
2022,20-24,1116,954,2070
2022,25-29,1245,1052,2297
2022,30-34,1031,858,1889
2022,35-39,974,892,1866
2022,40-44,1118,1015,2133
2022,45-49,1060,1074,2134
2022,50-54,1227,1061,2288
2022,55-59,1524,1021,2545
2022,60-64,1415,1051,2466
2022,65-69,1062,864,1926
2022,70-74,807,762,1569
2022,75-79,522,594,1116
2022,80-84,478,613,1091
2022,85-89,306,487,793
2022,90-94,125,224,349
2022,95-99,19,55,74
2022,100+,0,0,0
2023,0-4,490,474,964
2023,5-9,425,391,816
2023,10-14,497,478,975
