year,age_range,male,female,total
2019,0-4,8589,8015,16604
2019,5-9,9412,8653,18065
2019,10-14,9877,9228,19105
2019,15-19,12862,11780,24642
2019,20-24,16514,15026,31540
2019,25-29,17305,15690,32995
2019,30-34,15596,14030,29626
2019,35-39,17285,16796,34081
2019,40-44,17191,17032,34223
2019,45-49,16981,16866,33847
2019,50-54,18578,17477,36055
2019,55-59,18504,18123,36627
2019,60-64,16162,16189,32351
2019,65-69,12366,12868,25234
2019,70-74,7037,7724,14761
2019,75-79,6608,7904,14512
2019,80-84,4680,6187,10867
2019,85-89,2575,3587,6162
2019,90-94,988,1407,2395
2019,95-99,175,350,525
2019,100+,27,43,70
2020,0-4,8373,7876,16249
2020,5-9,9604,8727,18331
2020,10-14,9458,8846,18304
2020,15-19,11850,10977,22827
2020,20-24,16095,14558,30653
2020,25-29,17335,15933,33268
2020,30-34,15961,14061,30022
2020,35-39,16856,16351,33207
2020,40-44,17452,17136,34588
2020,45-49,16437,16449,32886
2020,50-54,18321,17532,35853
2020,55-59,18572,18008,36580
2020,60-64,16390,16573,32963
2020,65-69,13293,13845,27138
2020,70-74,7708,8347,16055
2020,75-79,6145,7423,13568
2020,80-84,4914,6500,11414
2020,85-89,2590,3746,6336
2020,90-94,1099,1568,2667
2020,95-99,207,365,572
2020,100+,0,0,0
2021,0-4,8101,7576,15677
2021,5-9,9655,8862,18517
2021,10-14,9247,8643,17890
2021,15-19,11206,10277,21483
2021,20-24,15179,13948,29127
2021,25-29,17571,16065,33636
2021,30-34,16278,14484,30762
2021,35-39,16247,15369,31616
2021,40-44,17435,17215,34650
2021,45-49,16456,16520,32976
2021,50-54,18074,17392,35466
2021,55-59,18365,17907,36272
2021,60-64,16617,16820,33437
2021,65-69,13847,14389,28236
2021,70-74,8747,9590,18337
2021,75-79,5786,6862,12648
2021,80-84,5048,6647,11695
2021,85-89,2674,3919,6593
2021,90-94,1176,1725,2901
2021,95-99,238,408,646
2021,100+,0,0,0
2022,0-4,7912,7401,15313
2022,5-9,9326,8606,17932
2022,10-14,9466,8721,18187
2022,15-19,10619,9845,20464
2022,20-24,14099,13042,27141
2022,25-29,17536,16119,33655
2022,30-34,16873,14911,31784
2022,35-39,15653,14651,30304
2022,40-44,17452,17188,34640
2022,45-49,16546,16680,33226
2022,50-54,17664,17188,34852
2022,55-59,18106,17512,35618
2022,60-64,17091,17427,34518
2022,65-69,14219,14653,28872
2022,70-74,9626,10630,20256
2022,75-79,5648,6617,12265
2022,80-84,5056,6709,11765
2022,85-89,2771,4135,6906
2022,90-94,1201,1836,3037
2022,95-99,281,451,732
2022,100+,0,0,0
2023,0-4,7865,7343,15208
2023,5-9,8939,8341,17280
2023,10-14,9528,8742,18270
2023,15-19,10182,9433,19615
2023,20-24,13480,12362,25842
2023,25-29,16970,15619,32589
2023,30-34,17104,15368,32472
2023,35-39,15509,14310,29819
2023,40-44,17354,16969,34323
2023,45-49,16630,16749,33379
2023,50-54,17191,16856,34047
2023,55-59,17897,17470,35367
2023,60-64,17552,17694,35246
2023,65-69,14481,15066,29547
2023,70-74,10478,11534,22012
2023,75-79,5613,6614,12227
2023,80-84,5025,6685,11710
2023,85-89,2916,4354,7270
2023,90-94,1223,1931,3154
2023,95-99,323,488,811
2023,100+,0,0,0
2024,0-4,7891,7340,15231
2024,5-9,8589,8015,16604
2024,10-14,9412,8653,18065
2024,15-19,9862,9228,19090
2024,20-24,12831,11769,24600
2024,25-29,16462,15001,31463
2024,30-34,17230,15662,32892
2024,35-39,15484,13988,29472
2024,40-44,17073,16722,33795
2024,45-49,16864,16921,33785
2024,50-54,16517,16697,33214
2024,55-59,17893,17228,35121
2024,60-64,17591,17747,35338
2024,65-69,15048,15668,30716
2024,70-74,11075,12164,23239
2024,75-79,5896,6995,12891
2024,80-84,4940,6586,11526
2024,85-89,2991,4498,7489
2024,90-94,1287,2039,3326
2024,95-99,344,524,868
2024,100+,0,0,0
2025,0-4,7736,7197,14933
2025,5-9,8372,7876,16248
2025,10-14,9604,8727,18331
2025,15-19,9444,8846,18290
2025,20-24,11824,10971,22795
2025,25-29,16044,14533,30577
2025,30-34,17261,15906,33167
2025,35-39,15849,14017,29866
2025,40-44,16649,16280,32929
2025,45-49,17121,17026,34147
2025,50-54,15993,16286,32279
2025,55-59,17656,17284,34940
2025,60-64,17669,17643,35312
2025,65-69,15280,16054,31334
2025,70-74,11921,13102,25023
2025,75-79,6474,7578,14052
2025,80-84,4603,6199,10802
2025,85-89,3153,4751,7904
2025,90-94,1306,2150,3456
2025,95-99,388,591,979
2025,100+,0,0,0
2026,0-4,7585,7057,14642
2026,5-9,8100,7576,15676
2026,10-14,9655,8862,18517
2026,15-19,9235,8643,17878
2026,20-24,11181,10276,21457
