年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2021-01,65000010-001,新北市板橋區,留侯里,692,1688,804,884,239,1151,298,1389,22
2021-01,65000010-002,新北市板橋區,流芳里,630,1498,699,799,223,983,292,1221,23
2021-01,65000010-003,新北市板橋區,赤松里,459,1002,464,538,156,668,178,804,20
2021-01,65000010-004,新北市板橋區,黃石里,523,1280,616,664,230,821,229,996,22
2021-01,65000010-005,新北市板橋區,挹秀里,872,2014,983,1031,312,1302,400,1636,22
2021-01,65000010-006,新北市板橋區,湳興里,2279,5295,2520,2775,597,3796,902,4473,95
2021-01,65000010-007,新北市板橋區,新興里,1541,3245,1555,1690,312,2338,595,2806,59
2021-01,65000010-008,新北市板橋區,社後里,5523,9811,5539,4272,670,7233,1908,8813,151
2021-01,65000010-009,新北市板橋區,香社里,1600,4316,2135,2181,461,3134,721,3674,76
2021-01,65000010-010,新北市板橋區,中正里,2126,5273,2565,2708,718,3816,739,4328,96
2021-01,65000010-011,新北市板橋區,自強里,2073,5289,2586,2703,684,3361,1244,4427,71
2021-01,65000010-012,新北市板橋區,自立里,1108,2877,1382,1495,311,2012,554,2431,63
2021-01,65000010-013,新北市板橋區,光華里,1135,2768,1344,1424,304,1936,528,2357,41
2021-01,65000010-014,新北市板橋區,國光里,1560,3783,1807,1976,296,2655,832,3319,86
2021-01,65000010-015,新北市板橋區,港尾里,1127,3039,1448,1591,425,2172,442,2455,60
2021-01,65000010-016,新北市板橋區,金華里,1482,4072,1993,2079,515,2826,731,3399,64
2021-01,65000010-017,新北市板橋區,港德里,1936,4842,2365,2477,539,3316,987,4074,97
2021-01,65000010-018,新北市板橋區,民權里,1086,2661,1281,1380,279,1767,615,2276,41
2021-01,65000010-019,新北市板橋區,建國里,1436,3604,1733,1871,398,2502,704,3053,74
2021-01,65000010-020,新北市板橋區,漢生里,1711,4410,2137,2273,713,2794,903,3538,65
2021-01,65000010-021,新北市板橋區,公舘里,1514,4026,1996,2030,573,2751,702,3255,96
2021-01,65000010-022,新北市板橋區,新民里,1749,4614,2236,2378,805,3015,794,3593,89
2021-01,65000010-023,新北市板橋區,幸福里,1543,4035,1974,2061,437,2869,729,3429,75
2021-01,65000010-024,新北市板橋區,忠誠里,1783,4454,2136,2318,670,2948,836,3586,85
2021-01,65000010-025,新北市板橋區,百壽里,1248,3041,1402,1639,593,1969,479,2323,54
2021-01,65000010-026,新北市板橋區,介壽里,1291,3278,1547,1731,575,2095,608,2576,50
2021-01,65000010-027,新北市板橋區,新埔里,886,2131,1042,1089,199,1496,436,1849,37
2021-01,65000010-028,新北市板橋區,華江里,3282,7988,3689,4299,1556,5415,1017,6059,147
2021-01,65000010-029,新北市板橋區,江翠里,2091,5303,2606,2697,585,3835,883,4481,109
2021-01,65000010-030,新北市板橋區,純翠里,2099,5519,2647,2872,638,3961,920,4665,103
2021-01,65000010-031,新北市板橋區,溪頭里,2599,6307,3080,3227,732,4582,993,5294,127
2021-01,65000010-032,新北市板橋區,聯翠里,1678,3802,1777,2025,366,2790,646,3235,83
2021-01,65000010-033,新北市板橋區,宏翠里,2525,5537,2607,2930,649,4125,763,4677,84
2021-01,65000010-034,新北市板橋區,仁翠里,1109,2932,1423,1509,290,2041,601,2510,55
2021-01,65000010-035,新北市板橋區,新翠里,3296,8356,3984,4372,982,6169,1205,6975,175
2021-01,65000010-036,新北市板橋區,吉翠里,1391,3844,1860,1984,466,2743,635,3216,65
2021-01,65000010-037,新北市板橋區,德翠里,2745,7453,3652,3801,978,5639,836,6068,178
2021-01,65000010-038,新北市板橋區,滿翠里,1152,3041,1459,1582,293,2128,620,2606,70
2021-01,65000010-039,新北市板橋區,明翠里,1976,4863,2371,2492,479,3431,953,4155,96
2021-01,65000010-040,新北市板橋區,松翠里,1425,3431,1636,1795,360,2430,641,2921,63
2021-01,65000010-041,新北市板橋區,柏翠里,2159,4843,2315,2528,591,3507,745,4047,86
2021-01,65000010-042,新北市板橋區,龍翠里,2002,5077,2486,2591,522,3724,831,4320,113
2021-01,65000010-043,新北市板橋區,華翠里,1381,3687,1774,1913,532,2554,601,2987,70
2021-01,65000010-044,新北市板橋區,忠翠里,4547,11055,5158,5897,1639,8039,1377,8827,278
2021-01,65000010-045,新北市板橋區,嵐翠里,975,2515,1250,1265,272,1784,459,2136,47
2021-01,65000010-046,新北市板橋區,文翠里,1587,4083,2003,2080,437,2882,764,3482,75
2021-01,65000010-047,新北市板橋區,青翠里,1209,3028,1535,1493,293,2184,551,2599,56
2021-01,65000010-048,新北市板橋區,懷翠里,2255,6258,3091,3167,661,4627,970,5301,117
