年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2021-03,65000010-001,新北市板橋區,留侯里,690,1679,802,877,236,1145,298,1382,21
2021-03,65000010-002,新北市板橋區,流芳里,631,1504,701,803,234,980,290,1219,21
2021-03,65000010-003,新北市板橋區,赤松里,468,1015,472,543,159,680,176,811,20
2021-03,65000010-004,新北市板橋區,黃石里,530,1299,624,675,241,827,231,1006,20
2021-03,65000010-005,新北市板橋區,挹秀里,870,2017,986,1031,319,1301,397,1634,23
2021-03,65000010-006,新北市板橋區,湳興里,2276,5289,2516,2773,599,3774,916,4469,90
2021-03,65000010-007,新北市板橋區,新興里,1543,3249,1554,1695,310,2334,605,2812,62
2021-03,65000010-008,新北市板橋區,社後里,5542,9813,5549,4264,663,7213,1937,8843,137
2021-03,65000010-009,新北市板橋區,香社里,1656,4394,2168,2226,468,3187,739,3740,74
2021-03,65000010-010,新北市板橋區,中正里,2147,5295,2582,2713,716,3824,755,4349,92
2021-03,65000010-011,新北市板橋區,自強里,2080,5277,2578,2699,682,3337,1258,4417,76
2021-03,65000010-012,新北市板橋區,自立里,1113,2865,1377,1488,302,2001,562,2434,61
2021-03,65000010-013,新北市板橋區,光華里,1135,2769,1345,1424,301,1932,536,2358,43
2021-03,65000010-014,新北市板橋區,國光里,1561,3776,1812,1964,297,2641,838,3314,86
2021-03,65000010-015,新北市板橋區,港尾里,1121,3025,1440,1585,423,2155,447,2446,60
2021-03,65000010-016,新北市板橋區,金華里,1487,4070,1991,2079,515,2821,734,3401,63
2021-03,65000010-017,新北市板橋區,港德里,1931,4812,2358,2454,534,3286,992,4046,100
2021-03,65000010-018,新北市板橋區,民權里,1086,2654,1271,1383,273,1761,620,2272,44
2021-03,65000010-019,新北市板橋區,建國里,1431,3596,1723,1873,399,2490,707,3044,77
2021-03,65000010-020,新北市板橋區,漢生里,1717,4415,2137,2278,730,2773,912,3534,60
2021-03,65000010-021,新北市板橋區,公舘里,1513,4015,1987,2028,567,2743,705,3251,97
2021-03,65000010-022,新北市板橋區,新民里,1751,4613,2238,2375,812,2998,803,3589,84
2021-03,65000010-023,新北市板橋區,幸福里,1546,4031,1975,2056,443,2858,730,3423,75
2021-03,65000010-024,新北市板橋區,忠誠里,1785,4440,2124,2316,660,2932,848,3584,87
2021-03,65000010-025,新北市板橋區,百壽里,1253,3039,1398,1641,585,1969,485,2329,49
2021-03,65000010-026,新北市板橋區,介壽里,1290,3267,1545,1722,568,2087,612,2569,49
2021-03,65000010-027,新北市板橋區,新埔里,890,2130,1045,1085,199,1494,437,1849,38
2021-03,65000010-028,新北市板橋區,華江里,3280,7983,3690,4293,1550,5407,1026,6057,141
2021-03,65000010-029,新北市板橋區,江翠里,2106,5301,2606,2695,581,3830,890,4484,117
2021-03,65000010-030,新北市板橋區,純翠里,2107,5546,2647,2899,651,3962,933,4688,96
2021-03,65000010-031,新北市板橋區,溪頭里,2615,6340,3096,3244,732,4609,999,5334,123
2021-03,65000010-032,新北市板橋區,聯翠里,1678,3788,1775,2013,354,2784,650,3230,84
2021-03,65000010-033,新北市板橋區,宏翠里,2522,5519,2610,2909,648,4112,759,4660,87
2021-03,65000010-034,新北市板橋區,仁翠里,1105,2917,1415,1502,287,2028,602,2501,52
2021-03,65000010-035,新北市板橋區,新翠里,3283,8334,3974,4360,988,6133,1213,6954,176
2021-03,65000010-036,新北市板橋區,吉翠里,1394,3848,1866,1982,470,2727,651,3221,61
2021-03,65000010-037,新北市板橋區,德翠里,2739,7442,3651,3791,960,5621,861,6071,174
2021-03,65000010-038,新北市板橋區,滿翠里,1150,3032,1455,1577,297,2119,616,2596,67
2021-03,65000010-039,新北市板橋區,明翠里,1978,4864,2369,2495,479,3421,964,4151,98
2021-03,65000010-040,新北市板橋區,松翠里,1422,3425,1635,1790,359,2415,651,2915,61
2021-03,65000010-041,新北市板橋區,柏翠里,2177,4863,2318,2545,600,3511,752,4058,83
2021-03,65000010-042,新北市板橋區,龍翠里,1994,5049,2465,2584,510,3701,838,4308,112
2021-03,65000010-043,新北市板橋區,華翠里,1385,3692,1772,1920,539,2538,615,2990,66
2021-03,65000010-044,新北市板橋區,忠翠里,4559,11054,5162,5892,1619,8040,1395,8841,272
2021-03,65000010-045,新北市板橋區,嵐翠里,975,2507,1251,1256,270,1769,468,2129,49
2021-03,65000010-046,新北市板橋區,文翠里,1581,4069,1995,2074,439,2864,766,3465,76
2021-03,65000010-047,新北市板橋區,青翠里,1207,3024,1530,1494,297,2170,557,2592,56
2021-03,65000010-048,新北市板橋區,懷翠里,2257,6269,3097,3172,667,4626,976,5311,115
2021-03,65000010-049,新北市板橋區,福翠里,576,1400,708,692,148,971,281,1203,23
2021-03,65000010-050,新北市板橋區,港嘴里,2430,6098,2995,3103,599,4516,983,5251,106
2021-03,65000010-051,新北市板橋區,振興里,1690,4441,2164,2277,369,3248,824,3847,87
2021-03,65000010-052,新北市板橋區,振義里,1662,4275,2104,2171,401,3127,747,3665,91
2021-03,65000010-053,新北市板橋區,光復里,1378,3424,1747,1677,356,2509,559,2879,82
2021-03,65000010-054,新北市板橋區,埔墘里,2598,6326,3018,3308,566,4731,1029,5497,111
2021-03,65000010-055,新北市板橋區,長壽里,1107,2989,1471,1518,331,2060,598,2542,52
2021-03,65000010-056,新北市板橋區,福壽里,1286,3342,1636,1706,313,2481,548,2876,73
2021-03,65000010-057,新北市板橋區,海山里,2846,8365,3963,4402,1615,5603,1147,6281,183
2021-03,65000010-058,新北市板橋區,九如里,1110,2978,1451,1527,358,2116,504,2482,58
2021-03,65000010-059,新北市板橋區,玉光里,2260,5705,2699,3006,899,3974,832,4520,119
2021-03,65000010-060,新北市板橋區,光仁里,1042,3009,1473,1536,441,2030,538,2408,59
2021-03,65000010-061,新北市板橋區,埤墘里,1840,4810,2282,2528,881,3222,707,3728,76
2021-03,65000010-062,新北市板橋區,永安里,1458,3763,1827,1936,572,2599,592,2999,81
2021-03,65000010-063,新北市板橋區,雙玉里,1615,4449,2129,2320,704,3076,669,3441,119
2021-03,65000010-064,新北市板橋區,廣新里,1305,3737,1820,1917,583,2516,638,2965,73
2021-03,65000010-065,新北市板橋區,深丘里,3749,9383,4515,4868,1919,6200,1264,7013,168
2021-03,65000010-066,新北市板橋區,香丘里,1561,4088,1948,2140,763,2698,627,3148,59
2021-03,65000010-067,新北市板橋區,西安里,1083,2855,1372,1483,418,1936,501,2312,57
2021-03,65000010-068,新北市板橋區,東丘里,1697,4839,2338,2501,728,3265,846,3849,103
2021-03,65000010-069,新北市板橋區,長安里,1739,4953,2385,2568,976,3342,635,3715,98
2021-03,65000010-070,新北市板橋區,福丘里,2295,5219,2383,2836,889,3529,801,4112,88
2021-03,65000010-071,新北市板橋區,福祿里,1635,4139,1949,2190,603,2856,680,3334,75
2021-03,65000010-072,新北市板橋區,民族里,1870,5240,2526,2714,1216,3275,749,3772,96
2021-03,65000010-073,新北市板橋區,國泰里,1477,3785,1812,1973,524,2601,660,3034,101
2021-03,65000010-074,新北市板橋區,福德里,1965,5139,2558,2581,601,3582,956,4267,114
2021-03,65000010-075,新北市板橋區,景星里,1558,3513,1693,1820,385,2505,623,2991,62
2021-03,65000010-076,新北市板橋區,福星里,1374,3656,1743,1913,412,2570,674,3058,81
2021-03,65000010-077,新北市板橋區,鄉雲里,1673,3862,1850,2012,395,2778,689,3302,67
2021-03,65000010-078,新北市板橋區,廣德里,2618,7006,3398,3608,916,4931,1159,5801,140
2021-03,65000010-079,新北市板橋區,大豐里,1819,4778,2311,2467,541,3275,962,4021,103
2021-03,65000010-080,新北市板橋區,重慶里,3312,8884,4302,4582,1139,6481,1264,7335,172
2021-03,65000010-081,新北市板橋區,仁愛里,1178,3139,1556,1583,331,2174,634,2671,62
2021-03,65000010-082,新北市板橋區,和平里,1731,4293,1999,2294,852,3019,422,3215,82
2021-03,65000010-083,新北市板橋區,廣福里,1575,4193,2050,2143,541,3050,602,3417,115
2021-03,65000010-084,新北市板橋區,華興里,1705,4319,2085,2234,440,3147,732,3665,108
2021-03,65000010-085,新北市板橋區,華貴里,1006,2658,1262,1396,308,1830,520,2225,50
2021-03,65000010-086,新北市板橋區,華德里,3003,7267,3473,3794,893,5259,1115,6053,137
2021-03,65000010-087,新北市板橋區,華東里,3531,8035,3877,4158,874,5865,1296,6846,137
2021-03,65000010-088,新北市板橋區,信義里,1765,4455,2174,2281,505,3135,815,3746,88
2021-03,65000010-089,新北市板橋區,浮洲里,1478,3920,1978,1942,454,2783,683,3305,75
2021-03,65000010-090,新北市板橋區,華中里,1980,5437,2725,2712,662,3958,817,4552,93
2021-03,65000010-091,新北市板橋區,僑中里,1555,4344,2161,2183,549,3282,513,3644,65
2021-03,65000010-092,新北市板橋區,中山里,3118,7159,3508,3651,895,5263,1001,5910,150
2021-03,65000010-093,新北市板橋區,復興里,289,1010,618,392,97,556,357,883,13
2021-03,65000010-094,新北市板橋區,大安里,1528,4057,2063,1994,450,2872,735,3415,89
2021-03,65000010-095,新北市板橋區,福安里,3400,7494,3577,3917,1024,5542,928,6153,120
2021-03,65000010-096,新北市板橋區,聚安里,2000,5400,2692,2708,624,3891,885,4557,92
2021-03,65000010-097,新北市板橋區,龍安里,1083,2869,1394,1475,325,2009,535,2408,55
2021-03,65000010-098,新北市板橋區,崑崙里,3774,10339,5059,5280,1432,7718,1189,8366,219
2021-03,65000010-099,新北市板橋區,溪洲里,2225,6183,2998,3185,812,4390,981,5045,142
