年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2021-02,65000010-001,新北市板橋區,留侯里,692,1688,807,881,240,1148,300,1388,22
2021-02,65000010-002,新北市板橋區,流芳里,629,1503,700,803,230,980,293,1220,22
2021-02,65000010-003,新北市板橋區,赤松里,464,1008,469,539,155,676,177,809,19
2021-02,65000010-004,新北市板橋區,黃石里,526,1289,618,671,236,822,231,1000,21
2021-02,65000010-005,新北市板橋區,挹秀里,870,2009,982,1027,311,1300,398,1633,22
2021-02,65000010-006,新北市板橋區,湳興里,2274,5283,2516,2767,598,3776,909,4461,93
2021-02,65000010-007,新北市板橋區,新興里,1538,3245,1556,1689,310,2335,600,2807,59
2021-02,65000010-008,新北市板橋區,社後里,5534,9816,5548,4268,668,7225,1923,8830,142
2021-02,65000010-009,新北市板橋區,香社里,1598,4303,2125,2178,454,3123,726,3668,76
2021-02,65000010-010,新北市板橋區,中正里,2135,5291,2578,2713,719,3823,749,4345,94
2021-02,65000010-011,新北市板橋區,自強里,2073,5274,2577,2697,681,3343,1250,4415,75
2021-02,65000010-012,新北市板橋區,自立里,1112,2868,1374,1494,305,2002,561,2432,63
2021-02,65000010-013,新北市板橋區,光華里,1136,2770,1343,1427,303,1934,533,2360,41
2021-02,65000010-014,新北市板橋區,國光里,1557,3775,1801,1974,295,2649,831,3311,90
2021-02,65000010-015,新北市板橋區,港尾里,1124,3030,1443,1587,422,2162,446,2454,57
2021-02,65000010-016,新北市板橋區,金華里,1486,4078,1997,2081,520,2822,736,3405,63
2021-02,65000010-017,新北市板橋區,港德里,1935,4836,2366,2470,537,3309,990,4069,96
2021-02,65000010-018,新北市板橋區,民權里,1088,2664,1279,1385,277,1770,617,2280,41
2021-02,65000010-019,新北市板橋區,建國里,1437,3609,1732,1877,400,2502,707,3053,76
2021-02,65000010-020,新北市板橋區,漢生里,1713,4407,2140,2267,716,2783,908,3535,62
2021-02,65000010-021,新北市板橋區,公舘里,1514,4023,1993,2030,574,2744,705,3254,95
2021-02,65000010-022,新北市板橋區,新民里,1752,4615,2239,2376,807,3013,795,3590,88
2021-02,65000010-023,新北市板橋區,幸福里,1543,4031,1972,2059,440,2862,729,3423,75
2021-02,65000010-024,新北市板橋區,忠誠里,1781,4446,2128,2318,666,2938,842,3582,86
2021-02,65000010-025,新北市板橋區,百壽里,1248,3041,1401,1640,590,1972,479,2324,51
2021-02,65000010-026,新北市板橋區,介壽里,1285,3269,1545,1724,575,2084,610,2568,49
2021-02,65000010-027,新北市板橋區,新埔里,889,2135,1043,1092,199,1498,438,1851,39
2021-02,65000010-028,新北市板橋區,華江里,3275,7978,3689,4289,1547,5407,1024,6058,142
2021-02,65000010-029,新北市板橋區,江翠里,2102,5312,2612,2700,586,3842,884,4486,111
2021-02,65000010-030,新北市板橋區,純翠里,2101,5530,2647,2883,646,3957,927,4670,103
2021-02,65000010-031,新北市板橋區,溪頭里,2602,6316,3084,3232,732,4590,994,5306,125
2021-02,65000010-032,新北市板橋區,聯翠里,1676,3793,1775,2018,356,2789,648,3231,83
2021-02,65000010-033,新北市板橋區,宏翠里,2522,5525,2607,2918,645,4117,763,4666,87
2021-02,65000010-034,新北市板橋區,仁翠里,1108,2931,1422,1509,289,2040,602,2514,50
2021-02,65000010-035,新北市板橋區,新翠里,3292,8354,3985,4369,985,6160,1209,6970,176
2021-02,65000010-036,新北市板橋區,吉翠里,1391,3844,1860,1984,470,2735,639,3217,63
2021-02,65000010-037,新北市板橋區,德翠里,2736,7445,3650,3795,975,5619,851,6061,177
2021-02,65000010-038,新北市板橋區,滿翠里,1152,3038,1458,1580,295,2126,617,2600,69
2021-02,65000010-039,新北市板橋區,明翠里,1978,4871,2371,2500,480,3432,959,4158,98
2021-02,65000010-040,新北市板橋區,松翠里,1426,3432,1637,1795,360,2425,647,2919,61
2021-02,65000010-041,新北市板橋區,柏翠里,2163,4847,2314,2533,592,3507,748,4051,83
2021-02,65000010-042,新北市板橋區,龍翠里,2000,5068,2478,2590,516,3714,838,4317,114
2021-02,65000010-043,新北市板橋區,華翠里,1382,3689,1775,1914,534,2547,608,2989,70
2021-02,65000010-044,新北市板橋區,忠翠里,4557,11062,5168,5894,1632,8043,1387,8836,277
2021-02,65000010-045,新北市板橋區,嵐翠里,976,2519,1253,1266,275,1783,461,2137,47
2021-02,65000010-046,新北市板橋區,文翠里,1582,4070,1998,2072,439,2865,766,3467,75
2021-02,65000010-047,新北市板橋區,青翠里,1205,3025,1533,1492,294,2175,556,2596,58
2021-02,65000010-048,新北市板橋區,懷翠里,2253,6251,3091,3160,665,4609,977,5296,120
2021-02,65000010-049,新北市板橋區,福翠里,576,1407,711,696,153,974,280,1207,22
2021-02,65000010-050,新北市板橋區,港嘴里,2435,6115,3005,3110,602,4533,980,5264,102
2021-02,65000010-051,新北市板橋區,振興里,1690,4424,2158,2266,368,3237,819,3839,89
2021-02,65000010-052,新北市板橋區,振義里,1665,4279,2104,2175,396,3138,745,3671,90
2021-02,65000010-053,新北市板橋區,光復里,1382,3435,1752,1683,360,2517,558,2888,85
2021-02,65000010-054,新北市板橋區,埔墘里,2604,6345,3027,3318,572,4747,1026,5505,113
2021-02,65000010-055,新北市板橋區,長壽里,1106,2984,1466,1518,326,2062,596,2546,50
2021-02,65000010-056,新北市板橋區,福壽里,1284,3345,1636,1709,317,2485,543,2875,71
