year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,22,21,21,19,19,27,19,20,27,24,26,31,36,31,29,24,30,25,36,36,40,34,40,32,32,30,29,36,40,33,36,34,26,45,36,29,36,39,39,33,47,29,28,40,50,37,41,26,39,36,28,27,42,24,38,30,40,35,35,25,28,17,24,33,20,26,15,19,12,13,11,11,2,5,4,4,7,3,4,2,4,2,1,1,1,0,3,1,0,0,2,2,3,1,1,0,0,0,0,0,1,21,18,22,21,24,22,25,28,25,27,14,26,27,25,19,22,22,27,41,36,26,43,31,24,26,31,29,35,26,29,36,30,28,32,26,29,29,34,34,36,29,28,30,19,31,15,29,26,29,30,25,25,25,30,24,26,24,28,18,25,20,24,25,19,23,15,12,17,16,5,10,11,12,4,5,7,8,8,3,10,4,7,6,4,5,6,1,2,3,1,2,1,0,0,0,0,0,1,0,0,0
2020,15,22,21,21,19,19,27,19,20,27,24,26,31,36,31,29,24,30,25,36,36,40,34,40,32,32,30,29,36,40,33,36,34,26,45,36,29,36,39,39,33,47,29,28,40,50,37,41,26,39,36,28,27,42,24,38,30,40,35,35,25,28,17,24,33,20,26,15,19,12,13,11,11,2,5,4,4,7,3,4,2,4,2,1,1,1,0,3,1,0,0,2,2,3,1,1,0,0,0,0,0,13,21,18,22,21,24,22,25,28,25,27,14,26,27,25,19,22,22,27,41,36,26,43,31,24,26,31,29,35,26,29,36,30,28,32,26,29,29,34,34,36,29,28,30,19,31,15,29,26,29,30,25,25,25,30,24,26,24,28,18,25,20,24,25,19,23,15,12,17,16,5,10,11,12,4,5,7,8,8,3,10,4,7,6,4,5,6,1,2,3,1,2,1,0,0,0,0,0,1,0,0
2021,14,15,22,21,21,19,19,27,19,20,27,24,26,31,36,31,29,24,30,25,36,36,40,34,40,32,32,30,29,36,40,33,36,34,26,45,36,29,36,39,39,33,47,29,28,40,50,37,41,26,39,36,28,27,42,24,38,30,40,35,35,25,28,17,24,33,20,26,15,19,12,13,11,11,2,5,4,4,7,3,4,2,4,2,1,1,1,0,3,1,0,0,2,2,2,1,1,0,0,0,0,13,13,21,18,22,21,24,22,25,28,25,27,14,26,27,25,19,22,22,27,41,36,26,43,31,24,26,31,29,35,26,29,36,30,28,32,26,29,29,34,34,36,29,28,30,19,31,15,29,26,29,30,25,25,25,30,24,26,24,28,18,25,20,24,25,19,23,15,12,17,16,5,10,11,12,4,5,7,8,8,3,10,4,7,6,4,5,6,1,2,3,1,2,1,0,0,0,0,0,1,0
2022,14,14,15,22,21,21,19,19,27,19,20,27,24,26,31,36,31,29,24,30,25,36,36,40,34,40,32,32,30,29,36,40,33,36,34,26,45,36,29,36,39,39,33,47,29,28,40,50,37,41,26,39,36,28,27,42,24,38,30,40,35,35,25,28,17,24,32,20,26,15,19,12,13,11,11,2,5,4,4,7,3,4,2,4,2,1,1,1,0,3,1,0,0,2,2,2,1,1,0,0,0,13,13,13,21,18,22,21,24,22,25,28,25,27,14,26,27,25,19,22,22,27,41,36,26,43,31,24,26,31,29,35,26,29,36,30,28,32,26,29,29,34,34,36,29,28,30,19,31,15,29,26,29,30,25,25,25,30,24,26,24,28,18,25,20,24,25,19,23,15,12,17,16,5,10,11,12,4,5,7,8,8,3,10,4,7,6,4,5,5,1,2,3,1,2,1,0,0,0,0,0,0
2023,14,14,14,15,22,21,21,19,19,27,19,20,27,24,26,31,36,31,29,24,30,25,36,36,40,34,40,32,32,30,29,36,40,33,36,34,26,45,36,29,36,39,39,33,47,29,28,40,50,37,41,26,39,36,28,27,42,24,38,30,40,35,35,25,28,17,24,31,20,25,15,19,12,13,11,11,2,5,4,4,7,3,4,2,4,2,1,1,1,0,3,1,0,0,2,2,2,1,1,0,0,13,13,13,13,21,18,22,21,24,22,25,28,25,27,14,26,27,25,19,22,22,27,41,36,26,43,31,24,26,31,29,35,26,29,36,30,28,32,26,29,29,34,34,36,29,28,30,19,31,15,29,26,29,30,25,25,25,30,24,26,24,28,18,25,20,24,25,19,23,15,12,17,16,5,10,11,12,4,5,7,8,8,3,10,4,7,6,4,5,5,1,2,3,1,2,1,0,0,0,0,0
2024,13,14,14,14,15,22,21,21,19,19,27,19,20,27,24,26,31,36,31,29,24,30,25,36,36,40,34,40,32,32,30,29,36,40,33,36,34,26,45,36,29,36,39,39,33,47,29,28,40,50,37,41,26,39,36,28,27,42,24,38,30,40,35,35,25,28,17,24,30,20,24,15,19,12,13,11,11,2,5,4,4,7,3,4,2,4,2,1,1,1,0,3,1,0,0,2,2,2,1,1,0,13,13,13,13,13,21,18,22,21,24,22,25,28,25,27,14,26,27,25,19,22,22,27,41,36,26,43,31,24,26,31,29,35,26,29,36,30,28,32,26,29,29,34,34,36,29,28,30,19,31,15,29,26,29,30,25,25,25,30,24,26,24,28,18,25,20,24,25,19,23,15,12,17,16,5,10,11,12,4,5,7,8,8,3,9,4,7,6,4,5,4,1,2,3,1,2,1,0,0,0,0
2025,12,13,14,14,14,15,22,21,21,19,19,27,19,20,27,24,26,31,36,31,29,24,30,25,36,36,40,34,40,32,32,30,29,36,40,33,36,34,26,45,36,29,36,39,39,33,47,29,28,40,50,37,41,26,39,36,28,27,42,24,38,30,40,35,35,25,28,17,24,29,20,23,15,18,12,13,11,11,2,5,4,4,7,3,4,2,4,2,1,1,1,0,3,1,0,0,2,2,2,1,0,12,13,13,13,13,13,21,18,22,21,24,22,25,28,25,27,14,26,27,25,19,22,22,27,41,36,26,43,31,24,26,31,29,35,26,29,36,30,28,32,26,29,29,34,34,36,29,28,30,19,31,15,29,26,29,30,25,25,25,30,24,26,24,28,18,25,20,24,25,19,23,15,12,17,16,5,10,11,12,4,5,7,8,8,3,8,4,6,6,4,4,4,1,2,3,1,2,1,0,0,0
2026,12,12,13,14,14,14,15,22,21,21,19,19,27,19,20,27,24,26,31,36,31,29,24,30,25,36,36,40,34,40,32,32,30,29,36,40,33,36,34,26,45,36,29,36,39,39,33,47,29,28,40,50,37,41,26,39,36,28,27,42,24,38,30,40,35,35,25,28,17,24,28,20,22,15,17,12,13,11,11,2,5,4,4,7,3,4,2,4,2,1,1,1,0,3,1,0,0,2,2,1,0,12,12,13,13,13,13,13,21,18,22,21,24,22,25,28,25,27,14,26,27,25,19,22,22,27,41,36,26,43,31,24,26,31,29,35,26,29,36,30,28,32,26,29,29,34,34,36,29,28,30,19,31,15,29,26,29,30,25,25,25,30,24,26,24,28,18,25,20,24,25,19,23,15,12,17,16,5,10,11,12,4,5,7,8,8,3,7,4,6,5,4,4,3,1,2,2,1,2,1,0,0
2027,12,12,12,13,14,14,14,15,22,21,21,19,19,27,19,20,27,24,26,31,36,31,29,24,30,25,36,36,40,34,40,32,32,30,29,36,40,33,36,34,26,45,36,29,36,39,39,33,47,29,28,40,50,37,41,26,39,36,28,27,42,24,38,30,40,35,35,25,28,17,24,27,20,21,15,16,12,12,11,10,2,5,4,4,6,3,4,2,4,2,1,1,1,0,2,1,0,0,2,1,0,11,12,12,13,13,13,13,13,21,18,22,21,24,22,25,28,25,27,14,26,27,25,19,22,22,27,41,36,26,43,31,24,26,31,29,35,26,29,36,30,28,32,26,29,29,34,34,36,29,28,30,19,31,15,29,26,29,30,25,25,25,30,24,26,24,28,18,25,20,24,25,19,23,15,12,17,16,5,10,11,12,4,5,7,8,8,3,6,4,5,4,4,3,3,1,2,2,1,2,1,0
2028,12,12,12,12,13,14,14,14,15,22,21,21,19,19,27,19,20,27,24,26,31,36,31,29,24,30,25,36,36,40,34,40,32,32,30,29,36,40,33,36,34,26,45,36,29,36,39,39,33,47,29,28,40,50,37,41,26,39,36,28,27,42,24,38,30,39,35,34,25,27,17,23,26,19,20,15,15,12,11,10,9,2,5,4,4,6,3,4,2,4,2,1,1,1,0,2,1,0,0,1,0,11,11,12,12,13,13,13,13,13,21,18,22,21,24,22,25,28,25,27,14,26,27,25,19,22,22,27,41,36,26,43,31,24,26,31,29,35,26,29,36,30,28,32,26,29,29,34,34,36,29,28,30,19,31,15,29,26,29,30,25,25,25,30,24,26,24,28,18,25,20,24,25,19,23,15,12,17,16,5,10,11,12,4,5,7,8,7,3,6,4,4,4,3,3,3,1,2,2,1,1,0
