cunli,adult2019,chilren2019,adult2020,chilren2020,adult2021,chilren2021,adult_diff,children_diff
臺北市大同區國慶里,3239,508,3231,551,3167,559,-72,51
臺北市大同區揚雅里,3216,339,3188,295,3174,288,-42,-51
臺北市大同區斯文里,3596,472,3408,416,3244,384,-352,-88
臺北市大同區鄰江里,4658,591,4592,637,4453,641,-205,50
臺北市大同區至聖里,5707,839,5579,767,5371,650,-336,-189
臺北市大同區老師里,4296,651,4192,596,4059,559,-237,-92
臺北市大同區重慶里,4743,796,4640,707,4662,691,-81,-105
臺北市大同區保安里,2900,401,2785,409,2846,382,-54,-19
臺北市萬華區福星里,3852,629,3740,569,3626,527,-226,-102
臺北市萬華區萬壽里,2301,303,2235,269,2123,253,-178,-50
臺北市萬華區西門里,2684,376,2611,381,2514,338,-170,-38
臺北市萬華區新起里,4694,580,4724,595,4589,556,-105,-24
臺北市萬華區菜園里,4373,688,4349,663,4233,600,-140,-88
臺北市萬華區青山里,4130,472,4045,437,4016,385,-114,-87
臺北市萬華區富民里,3372,442,3302,417,3146,372,-226,-70
臺北市萬華區福音里,2828,412,2785,395,2697,361,-131,-51
臺北市萬華區仁德里,3394,382,3309,368,3192,351,-202,-31
臺北市萬華區富福里,4369,393,4218,396,4119,385,-250,-8
臺北市萬華區頂碩里,5185,705,5011,658,4797,619,-388,-86
臺北市萬華區雙園里,3371,604,3295,562,3204,529,-167,-75
臺北市萬華區新忠里,2300,281,2284,265,2233,261,-67,-20
臺北市萬華區新和里,6017,760,5846,741,5584,696,-433,-64
臺北市萬華區糖廍里,3920,516,3834,483,3742,410,-178,-106
臺北市萬華區和平里,5005,642,4873,603,4615,522,-390,-120
臺北市萬華區綠堤里,3135,407,3038,383,2928,341,-207,-66
臺北市萬華區華江里,6337,867,6123,781,5912,741,-425,-126
臺北市萬華區柳鄉里,3758,520,3602,484,3482,442,-276,-78
臺北市萬華區日善里,2679,467,2639,464,2554,447,-125,-20
臺北市萬華區新安里,4419,539,4310,482,4201,450,-218,-89
臺北市萬華區忠德里,3199,535,3148,499,3101,478,-98,-57
臺北市萬華區孝德里,2355,341,2293,304,2243,270,-112,-71
臺北市萬華區和德里,5117,704,4851,613,4595,526,-522,-178
臺北市萬華區錦德里,3987,585,3936,570,3818,493,-169,-92
臺北市萬華區全德里,3081,602,2970,603,2928,544,-153,-58
臺北市萬華區保德里,2402,364,2306,335,2221,332,-181,-32
臺北市萬華區銘德里,3475,512,3331,464,3215,394,-260,-118
臺北市萬華區榮德里,2555,383,2477,344,2423,309,-132,-74
臺北市萬華區壽德里,3748,622,3590,575,3438,525,-310,-97
臺北市萬華區興德里,3421,568,3296,511,3201,457,-220,-111
臺北市萬華區華中里,4433,650,4303,601,4170,542,-263,-108
臺北市萬華區日祥里,3896,526,4227,559,4152,504,256,-22
臺北市萬華區忠貞里,3237,374,3175,363,3078,343,-159,-31
臺北市萬華區凌霄里,2692,338,2619,339,2511,306,-181,-32
臺北市萬華區騰雲里,2240,246,2114,252,2037,244,-203,-2
臺北市文山區景行里,5407,1387,5379,1368,5481,1362,74,-25
臺北市文山區景東里,5379,1130,5236,1059,5137,1009,-242,-121
臺北市文山區景美里,3538,796,3507,788,3381,748,-157,-48
臺北市文山區景慶里,4706,917,4606,887,4451,873,-255,-44
臺北市文山區景仁里,3771,867,3826,874,3849,839,78,-28
臺北市文山區景華里,4141,835,4007,839,3853,780,-288,-55
臺北市文山區萬有里,4097,764,3963,785,3810,754,-287,-10
臺北市文山區萬祥里,3192,559,3146,576,3074,568,-118,9
臺北市文山區萬隆里,5179,978,5126,965,4949,910,-230,-68
臺北市文山區萬年里,3767,528,3664,493,3536,489,-231,-39
臺北市文山區萬和里,2253,384,2261,391,2216,360,-37,-24
臺北市文山區萬盛里,3360,464,3250,439,3149,428,-211,-36
臺北市文山區興豐里,3529,550,3494,534,3445,545,-84,-5
臺北市文山區興光里,2527,371,2480,339,2565,344,38,-27
臺北市文山區興家里,5711,865,5539,813,5359,770,-352,-95
臺北市文山區興得里,4357,632,4266,575,4222,571,-135,-61
臺北市文山區興業里,3864,571,3699,497,3578,478,-286,-93
臺北市文山區興安里,4860,830,4853,808,4716,782,-144,-48
臺北市文山區興福里,4182,875,4046,836,3891,827,-291,-48
臺北市文山區興旺里,6361,1053,6254,961,6077,875,-284,-178
臺北市文山區興泰里,2936,400,2930,362,2913,321,-23,-79
臺北市文山區興昌里,5007,727,4892,693,4743,634,-264,-93
臺北市文山區試院里,5099,817,5006,781,4848,740,-251,-77
臺北市文山區華興里,6674,1172,6566,1134,6378,1095,-296,-77
臺北市文山區明義里,3407,536,3475,520,3357,477,-50,-59
臺北市文山區明興里,5286,668,5160,629,4998,604,-288,-64
臺北市文山區木柵里,6381,984,6370,957,6313,907,-68,-77
臺北市文山區木新里,7594,928,7424,871,7213,773,-381,-155
臺北市文山區順興里,5629,1015,5477,986,5314,899,-315,-116
臺北市文山區樟林里,6078,939,5961,872,5836,815,-242,-124
臺北市文山區樟新里,4191,749,4169,716,4056,679,-135,-70
臺北市文山區樟腳里,4236,779,4151,757,3975,684,-261,-95
臺北市文山區萬芳里,5975,888,5819,856,5634,794,-341,-94
臺北市文山區博嘉里,4373,720,4306,751,4213,678,-160,-42
臺北市文山區萬興里,6280,1198,6193,1149,6065,1102,-215,-96
臺北市文山區指南里,2989,493,2971,478,2947,481,-42,-12
臺北市文山區老泉里,685,110,665,98,642,80,-43,-30
臺北市文山區忠順里,2974,349,2937,328,2967,352,-7,3
臺北市文山區萬美里,5473,733,5355,695,5194,644,-279,-89
臺北市文山區政大里,5773,1397,5761,1351,5728,1310,-45,-87
臺北市文山區樟文里,4505,769,4504,757,4349,747,-156,-22
臺北市文山區興邦里,3716,510,3670,481,3622,471,-94,-39
臺北市文山區樟樹里,3607,658,3497,612,3360,569,-247,-89
臺北市南港區南港里,4840,797,4784,791,4727,785,-113,-12
臺北市南港區中南里,2793,455,2709,418,2618,385,-175,-70
臺北市南港區新富里,2956,521,2854,478,2740,444,-216,-77
臺北市南港區三重里,5580,1224,5623,1254,5590,1246,10,22
臺北市南港區東新里,5459,907,5369,905,5174,827,-285,-80
臺北市南港區新光里,2688,411,2615,392,2534,371,-154,-40
臺北市南港區東明里,3529,559,3854,619,4061,657,532,98
臺北市南港區西新里,3583,608,3485,568,3372,521,-211,-87
臺北市南港區玉成里,3549,595,3454,558,3378,509,-171,-86
臺北市南港區合成里,4863,694,4733,643,4556,602,-307,-92
臺北市南港區成福里,5672,875,5516,863,5328,809,-344,-66
臺北市南港區萬福里,3082,415,3002,396,2884,366,-198,-49
臺北市南港區鴻福里,3266,464,3206,418,3093,389,-173,-75
臺北市南港區百福里,3992,603,3923,595,3787,554,-205,-49
臺北市南港區聯成里,3668,578,3564,544,3431,505,-237,-73
臺北市南港區舊莊里,6897,1003,6725,927,6514,869,-383,-134
臺北市南港區中研里,6960,1325,6782,1297,6570,1260,-390,-65
臺北市南港區九如里,4690,806,4686,846,4543,793,-147,-13
臺北市南港區仁福里,4244,554,4116,483,4066,452,-178,-102
臺北市南港區重陽里,4186,795,4111,735,4101,699,-85,-96
臺北市內湖區西湖里,5429,694,5210,652,4966,607,-463,-87
臺北市內湖區西康里,7220,1006,7065,951,6838,897,-382,-109
臺北市內湖區西安里,4971,670,4798,635,4613,612,-358,-58
臺北市內湖區港墘里,4599,784,4525,787,4370,741,-229,-43
臺北市內湖區港都里,4150,900,4093,913,3954,919,-196,19
臺北市內湖區港富里,7086,1282,6866,1267,6653,1237,-433,-45
臺北市內湖區港華里,6872,1548,6823,1574,6624,1579,-248,31
臺北市內湖區內湖里,4714,526,4718,476,4682,440,-32,-86
臺北市內湖區湖濱里,6222,996,6080,973,5843,942,-379,-54
臺北市內湖區紫星里,6087,880,5845,854,5620,827,-467,-53
臺北市內湖區大湖里,4286,657,4182,657,4000,602,-286,-55
臺北市內湖區金龍里,4033,574,3976,537,3856,490,-177,-84
臺北市內湖區金瑞里,5027,889,4923,892,4881,892,-146,3
臺北市內湖區碧山里,5482,838,5350,802,5217,758,-265,-80
臺北市內湖區紫雲里,4387,696,4285,669,4166,651,-221,-45
臺北市內湖區清白里,6589,1025,6525,963,6221,860,-368,-165
臺北市內湖區葫洲里,5653,1375,5528,1338,5468,1264,-185,-111
臺北市內湖區紫陽里,6179,846,6019,774,5867,691,-312,-155
臺北市內湖區瑞陽里,5790,725,5662,638,5492,588,-298,-137
臺北市內湖區瑞光里,3521,476,3416,463,3238,441,-283,-35
臺北市內湖區五分里,8299,2187,8205,2202,8017,2103,-282,-84
臺北市內湖區東湖里,6095,969,5912,925,5993,935,-102,-34
臺北市內湖區樂康里,6700,1263,6463,1178,6194,1127,-506,-136
臺北市內湖區內溝里,3706,522,3637,539,3558,497,-148,-25
臺北市內湖區週美里,6223,1178,6273,1265,6313,1309,90,131
臺北市內湖區行善里,5229,812,5302,827,5247,774,18,-38
臺北市內湖區石潭里,3084,509,2993,501,2920,486,-164,-23
臺北市內湖區湖興里,6566,853,6383,813,6257,798,-309,-55
臺北市內湖區湖元里,4121,658,3937,606,3761,568,-360,-90
臺北市內湖區安湖里,6071,1295,5966,1271,5713,1220,-358,-75
臺北市內湖區秀湖里,4710,614,4573,574,4407,537,-303,-77
臺北市內湖區安泰里,4274,719,4214,676,4063,654,-211,-65
臺北市內湖區金湖里,7449,1755,7382,1665,7290,1607,-159,-148
臺北市內湖區康寧里,6836,1502,6763,1494,6609,1438,-227,-64
臺北市內湖區明湖里,4327,1066,4247,1042,4167,1046,-160,-20
臺北市內湖區蘆洲里,1062,196,1018,195,986,195,-76,-1
臺北市內湖區麗山里,4533,924,4371,936,4273,979,-260,55
臺北市內湖區寶湖里,6747,1384,6893,1410,6925,1378,178,-6
臺北市內湖區南湖里,4373,1071,4358,1087,4273,1032,-100,-39
臺北市士林區仁勇里,2749,474,2687,447,2621,406,-128,-68
臺北市士林區義信里,2378,396,2339,374,2236,311,-142,-85
臺北市士林區福林里,2083,340,2020,308,1906,276,-177,-64
臺北市士林區福德里,4221,455,4101,425,3927,379,-294,-76
臺北市士林區福志里,5258,816,5163,792,4942,745,-316,-71
臺北市士林區舊佳里,4394,639,4224,607,4077,555,-317,-84
臺北市士林區福佳里,5452,981,5382,955,5259,895,-193,-86
臺北市士林區後港里,5966,1022,5821,989,5575,959,-391,-63
臺北市士林區福中里,5103,986,4978,907,4809,854,-294,-132
臺北市士林區前港里,3399,563,3311,544,3220,506,-179,-57
臺北市士林區百齡里,5157,991,4993,925,4775,846,-382,-145
臺北市士林區承德里,3997,605,3919,566,3839,518,-158,-87
臺北市士林區福華里,4660,703,4490,654,4322,600,-338,-103
臺北市士林區明勝里,3517,519,3431,496,3308,445,-209,-74
臺北市士林區福順里,3950,600,3902,549,3765,517,-185,-83
臺北市士林區富光里,4378,696,4319,647,4231,598,-147,-98
臺北市士林區葫蘆里,5512,1025,5375,985,5230,929,-282,-96
臺北市士林區葫東里,3047,476,3008,471,2953,454,-94,-22
臺北市士林區社子里,4769,810,4657,742,4543,724,-226,-86
臺北市士林區社新里,6775,1097,6592,1022,6371,921,-404,-176
臺北市士林區社園里,5440,971,5277,905,5122,871,-318,-100
臺北市士林區永倫里,5259,769,5136,722,4964,653,-295,-116
臺北市士林區福安里,3732,407,3726,391,3772,397,40,-10
臺北市士林區富洲里,4508,561,4589,547,4593,522,85,-39
臺北市士林區岩山里,2460,364,2400,344,2296,318,-164,-46
臺北市士林區名山里,5143,805,4955,787,4814,772,-329,-33
臺北市士林區德行里,3107,501,3101,480,3016,465,-91,-36
臺北市士林區德華里,4013,654,3932,673,3798,667,-215,13
臺北市士林區聖山里,3634,574,3525,565,3446,523,-188,-51
臺北市士林區忠誠里,3911,599,3819,568,3655,556,-256,-43
臺北市士林區芝山里,5529,920,5394,926,5204,901,-325,-19
臺北市士林區東山里,3775,570,3670,552,3558,523,-217,-47
臺北市士林區三玉里,4148,710,4031,687,3819,637,-329,-73
臺北市士林區蘭雅里,6238,1075,6098,1080,5849,1063,-389,-12
臺北市士林區蘭興里,4657,739,4494,724,4360,724,-297,-15
臺北市士林區天福里,4600,872,4506,878,4300,863,-300,-9
臺北市士林區天祿里,3679,653,3646,640,3516,634,-163,-19
臺北市士林區天壽里,3585,687,3488,686,3374,668,-211,-19
臺北市士林區天和里,5523,965,5342,938,5180,892,-343,-73
臺北市士林區天山里,4901,864,4747,840,4601,819,-300,-45
臺北市士林區天玉里,6168,1299,6010,1249,5813,1203,-355,-96
臺北市士林區天母里,4746,824,4569,849,4429,810,-317,-14
臺北市士林區永福里,866,93,863,97,821,95,-45,2
臺北市士林區公館里,990,114,988,112,981,102,-9,-12
臺北市士林區新安里,1337,133,1280,125,1245,118,-92,-15
臺北市士林區陽明里,2087,220,2062,210,2003,201,-84,-19
臺北市士林區菁山里,1169,120,1148,109,1118,113,-51,-7
臺北市士林區平等里,1114,118,1077,114,1052,103,-62,-15
臺北市士林區溪山里,1084,148,1051,149,1044,127,-40,-21
臺北市士林區翠山里,1858,198,1825,196,1738,183,-120,-15
臺北市士林區臨溪里,2057,268,1982,246,1885,232,-172,-36
臺北市北投區建民里,3017,435,2963,416,2905,437,-112,2
臺北市北投區文林里,3050,417,3016,416,2942,417,-108,0
臺北市北投區石牌里,3789,568,3669,532,3580,504,-209,-64
臺北市北投區福興里,5177,1107,5093,1108,5014,1156,-163,49
