cunli,adult2019,chilren2019,adult2020,chilren2020,adult2021,chilren2021,adult_diff,children_diff
臺南市永康區龍潭里,5214,947,5178,913,5158,863,-56,-84
臺南市永康區光復里,408,40,408,40,399,40,-9,0
臺南市永康區塩洲里,4773,905,4692,868,4651,852,-122,-53
臺南市永康區二王里,6672,1030,6572,1029,6462,963,-210,-67
臺南市永康區六合里,4619,788,4587,721,4551,662,-68,-126
臺南市永康區三合里,2926,361,2935,352,2863,360,-63,-1
臺南市永康區東橋里,5440,1568,6075,1831,6331,1947,891,379
臺南市永康區安康里,4223,732,4157,732,4073,698,-150,-34
臺南市永康區西橋里,2481,355,2431,375,2352,383,-129,28
臺南市永康區尚頂里,3096,462,3042,479,2931,479,-165,17
臺南市永康區復華里,8146,1086,8034,1037,7971,1008,-175,-78
臺南市永康區正強里,6442,1346,6329,1287,6222,1201,-220,-145
臺南市永康區中華里,2173,227,2167,223,2101,207,-72,-20
臺南市永康區北興里,4434,1010,4420,1008,4400,972,-34,-38
臺南市永康區龍埔里,3271,917,3361,913,3460,908,189,-9
臺南市永康區永明里,4304,601,4281,577,4291,570,-13,-31
臺南市永康區塩興里,3321,561,3301,560,3288,601,-33,40
臺南市東區富裕里,1648,230,1603,228,1527,229,-121,-1
臺南市東區裕農里,2242,364,2145,360,2097,357,-145,-7
臺南市東區大智里,5574,833,5470,813,5352,777,-222,-56
臺南市東區崇學里,2156,362,2117,360,2048,331,-108,-31
臺南市東區泉南里,3490,508,3406,510,3262,479,-228,-29
臺南市東區仁和里,3834,428,3820,394,3786,383,-48,-45
臺南市東區後甲里,2274,364,2198,344,2158,342,-116,-22
臺南市東區東光里,3853,780,3761,767,3646,743,-207,-37
臺南市東區新東里,1772,217,1728,226,1672,218,-100,1
臺南市東區中西里,2275,402,2192,400,2121,405,-154,3
臺南市東區東安里,981,182,936,160,914,162,-67,-20
臺南市東區崇明里,3325,701,3253,647,3201,605,-124,-96
臺南市東區自強里,4262,881,4176,898,4120,868,-142,-13
臺南市東區和平里,4146,584,4248,602,4176,542,30,-42
臺南市東區路東里,1260,120,1234,110,1211,91,-49,-29
臺南市東區大德里,1080,99,1026,94,993,94,-87,-5
臺南市東區關聖里,3982,953,3978,970,3976,996,-6,43
臺南市東區衛國里,1110,158,1108,175,1074,185,-36,27
臺南市東區崇善里,4280,670,4227,626,4135,587,-145,-83
臺南市東區富強里,3492,569,3425,544,3361,546,-131,-23
臺南市東區圍下里,1376,232,1306,229,1269,221,-107,-11
臺南市東區小東里,3387,639,3325,604,3192,553,-195,-86
臺南市東區大學里,803,142,782,133,728,134,-75,-8
臺南市東區龍山里,3821,788,3795,788,3730,748,-91,-40
臺南市東區虎尾里,4008,864,4030,922,4028,968,20,104
臺南市東區德高里,2431,338,2511,349,2547,360,116,22
臺南市東區莊敬里,2884,552,2784,535,2694,493,-190,-59
臺南市東區大福里,1203,133,1170,117,1128,111,-75,-22
臺南市東區忠孝里,3231,289,3169,291,3060,269,-171,-20
臺南市東區崇誨里,1745,261,1685,283,1660,280,-85,19
臺南市東區東明里,2162,389,2121,400,2048,407,-114,18
臺南市東區崇德里,3647,805,3565,777,3464,739,-183,-66
臺南市東區東智里,1846,274,2041,305,2114,306,268,32
臺南市東區東聖里,1824,277,1775,294,1710,296,-114,19
臺南市東區崇成里,2486,657,2482,649,2394,618,-92,-39
臺南市東區東門里,1301,163,1246,185,1216,208,-85,45
臺南市東區成大里,1399,172,1359,199,1303,179,-96,7
臺南市東區大同里,2067,220,2010,206,1967,175,-100,-45
臺南市東區德光里,3225,607,3121,552,3037,485,-188,-122
臺南市東區崇信里,3525,498,3370,465,3307,465,-218,-33
臺南市東區崇文里,5206,1253,5041,1193,4928,1154,-278,-99
臺南市東區復興里,2658,512,2614,506,2591,537,-67,25
臺南市東區裕聖里,4356,1240,4416,1227,4463,1232,107,-8
臺南市東區南聖里,2263,577,2233,573,2225,578,-38,1
臺南市東區文聖里,3968,1088,3962,1062,3933,1023,-35,-65
臺南市南區竹溪里,1195,102,1177,99,1143,97,-52,-5
臺南市南區明德里,850,112,1179,184,1177,202,327,90
臺南市南區大成里,1068,174,1181,217,1287,216,219,42
臺南市南區廣州里,1637,188,1576,181,1554,169,-83,-19
臺南市南區新昌里,1604,168,1580,154,1555,147,-49,-21
臺南市南區新興里,2108,239,2055,217,1996,209,-112,-30
臺南市南區田寮里,2351,312,2263,296,2206,281,-145,-31
臺南市南區國宅里,2244,254,2147,248,2077,229,-167,-25
臺南市南區光明里,3220,417,3141,412,3071,407,-149,-10
臺南市南區明亮里,2761,399,2684,375,2601,337,-160,-62
臺南市南區喜東里,1668,238,1658,232,1618,217,-50,-21
臺南市南區喜北里,1684,233,1629,231,1609,212,-75,-21
臺南市南區喜南里,907,91,862,93,833,90,-74,-1
臺南市南區省躬里,2850,466,2918,477,2956,455,106,-11
臺南市南區興農里,1921,290,2096,312,2152,341,231,51
臺南市南區同安里,1778,292,1770,255,1738,250,-40,-42
臺南市南區佛壇里,2111,382,2048,348,2020,328,-91,-54
臺南市南區大林里,1637,184,1595,175,1531,163,-106,-21
臺南市南區大忠里,3326,368,3244,344,3153,327,-173,-41
臺南市南區大恩里,2470,277,2428,257,2409,240,-61,-37
臺南市南區新生里,2409,252,2355,230,2305,227,-104,-25
臺南市南區再興里,1697,232,1668,220,1604,199,-93,-33
臺南市南區明興里,2568,357,2514,355,2443,312,-125,-45
臺南市南區文華里,2450,284,2389,257,2295,231,-155,-53
臺南市南區金華里,3807,447,3736,430,3639,430,-168,-17
臺南市南區南都里,2137,254,2095,246,2038,227,-99,-27
臺南市南區開南里,4576,596,4462,586,4322,569,-254,-27
臺南市南區彰南里,1192,168,1153,163,1086,152,-106,-16
臺南市南區建南里,4179,562,4036,523,3923,520,-256,-42
臺南市南區郡南里,2850,402,2731,367,2682,331,-168,-71
臺南市南區府南里,3758,540,3679,506,3598,486,-160,-54
臺南市南區文南里,3957,477,3881,470,3745,419,-212,-58
臺南市南區鯤鯓里,1334,158,1287,155,1259,158,-75,0
臺南市南區松安里,1418,220,1411,199,1396,169,-22,-51
臺南市南區永寧里,1337,174,1289,158,1234,141,-103,-33
臺南市南區南華里,1901,242,1853,234,1842,220,-59,-22
臺南市南區鹽埕里,2775,340,2700,320,2613,299,-162,-41
臺南市北區開元里,2485,255,2383,252,2315,247,-170,-8
臺南市北區東興里,1600,331,1518,299,1478,278,-122,-53
臺南市北區力行里,1820,268,1798,241,1698,192,-122,-76
臺南市北區振興里,1353,147,1327,126,1303,119,-50,-28
臺南市北區仁愛里,1514,153,1503,145,1552,148,38,-5
臺南市北區大豐里,3261,450,3205,429,3105,402,-156,-48
臺南市北區重興里,1450,130,1400,140,1364,121,-86,-9
臺南市北區和順里,3919,675,3854,663,3774,635,-145,-40
臺南市北區正覺里,2385,234,2355,238,2278,202,-107,-32
臺南市北區成功里,3701,827,3715,824,3645,825,-56,-2
臺南市北區文元里,2899,775,2949,787,2938,719,39,-56
臺南市北區大港里,4447,657,4314,592,4200,560,-247,-97
臺南市北區中樓里,1039,94,987,83,951,86,-88,-8
臺南市北區公園里,1253,134,1215,124,1197,112,-56,-22
臺南市北區元寶里,3511,603,3582,592,3607,547,96,-56
臺南市北區永祥里,2274,268,2186,252,2112,234,-162,-34
臺南市北區成德里,3747,946,3754,900,3746,825,-1,-121
臺南市北區文成里,2374,402,2323,377,2297,356,-77,-46
臺南市北區大和里,3028,410,2948,370,2877,359,-151,-51
臺南市北區賢北里,3082,584,3009,571,2921,502,-161,-82
臺南市北區長勝里,2771,338,2702,316,2612,283,-159,-55
臺南市北區合興里,2558,316,2454,284,2395,273,-163,-43
臺南市北區北門里,4127,530,4012,496,3889,445,-238,-85
臺南市北區小北里,3035,365,2945,340,2853,321,-182,-44
臺南市北區大光里,3528,436,3500,417,3419,379,-109,-57
臺南市北區大興里,2225,263,2138,255,2079,238,-146,-25
臺南市北區長興里,2107,327,2018,324,1948,306,-159,-21
臺南市北區北華里,2953,304,2878,298,2775,265,-178,-39
臺南市北區華德里,3027,988,3102,953,3338,1015,311,27
臺南市北區福德里,3972,1243,4075,1231,4081,1139,109,-104
臺南市北區立人里,1982,359,1939,326,1880,319,-102,-40
臺南市北區雙安里,1832,263,1838,272,1800,254,-32,-9
臺南市北區元美里,2707,589,2692,547,2654,488,-53,-101
臺南市安南區東和里,2348,707,2378,712,2424,712,76,5
臺南市安南區安順里,4082,786,4072,769,4072,760,-10,-26
臺南市安南區󻕯南里,4006,690,3998,699,3989,698,-17,8
臺南市安南區州南里,4032,832,4022,836,4003,852,-29,20
臺南市安南區州北里,3990,756,3893,717,3803,709,-187,-47
臺南市安南區安東里,2247,299,2203,278,2180,263,-67,-36
臺南市安南區安西里,2963,567,2928,555,2860,526,-103,-41
臺南市安南區頂安里,3986,825,3929,767,3900,738,-86,-87
臺南市安南區安慶里,5072,872,4990,823,4920,793,-152,-79
臺南市安南區新順里,5224,1002,5236,982,5196,939,-28,-63
臺南市安南區原佃里,1850,271,1784,240,1778,243,-72,-28
臺南市安南區總頭里,1430,185,1427,175,1386,168,-44,-17
臺南市安南區長安里,4056,659,3984,631,3958,631,-98,-28
臺南市安南區公親里,963,156,933,152,893,136,-70,-20
臺南市安南區海東里,4648,841,4626,836,4555,804,-93,-37
臺南市安南區海西里,2253,393,2257,420,2241,415,-12,22
臺南市安南區海南里,1545,179,1517,181,1855,383,310,204
臺南市安南區溪心里,6636,1317,6681,1366,6720,1372,84,55
臺南市安南區塩田里,1318,253,1337,225,1337,207,19,-46
臺南市安南區淵東里,4011,806,4036,845,4002,835,-9,29
臺南市安南區淵西里,2882,473,3020,539,3074,586,192,113
臺南市安南區佃東里,2905,447,2875,439,2823,419,-82,-28
臺南市安南區佃西里,1645,264,1690,268,1719,282,74,18
臺南市安南區公󻕯里,800,92,772,81,825,85,25,-7
臺南市安南區南興里,1486,179,1467,181,1468,178,-18,-1
臺南市安南區學東里,1886,206,1955,206,2012,224,126,18
臺南市安南區城東里,1342,185,1327,185,1290,172,-52,-13
臺南市安南區城北里,1251,183,1281,185,1248,173,-3,-10
臺南市安南區城中里,890,132,890,124,883,117,-7,-15
臺南市安南區城南里,2551,340,2582,322,2612,334,61,-6
臺南市安南區城西里,1190,162,1207,166,1208,156,18,-6
臺南市安南區青草里,1243,151,1245,150,1239,140,-4,-11
臺南市安南區砂崙里,1060,173,1039,165,1026,161,-34,-12
臺南市安南區顯宮里,1147,161,1137,159,1121,153,-26,-8
臺南市安南區鹿耳里,740,106,734,112,709,106,-31,0
臺南市安南區四草里,1463,229,1466,226,1471,218,8,-11
臺南市安南區安和里,1653,247,1625,236,1595,226,-58,-21
臺南市安南區溪北里,2242,324,2197,313,2162,291,-80,-33
臺南市安南區溪頂里,3712,821,3623,802,3504,759,-208,-62
臺南市安南區溪墘里,2444,568,2416,571,2377,525,-67,-43
臺南市安南區海佃里,3359,574,3309,577,3295,689,-64,115
臺南市安南區幸福里,2834,409,2743,435,2754,493,-80,84
臺南市安南區鳳凰里,3865,509,3757,512,3665,467,-200,-42
臺南市安南區梅花里,3357,554,3269,525,3208,516,-149,-38
臺南市安南區理想里,3694,628,3605,599,3521,566,-173,-62
臺南市安南區溪東里,3323,837,3279,862,3264,844,-59,7
臺南市安南區淵中里,2771,550,2780,546,2716,541,-55,-9
臺南市安南區布袋里,1254,152,1216,147,1162,143,-92,-9
臺南市安南區國安里,1834,380,1846,414,2094,656,260,276
臺南市安南區安富里,4517,1093,4468,1094,4356,1013,-161,-80
臺南市安南區大安里,2985,413,2954,396,2874,366,-111,-47
臺南市安平區金城里,1630,216,1579,199,1538,196,-92,-20
臺南市安平區漁光里,313,17,305,20,302,15,-11,-2
臺南市安平區建平里,4337,990,4313,976,4307,920,-30,-70
臺南市安平區怡平里,3764,508,3702,498,3646,449,-118,-59
臺南市安平區華平里,4090,495,4013,480,3908,439,-182,-56
臺南市安平區平通里,6202,979,6186,969,6150,921,-52,-58
臺南市安平區文平里,4274,683,4186,635,4118,567,-156,-116
臺南市安平區國平里,6173,1166,6412,1221,6495,1193,322,27
臺南市安平區育平里,6896,1303,6868,1243,6965,1194,69,-109
臺南市安平區億載里,2559,512,2571,489,2613,474,54,-38
臺南市安平區平安里,2657,314,2591,291,2532,272,-125,-42
臺南市安平區天妃里,2559,310,2466,289,2374,266,-185,-44
臺南市安平區王城里,2129,262,2085,286,2070,302,-59,40
臺南市中西區赤嵌里,2568,584,2460,575,2455,644,-113,60
臺南市中西區郡王里,2339,922,2317,957,2327,1055,-12,133
臺南市中西區法華里,2133,901,2188,985,2151,1025,18,124
臺南市中西區開山里,1850,566,1802,601,1751,649,-99,83
臺南市中西區永華里,1738,443,1784,563,1767,655,29,212
臺南市中西區藥王里,2419,280,2338,256,2230,225,-189,-55
臺南市中西區光賢里,2801,413,2764,377,2756,332,-45,-81
臺南市中西區大涼里,1982,356,1983,373,1933,332,-49,-24
臺南市中西區西湖里,4515,772,4577,775,4602,725,87,-47
臺南市中西區西賢里,4017,551,3954,545,3870,525,-147,-26
臺南市中西區城隍里,2512,544,2534,622,2592,789,80,245
臺南市中西區南美里,2204,505,2153,544,2093,638,-111,133
臺南市中西區南門里,1865,582,1810,634,1798,692,-67,110
臺南市中西區小西門里,2364,379,2290,371,2217,373,-147,-6
臺南市中西區五條港里,1413,139,1360,132,1271,122,-142,-17
臺南市中西區兌悅里,2871,324,2811,302,2728,306,-143,-18
臺南市中西區淺草里,1800,201,1753,188,1728,171,-72,-30
臺南市中西區府前里,1374,130,1303,129,1255,127,-119,-3
臺南市中西區南廠里,2803,321,2706,310,2613,282,-190,-39
臺南市中西區西和里,2962,407,2949,363,2939,337,-23,-70
