cunli,adult2019,chilren2019,adult2020,chilren2020,adult2021,chilren2021,adult_diff,children_diff
臺中市豐原區田心里,5205,738,5120,705,4998,670,-207,-68
臺中市豐原區豐田里,8351,1404,8254,1410,8171,1357,-180,-47
臺中市豐原區鎌村里,3796,705,3726,657,3680,610,-116,-95
臺中市豐原區南陽里,8995,2283,9005,2270,8882,2211,-113,-72
臺中市豐原區陽明里,2163,619,2105,593,2092,594,-71,-25
臺中市豐原區北陽里,10750,2166,10532,2156,10324,2084,-426,-82
臺中市豐原區中陽里,4057,1360,3968,1354,3973,1301,-84,-59
臺中市豐原區東陽里,1238,182,1229,181,1213,179,-25,-3
臺中市豐原區南村里,4304,829,4318,832,4238,818,-66,-11
臺中市豐原區南田里,2542,352,2522,360,2454,324,-88,-28
臺中市豐原區南嵩里,2732,412,2622,384,2606,381,-126,-31
臺中市豐原區翁明里,1762,271,1827,275,1872,270,110,-1
臺中市豐原區翁子里,2344,361,2462,386,2567,407,223,46
臺中市豐原區翁社里,1672,229,1646,208,1589,199,-83,-30
臺中市豐原區朴子里,2645,389,2586,374,2535,356,-110,-33
臺中市東勢區北興里,984,170,988,162,948,152,-36,-18
臺中市東勢區中寧里,639,119,595,110,586,112,-53,-7
臺中市東勢區東安里,719,143,688,126,675,133,-44,-10
臺中市東勢區南平里,1365,252,1337,225,1264,209,-101,-43
臺中市東勢區延平里,1624,268,1588,267,1534,248,-90,-20
臺中市東勢區上新里,688,117,673,133,651,136,-37,19
臺中市東勢區廣興里,1031,216,1012,215,1012,200,-19,-16
臺中市東勢區泰昌里,2617,447,2579,442,2503,421,-114,-26
臺中市東勢區中嵙里,1363,177,1329,156,1303,145,-60,-32
臺中市東勢區福隆里,2938,411,2967,404,2927,381,-11,-30
臺中市東勢區隆興里,1090,125,1061,115,1022,108,-68,-17
臺中市東勢區新盛里,3831,634,3729,591,3655,577,-176,-57
臺中市東勢區詒福里,1189,163,1150,162,1144,141,-45,-22
臺中市東勢區上城里,655,92,635,88,629,87,-26,-5
臺中市東勢區下城里,591,65,573,64,555,60,-36,-5
臺中市東勢區慶東里,1365,149,1301,144,1279,128,-86,-21
臺中市東勢區慶福里,916,107,880,109,845,105,-71,-2
臺中市東勢區東新里,1454,175,1411,169,1400,182,-54,7
臺中市東勢區粵寧里,1545,166,1519,166,1481,152,-64,-14
臺中市東勢區下新里,1194,135,1184,128,1145,118,-49,-17
臺中市東勢區興隆里,894,84,870,72,850,81,-44,-3
臺中市東勢區茂興里,1356,181,1329,178,1293,154,-63,-27
臺中市東勢區泰興里,502,52,502,47,483,43,-19,-9
臺中市東勢區埤頭里,483,32,471,28,468,31,-15,-1
臺中市東勢區明正里,1028,112,1011,106,995,100,-33,-12
臺中市大甲區朝陽里,1024,304,1011,299,991,305,-33,1
臺中市大甲區大甲里,773,163,753,151,731,143,-42,-20
臺中市大甲區順天里,1141,200,1120,205,1102,200,-39,0
臺中市大甲區孔門里,592,188,589,182,553,166,-39,-22
臺中市大甲區平安里,1639,428,1601,425,1558,396,-81,-32
臺中市大甲區庄美里,1655,303,1600,282,1565,266,-90,-37
臺中市大甲區新美里,2662,545,2645,532,2605,517,-57,-28
臺中市大甲區岷山里,1646,358,1596,344,1558,345,-88,-13
臺中市大甲區中山里,3780,488,3742,482,3675,472,-105,-16
臺中市大甲區南陽里,626,96,624,103,616,85,-10,-11
臺中市大甲區薰風里,643,109,639,108,628,90,-15,-19
臺中市大甲區義和里,2633,485,2622,482,2606,474,-27,-11
臺中市大甲區武陵里,927,138,908,132,896,124,-31,-14
臺中市大甲區文曲里,840,114,811,117,794,113,-46,-1
臺中市大甲區武曲里,1454,244,1425,237,1423,262,-31,18
臺中市大甲區文武里,4237,1060,4149,994,4056,977,-181,-83
臺中市大甲區奉化里,1741,344,1712,311,1672,304,-69,-40
臺中市大甲區德化里,1490,228,1443,225,1403,224,-87,-4
臺中市大甲區江南里,1180,175,1151,163,1128,162,-52,-13
臺中市大甲區頂店里,3698,821,3628,778,3589,764,-109,-57
臺中市大甲區太白里,999,173,964,133,946,134,-53,-39
臺中市大甲區孟春里,3335,724,3267,682,3180,625,-155,-99
臺中市大甲區幸福里,2029,385,2008,349,1967,336,-62,-49
臺中市大甲區日南里,4776,957,4689,892,4611,888,-165,-69
臺中市大甲區龍泉里,1186,207,1152,195,1126,196,-60,-11
臺中市大甲區西岐里,1340,196,1304,199,1266,186,-74,-10
臺中市大甲區銅安里,1102,239,1080,213,1033,202,-69,-37
臺中市大甲區福德里,923,120,914,118,898,130,-25,10
臺中市大甲區建興里,1185,175,1174,166,1161,165,-24,-10
臺中市清水區鰲峰里,769,123,754,136,738,125,-31,2
臺中市清水區靈泉里,706,150,680,143,658,143,-48,-7
臺中市清水區清水里,1589,407,1570,412,1565,376,-24,-31
臺中市清水區文昌里,513,121,515,128,496,116,-17,-5
臺中市清水區南寧里,1312,343,1313,376,1271,390,-41,47
臺中市清水區西寧里,1205,233,1168,223,1150,214,-55,-19
臺中市清水區北寧里,467,81,469,78,454,70,-13,-11
臺中市清水區中興里,264,75,256,72,245,68,-19,-7
臺中市清水區西社里,1711,401,1692,400,1687,392,-24,-9
臺中市清水區南社里,8285,1825,8412,1808,8615,1810,330,-15
臺中市清水區裕嘉里,1212,166,1183,159,1130,143,-82,-23
臺中市清水區臨江里,1192,155,1158,136,1134,141,-58,-14
臺中市清水區秀水里,3455,549,3434,561,3412,550,-43,1
臺中市清水區武鹿里,2645,403,2641,372,2645,378,0,-25
臺中市清水區海濱里,1652,211,1647,198,1664,215,12,4
臺中市清水區槺榔里,4675,710,5070,779,5588,881,913,171
臺中市清水區中社里,2199,436,2210,454,2188,467,-11,31
臺中市清水區高西里,1030,116,1018,117,1015,113,-15,-3
臺中市清水區高南里,1042,124,1015,122,990,124,-52,0
臺中市清水區高東里,979,94,951,82,923,79,-56,-15
臺中市清水區高北里,951,137,919,117,894,111,-57,-26
臺中市清水區高美里,1018,156,1000,159,990,143,-28,-13
臺中市清水區國姓里,1682,273,1639,260,1566,242,-116,-31
臺中市清水區菁埔里,1751,298,1746,281,1722,256,-29,-42
臺中市清水區頂湳里,1402,189,1376,181,1349,173,-53,-16
臺中市清水區田寮里,2021,311,1997,294,1971,279,-50,-32
臺中市清水區橋頭里,5957,1155,6008,1159,5939,1109,-18,-46
臺中市清水區下湳里,2190,387,2129,351,2103,318,-87,-69
臺中市清水區東山里,967,130,953,126,934,118,-33,-12
臺中市清水區楊厝里,956,157,936,134,922,137,-34,-20
臺中市清水區海風里,1129,162,1135,164,1123,162,-6,0
臺中市清水區吳厝里,1239,188,1226,182,1193,176,-46,-12
臺中市沙鹿區居仁里,1082,196,1046,195,1007,167,-75,-29
臺中市沙鹿區洛泉里,1484,446,1460,434,1431,417,-53,-29
臺中市沙鹿區沙鹿里,670,232,652,231,622,213,-48,-19
臺中市沙鹿區美仁里,370,126,360,107,348,103,-22,-23
臺中市沙鹿區興仁里,1972,545,1961,537,1899,490,-73,-55
臺中市沙鹿區斗抵里,3555,714,3522,672,3503,653,-52,-61
臺中市沙鹿區鹿峰里,4216,903,4281,973,4314,1016,98,113
臺中市沙鹿區鹿寮里,5655,1362,5635,1330,5532,1301,-123,-61
臺中市沙鹿區竹林里,6189,1450,6135,1442,6032,1389,-157,-61
臺中市沙鹿區犁分里,901,241,871,232,856,223,-45,-18
臺中市沙鹿區北勢里,4170,1041,4148,975,4205,961,35,-80
臺中市沙鹿區福興里,3216,624,3226,622,3332,609,116,-15
臺中市沙鹿區晉江里,1461,190,1452,185,1441,178,-20,-12
臺中市沙鹿區六路里,4581,939,4706,962,4744,923,163,-16
臺中市沙鹿區南勢里,2934,695,2914,683,2870,659,-64,-36
臺中市沙鹿區埔子里,4886,1066,4963,1070,5048,1055,162,-11
臺中市沙鹿區公明里,3632,661,3640,637,3603,630,-29,-31
臺中市沙鹿區清泉里,2025,335,2009,317,1973,309,-52,-26
臺中市沙鹿區西勢里,1786,210,1740,198,1718,195,-68,-15
臺中市沙鹿區興安里,2761,623,2759,576,2715,555,-46,-68
臺中市沙鹿區三鹿里,6221,1554,6361,1523,6545,1496,324,-58
臺中市梧棲區頂寮里,2962,474,3089,513,3068,527,106,53
臺中市梧棲區下寮里,1593,270,1597,250,1593,225,0,-45
臺中市梧棲區中正里,3120,508,3043,484,3020,459,-100,-49
臺中市梧棲區中和里,384,80,362,71,353,57,-31,-23
臺中市梧棲區文化里,884,149,880,136,877,142,-7,-7
臺中市梧棲區安仁里,669,109,630,106,606,96,-63,-13
臺中市梧棲區草湳里,5122,903,5059,892,4980,884,-142,-19
臺中市梧棲區南簡里,4344,830,4400,835,4487,837,143,7
臺中市梧棲區福德里,3855,796,4071,829,4157,869,302,73
臺中市梧棲區大庄里,6246,1493,6173,1482,6229,1490,-17,-3
臺中市梧棲區大村里,4937,1136,4897,1158,4861,1164,-76,28
臺中市梧棲區興農里,1949,299,1921,285,1901,267,-48,-32
臺中市梧棲區永寧里,1837,333,1820,335,1835,328,-2,-5
臺中市梧棲區永安里,2056,322,2020,299,2000,289,-56,-33
臺中市后里區廣福里,1588,245,1609,261,1615,247,27,2
臺中市后里區仁里里,819,143,795,140,771,133,-48,-10
臺中市后里區義里里,2516,459,2437,447,2406,443,-110,-16
臺中市后里區后里里,3005,525,2936,513,2875,483,-130,-42
臺中市后里區厚里里,1720,286,1692,269,1682,274,-38,-12
臺中市后里區墩東里,3844,858,3830,839,3740,813,-104,-45
臺中市后里區墩西里,1535,305,1470,300,1405,303,-130,-2
臺中市后里區墩南里,2739,490,2753,469,2723,468,-16,-22
臺中市后里區墩北里,2858,566,2895,560,2874,561,16,-5
臺中市后里區中和里,2006,389,1959,365,1931,360,-75,-29
臺中市后里區舊社里,1810,356,1833,350,1835,351,25,-5
臺中市后里區聯合里,1255,182,1247,165,1212,151,-43,-31
臺中市后里區太平里,1750,287,1715,282,1694,258,-56,-29
臺中市后里區眉山里,2563,461,2538,430,2512,390,-51,-71
臺中市后里區泰安里,1095,135,1095,138,1087,136,-8,1
臺中市后里區公館里,1691,292,1693,299,1703,270,12,-22
臺中市后里區月眉里,1543,268,1540,270,1527,250,-16,-18
臺中市后里區義德里,2119,342,2046,332,1999,312,-120,-30
臺中市神岡區神岡里,2621,441,2560,402,2537,401,-84,-40
臺中市神岡區庄前里,1801,305,1849,325,1834,324,33,19
臺中市神岡區北庄里,2108,346,2058,335,2046,331,-62,-15
臺中市神岡區庄後里,1777,337,1782,359,1743,326,-34,-11
臺中市神岡區社口里,6131,1160,6163,1202,6168,1211,37,51
臺中市神岡區社南里,4435,928,4339,872,4267,841,-168,-87
臺中市神岡區三角里,2039,362,2021,362,2018,346,-21,-16
臺中市神岡區岸裡里,2331,321,2274,304,2229,285,-102,-36
臺中市神岡區大社里,3825,528,3803,522,3756,505,-69,-23
臺中市神岡區豐洲里,5776,806,5695,772,5547,757,-229,-49
臺中市神岡區神洲里,2065,360,2035,342,2007,324,-58,-36
臺中市神岡區溪洲里,2262,337,2222,321,2180,289,-82,-48
臺中市神岡區圳前里,1873,323,1864,322,1780,320,-93,-3
臺中市神岡區新庄里,3368,600,3342,576,3306,542,-62,-58
臺中市神岡區圳堵里,1668,251,1642,246,1632,237,-36,-14
臺中市神岡區山皮里,851,120,847,106,811,103,-40,-17
臺中市潭子區潭陽里,9399,1720,9215,1669,9087,1636,-312,-84
臺中市潭子區潭秀里,979,169,947,169,924,152,-55,-17
臺中市潭子區潭北里,1846,338,1831,324,1810,309,-36,-29
臺中市潭子區福仁里,8840,1305,8773,1297,8668,1239,-172,-66
臺中市潭子區頭家里,4631,1014,4661,1034,4619,1038,-12,24
臺中市潭子區甘蔗里,8380,1298,8237,1255,8079,1187,-301,-111
臺中市潭子區東寶里,10108,1483,9931,1438,9833,1350,-275,-133
臺中市潭子區大富里,2419,367,2411,361,2392,327,-27,-40
臺中市潭子區大豐里,5249,869,5283,864,5291,823,42,-46
臺中市潭子區栗林里,3716,463,3640,454,3660,462,-56,-1
臺中市潭子區嘉仁里,3214,567,3299,620,3275,596,61,29
臺中市潭子區新田里,1198,120,1189,114,1164,102,-34,-18
臺中市潭子區聚興里,3304,479,3322,478,3318,475,14,-4
臺中市潭子區頭家東里,3641,652,3570,654,3468,673,-173,21
臺中市潭子區家興里,6001,1427,5950,1382,5939,1356,-62,-71
臺中市潭子區家福里,3849,943,3836,941,3851,948,2,5
臺中市大雅區大雅里,3617,637,3554,618,3450,577,-167,-60
