年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2017-07,65000010-001,新北市板橋區,留侯里,674,1648,776,872,226,1179,243,1344,38
2017-07,65000010-002,新北市板橋區,流芳里,641,1583,739,844,223,1097,263,1282,28
2017-07,65000010-003,新北市板橋區,赤松里,318,810,399,411,133,527,150,632,22
2017-07,65000010-004,新北市板橋區,黃石里,442,1170,576,594,202,774,194,906,25
2017-07,65000010-005,新北市板橋區,挹秀里,768,1857,896,961,259,1272,326,1520,38
2017-07,65000010-006,新北市板橋區,湳興里,2335,5643,2700,2943,677,4197,769,4670,125
2017-07,65000010-007,新北市板橋區,新興里,1501,3329,1591,1738,369,2418,542,2815,67
2017-07,65000010-008,新北市板橋區,社後里,4915,9246,5158,4088,657,7297,1292,8231,140
2017-07,65000010-009,新北市板橋區,香社里,1590,4468,2241,2227,517,3372,579,3717,98
2017-07,65000010-010,新北市板橋區,中正里,1613,4514,2206,2308,577,3409,528,3698,89
2017-07,65000010-011,新北市板橋區,自強里,2041,5369,2623,2746,658,3698,1013,4538,67
2017-07,65000010-012,新北市板橋區,自立里,1100,2957,1433,1524,355,2137,465,2456,55
2017-07,65000010-013,新北市板橋區,光華里,1106,2794,1374,1420,318,2034,442,2348,51
2017-07,65000010-014,新北市板橋區,國光里,1559,3825,1848,1977,312,2831,682,3287,91
2017-07,65000010-015,新北市板橋區,港尾里,1106,3046,1440,1606,435,2292,319,2428,78
2017-07,65000010-016,新北市板橋區,金華里,1466,4138,2015,2123,533,3014,591,3417,82
2017-07,65000010-017,新北市板橋區,港德里,1934,5086,2506,2580,618,3661,807,4230,96
2017-07,65000010-018,新北市板橋區,民權里,1089,2771,1369,1402,313,1906,552,2343,38
2017-07,65000010-019,新北市板橋區,建國里,1429,3720,1810,1910,417,2714,589,3110,76
2017-07,65000010-020,新北市板橋區,漢生里,1667,4451,2154,2297,664,3057,730,3608,64
2017-07,65000010-021,新北市板橋區,公舘里,1469,4047,1989,2058,578,2879,590,3200,103
2017-07,65000010-022,新北市板橋區,新民里,1742,4687,2271,2416,783,3265,639,3659,84
2017-07,65000010-023,新北市板橋區,幸福里,1517,4153,2073,2080,493,3053,607,3422,93
2017-07,65000010-024,新北市板橋區,忠誠里,1692,4258,2059,2199,546,2986,726,3467,97
2017-07,65000010-025,新北市板橋區,百壽里,1013,2624,1267,1357,422,1817,385,2056,64
2017-07,65000010-026,新北市板橋區,介壽里,1220,3157,1511,1646,458,2195,504,2536,65
2017-07,65000010-027,新北市板橋區,新埔里,877,2187,1064,1123,224,1585,378,1865,45
2017-07,65000010-028,新北市板橋區,華江里,3192,7816,3633,4183,1440,5589,787,5963,165
2017-07,65000010-029,新北市板橋區,江翠里,1786,4898,2426,2472,565,3658,675,4065,115
2017-07,65000010-030,新北市板橋區,純翠里,2093,5689,2789,2900,670,4296,723,4715,122
2017-07,65000010-031,新北市板橋區,溪頭里,2425,6310,3108,3202,777,4687,846,5169,145
2017-07,65000010-032,新北市板橋區,聯翠里,1654,3775,1774,2001,427,2806,542,3138,78
2017-07,65000010-033,新北市板橋區,宏翠里,2172,4935,2364,2571,570,3847,518,4126,104
2017-07,65000010-034,新北市板橋區,仁翠里,1116,3020,1453,1567,317,2226,477,2563,54
2017-07,65000010-035,新北市板橋區,新翠里,3073,8133,3925,4208,977,6338,818,6655,201
2017-07,65000010-036,新北市板橋區,吉翠里,1378,3906,1910,1996,477,2966,463,3232,79
2017-07,65000010-037,新北市板橋區,德翠里,2716,7651,3738,3913,1144,5931,576,6034,184
2017-07,65000010-038,新北市板橋區,滿翠里,1137,3084,1487,1597,326,2270,488,2599,63
2017-07,65000010-039,新北市板橋區,明翠里,1941,4970,2406,2564,521,3694,755,4209,86
2017-07,65000010-040,新北市板橋區,松翠里,1393,3521,1707,1814,406,2630,485,2924,78
2017-07,65000010-041,新北市板橋區,柏翠里,1765,4271,2035,2236,541,3128,602,3509,93
2017-07,65000010-042,新北市板橋區,龍翠里,2009,5266,2541,2725,584,4033,649,4404,108
2017-07,65000010-043,新北市板橋區,華翠里,1390,3869,1850,2019,614,2790,465,3060,76
2017-07,65000010-044,新北市板橋區,忠翠里,4427,11033,5189,5844,1824,8235,974,8504,266
2017-07,65000010-045,新北市板橋區,嵐翠里,983,2617,1316,1301,297,1944,376,2187,51
2017-07,65000010-046,新北市板橋區,文翠里,1598,4212,2083,2129,453,3132,627,3524,103
2017-07,65000010-047,新北市板橋區,青翠里,1216,3126,1611,1515,330,2347,449,2640,63
2017-07,65000010-048,新北市板橋區,懷翠里,2244,6274,3095,3179,668,4853,753,5209,167
2017-07,65000010-049,新北市板橋區,福翠里,560,1391,692,699,133,1021,237,1204,23
2017-07,65000010-050,新北市板橋區,港嘴里,2442,6348,3131,3217,677,4931,740,5392,117
2017-07,65000010-051,新北市板橋區,振興里,1677,4582,2255,2327,457,3466,659,3890,95
2017-07,65000010-052,新北市板橋區,振義里,1637,4388,2151,2237,447,3331,610,3667,101
2017-07,65000010-053,新北市板橋區,光復里,1356,3448,1752,1696,405,2590,453,2841,87
2017-07,65000010-054,新北市板橋區,埔墘里,2560,6443,3082,3361,679,5003,761,5407,154
2017-07,65000010-055,新北市板橋區,長壽里,1043,2967,1467,1500,332,2173,462,2492,55
2017-07,65000010-056,新北市板橋區,福壽里,1270,3440,1695,1745,344,2669,427,2902,69
2017-07,65000010-057,新北市板橋區,海山里,2840,8485,4046,4439,1728,5903,854,6181,224
2017-07,65000010-058,新北市板橋區,九如里,1078,3007,1444,1563,380,2198,429,2435,82
2017-07,65000010-059,新北市板橋區,玉光里,2176,5593,2640,2953,860,4075,658,4392,142
2017-07,65000010-060,新北市板橋區,光仁里,1050,3104,1543,1561,448,2199,457,2482,70
2017-07,65000010-061,新北市板橋區,埤墘里,1740,4674,2244,2430,851,3278,545,3578,94
2017-07,65000010-062,新北市板橋區,永安里,1417,3652,1791,1861,511,2690,451,2964,66
2017-07,65000010-063,新北市板橋區,雙玉里,1570,4392,2123,2269,764,3092,536,3354,90
2017-07,65000010-064,新北市板橋區,廣新里,1304,3828,1887,1941,591,2726,511,3031,80
