年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2017-11,65000010-001,新北市板橋區,留侯里,674,1649,777,872,217,1178,254,1355,36
2017-11,65000010-002,新北市板橋區,流芳里,641,1572,734,838,220,1079,273,1277,31
2017-11,65000010-003,新北市板橋區,赤松里,324,830,405,425,137,542,151,647,19
2017-11,65000010-004,新北市板橋區,黃石里,435,1149,570,579,192,756,201,902,21
2017-11,65000010-005,新北市板橋區,挹秀里,777,1868,899,969,268,1268,332,1529,33
2017-11,65000010-006,新北市板橋區,湳興里,2325,5619,2689,2930,667,4166,786,4664,116
2017-11,65000010-007,新北市板橋區,新興里,1517,3349,1605,1744,375,2425,549,2827,64
2017-11,65000010-008,新北市板橋區,社後里,4871,9118,5077,4041,622,7148,1348,8147,129
2017-11,65000010-009,新北市板橋區,香社里,1588,4451,2227,2224,509,3333,609,3705,106
2017-11,65000010-010,新北市板橋區,中正里,1619,4516,2208,2308,589,3375,552,3693,88
2017-11,65000010-011,新北市板橋區,自強里,2059,5381,2618,2763,657,3676,1048,4557,71
2017-11,65000010-012,新北市板橋區,自立里,1097,2955,1431,1524,358,2129,468,2451,57
2017-11,65000010-013,新北市板橋區,光華里,1110,2787,1378,1409,319,2019,449,2347,53
2017-11,65000010-014,新北市板橋區,國光里,1558,3800,1833,1967,296,2801,703,3276,87
2017-11,65000010-015,新北市板橋區,港尾里,1111,3049,1441,1608,430,2281,338,2453,65
2017-11,65000010-016,新北市板橋區,金華里,1472,4160,2021,2139,533,3028,599,3442,82
2017-11,65000010-017,新北市板橋區,港德里,1936,5053,2488,2565,600,3628,825,4209,95
2017-11,65000010-018,新北市板橋區,民權里,1085,2769,1362,1407,309,1899,561,2348,39
2017-11,65000010-019,新北市板橋區,建國里,1431,3721,1797,1924,417,2697,607,3116,75
2017-11,65000010-020,新北市板橋區,漢生里,1662,4427,2144,2283,649,3025,753,3589,70
2017-11,65000010-021,新北市板橋區,公?里,1477,4054,1991,2063,574,2884,596,3210,103
2017-11,65000010-022,新北市板橋區,新民里,1735,4649,2269,2380,764,3243,642,3634,85
2017-11,65000010-023,新北市板橋區,幸福里,1517,4142,2066,2076,491,3022,629,3421,99
2017-11,65000010-024,新北市板橋區,忠誠里,1699,4252,2059,2193,541,2985,726,3475,87
2017-11,65000010-025,新北市板橋區,百壽里,1077,2733,1308,1425,450,1887,396,2139,63
2017-11,65000010-026,新北市板橋區,介壽里,1222,3179,1513,1666,468,2190,521,2556,68
2017-11,65000010-027,新北市板橋區,新埔里,876,2160,1047,1113,216,1562,382,1856,37
2017-11,65000010-028,新北市板橋區,華江里,3199,7809,3624,4185,1432,5557,820,5965,155
2017-11,65000010-029,新北市板橋區,江翠里,1805,4907,2434,2473,548,3671,688,4093,103
2017-11,65000010-030,新北市板橋區,純翠里,2096,5670,2776,2894,658,4277,735,4715,117
2017-11,65000010-031,新北市板橋區,溪頭里,2431,6294,3110,3184,774,4663,857,5173,131
2017-11,65000010-032,新北市板橋區,聯翠里,1659,3791,1786,2005,429,2801,561,3157,70
2017-11,65000010-033,新北市板橋區,宏翠里,2177,4927,2345,2582,576,3802,549,4121,93
2017-11,65000010-034,新北市板橋區,仁翠里,1111,3022,1458,1564,324,2217,481,2560,49
2017-11,65000010-035,新北市板橋區,新翠里,3079,8119,3908,4211,950,6317,852,6666,206
