year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,14,12,19,18,9,20,16,15,20,19,22,16,27,29,27,33,20,20,33,35,32,31,40,40,42,49,34,36,39,37,35,30,44,32,43,45,51,60,51,73,57,73,75,58,60,58,69,77,78,73,86,92,98,101,114,109,84,91,89,58,58,73,84,77,66,47,43,48,44,46,35,36,29,28,31,43,45,36,28,32,27,18,21,23,11,16,15,9,8,7,9,3,5,4,6,0,0,2,0,0,0,18,18,18,16,13,12,15,12,9,20,16,19,21,20,20,24,18,25,24,23,21,32,32,33,28,30,32,40,35,26,29,14,28,33,16,34,32,42,32,34,32,37,43,36,36,31,36,45,37,54,43,33,60,56,55,60,53,50,48,67,45,49,53,55,58,48,44,58,50,51,49,51,44,39,30,37,43,43,33,38,36,30,36,23,28,27,20,23,9,12,9,8,5,3,3,1,0,1,0,0,1
2020,16,14,12,19,18,9,20,16,15,20,19,22,16,27,29,27,33,20,20,33,35,32,31,40,40,42,49,34,36,39,37,35,30,44,32,43,45,51,60,51,73,57,73,75,58,60,58,69,77,78,73,85,91,97,100,113,108,83,90,88,57,57,72,83,76,65,46,42,47,43,45,34,35,28,27,30,41,43,34,27,30,25,17,19,21,10,14,13,8,7,6,8,3,4,3,5,0,0,1,0,0,14,18,18,18,16,13,12,15,12,9,20,16,19,21,20,20,24,18,25,24,23,21,32,32,33,28,30,32,40,35,26,29,14,28,33,16,34,32,42,32,34,32,37,43,36,36,31,36,45,37,54,43,33,60,56,55,60,53,50,48,67,45,49,53,55,58,48,44,57,50,50,48,50,43,38,29,36,42,42,32,37,35,29,34,22,26,25,18,21,8,11,8,7,4,3,2,1,0,1,0,0
2021,15,16,14,12,19,18,9,20,16,15,20,19,22,16,27,29,27,33,20,20,33,35,32,31,40,40,42,49,34,36,39,37,35,30,44,32,43,45,51,60,51,73,57,73,75,58,60,58,69,77,78,73,84,90,96,99,112,107,82,89,87,56,56,71,82,75,64,45,41,46,42,44,33,34,27,26,29,39,41,32,25,28,23,16,18,19,9,13,12,7,6,5,7,3,3,2,4,0,0,1,0,14,14,18,18,18,16,13,12,15,12,9,20,16,19,21,20,20,24,18,25,24,23,21,32,32,33,28,30,32,40,35,26,29,14,28,33,16,34,32,42,32,34,32,37,43,36,36,31,36,45,37,54,43,33,60,56,55,60,53,50,48,67,45,49,53,55,58,48,44,56,49,49,47,49,42,37,28,35,41,41,31,36,33,28,32,21,24,23,16,19,7,10,7,6,3,2,2,1,0,1,0
2022,16,15,16,14,12,19,18,9,20,16,15,20,19,22,16,27,29,27,33,20,20,33,35,32,31,40,40,42,49,34,36,39,37,35,30,44,32,43,45,51,60,51,73,57,73,75,58,60,58,69,77,78,73,83,89,95,98,111,106,81,88,86,55,55,70,81,74,63,44,40,45,41,43,32,33,26,25,28,37,39,30,23,26,21,15,16,17,8,12,11,6,5,4,6,2,2,2,3,0,0,0,14,14,14,18,18,18,16,13,12,15,12,9,20,16,19,21,20,20,24,18,25,24,23,21,32,32,33,28,30,32,40,35,26,29,14,28,33,16,34,32,42,32,34,32,37,43,36,36,31,36,45,37,54,43,33,60,56,55,60,53,50,48,67,45,49,53,55,58,48,44,55,48,48,46,48,41,36,27,34,40,40,30,34,31,26,30,20,22,21,14,17,6,9,6,5,2,2,2,1,0,0
2023,17,16,15,16,14,12,19,18,9,20,16,15,20,19,22,16,27,29,27,33,20,20,33,35,32,31,40,40,42,49,34,36,39,37,35,30,44,32,43,45,51,60,51,73,57,73,75,58,60,58,69,77,78,73,82,88,94,97,110,105,80,87,85,54,54,69,80,73,62,43,39,44,40,42,31,32,25,24,27,35,37,28,21,24,19,14,14,15,7,11,10,5,4,3,5,2,2,2,2,0,0,15,14,14,14,18,18,18,16,13,12,15,12,9,20,16,19,21,20,20,24,18,25,24,23,21,32,32,33,28,30,32,40,35,26,29,14,28,33,16,34,32,42,32,34,32,37,43,36,36,31,36,45,37,54,43,33,60,56,55,60,53,50,48,67,45,49,53,55,57,48,44,54,47,47,45,47,40,35,26,33,39,38,29,32,29,24,28,18,20,19,12,15,5,8,5,4,2,2,1,1,0
2024,17,17,16,15,16,14,12,19,18,9,20,16,15,20,19,22,16,27,29,27,33,20,20,33,35,32,31,40,40,42,49,34,36,39,37,35,30,44,32,43,45,51,60,51,73,57,73,75,58,60,58,69,77,77,72,81,87,93,96,109,104,79,86,84,53,53,68,79,72,61,42,38,43,39,41,30,31,24,23,26,33,35,26,19,22,17,13,13,13,6,10,9,4,3,2,4,2,2,1,1,0,15,15,14,14,14,18,18,18,16,13,12,15,12,9,20,16,19,21,20,20,24,18,25,24,23,21,32,32,33,28,30,32,40,35,26,29,14,28,33,16,34,32,42,32,34,32,37,43,36,36,31,36,45,37,54,43,33,60,56,55,60,53,50,48,67,45,49,53,55,56,47,43,53,46,46,44,46,39,34,25,32,37,36,28,30,27,22,26,16,18,17,11,13,4,7,4,3,2,1,1,0
2025,16,17,17,16,15,16,14,12,19,18,9,20,16,15,20,19,22,16,27,29,27,33,20,20,33,35,32,31,40,40,42,49,34,36,39,37,35,30,44,32,43,45,51,60,51,73,57,73,75,58,60,58,69,77,76,71,80,86,92,95,108,103,78,85,83,52,52,67,78,71,60,41,37,42,38,40,29,30,23,22,25,31,33,24,18,20,15,12,12,11,5,9,8,3,2,2,3,2,2,1,0,15,15,15,14,14,14,18,18,18,16,13,12,15,12,9,20,16,19,21,20,20,24,18,25,24,23,21,32,32,33,28,30,32,40,35,26,29,14,28,33,16,34,32,42,32,34,32,37,43,36,36,31,36,45,37,54,43,33,60,56,55,60,53,50,48,67,45,49,53,55,55,46,42,52,45,45,43,45,38,33,24,31,35,34,27,28,25,20,24,15,16,15,10,11,3,6,3,2,2,1,0
2026,15,16,17,17,16,15,16,14,12,19,18,9,20,16,15,20,19,22,16,27,29,27,33,20,20,33,35,32,31,40,40,42,49,34,36,39,37,35,30,44,32,43,45,51,60,51,73,57,73,75,58,60,58,69,76,75,70,79,85,91,94,107,102,77,84,82,51,51,66,77,70,59,40,36,41,37,39,28,29,22,21,24,29,31,22,17,18,14,11,11,10,4,8,7,2,2,2,2,2,1,0,14,15,15,15,14,14,14,18,18,18,16,13,12,15,12,9,20,16,19,21,20,20,24,18,25,24,23,21,32,32,33,28,30,32,40,35,26,29,14,28,33,16,34,32,42,32,34,32,37,43,36,36,31,36,45,37,54,43,33,60,56,55,60,53,50,48,67,45,49,53,54,54,45,41,51,44,44,42,44,37,32,23,30,33,32,25,26,23,18,22,13,14,13,9,9,2,5,2,2,1,0
2027,15,15,16,17,17,16,15,16,14,12,19,18,9,20,16,15,20,19,22,16,27,29,27,33,20,20,33,35,32,31,40,40,42,49,34,36,39,37,35,30,44,32,43,45,51,60,51,73,57,73,75,58,60,58,69,75,74,69,78,84,90,93,106,101,76,83,81,50,50,65,75,68,58,39,35,40,36,37,27,28,21,20,22,27,29,20,15,16,13,10,10,9,3,7,6,2,2,2,2,1,0,14,14,15,15,15,14,14,14,18,18,18,16,13,12,15,12,9,20,16,19,21,20,20,24,18,25,24,23,21,32,32,33,28,30,32,40,35,26,29,14,28,33,16,34,32,42,32,34,32,37,43,36,36,31,36,45,37,54,43,33,60,56,55,60,53,50,48,67,45,49,52,53,53,44,40,50,43,43,41,43,36,31,22,29,31,30,23,24,21,16,20,12,12,11,8,7,2,4,2,1,0
2028,15,15,15,16,17,17,16,15,16,14,12,19,18,9,20,16,15,20,19,22,16,27,29,27,33,20,20,33,35,32,31,40,40,42,49,34,36,39,37,35,30,44,32,43,45,51,60,51,73,57,73,75,58,60,58,69,74,73,68,77,83,89,92,105,100,75,82,80,49,49,64,73,66,56,38,34,39,35,35,26,27,20,19,20,25,27,18,14,14,11,9,9,8,3,6,5,2,2,2,1,0,14,14,14,15,15,15,14,14,14,18,18,18,16,13,12,15,12,9,20,16,19,21,20,20,24,18,25,24,23,21,32,32,33,28,30,32,40,35,26,29,14,28,33,16,34,32,42,32,34,32,37,43,36,36,31,36,45,37,54,43,33,60,56,55,60,53,50,48,66,45,49,51,52,52,43,39,49,42,42,40,42,35,30,21,28,29,28,21,22,19,14,18,10,10,9,7,6,2,3,1,0
