year,age_range,male,female,total
2019,0-4,4580,4151,8731
2019,5-9,4789,4469,9258
2019,10-14,4637,4301,8938
2019,15-19,5065,4553,9618
2019,20-24,6235,5834,12069
2019,25-29,7000,6601,13601
2019,30-34,7073,6789,13862
2019,35-39,8679,8863,17542
2019,40-44,8036,8817,16853
2019,45-49,6892,7468,14360
2019,50-54,6592,7554,14146
2019,55-59,6366,7169,13535
2019,60-64,5463,6458,11921
2019,65-69,4509,5405,9914
2019,70-74,2354,2895,5249
2019,75-79,1601,2153,3754
2019,80-84,892,1286,2178
2019,85-89,657,624,1281
2019,90-94,405,264,669
2019,95-99,74,46,120
2019,100+,5,10,15
2020,0-4,4464,4067,8531
2020,5-9,4894,4561,9455
2020,10-14,4558,4227,8785
2020,15-19,4781,4323,9104
2020,20-24,6073,5635,11708
2020,25-29,6867,6489,13356
2020,30-34,6958,6673,13631
2020,35-39,8477,8592,17069
2020,40-44,8322,9032,17354
2020,45-49,6910,7396,14306
2020,50-54,6627,7649,14276
2020,55-59,6485,7256,13741
2020,60-64,5527,6519,12046
2020,65-69,4708,5713,10421
2020,70-74,2716,3326,6042
2020,75-79,1605,2137,3742
2020,80-84,924,1416,2340
2020,85-89,602,686,1288
2020,90-94,415,281,696
2020,95-99,97,53,150
2020,100+,0,0,0
2021,0-4,4317,3933,8250
2021,5-9,4971,4621,9592
2021,10-14,4567,4226,8793
2021,15-19,4657,4252,8909
2021,20-24,5758,5241,10999
2021,25-29,6890,6489,13379
2021,30-34,6912,6718,13630
2021,35-39,7991,7999,15990
2021,40-44,8444,9117,17561
2021,45-49,7184,7709,14893
2021,50-54,6634,7505,14139
2021,55-59,6504,7391,13895
2021,60-64,5626,6566,12192
2021,65-69,4791,5900,10691
2021,70-74,3208,3933,7141
2021,75-79,1591,2123,3714
2021,80-84,1000,1554,2554
2021,85-89,559,704,1263
2021,90-94,411,312,723
2021,95-99,107,64,171
2021,100+,0,0,0
2022,0-4,4239,3884,8123
2022,5-9,4803,4508,9311
2022,10-14,4732,4360,9092
2022,15-19,4610,4171,8781
2022,20-24,5417,4920,10337
2022,25-29,6802,6469,13271
2022,30-34,6956,6701,13657
2022,35-39,7579,7476,15055
2022,40-44,8546,9096,17642
2022,45-49,7510,8052,15562
2022,50-54,6622,7470,14092
2022,55-59,6474,7419,13893
2022,60-64,5774,6714,12488
2022,65-69,4830,6027,10857
2022,70-74,3574,4403,7977
2022,75-79,1641,2205,3846
2022,80-84,1069,1631,2700
2022,85-89,552,773,1325
2022,90-94,389,330,719
2022,95-99,123,71,194
2022,100+,0,0,0
2023,0-4,4220,3902,8122
2023,5-9,4703,4356,9059
2023,10-14,4802,4370,9172
