year,age_range,male,female,total
2019,0-4,175,150,325
2019,5-9,214,170,384
2019,10-14,246,202,448
2019,15-19,343,303,646
2019,20-24,456,401,857
2019,25-29,417,360,777
2019,30-34,445,342,787
2019,35-39,528,434,962
2019,40-44,524,402,926
2019,45-49,521,380,901
2019,50-54,620,409,1029
2019,55-59,603,406,1009
2019,60-64,516,415,931
2019,65-69,438,397,835
2019,70-74,267,282,549
2019,75-79,243,336,579
2019,80-84,171,242,413
2019,85-89,76,159,235
2019,90-94,26,51,77
2019,95-99,5,14,19
2019,100+,1,3,4
2020,0-4,170,159,329
2020,5-9,218,177,395
2020,10-14,227,186,413
2020,15-19,325,275,600
2020,20-24,449,373,822
2020,25-29,421,373,794
2020,30-34,441,353,794
2020,35-39,507,406,913
2020,40-44,535,428,963
2020,45-49,511,375,886
2020,50-54,597,404,1001
2020,55-59,609,404,1013
2020,60-64,533,420,953
2020,65-69,450,417,867
2020,70-74,289,292,581
2020,75-79,221,301,522
2020,80-84,188,255,443
2020,85-89,82,165,247
2020,90-94,26,62,88
2020,95-99,6,13,19
2020,100+,0,0,0
2021,0-4,175,156,331
2021,5-9,208,186,394
2021,10-14,231,173,404
2021,15-19,302,257,559
2021,20-24,422,357,779
2021,25-29,433,395,828
2021,30-34,436,352,788
2021,35-39,505,362,867
2021,40-44,506,460,966
2021,45-49,526,365,891
2021,50-54,564,390,954
2021,55-59,607,409,1016
2021,60-64,556,434,990
2021,65-69,451,412,863
2021,70-74,327,302,629
2021,75-79,207,292,499
2021,80-84,185,266,451
2021,85-89,94,168,262
2021,90-94,29,66,95
2021,95-99,7,14,21
2021,100+,0,0,0
2022,0-4,189,174,363
2022,5-9,198,168,366
2022,10-14,233,177,410
2022,15-19,268,236,504
2022,20-24,391,329,720
2022,25-29,454,419,873
2022,30-34,412,345,757
2022,35-39,481,360,841
2022,40-44,548,444,992
2022,45-49,511,384,895
2022,50-54,526,379,905
2022,55-59,611,409,1020
2022,60-64,572,423,995
2022,65-69,459,423,882
2022,70-74,355,313,668
2022,75-79,196,276,472
2022,80-84,195,272,467
2022,85-89,92,174,266
2022,90-94,37,77,114
2022,95-99,8,12,20
2022,100+,0,0,0
2023,0-4,200,184,384
2023,5-9,186,159,345
2023,10-14,225,173,398
2023,15-19,256,207,463
2023,20-24,357,326,683
2023,25-29,467,411,878
2023,30-34,413,361,774
2023,35-39,457,348,805
2023,40-44,548,438,986
2023,45-49,515,393,908
2023,50-54,511,373,884
2023,55-59,586,410,996
2023,60-64,581,415,996
2023,65-69,480,420,900
2023,70-74,374,342,716
2023,75-79,199,254,453
2023,80-84,196,287,483
2023,85-89,96,166,262
2023,90-94,41,90,131
2023,95-99,8,15,23
2023,100+,0,0,0
2024,0-4,211,197,408
2024,5-9,175,150,325
2024,10-14,214,170,384
2024,15-19,246,202,448
2024,20-24,343,303,646
2024,25-29,456,401,857
2024,30-34,417,360,777
2024,35-39,445,342,787
2024,40-44,528,434,962
2024,45-49,521,402,923
2024,50-54,500,380,880
2024,55-59,595,409,1004
2024,60-64,578,406,984
2024,65-69,482,399,881
2024,70-74,389,372,761
2024,75-79,220,256,476
2024,80-84,179,279,458
2024,85-89,107,175,282
2024,90-94,39,89,128
2024,95-99,11,22,33
2024,100+,0,0,0
2025,0-4,211,198,409
2025,5-9,170,159,329
2025,10-14,218,177,395
2025,15-19,227,186,413
2025,20-24,325,275,600
2025,25-29,449,373,822
2025,30-34,421,373,794
2025,35-39,441,353,794
2025,40-44,507,406,913
2025,45-49,532,428,960
2025,50-54,490,375,865
2025,55-59,572,404,976
2025,60-64,584,404,988
2025,65-69,498,405,903
2025,70-74,402,392,794
2025,75-79,240,265,505
2025,80-84,161,249,410
2025,85-89,120,185,305
2025,90-94,42,93,135
2025,95-99,11,27,38
2025,100+,0,0,0
2026,0-4,211,199,410
2026,5-9,175,156,331
2026,10-14,208,186,394
2026,15-19,231,173,404
2026,20-24,302,257,559
2026,25-29,422,357,779
2026,30-34,433,395,828
2026,35-39,436,352,788
2026,40-44,505,362,867
2026,45-49,504,460,964
2026,50-54,504,365,869
2026,55-59,539,390,929
2026,60-64,582,409,991
2026,65-69,520,419,939
2026,70-74,403,387,790
2026,75-79,276,277,553
2026,80-84,150,243,393
2026,85-89,119,194,313
2026,90-94,49,93,142
2026,95-99,13,28,41
2026,100+,0,0,0
2027,0-4,212,199,411
2027,5-9,189,174,363
2027,10-14,198,168,366
2027,15-19,233,177,410
2027,20-24,268,236,504
2027,25-29,391,329,720
2027,30-34,454,419,873
2027,35-39,412,345,757
2027,40-44,481,360,841
2027,45-49,544,444,988
2027,50-54,492,384,876
2027,55-59,501,379,880
2027,60-64,585,409,994
2027,65-69,536,410,946
2027,70-74,409,398,807
2027,75-79,302,287,589
2027,80-84,143,232,375
2027,85-89,125,199,324
2027,90-94,49,100,149
2027,95-99,15,31,46
2027,100+,0,0,0
2028,0-4,212,200,412
2028,5-9,200,184,384
2028,10-14,186,159,345
2028,15-19,225,173,398
2028,20-24,256,207,463
2028,25-29,357,326,683
2028,30-34,467,411,878
2028,35-39,413,361,774
2028,40-44,457,348,805
2028,45-49,543,438,981
2028,50-54,497,393,890
2028,55-59,486,373,859
2028,60-64,561,410,971
2028,65-69,544,404,948
2028,70-74,430,394,824
2028,75-79,317,314,631
2028,80-84,149,216,365
2028,85-89,124,211,335
2028,90-94,52,95,147
2028,95-99,17,36,53
2028,100+,0,0,0
2029,0-4,212,199,411
2029,5-9,211,197,408
2029,10-14,175,150,325
2029,15-19,214,170,384
2029,20-24,246,202,448
2029,25-29,343,303,646
2029,30-34,456,401,857
2029,35-39,417,360,777
2029,40-44,445,342,787
2029,45-49,524,434,958
2029,50-54,502,402,904
2029,55-59,475,380,855
2029,60-64,570,409,979
2029,65-69,539,396,935
2029,70-74,434,374,808
2029,75-79,328,342,670
2029,80-84,167,217,384
2029,85-89,113,206,319
2029,90-94,57,102,159
2029,95-99,17,36,53
2029,100+,0,0,0
2030,0-4,210,197,407
2030,5-9,211,198,409
2030,10-14,170,159,329
2030,15-19,218,177,395
2030,20-24,227,186,413
2030,25-29,325,275,600
2030,30-34,449,373,822
2030,35-39,421,373,794
2030,40-44,441,353,794
2030,45-49,504,406,910
2030,50-54,512,428,940
2030,55-59,465,375,840
2030,60-64,547,404,951
2030,65-69,546,395,941
2030,70-74,448,380,828
2030,75-79,338,358,696
2030,80-84,183,224,407
2030,85-89,100,185,285
2030,90-94,64,110,174
2030,95-99,17,37,54
2030,100+,0,0,0
2031,0-4,207,195,402
2031,5-9,211,199,410
2031,10-14,175,156,331
2031,15-19,208,186,394
2031,20-24,231,173,404
2031,25-29,302,257,559
2031,30-34,422,357,779
2031,35-39,433,395,828
2031,40-44,436,352,788
2031,45-49,500,362,862
2031,50-54,487,460,947
2031,55-59,479,365,844
2031,60-64,514,390,904
2031,65-69,545,400,945
2031,70-74,467,394,861
2031,75-79,339,353,692
2031,80-84,211,233,444
2031,85-89,92,179,271
2031,90-94,64,115,179
2031,95-99,19,38,57
2031,100+,0,0,0
2032,0-4,203,191,394
2032,5-9,212,199,411
2032,10-14,189,174,363
2032,15-19,198,168,366
2032,20-24,233,177,410
2032,25-29,268,236,504
2032,30-34,391,329,720
2032,35-39,454,419,873
2032,40-44,412,345,757
2032,45-49,479,360,839
2032,50-54,523,444,967
2032,55-59,468,384,852
2032,60-64,476,379,855
2032,65-69,549,399,948
2032,70-74,483,386,869
2032,75-79,344,363,707
2032,80-84,228,242,470
2032,85-89,91,170,261
2032,90-94,66,118,184
2032,95-99,19,40,59
2032,100+,0,0,0
2033,0-4,199,186,385
2033,5-9,212,200,412
2033,10-14,200,184,384
2033,15-19,186,159,345
2033,20-24,225,173,398
2033,25-29,256,207,463
2033,30-34,357,326,683
2033,35-39,467,411,878
2033,40-44,413,361,774
2033,45-49,457,348,805
2033,50-54,523,438,961
2033,55-59,472,393,865
2033,60-64,461,373,834
2033,65-69,526,401,927
2033,70-74,492,379,871
2033,75-79,362,361,723
2033,80-84,240,267,507
2033,85-89,94,157,251
2033,90-94,67,124,191
2033,95-99,19,38,57
2033,100+,0,0,0
2034,0-4,193,180,373
2034,5-9,212,199,411
2034,10-14,211,197,408
2034,15-19,175,150,325
2034,20-24,214,170,384
2034,25-29,246,202,448
2034,30-34,343,303,646
2034,35-39,456,401,857
2034,40-44,417,360,777
2034,45-49,445,342,787
2034,50-54,506,434,940
2034,55-59,477,402,879
2034,60-64,450,380,830
2034,65-69,534,399,933
2034,70-74,485,372,857
2034,75-79,366,342,708
2034,80-84,250,290,540
2034,85-89,107,160,267
2034,90-94,60,119,179
2034,95-99,21,42,63
2034,100+,0,0,0
2035,0-4,186,172,358
2035,5-9,210,197,407
2035,10-14,211,198,409
2035,15-19,170,159,329
2035,20-24,218,177,395
2035,25-29,227,186,413
2035,30-34,325,275,600
2035,35-39,449,373,822
2035,40-44,421,373,794
2035,45-49,441,353,794
2035,50-54,488,406,894
2035,55-59,487,428,915
2035,60-64,440,375,815
2035,65-69,513,396,909
2035,70-74,492,370,862
2035,75-79,378,349,727
2035,80-84,260,305,565
2035,85-89,119,165,284
2035,90-94,52,106,158
2035,95-99,25,45,70
2035,100+,0,0,0
2036,0-4,176,163,339
2036,5-9,207,195,402
2036,10-14,211,199,410
2036,15-19,175,156,331
2036,20-24,208,186,394
2036,25-29,231,173,404
2036,30-34,302,257,559
2036,35-39,422,357,779
2036,40-44,433,395,828
2036,45-49,435,352,787
2036,50-54,487,362,849
2036,55-59,462,460,922
2036,60-64,454,365,819
2036,65-69,484,385,869
2036,70-74,491,375,866
2036,75-79,396,363,759
2036,80-84,264,300,564
2036,85-89,138,176,314
2036,90-94,48,103,151
2036,95-99,24,47,71
2036,100+,0,0,0
2037,0-4,166,155,321
2037,5-9,203,191,394
2037,10-14,212,199,411
2037,15-19,189,174,363
2037,20-24,198,168,366
2037,25-29,233,177,410
2037,30-34,268,236,504
2037,35-39,391,329,720
2037,40-44,454,419,873
2037,45-49,412,345,757
2037,50-54,468,360,828
2037,55-59,498,444,942
2037,60-64,443,384,827
2037,65-69,450,376,826
2037,70-74,496,375,871
2037,75-79,410,357,767
2037,80-84,269,307,576
2037,85-89,150,184,334
2037,90-94,50,100,150
2037,95-99,24,49,73
2037,100+,0,0,0
2038,0-4,156,146,302
2038,5-9,199,186,385
2038,10-14,212,200,412
2038,15-19,200,184,384
2038,20-24,186,159,345
2038,25-29,225,173,398
2038,30-34,256,207,463
2038,35-39,357,326,683
2038,40-44,467,411,878
2038,45-49,413,361,774
2038,50-54,448,348,796
2038,55-59,498,438,936
2038,60-64,447,393,840
2038,65-69,435,371,806
2038,70-74,479,377,856
2038,75-79,419,350,769
2038,80-84,285,307,592
2038,85-89,159,202,361
2038,90-94,54,94,148
2038,95-99,25,53,78
2038,100+,0,0,0
2039,0-4,147,138,285
2039,5-9,193,180,373
2039,10-14,212,199,411
2039,15-19,211,197,408
2039,20-24,175,150,325
2039,25-29,214,170,384
2039,30-34,246,202,448
2039,35-39,343,303,646
2039,40-44,456,401,857
2039,45-49,417,360,777
2039,50-54,438,342,780
2039,55-59,481,434,915
2039,60-64,452,402,854
2039,65-69,425,377,802
2039,70-74,487,378,865
2039,75-79,416,343,759
2039,80-84,287,295,582
2039,85-89,167,224,391
2039,90-94,60,96,156
2039,95-99,23,51,74
2039,100+,0,0,0
2040,0-4,140,133,273
2040,5-9,186,172,358
2040,10-14,210,197,407
2040,15-19,211,198,409
2040,20-24,170,159,329
2040,25-29,218,177,395
2040,30-34,227,186,413
2040,35-39,325,275,600
2040,40-44,449,373,822
2040,45-49,421,373,794
2040,50-54,434,353,787
2040,55-59,465,406,871
2040,60-64,462,428,890
2040,65-69,415,373,788
2040,70-74,467,375,842
2040,75-79,420,342,762
2040,80-84,295,301,596
2040,85-89,175,234,409
2040,90-94,65,101,166
2040,95-99,21,44,65
2040,100+,0,0,0
2041,0-4,136,128,264
2041,5-9,176,163,339
2041,10-14,207,195,402
2041,15-19,211,199,410
2041,20-24,175,156,331
2041,25-29,208,186,394
2041,30-34,231,173,404
2041,35-39,302,257,559
2041,40-44,422,357,779
2041,45-49,433,395,828
2041,50-54,430,352,782
2041,55-59,465,362,827
2041,60-64,437,460,897
2041,65-69,429,364,793
2041,70-74,441,364,805
2041,75-79,419,348,767
2041,80-84,309,312,621
2041,85-89,176,229,405
2041,90-94,75,110,185
2041,95-99,20,44,64
2041,100+,0,0,0
2042,0-4,132,123,255
2042,5-9,166,155,321
2042,10-14,203,191,394
2042,15-19,212,199,411
2042,20-24,189,174,363
2042,25-29,198,168,366
2042,30-34,233,177,410
2042,35-39,268,236,504
2042,40-44,391,329,720
2042,45-49,454,419,873
2042,50-54,411,345,756
2042,55-59,444,360,804
2042,60-64,473,444,917
2042,65-69,418,382,800
2042,70-74,411,355,766
2042,75-79,424,348,772
2042,80-84,319,308,627
2042,85-89,179,234,413
2042,90-94,83,117,200
2042,95-99,20,44,64
2042,100+,0,0,0
2043,0-4,127,119,246
2043,5-9,156,146,302
2043,10-14,199,186,385
2043,15-19,212,200,412
2043,20-24,200,184,384
2043,25-29,186,159,345
2043,30-34,225,173,398
2043,35-39,256,207,463
2043,40-44,357,326,683
2043,45-49,467,411,878
2043,50-54,412,361,773
2043,55-59,426,348,774
2043,60-64,473,438,911
2043,65-69,422,391,813
2043,70-74,398,351,749
2043,75-79,410,349,759
2043,80-84,325,302,627
2043,85-89,190,234,424
2043,90-94,88,127,215
