year,age_range,male,female,total
2019,0-4,1130,1013,2143
2019,5-9,1168,1093,2261
2019,10-14,1264,1129,2393
2019,15-19,1538,1364,2902
2019,20-24,1760,1602,3362
2019,25-29,1881,1599,3480
2019,30-34,1832,1692,3524
2019,35-39,2086,2186,4272
2019,40-44,2234,2125,4359
2019,45-49,1924,1784,3708
2019,50-54,1977,1810,3787
2019,55-59,1999,1986,3985
2019,60-64,1859,1855,3714
2019,65-69,1490,1589,3079
2019,70-74,852,919,1771
2019,75-79,729,784,1513
2019,80-84,507,615,1122
2019,85-89,258,336,594
2019,90-94,78,131,209
2019,95-99,11,26,37
2019,100+,2,2,4
2020,0-4,1092,981,2073
2020,5-9,1211,1113,2324
2020,10-14,1179,1071,2250
2020,15-19,1450,1289,2739
2020,20-24,1758,1576,3334
2020,25-29,1844,1619,3463
2020,30-34,1866,1671,3537
2020,35-39,2010,2089,4099
2020,40-44,2255,2215,4470
2020,45-49,1936,1775,3711
2020,50-54,1980,1821,3801
2020,55-59,1955,1954,3909
2020,60-64,1879,1834,3713
2020,65-69,1573,1685,3258
2020,70-74,967,1054,2021
2020,75-79,677,733,1410
2020,80-84,522,624,1146
2020,85-89,268,377,645
2020,90-94,100,149,249
2020,95-99,13,26,39
2020,100+,0,0,0
2021,0-4,1031,949,1980
2021,5-9,1226,1129,2355
2021,10-14,1166,1032,2198
2021,15-19,1365,1242,2607
2021,20-24,1714,1550,3264
2021,25-29,1862,1614,3476
2021,30-34,1874,1636,3510
2021,35-39,1949,1974,3923
2021,40-44,2203,2196,4399
2021,45-49,2003,1902,3905
2021,50-54,1938,1763,3701
2021,55-59,1921,1958,3879
2021,60-64,1925,1839,3764
2021,65-69,1600,1735,3335
2021,70-74,1104,1207,2311
2021,75-79,644,713,1357
2021,80-84,554,642,1196
2021,85-89,273,389,662
2021,90-94,109,163,272
2021,95-99,15,34,49
2021,100+,0,0,0
2022,0-4,996,936,1932
2022,5-9,1182,1060,2242
2022,10-14,1189,1090,2279
2022,15-19,1331,1180,2511
2022,20-24,1618,1456,3074
2022,25-29,1883,1650,3533
2022,30-34,1898,1634,3532
2022,35-39,1865,1855,3720
2022,40-44,2177,2238,4415
2022,45-49,2045,1949,3994
2022,50-54,1946,1775,3721
2022,55-59,1885,1879,3764
2022,60-64,1940,1902,3842
2022,65-69,1651,1753,3404
2022,70-74,1179,1324,2503
2022,75-79,653,722,1375
2022,80-84,556,638,1194
2022,85-89,287,417,704
2022,90-94,111,173,284
2022,95-99,19,39,58
2022,100+,0,0,0
2023,0-4,972,909,1881
2023,5-9,1159,1052,2211
2023,10-14,1176,1094,2270
2023,15-19,1323,1127,2450
2023,20-24,1560,1426,2986
2023,25-29,1838,1626,3464
2023,30-34,1853,1617,3470
2023,35-39,1856,1792,3648
2023,40-44,2124,2187,4311
2023,45-49,2136,2043,4179
2023,50-54,1875,1729,3604
2023,55-59,1947,1862,3809
2023,60-64,1899,1954,3853
