year,age_range,male,female,total
2019,0-4,368,387,755
2019,5-9,412,376,788
2019,10-14,415,383,798
2019,15-19,583,552,1135
2019,20-24,817,700,1517
2019,25-29,886,796,1682
2019,30-34,974,853,1827
2019,35-39,1095,1046,2141
2019,40-44,952,917,1869
2019,45-49,955,851,1806
2019,50-54,1057,968,2025
2019,55-59,1314,1078,2392
2019,60-64,1159,998,2157
2019,65-69,840,786,1626
2019,70-74,420,491,911
2019,75-79,374,504,878
2019,80-84,256,436,692
2019,85-89,136,253,389
2019,90-94,36,64,100
2019,95-99,5,17,22
2019,100+,0,1,1
2020,0-4,374,375,749
2020,5-9,407,399,806
2020,10-14,416,349,765
2020,15-19,541,511,1052
2020,20-24,779,705,1484
2020,25-29,867,769,1636
2020,30-34,974,810,1784
2020,35-39,1066,1050,2116
2020,40-44,1007,959,1966
2020,45-49,899,845,1744
2020,50-54,1025,918,1943
2020,55-59,1267,1095,2362
2020,60-64,1202,985,2187
2020,65-69,903,853,1756
2020,70-74,485,544,1029
2020,75-79,332,463,795
2020,80-84,274,436,710
2020,85-89,141,279,420
2020,90-94,49,76,125
2020,95-99,4,19,23
2020,100+,0,0,0
2021,0-4,366,372,738
2021,5-9,434,416,850
2021,10-14,397,351,748
2021,15-19,495,472,967
2021,20-24,733,662,1395
2021,25-29,855,746,1601
2021,30-34,962,822,1784
2021,35-39,1039,993,2032
2021,40-44,1033,1001,2034
2021,45-49,882,849,1731
2021,50-54,1000,880,1880
2021,55-59,1203,1032,2235
2021,60-64,1251,1053,2304
2021,65-69,921,869,1790
2021,70-74,582,615,1197
2021,75-79,324,443,767
2021,80-84,281,435,716
2021,85-89,146,296,442
2021,90-94,52,100,152
2021,95-99,9,16,25
2021,100+,0,0,0
2022,0-4,373,373,746
2022,5-9,426,402,828
2022,10-14,408,379,787
2022,15-19,452,427,879
2022,20-24,666,623,1289
2022,25-29,870,746,1616
2022,30-34,950,821,1771
2022,35-39,995,937,1932
2022,40-44,1066,1027,2093
2022,45-49,878,875,1753
2022,50-54,966,856,1822
2022,55-59,1152,981,2133
2022,60-64,1261,1074,2335
2022,65-69,972,913,1885
2022,70-74,654,680,1334
2022,75-79,319,408,727
2022,80-84,286,437,723
2022,85-89,150,298,448
2022,90-94,56,123,179
2022,95-99,12,19,31
2022,100+,0,0,0
2023,0-4,398,389,787
2023,5-9,396,387,783
2023,10-14,414,383,797
2023,15-19,433,394,827
2023,20-24,633,596,1229
2023,25-29,836,721,1557
2023,30-34,918,797,1715
2023,35-39,983,904,1887
2023,40-44,1066,1068,2134
2023,45-49,906,872,1778
2023,50-54,936,863,1799
2023,55-59,1096,935,2031
2023,60-64,1270,1087,2357
2023,65-69,1005,946,1951
2023,70-74,727,715,1442
2023,75-79,314,410,724
2023,80-84,287,429,716
2023,85-89,155,312,467
2023,90-94,65,134,199
2023,95-99,14,23,37
2023,100+,0,0,0
2024,0-4,422,393,815
2024,5-9,368,387,755
2024,10-14,412,376,788
2024,15-19,415,383,798
2024,20-24,583,552,1135
2024,25-29,817,700,1517
2024,30-34,886,796,1682
2024,35-39,974,853,1827
2024,40-44,1079,1046,2125
2024,45-49,927,917,1844
2024,50-54,930,851,1781
2024,55-59,1017,952,1969
2024,60-64,1250,1053,2303
2024,65-69,1079,967,2046
2024,70-74,752,742,1494
2024,75-79,352,444,796
2024,80-84,276,419,695
2024,85-89,163,316,479
2024,90-94,68,148,216
2024,95-99,15,27,42
2024,100+,0,0,0
2025,0-4,408,379,787
2025,5-9,374,375,749
2025,10-14,407,399,806
2025,15-19,416,349,765
2025,20-24,541,511,1052
2025,25-29,779,705,1484
2025,30-34,867,769,1636
2025,35-39,974,810,1784
2025,40-44,1052,1050,2102
2025,45-49,982,959,1941
2025,50-54,874,845,1719
2025,55-59,988,904,1892
2025,60-64,1206,1070,2276
2025,65-69,1122,955,2077
2025,70-74,810,805,1615
2025,75-79,405,494,899
2025,80-84,247,386,633
2025,85-89,175,318,493
2025,90-94,72,163,235
