year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,23,22,16,33,17,27,21,20,17,13,13,17,24,16,26,19,25,35,38,45,35,56,51,40,48,42,42,47,53,42,44,45,44,44,44,52,54,45,46,47,41,43,50,40,44,49,40,41,41,42,58,60,54,60,74,66,87,88,66,72,83,54,57,56,67,59,47,48,45,36,32,29,22,26,27,29,26,31,20,41,27,34,22,14,19,13,17,20,14,11,10,12,3,2,1,1,0,1,0,0,1,19,22,17,19,21,18,18,27,12,16,11,24,19,20,17,16,33,28,34,33,37,40,41,38,30,33,51,41,40,35,34,42,34,30,40,33,37,49,34,37,29,30,37,41,36,40,40,43,42,43,37,46,36,54,45,46,56,59,56,46,36,34,52,44,41,38,38,37,42,29,26,26,27,17,15,25,32,41,27,32,21,24,30,27,26,22,19,17,14,7,12,14,12,4,6,4,4,1,2,0,1
2020,22,23,22,16,33,17,27,21,20,17,13,13,17,24,16,26,19,25,35,38,45,35,56,51,40,48,42,42,47,53,42,44,45,44,44,44,52,54,45,46,47,41,43,50,40,44,49,40,41,41,42,58,60,54,60,73,65,86,87,65,71,82,53,56,55,66,58,46,47,44,35,31,28,21,25,26,28,25,30,19,39,25,32,20,13,17,12,15,18,12,10,9,10,3,2,1,1,0,1,0,0,20,19,22,17,19,21,18,18,27,12,16,11,24,19,20,17,16,33,28,34,33,37,40,41,38,30,33,51,41,40,35,34,42,34,30,40,33,37,49,34,37,29,30,37,41,36,40,40,43,42,43,37,46,36,54,45,46,56,59,56,46,36,34,52,44,41,38,38,37,42,29,26,26,27,17,15,24,31,40,26,31,20,23,29,26,24,20,18,16,13,6,11,12,10,3,5,3,3,1,1,0
2021,22,22,23,22,16,33,17,27,21,20,17,13,13,17,24,16,26,19,25,35,38,45,35,56,51,40,48,42,42,47,53,42,44,45,44,44,44,52,54,45,46,47,41,43,50,40,44,49,40,41,41,42,58,60,54,60,72,64,85,86,64,70,81,52,55,54,65,57,45,46,43,34,30,27,20,24,25,27,24,28,18,37,23,30,18,12,15,11,13,16,10,9,8,8,2,2,1,1,0,1,0,21,20,19,22,17,19,21,18,18,27,12,16,11,24,19,20,17,16,33,28,34,33,37,40,41,38,30,33,51,41,40,35,34,42,34,30,40,33,37,49,34,37,29,30,37,41,36,40,40,43,42,43,37,46,36,54,45,46,56,59,56,46,36,34,52,44,41,38,38,37,42,29,26,26,27,17,15,23,30,39,25,30,19,22,27,24,22,18,16,14,12,5,10,10,8,2,4,2,2,1,0
2022,24,22,22,23,22,16,33,17,27,21,20,17,13,13,17,24,16,26,19,25,35,38,45,35,56,51,40,48,42,42,47,53,42,44,45,44,44,44,52,54,45,46,47,41,43,50,40,44,49,40,41,41,42,58,60,54,60,71,63,84,85,63,69,80,51,54,53,64,56,44,45,42,33,29,26,19,23,24,26,23,26,17,35,21,28,16,11,13,10,11,14,9,8,7,7,2,2,1,1,0,0,22,21,20,19,22,17,19,21,18,18,27,12,16,11,24,19,20,17,16,33,28,34,33,37,40,41,38,30,33,51,41,40,35,34,42,34,30,40,33,37,49,34,37,29,30,37,41,36,40,40,43,42,43,37,46,36,54,45,46,56,59,56,46,36,34,52,44,41,38,38,37,41,29,26,26,26,17,15,22,29,38,24,29,18,21,25,22,20,16,14,12,11,4,9,8,7,2,3,1,1,0
2023,24,24,22,22,23,22,16,33,17,27,21,20,17,13,13,17,24,16,26,19,25,35,38,45,35,56,51,40,48,42,42,47,53,42,44,45,44,44,44,52,54,45,46,47,41,43,50,40,44,49,40,41,41,42,58,60,54,59,70,62,83,84,62,68,79,50,53,52,63,55,43,44,41,32,28,25,18,22,23,25,22,24,16,32,19,26,14,10,12,9,10,12,8,7,6,6,2,2,1,1,0,23,22,21,20,19,22,17,19,21,18,18,27,12,16,11,24,19,20,17,16,33,28,34,33,37,40,41,38,30,33,51,41,40,35,34,42,34,30,40,33,37,49,34,37,29,30,37,41,36,40,40,43,42,43,37,46,36,54,45,46,56,59,56,46,36,34,52,44,41,38,38,37,40,29,26,25,25,17,15,21,28,37,23,28,17,20,23,20,18,14,12,11,10,3,8,7,6,2,2,1,0
2024,24,24,24,22,22,23,22,16,33,17,27,21,20,17,13,13,17,24,16,26,19,25,35,38,45,35,56,51,40,48,42,42,47,53,42,44,45,44,44,44,52,54,45,46,47,41,43,50,40,44,49,40,41,41,42,58,60,54,58,69,61,82,83,61,67,78,49,52,51,62,54,42,43,40,31,27,24,17,21,22,24,21,22,15,29,17,24,13,9,11,8,9,10,7,6,5,5,2,1,1,0,23,23,22,21,20,19,22,17,19,21,18,18,27,12,16,11,24,19,20,17,16,33,28,34,33,37,40,41,38,30,33,51,41,40,35,34,42,34,30,40,33,37,49,34,37,29,30,37,41,36,40,40,43,42,43,37,46,36,54,45,46,56,59,56,46,36,34,52,44,41,38,38,36,39,28,25,24,24,17,15,20,27,35,22,26,16,19,21,18,16,12,11,10,9,3,7,6,5,1,1,0
2025,24,24,24,24,22,22,23,22,16,33,17,27,21,20,17,13,13,17,24,16,26,19,25,35,38,45,35,56,51,40,48,42,42,47,53,42,44,45,44,44,44,52,54,45,46,47,41,43,50,40,44,49,40,41,41,42,58,60,54,57,68,60,81,82,60,66,77,48,51,50,61,53,41,42,39,30,26,23,16,20,21,23,20,20,14,27,15,22,12,8,10,7,8,8,6,5,4,4,2,1,0,22,23,23,22,21,20,19,22,17,19,21,18,18,27,12,16,11,24,19,20,17,16,33,28,34,33,37,40,41,38,30,33,51,41,40,35,34,42,34,30,40,33,37,49,34,37,29,30,37,41,36,40,40,43,42,43,37,46,36,54,45,46,56,59,56,46,36,34,52,44,41,38,38,35,38,27,24,23,23,17,15,19,26,33,21,24,15,18,19,16,14,11,10,9,8,2,6,5,4,1,0
2026,23,24,24,24,24,22,22,23,22,16,33,17,27,21,20,17,13,13,17,24,16,26,19,25,35,38,45,35,56,51,40,48,42,42,47,53,42,44,45,44,44,44,52,54,45,46,47,41,43,50,40,44,49,40,41,41,42,58,59,54,56,67,59,80,81,59,65,76,47,50,49,60,52,40,41,38,29,25,22,15,19,20,22,19,19,13,25,14,20,11,7,9,6,7,7,5,4,3,3,1,0,22,22,23,23,22,21,20,19,22,17,19,21,18,18,27,12,16,11,24,19,20,17,16,33,28,34,33,37,40,41,38,30,33,51,41,40,35,34,42,34,30,40,33,37,49,34,37,29,30,37,41,36,40,40,43,42,43,37,46,36,54,45,46,56,59,56,46,36,34,52,44,41,38,37,34,37,26,23,22,22,16,14,18,25,31,20,22,14,17,17,14,12,10,9,8,7,2,5,4,3,0
2027,23,23,24,24,24,24,22,22,23,22,16,33,17,27,21,20,17,13,13,17,24,16,26,19,25,35,38,45,35,56,51,40,48,42,42,47,53,42,44,45,44,44,44,52,54,45,46,47,41,43,50,40,44,49,40,41,41,42,58,58,53,55,66,58,79,80,58,64,75,46,49,48,59,51,39,40,37,28,24,21,14,18,19,20,18,17,12,23,13,18,10,6,8,5,6,6,4,3,2,2,0,22,22,22,23,23,22,21,20,19,22,17,19,21,18,18,27,12,16,11,24,19,20,17,16,33,28,34,33,37,40,41,38,30,33,51,41,40,35,34,42,34,30,40,33,37,49,34,37,29,30,37,41,36,40,40,43,42,43,37,46,36,54,45,46,56,59,56,46,36,34,51,44,40,37,36,33,36,25,22,21,21,15,13,17,24,29,19,20,13,15,15,12,10,9,8,7,6,2,4,3,0
2028,24,23,23,24,24,24,24,22,22,23,22,16,33,17,27,21,20,17,13,13,17,24,16,26,19,25,35,38,45,35,56,51,40,48,42,42,47,53,42,44,45,44,44,44,52,54,45,46,47,41,43,50,40,44,49,40,41,41,42,57,57,52,54,65,57,78,79,57,63,74,45,48,47,57,49,38,39,36,27,23,20,13,17,18,19,17,15,11,21,11,16,9,5,7,4,5,5,3,2,1,0,22,22,22,22,23,23,22,21,20,19,22,17,19,21,18,18,27,12,16,11,24,19,20,17,16,33,28,34,33,37,40,41,38,30,33,51,41,40,35,34,42,34,30,40,33,37,49,34,37,29,30,37,41,36,40,40,43,42,43,37,46,36,54,45,46,56,59,56,46,36,34,50,43,39,36,35,32,35,24,21,20,20,14,12,16,23,27,18,18,12,13,13,10,9,8,7,6,5,2,3,0
2029,23,24,23,23,24,24,24,24,22,22,23,22,16,33,17,27,21,20,17,13,13,17,24,16,26,19,25,35,38,45,35,56,51,40,48,42,42,47,53,42,44,45,44,44,44,52,54,45,46,47,41,43,50,40,44,49,40,41,41,42,56,56,51,53,64,56,77,78,56,62,73,44,47,46,55,47,37,37,34,26,22,19,12,16,17,17,15,14,10,19,10,14,8,4,6,3,4,4,2,1,0,22,22,22,22,22,23,23,22,21,20,19,22,17,19,21,18,18,27,12,16,11,24,19,20,17,16,33,28,34,33,37,40,41,38,30,33,51,41,40,35,34,42,34,30,40,33,37,49,34,37,29,30,37,41,36,40,40,43,42,43,37,46,36,54,45,46,56,59,56,46,36,34,49,42,38,35,34,31,34,23,20,19,19,13,11,15,22,25,17,16,11,12,11,9,8,7,6,5,4,1,0
2030,22,23,24,23,23,24,24,24,24,22,22,23,22,16,33,17,27,21,20,17,13,13,17,24,16,26,19,25,35,38,45,35,56,51,40,48,42,42,47,53,42,44,45,44,44,44,52,54,45,46,47,41,43,50,40,44,49,40,41,41,42,55,55,50,52,63,55,76,77,55,61,71,43,46,45,53,45,36,35,32,25,21,18,11,15,16,15,14,13,9,17,9,12,7,3,5,2,3,3,1,0,21,22,22,22,22,22,23,23,22,21,20,19,22,17,19,21,18,18,27,12,16,11,24,19,20,17,16,33,28,34,33,37,40,41,38,30,33,51,41,40,35,34,42,34,30,40,33,37,49,34,37,29,30,37,41,36,40,40,43,42,43,37,46,36,54,45,46,56,59,55,46,36,34,48,41,37,34,33,30,33,22,19,18,18,12,10,14,20,23,15,14,10,10,9,8,7,6,5,4,3,0
2031,21,22,23,24,23,23,24,24,24,24,22,22,23,22,16,33,17,27,21,20,17,13,13,17,24,16,26,19,25,35,38,45,35,56,51,40,48,42,42,47,53,42,44,45,44,44,44,52,54,45,46,47,41,43,50,40,44,49,40,41,41,42,54,54,49,51,62,54,75,76,54,60,69,42,45,44,51,43,34,33,30,24,20,17,10,14,15,14,13,11,8,15,8,10,6,2,4,2,2,2,0,19,21,22,22,22,22,22,23,23,22,21,20,19,22,17,19,21,18,18,27,12,16,11,24,19,20,17,16,33,28,34,33,37,40,41,38,30,33,51,41,40,35,34,42,34,30,40,33,37,49,34,37,29,30,37,41,36,40,40,43,42,43,37,46,36,54,45,46,56,58,54,45,36,34,47,40,36,33,32,29,32,21,18,17,17,11,9,13,18,21,13,12,9,9,8,7,6,5,4,3,0
