year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,40,39,46,36,35,31,34,39,28,28,35,25,26,32,28,23,46,39,46,59,49,57,63,65,73,64,74,66,86,69,63,76,62,60,71,71,76,63,58,62,65,67,40,65,74,69,74,60,89,73,61,67,69,69,74,71,87,71,57,76,94,70,78,65,85,60,37,36,33,37,25,24,25,19,16,18,11,8,13,11,11,11,10,10,4,5,5,2,5,1,2,3,1,3,0,2,2,1,1,1,2,41,37,36,32,35,35,27,41,25,29,31,23,32,25,29,18,37,29,39,42,38,33,63,46,50,66,56,45,62,54,48,54,45,47,48,65,45,64,47,59,65,46,57,45,50,53,46,53,60,38,38,38,57,56,41,52,57,53,52,43,52,56,47,49,49,30,25,28,14,20,21,34,17,20,11,5,14,14,6,8,9,9,10,9,7,11,12,7,8,7,5,3,3,6,2,6,4,3,0,1,2
2020,29,40,39,46,36,35,31,34,39,28,28,35,25,26,32,28,23,46,39,46,59,49,57,63,65,73,64,74,66,86,69,63,76,62,60,71,71,76,63,58,62,65,67,40,65,74,69,74,60,89,73,61,67,69,69,73,70,86,70,56,75,93,69,77,64,84,59,36,35,32,36,24,23,24,18,15,17,11,8,12,10,10,10,9,9,4,5,4,2,4,1,2,3,1,2,0,2,2,1,1,0,27,41,37,36,32,35,35,27,41,25,29,31,23,32,25,29,18,37,29,39,42,38,33,63,46,50,66,56,45,62,54,48,54,45,47,48,65,45,64,47,59,65,46,57,45,50,53,46,53,60,38,38,38,57,56,41,52,57,53,52,43,52,56,47,49,49,30,25,28,14,20,21,34,17,20,11,5,14,14,6,8,9,9,10,9,7,10,11,6,7,6,4,3,3,5,2,5,3,2,0,0
2021,30,29,40,39,46,36,35,31,34,39,28,28,35,25,26,32,28,23,46,39,46,59,49,57,63,65,73,64,74,66,86,69,63,76,62,60,71,71,76,63,58,62,65,67,40,65,74,69,74,60,89,73,61,67,69,68,72,69,85,69,55,74,92,68,76,63,83,58,35,34,31,35,23,22,23,17,14,16,10,8,11,9,9,9,8,8,4,4,4,2,3,1,2,3,1,2,0,2,1,1,0,28,27,41,37,36,32,35,35,27,41,25,29,31,23,32,25,29,18,37,29,39,42,38,33,63,46,50,66,56,45,62,54,48,54,45,47,48,65,45,64,47,59,65,46,57,45,50,53,46,53,60,38,38,38,57,56,41,52,57,53,52,43,52,56,47,49,49,30,25,28,14,20,21,33,17,20,11,5,14,14,6,8,9,9,9,8,7,9,10,5,6,5,3,3,3,4,2,4,2,1,0
2022,31,30,29,40,39,46,36,35,31,34,39,28,28,35,25,26,32,28,23,46,39,46,59,49,57,63,65,73,64,74,66,86,69,63,76,62,60,71,71,76,63,58,62,65,67,40,65,74,69,74,60,88,73,61,67,68,67,71,68,84,68,54,73,91,67,75,62,82,57,34,33,30,34,22,21,22,16,13,15,9,8,10,8,8,8,7,7,4,4,4,2,3,1,2,2,1,2,0,1,1,0,28,28,27,41,37,36,32,35,35,27,41,25,29,31,23,32,25,29,18,37,29,39,42,38,33,63,46,50,66,56,45,62,54,48,54,45,47,48,65,45,64,47,59,65,46,57,45,50,53,46,53,60,38,38,38,57,56,41,52,57,53,52,43,52,56,47,49,49,30,25,28,14,20,21,32,17,20,11,5,14,14,6,8,9,9,8,7,6,8,9,4,5,4,3,3,2,3,2,3,1,0
2023,30,31,30,29,40,39,46,36,35,31,34,39,28,28,35,25,26,32,28,23,46,39,46,59,49,57,63,65,73,64,74,66,86,69,63,76,62,60,71,71,76,63,58,62,65,67,40,65,74,69,74,60,87,73,61,67,67,66,70,67,83,67,53,72,90,66,74,61,81,56,33,32,29,33,21,20,21,15,12,14,8,8,9,7,7,7,6,6,4,4,3,2,3,1,2,2,1,2,0,1,0,28,28,28,27,41,37,36,32,35,35,27,41,25,29,31,23,32,25,29,18,37,29,39,42,38,33,63,46,50,66,56,45,62,54,48,54,45,47,48,65,45,64,47,59,65,46,57,45,50,53,46,53,60,38,38,38,57,56,41,52,57,53,52,43,52,56,47,49,49,30,25,28,14,20,21,31,17,20,11,5,14,13,6,8,9,8,7,6,5,7,8,4,4,3,3,2,2,2,1,2,0
2024,30,30,31,30,29,40,39,46,36,35,31,34,39,28,28,35,25,26,32,28,23,46,39,46,59,49,57,63,65,73,64,74,66,86,69,63,76,62,60,71,71,76,63,58,62,65,67,40,65,74,69,74,60,86,72,61,66,66,65,69,66,82,66,52,71,89,65,73,60,79,55,32,31,28,32,20,19,20,14,11,13,8,7,8,6,6,6,5,5,4,3,3,2,3,1,2,2,1,1,0,0,27,28,28,28,27,41,37,36,32,35,35,27,41,25,29,31,23,32,25,29,18,37,29,39,42,38,33,63,46,50,66,56,45,62,54,48,54,45,47,48,65,45,64,47,59,65,46,57,45,50,53,46,53,60,38,38,38,57,56,41,52,57,53,52,43,52,56,47,49,49,30,25,28,14,20,21,30,17,19,11,5,13,12,6,8,8,7,6,5,5,6,7,3,3,3,2,2,2,1,1,0
2025,28,30,30,31,30,29,40,39,46,36,35,31,34,39,28,28,35,25,26,32,28,23,46,39,46,59,49,57,63,65,73,64,74,66,86,69,63,76,62,60,71,71,76,63,58,62,65,67,40,65,74,69,74,60,85,71,61,65,65,64,68,65,81,65,51,70,88,64,72,59,77,54,31,30,27,31,19,18,19,13,10,12,7,7,7,6,5,5,4,4,3,3,3,2,2,1,2,2,1,1,0,27,27,28,28,28,27,41,37,36,32,35,35,27,41,25,29,31,23,32,25,29,18,37,29,39,42,38,33,63,46,50,66,56,45,62,54,48,54,45,47,48,65,45,64,47,59,65,46,57,45,50,53,46,53,60,38,38,38,57,56,41,52,57,53,52,43,52,56,47,49,49,30,25,28,14,20,21,29,17,18,11,5,12,11,6,8,7,6,6,5,4,5,6,3,3,2,2,2,2,1,0
2026,28,28,30,30,31,30,29,40,39,46,36,35,31,34,39,28,28,35,25,26,32,28,23,46,39,46,59,49,57,63,65,73,64,74,66,86,69,63,76,62,60,71,71,76,63,58,62,65,67,40,65,74,69,74,60,84,70,61,64,64,63,67,64,80,64,50,69,87,63,71,58,75,53,30,29,26,30,18,17,18,12,9,11,7,6,6,5,5,4,4,3,3,3,3,2,2,1,2,2,1,0,27,27,27,28,28,28,27,41,37,36,32,35,35,27,41,25,29,31,23,32,25,29,18,37,29,39,42,38,33,63,46,50,66,56,45,62,54,48,54,45,47,48,65,45,64,47,59,65,46,57,45,50,53,46,53,60,38,38,38,57,56,41,52,57,53,52,43,52,56,47,49,48,30,25,28,14,20,21,28,17,17,11,5,11,10,6,7,6,6,5,4,4,4,5,3,2,2,2,2,1,0
2027,28,28,28,30,30,31,30,29,40,39,46,36,35,31,34,39,28,28,35,25,26,32,28,23,46,39,46,59,49,57,63,65,73,64,74,66,86,69,63,76,62,60,71,71,76,63,58,62,65,67,40,65,74,69,74,60,83,69,60,63,63,62,66,63,79,63,49,68,86,62,70,57,73,52,29,28,25,29,17,16,17,11,8,10,6,6,5,5,4,4,3,3,3,3,2,2,2,1,2,1,0,26,27,27,27,28,28,28,27,41,37,36,32,35,35,27,41,25,29,31,23,32,25,29,18,37,29,39,42,38,33,63,46,50,66,56,45,62,54,48,54,45,47,48,65,45,64,47,59,65,46,57,45,50,53,46,53,60,38,38,38,57,56,41,52,57,53,52,43,52,55,47,48,47,30,25,27,14,20,20,27,16,16,11,5,10,9,6,6,6,5,4,4,3,3,4,2,2,2,2,1,0
2028,27,28,28,28,30,30,31,30,29,40,39,46,36,35,31,34,39,28,28,35,25,26,32,28,23,46,39,46,59,49,57,63,65,73,64,74,66,86,69,63,76,62,60,71,71,76,63,58,62,65,67,40,65,74,69,73,60,82,68,59,62,62,61,65,62,78,62,48,67,84,61,68,56,71,50,28,27,24,28,16,15,16,10,7,9,6,5,5,4,4,3,3,3,3,2,2,2,2,1,1,0,25,26,27,27,27,28,28,28,27,41,37,36,32,35,35,27,41,25,29,31,23,32,25,29,18,37,29,39,42,38,33,63,46,50,66,56,45,62,54,48,54,45,47,48,65,45,64,47,59,65,46,57,45,50,53,46,53,60,38,38,38,57,56,41,52,57,53,52,43,52,54,46,47,46,30,25,26,14,19,19,26,15,15,10,5,9,8,6,6,5,4,4,3,3,3,3,2,2,2,1,0
