year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,26,27,32,36,39,39,28,24,21,34,26,31,21,28,37,40,36,51,49,84,66,57,80,88,84,78,85,90,75,81,78,83,71,73,78,81,83,91,88,92,85,85,86,91,68,79,73,62,89,67,67,106,105,83,91,108,96,106,114,116,98,90,104,117,100,98,82,95,78,59,60,56,43,37,37,55,37,26,43,35,31,33,33,21,24,16,20,14,14,5,6,9,2,4,4,1,2,1,0,0,0,19,18,22,19,27,28,33,25,32,23,30,23,18,26,18,36,23,42,52,53,55,44,71,62,67,76,94,78,72,70,61,66,60,66,69,64,76,74,77,83,81,87,76,82,60,64,84,68,83,70,80,78,79,91,90,90,93,79,95,106,104,108,118,96,95,97,83,91,91,63,56,56,45,39,27,39,32,45,47,46,37,27,40,28,33,25,16,16,10,14,22,7,8,8,4,1,2,1,0,0,1
2020,37,26,27,32,36,39,39,28,24,21,34,26,31,21,28,37,40,36,51,49,84,66,57,80,88,84,78,85,90,75,81,78,83,71,73,78,81,83,91,88,92,85,85,86,91,68,79,73,62,89,67,67,105,104,82,90,107,95,105,113,115,97,89,103,115,99,97,81,93,76,58,59,55,42,36,36,53,35,25,41,33,29,31,31,19,22,14,18,12,12,4,5,8,2,3,3,1,2,1,0,0,35,19,18,22,19,27,28,33,25,32,23,30,23,18,26,18,36,23,42,52,53,55,44,71,62,67,76,94,78,72,70,61,66,60,66,69,64,76,74,77,83,81,87,76,82,60,64,84,68,83,70,80,78,79,91,90,90,93,79,95,106,104,107,117,95,94,96,82,90,90,62,55,55,44,38,26,38,31,44,46,44,36,26,38,26,31,23,15,15,9,12,19,6,7,7,3,1,2,1,0,0
2021,38,37,26,27,32,36,39,39,28,24,21,34,26,31,21,28,37,40,36,51,49,84,66,57,80,88,84,78,85,90,75,81,78,83,71,73,78,81,83,91,88,92,85,85,86,91,68,79,73,62,89,67,67,104,103,81,89,106,94,104,112,114,96,88,102,113,97,95,80,91,74,57,57,53,41,35,35,51,33,24,39,31,27,29,29,17,20,13,16,11,10,3,4,7,2,2,2,1,1,1,0,36,35,19,18,22,19,27,28,33,25,32,23,30,23,18,26,18,36,23,42,52,53,55,44,71,62,67,76,94,78,72,70,61,66,60,66,69,64,76,74,77,83,81,87,76,82,60,64,84,68,83,70,80,78,79,91,90,90,93,79,95,106,103,106,116,94,93,95,81,89,89,61,54,54,43,37,25,37,30,43,44,42,34,25,36,24,29,21,14,14,8,11,16,5,6,6,2,1,1,1,0
2022,39,38,37,26,27,32,36,39,39,28,24,21,34,26,31,21,28,37,40,36,51,49,84,66,57,80,88,84,78,85,90,75,81,78,83,71,73,78,81,83,91,88,92,85,85,86,91,68,79,73,62,88,67,67,103,102,80,88,105,93,103,111,113,95,87,101,111,95,93,78,89,72,56,55,51,40,34,34,49,31,23,37,29,25,27,26,15,18,12,14,10,9,3,3,6,2,2,2,1,1,0,37,36,35,19,18,22,19,27,28,33,25,32,23,30,23,18,26,18,36,23,42,52,53,55,44,71,62,67,76,94,78,72,70,61,66,60,66,69,64,76,74,77,83,81,87,76,82,60,64,84,68,83,70,80,78,79,91,90,90,93,79,95,105,102,105,115,93,92,94,80,88,88,60,53,53,42,36,24,36,29,41,42,40,32,24,34,22,27,19,13,12,7,10,14,4,5,5,2,1,1,0
2023,39,39,38,37,26,27,32,36,39,39,28,24,21,34,26,31,21,28,37,40,36,51,49,84,66,57,80,88,84,78,85,90,75,81,78,83,71,73,78,81,83,91,88,92,85,85,86,91,68,79,73,62,87,67,67,102,101,79,87,104,92,102,110,112,94,86,99,109,93,91,76,87,70,54,53,49,38,33,32,47,29,22,35,27,23,25,24,13,16,11,12,9,8,3,2,5,2,2,1,1,0,36,37,36,35,19,18,22,19,27,28,33,25,32,23,30,23,18,26,18,36,23,42,52,53,55,44,71,62,67,76,94,78,72,70,61,66,60,66,69,64,76,74,77,83,81,87,76,82,60,64,84,68,83,70,80,78,79,91,90,90,93,79,95,104,101,104,114,92,91,93,79,87,87,59,52,52,41,35,23,35,28,39,40,38,30,23,32,20,25,17,12,11,6,9,12,3,4,4,1,1,0
2024,39,39,39,38,37,26,27,32,36,39,39,28,24,21,34,26,31,21,28,37,40,36,51,49,84,66,57,80,88,84,78,85,90,75,81,78,83,71,73,78,81,83,91,88,92,85,85,86,91,68,79,73,62,86,67,67,101,100,78,86,103,91,101,109,111,93,85,97,107,91,89,74,85,68,52,51,47,36,31,30,44,27,21,32,25,21,23,22,12,14,10,10,8,7,2,2,4,2,1,1,0,36,36,37,36,35,19,18,22,19,27,28,33,25,32,23,30,23,18,26,18,36,23,42,52,53,55,44,71,62,67,76,94,78,72,70,61,66,60,66,69,64,76,74,77,83,81,87,76,82,60,64,84,68,83,70,80,78,79,91,90,90,93,79,95,103,100,103,113,91,90,92,78,86,86,58,51,51,40,34,22,34,27,37,38,36,28,21,30,18,23,15,11,10,5,8,10,2,3,3,1,0
2025,38,39,39,39,38,37,26,27,32,36,39,39,28,24,21,34,26,31,21,28,37,40,36,51,49,84,66,57,80,88,84,78,85,90,75,81,78,83,71,73,78,81,83,91,88,92,85,85,86,91,68,79,73,62,85,67,66,100,99,77,85,102,90,100,108,110,92,84,95,105,89,87,72,83,66,50,49,45,34,30,28,41,25,20,30,23,19,21,20,11,12,9,9,7,6,2,2,3,2,1,0,36,36,36,37,36,35,19,18,22,19,27,28,33,25,32,23,30,23,18,26,18,36,23,42,52,53,55,44,71,62,67,76,94,78,72,70,61,66,60,66,69,64,76,74,77,83,81,87,76,82,60,64,84,68,83,70,80,78,79,91,90,90,93,79,95,102,99,102,112,90,89,91,77,85,85,57,50,50,39,33,21,33,26,35,36,34,26,19,28,16,21,13,10,9,4,7,8,2,2,2,0
2026,38,38,39,39,39,38,37,26,27,32,36,39,39,28,24,21,34,26,31,21,28,37,40,36,51,49,84,66,57,80,88,84,78,85,90,75,81,78,83,71,73,78,81,83,91,88,92,85,85,86,91,68,79,73,62,84,66,65,99,98,76,84,101,89,99,107,108,91,83,93,103,87,85,70,81,64,48,47,43,32,28,26,38,23,19,28,21,17,19,18,10,10,8,8,6,5,2,2,2,1,0,35,36,36,36,37,36,35,19,18,22,19,27,28,33,25,32,23,30,23,18,26,18,36,23,42,52,53,55,44,71,62,67,76,94,78,72,70,61,66,60,66,69,64,76,74,77,83,81,87,76,82,60,64,84,68,83,70,80,78,79,91,90,90,93,79,94,101,98,101,111,89,88,90,76,84,83,56,49,49,38,32,20,32,25,33,34,32,24,17,25,14,19,11,9,8,3,6,6,2,1,0
2027,37,38,38,39,39,39,38,37,26,27,32,36,39,39,28,24,21,34,26,31,21,28,37,40,36,51,49,84,66,57,80,88,84,78,85,90,75,81,78,83,71,73,78,81,83,91,88,92,85,85,86,90,68,79,73,62,83,65,64,98,97,75,83,100,88,98,105,106,89,81,91,101,85,83,68,78,62,46,45,41,30,26,24,35,21,17,25,19,15,17,16,9,9,7,7,5,4,2,2,1,0,34,35,36,36,36,37,36,35,19,18,22,19,27,28,33,25,32,23,30,23,18,26,18,36,23,42,52,53,55,44,71,62,67,76,94,78,72,70,61,66,60,66,69,64,76,74,77,83,81,87,76,82,60,64,84,68,83,70,80,78,79,91,90,90,93,79,93,100,97,100,110,88,87,89,75,82,81,55,48,48,37,31,19,31,24,31,32,30,22,15,22,12,17,9,8,7,2,5,5,1,0
2028,35,37,38,38,39,39,39,38,37,26,27,32,36,39,39,28,24,21,34,26,31,21,28,37,40,36,51,49,84,66,57,80,88,84,78,85,90,75,81,78,83,71,73,78,81,83,91,88,92,85,85,86,89,68,78,72,62,82,64,63,97,96,74,82,99,87,97,103,104,87,79,89,99,83,81,66,75,59,44,43,39,28,24,22,32,19,15,23,17,13,15,14,8,8,6,6,4,3,2,1,0,32,34,35,36,36,36,37,36,35,19,18,22,19,27,28,33,25,32,23,30,23,18,26,18,36,23,42,52,53,55,44,71,62,67,76,94,78,72,70,61,66,60,66,69,64,76,74,77,83,81,87,76,82,60,64,84,68,83,70,80,78,79,91,90,90,92,78,92,99,96,99,109,87,86,88,74,80,79,54,47,46,36,30,18,29,23,29,30,28,20,13,20,10,15,8,7,6,2,4,4,0
