year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,81,94,85,85,81,71,44,60,47,50,60,44,47,66,69,67,56,71,76,79,95,87,103,107,95,99,84,95,105,94,91,96,80,94,105,114,92,91,94,115,101,102,118,103,101,101,97,110,97,101,110,96,98,105,104,113,81,117,81,105,97,96,103,108,89,84,65,65,73,50,43,39,40,23,31,23,23,34,20,20,31,16,16,12,9,11,8,10,1,6,4,3,3,2,4,0,1,0,0,0,1,74,73,91,75,74,77,44,44,50,54,52,41,47,56,43,61,63,65,75,52,88,108,85,112,105,94,95,87,79,83,82,77,71,57,81,78,79,79,84,87,79,69,73,78,77,81,75,86,79,76,74,105,71,75,75,84,71,79,85,76,82,78,80,65,66,60,71,62,48,46,49,39,36,9,13,28,40,30,22,19,17,15,10,11,22,12,13,13,6,6,7,6,5,4,0,0,1,2,1,0,1
2020,49,81,94,85,85,81,71,44,60,47,50,60,44,47,66,69,67,56,71,76,79,95,87,103,107,95,99,84,95,105,94,91,96,80,94,105,114,92,91,94,115,101,102,118,103,101,101,97,109,96,100,109,95,97,104,103,112,80,116,80,104,96,95,102,107,88,83,64,64,72,49,42,38,39,22,30,22,22,32,19,19,29,15,15,11,8,10,7,9,1,5,3,3,3,2,3,0,1,0,0,0,45,74,73,91,75,74,77,44,44,50,54,52,41,47,56,43,61,63,65,75,52,88,108,85,112,105,94,95,87,79,83,82,77,71,57,81,78,79,79,84,87,79,69,73,78,77,81,75,86,79,76,74,105,71,75,75,84,71,79,85,76,82,78,80,65,66,60,70,61,48,45,48,38,35,9,13,27,39,29,21,18,16,14,10,10,21,11,12,12,5,5,6,5,4,3,0,0,1,1,1,0
2021,52,49,81,94,85,85,81,71,44,60,47,50,60,44,47,66,69,67,56,71,76,79,95,87,103,107,95,99,84,95,105,94,91,96,80,94,105,114,92,91,94,115,101,102,118,103,101,101,97,108,95,99,108,94,96,103,102,111,79,115,79,103,95,94,101,106,87,82,63,63,70,48,41,37,38,21,29,21,21,30,18,18,27,14,14,10,7,9,6,8,1,4,3,3,2,2,2,0,1,0,0,48,45,74,73,91,75,74,77,44,44,50,54,52,41,47,56,43,61,63,65,75,52,88,108,85,112,105,94,95,87,79,83,82,77,71,57,81,78,79,79,84,87,79,69,73,78,77,81,75,86,79,76,74,105,71,75,75,84,71,79,85,76,82,78,80,65,66,60,69,60,47,44,47,37,34,9,13,26,38,28,20,17,15,13,9,9,20,10,11,11,4,4,5,4,3,2,0,0,1,1,0
2022,54,52,49,81,94,85,85,81,71,44,60,47,50,60,44,47,66,69,67,56,71,76,79,95,87,103,107,95,99,84,95,105,94,91,96,80,94,105,114,92,91,94,115,101,102,118,103,101,101,96,107,94,98,107,93,95,102,101,110,78,114,78,102,94,93,100,104,86,81,62,62,68,47,40,36,37,20,28,20,20,28,17,17,25,13,13,9,6,8,5,7,1,3,3,2,2,2,2,0,1,0,50,48,45,74,73,91,75,74,77,44,44,50,54,52,41,47,56,43,61,63,65,75,52,88,108,85,112,105,94,95,87,79,83,82,77,71,57,81,78,79,79,84,87,79,69,73,78,77,81,75,86,79,76,74,105,71,75,75,84,71,79,85,76,82,78,79,65,65,59,68,59,46,43,46,36,33,9,13,25,37,27,19,16,14,12,8,8,18,9,10,10,4,3,4,3,2,2,0,0,1,0
2023,55,54,52,49,81,94,85,85,81,71,44,60,47,50,60,44,47,66,69,67,56,71,76,79,95,87,103,107,95,99,84,95,105,94,91,96,80,94,105,114,92,91,94,115,101,102,118,103,101,100,95,106,93,97,106,92,94,101,100,109,77,113,77,101,93,92,98,102,84,79,61,61,66,46,39,35,36,19,27,19,19,26,16,16,23,12,12,8,5,7,4,6,1,3,2,2,2,2,1,0,0,52,50,48,45,74,73,91,75,74,77,44,44,50,54,52,41,47,56,43,61,63,65,75,52,88,108,85,112,105,94,95,87,79,83,82,77,71,57,81,78,79,79,84,87,79,69,73,78,77,81,75,86,79,76,74,105,71,75,75,84,71,79,85,76,82,78,78,64,64,58,67,58,45,42,45,35,32,9,13,24,36,26,18,15,13,11,7,7,16,8,9,9,3,3,3,2,2,2,0,0,0
2024,56,55,54,52,49,81,94,85,85,81,71,44,60,47,50,60,44,47,66,69,67,56,71,76,79,95,87,103,107,95,99,84,95,105,94,91,96,80,94,105,114,92,91,94,115,101,102,117,103,100,99,94,105,92,96,105,91,93,100,99,108,76,112,76,100,92,91,96,100,82,77,60,59,64,45,38,34,34,18,26,18,18,24,15,15,21,11,11,7,4,6,3,5,1,2,2,2,2,1,1,0,53,52,50,48,45,74,73,91,75,74,77,44,44,50,54,52,41,47,56,43,61,63,65,75,52,88,108,85,112,105,94,95,87,79,83,82,77,71,57,81,78,79,79,84,87,79,69,73,78,77,81,75,86,79,76,74,105,71,75,75,84,71,79,85,76,81,77,77,63,63,57,66,57,44,41,44,34,31,9,13,23,35,25,17,14,12,10,6,6,14,7,8,8,3,3,2,2,2,1,0,0
2025,56,56,55,54,52,49,81,94,85,85,81,71,44,60,47,50,60,44,47,66,69,67,56,71,76,79,95,87,103,107,95,99,84,95,105,94,91,96,80,94,105,114,92,91,94,115,101,102,116,102,99,98,93,104,91,95,104,90,92,99,98,107,75,111,75,99,91,90,94,98,80,75,59,57,62,44,37,33,32,17,25,17,17,22,14,14,19,10,10,6,3,5,3,4,1,2,2,2,2,1,0,53,53,52,50,48,45,74,73,91,75,74,77,44,44,50,54,52,41,47,56,43,61,63,65,75,52,88,108,85,112,105,94,95,87,79,83,82,77,71,57,81,78,79,79,84,87,79,69,73,78,77,81,75,86,79,76,74,105,71,75,75,84,71,79,85,76,80,76,76,62,62,56,65,56,43,40,43,33,30,9,13,22,34,24,16,13,11,9,6,5,13,6,7,7,3,2,2,2,2,1,0
2026,57,56,56,55,54,52,49,81,94,85,85,81,71,44,60,47,50,60,44,47,66,69,67,56,71,76,79,95,87,103,107,95,99,84,95,105,94,91,96,80,94,105,114,92,91,94,115,101,102,115,101,98,97,92,103,90,94,103,89,91,98,97,106,74,110,74,98,90,88,92,96,78,73,57,55,60,42,36,32,30,16,24,16,16,20,13,13,17,9,9,5,3,4,3,3,1,2,2,2,1,0,53,53,53,52,50,48,45,74,73,91,75,74,77,44,44,50,54,52,41,47,56,43,61,63,65,75,52,88,108,85,112,105,94,95,87,79,83,82,77,71,57,81,78,79,79,84,87,79,69,73,78,77,81,75,86,79,76,74,105,71,75,75,84,71,79,85,76,79,75,75,61,61,55,64,55,42,39,42,32,29,9,13,21,32,23,15,12,10,8,5,4,12,5,6,6,2,2,2,2,1,0
2027,57,57,56,56,55,54,52,49,81,94,85,85,81,71,44,60,47,50,60,44,47,66,69,67,56,71,76,79,95,87,103,107,95,99,84,95,105,94,91,96,80,94,105,114,92,91,94,114,101,101,114,100,97,96,91,102,89,93,102,88,90,97,96,105,73,109,73,97,88,86,90,94,76,71,55,53,58,40,34,30,28,15,22,15,15,18,12,12,15,8,8,4,3,3,2,2,1,2,2,1,0,53,53,53,53,52,50,48,45,74,73,91,75,74,77,44,44,50,54,52,41,47,56,43,61,63,65,75,52,88,108,85,112,105,94,95,87,79,83,82,77,71,57,81,78,79,79,84,87,79,69,73,78,77,81,75,86,79,76,74,105,71,75,75,84,71,79,84,75,78,74,74,60,60,54,63,54,41,38,41,31,28,9,12,20,30,22,14,11,9,7,4,4,10,4,5,5,2,2,2,1,0
2028,57,57,57,56,56,55,54,52,49,81,94,85,85,81,71,44,60,47,50,60,44,47,66,69,67,56,71,76,79,95,87,103,107,95,99,84,95,105,94,91,96,80,94,105,114,92,91,94,113,100,100,113,99,96,95,90,101,88,92,101,87,89,96,95,104,72,107,72,95,86,84,88,92,74,69,53,51,56,38,32,28,26,14,20,14,14,16,11,11,13,7,7,3,3,2,2,2,1,2,1,0,53,53,53,53,53,52,50,48,45,74,73,91,75,74,77,44,44,50,54,52,41,47,56,43,61,63,65,75,52,88,108,85,112,105,94,95,87,79,83,82,77,71,57,81,78,79,79,84,87,79,69,73,78,77,81,75,86,79,76,74,105,71,75,75,84,71,78,83,74,77,73,73,59,59,53,62,53,40,37,40,30,27,9,11,19,28,21,13,10,8,6,4,3,9,3,4,4,2,2,1,0
2029,57,57,57,57,56,56,55,54,52,49,81,94,85,85,81,71,44,60,47,50,60,44,47,66,69,67,56,71,76,79,95,87,103,107,95,99,84,95,105,94,91,96,80,94,105,114,92,91,94,112,99,99,112,98,95,94,89,100,87,91,100,86,88,95,94,103,71,105,71,93,84,82,86,90,72,67,51,49,54,36,30,26,24,13,19,13,13,14,10,10,11,6,6,3,2,2,2,2,1,1,0,53,53,53,53,53,53,52,50,48,45,74,73,91,75,74,77,44,44,50,54,52,41,47,56,43,61,63,65,75,52,88,108,85,112,105,94,95,87,79,83,82,77,71,57,81,78,79,79,84,87,79,69,73,78,77,81,75,86,79,76,74,105,71,75,75,84,71,77,82,73,76,72,72,58,58,52,61,52,39,36,39,29,26,9,10,18,26,19,12,9,7,5,3,3,8,2,3,3,2,1,0
2030,55,57,57,57,57,56,56,55,54,52,49,81,94,85,85,81,71,44,60,47,50,60,44,47,66,69,67,56,71,76,79,95,87,103,107,95,99,84,95,105,94,91,96,80,94,105,114,92,91,94,111,98,98,111,97,94,93,88,99,86,90,99,85,87,94,93,102,70,103,70,91,82,80,84,87,70,65,49,47,51,34,28,24,22,12,17,12,12,13,9,9,9,5,5,2,2,2,2,2,1,0,52,53,53,53,53,53,53,52,50,48,45,74,73,91,75,74,77,44,44,50,54,52,41,47,56,43,61,63,65,75,52,88,108,85,112,105,94,95,87,79,83,82,77,71,57,81,78,79,79,84,87,79,69,73,78,77,81,75,86,79,76,74,105,71,75,75,83,70,76,81,72,75,71,71,57,57,51,60,51,38,35,38,28,25,9,9,17,24,17,11,8,6,4,3,3,7,2,2,2,1,0
