統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10403,澎湖縣馬公市,中央里,257,622,317,305,1,0,1,2,2,3,0,0,1,2,1,0,3,1,3,5,4,1,1,3,4,4,0,1,2,4,1,3,2,1,6,4,2,3,1,0,5,2,4,2,2,3,4,4,2,4,1,2,8,3,7,3,5,5,5,4,3,6,1,2,4,3,6,4,2,2,3,5,6,2,6,6,6,6,4,4,6,6,3,5,3,3,8,7,6,3,5,2,4,3,4,4,5,5,2,3,8,5,4,6,8,3,5,0,10,7,3,7,7,5,4,6,8,5,4,3,8,4,7,6,1,2,1,4,6,3,7,4,3,5,3,7,3,4,2,2,8,9,0,2,5,2,2,3,2,2,2,4,2,2,5,4,1,4,2,2,5,2,4,4,0,4,1,2,3,1,0,1,2,0,1,3,1,5,1,2,0,2,0,1,0,1,0,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
10403,澎湖縣馬公市,中興里,402,902,456,446,1,1,0,5,0,0,2,2,4,3,3,5,5,5,4,1,3,3,2,4,1,4,6,4,2,3,1,4,5,4,2,4,2,3,9,6,5,8,5,8,6,5,12,9,10,7,11,5,12,8,5,8,6,8,8,7,5,5,12,7,7,10,11,8,9,4,8,8,5,5,7,7,12,7,5,5,9,7,8,3,8,4,4,13,7,12,11,6,7,6,11,1,5,5,11,8,4,8,6,5,7,3,8,5,3,8,8,6,8,12,8,13,9,3,5,5,3,3,11,5,7,6,9,7,4,4,5,4,1,1,2,6,2,3,0,2,1,6,3,3,1,3,0,2,2,5,2,3,3,1,1,4,3,3,2,4,3,6,2,6,4,6,3,6,2,2,3,2,1,1,2,1,4,2,3,3,1,2,2,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10403,澎湖縣馬公市,五德里,156,308,173,135,0,1,0,1,1,0,2,0,0,2,0,1,0,2,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,0,0,1,3,3,3,0,0,3,1,3,6,1,5,3,15,2,6,5,4,4,4,1,4,3,3,2,4,3,4,1,7,1,2,2,3,2,2,8,1,2,1,4,1,2,2,1,0,1,1,3,1,1,3,1,1,1,2,1,1,4,2,2,4,3,1,1,4,1,3,1,2,2,4,0,1,4,2,3,3,0,3,4,2,1,1,0,4,2,2,1,4,2,4,2,0,2,2,3,0,1,1,0,0,0,4,0,4,0,0,0,3,1,0,3,0,1,1,0,0,2,0,2,0,0,1,0,0,2,3,1,1,3,2,0,1,1,0,0,2,3,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10403,澎湖縣馬公市,井垵里,136,450,226,224,1,5,3,2,1,5,2,3,4,3,2,1,0,1,3,2,0,4,0,4,2,3,2,4,1,0,1,0,3,2,5,1,5,3,3,1,3,4,3,4,5,1,3,3,3,4,4,0,1,4,1,0,5,4,3,0,2,1,2,3,5,2,3,5,7,3,6,5,2,6,5,3,3,2,3,4,4,5,6,5,3,4,4,5,5,3,3,4,3,3,6,1,5,7,4,3,2,4,2,9,0,2,5,2,7,3,2,1,2,1,4,2,4,4,4,2,1,2,6,2,1,2,1,2,2,3,3,3,2,1,4,0,0,1,1,1,1,1,0,2,0,0,4,1,1,2,2,1,2,0,0,3,0,1,0,2,0,0,1,1,1,0,0,3,0,1,0,2,3,2,2,1,1,1,3,1,0,2,1,3,0,2,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10403,澎湖縣馬公市,光復里,924,2349,1130,1219,8,15,6,8,9,13,13,9,9,4,8,10,7,8,5,13,5,7,8,7,13,9,7,5,18,8,14,11,10,13,13,10,13,11,14,15,12,12,18,17,14,17,19,11,20,18,22,18,21,15,14,14,20,17,19,21,11,17,17,19,20,9,12,18,22,19,19,17,17,21,17,26,12,27,17,17,24,24,15,17,12,9,16,15,10,14,21,13,9,17,8,13,13,12,18,20,13,26,15,15,19,16,23,11,13,27,24,22,17,19,17,18,20,20,16,33,20,17,20,17,19,12,15,15,14,17,13,18,16,18,13,12,7,13,11,10,5,16,3,9,10,11,7,13,6,9,8,10,7,17,5,7,8,11,9,11,8,5,7,12,3,11,6,4,4,4,5,5,6,4,5,5,7,7,3,1,5,2,2,1,2,2,3,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,
10403,澎湖縣馬公市,光明里,568,1393,694,699,6,4,5,7,4,6,7,3,3,3,7,6,6,6,4,7,6,4,7,1,6,5,4,4,3,4,5,3,8,5,7,4,5,10,4,7,5,4,4,9,6,12,14,9,19,9,10,8,15,13,10,11,10,14,8,12,14,8,17,7,12,15,21,10,15,11,13,13,8,7,8,9,13,11,9,15,13,13,9,5,9,4,9,6,8,15,10,10,7,7,8,8,7,13,7,5,9,9,9,10,8,8,15,15,10,10,9,11,9,7,14,21,10,14,11,6,8,14,12,7,10,7,11,12,9,8,13,4,3,10,5,4,5,13,7,10,4,4,3,7,4,9,3,4,5,5,4,8,6,5,2,3,4,5,4,6,3,9,5,4,3,9,7,7,2,4,6,2,5,4,8,4,4,2,5,4,1,2,1,4,0,0,1,1,0,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,
10403,澎湖縣馬公市,光榮里,1856,4708,2267,2441,13,20,9,11,20,18,15,11,17,19,10,7,7,21,23,17,22,9,19,14,23,16,18,17,14,17,19,16,29,22,16,20,30,25,34,28,24,36,33,34,42,32,40,41,38,45,30,30,45,33,25,34,38,40,36,38,25,27,43,43,34,22,40,37,36,36,35,39,47,32,35,43,36,33,32,28,41,48,31,47,25,37,44,35,34,34,32,30,34,38,43,42,40,43,43,32,39,27,31,39,36,48,26,43,35,48,39,50,44,42,31,47,28,36,41,40,30,34,39,36,31,33,25,26,23,33,20,41,18,34,17,28,23,21,13,28,13,26,11,18,8,18,9,25,5,19,7,18,18,15,4,19,11,16,7,15,13,15,10,15,7,10,9,17,6,7,14,9,9,5,17,7,18,7,16,4,14,8,7,5,5,4,10,4,3,2,1,0,3,1,3,0,1,0,0,0,0,1,0,0,0,0,
10403,澎湖縣馬公市,光華里,324,838,477,361,7,8,9,2,14,9,7,4,6,1,8,4,5,0,6,4,5,6,5,3,0,5,5,3,0,3,4,4,4,6,8,5,12,19,11,14,12,9,4,10,6,4,11,6,16,3,10,3,10,3,8,9,18,3,7,5,10,9,12,8,12,9,9,12,19,7,15,11,8,9,7,7,15,11,13,8,7,6,9,6,5,10,4,3,7,5,6,1,5,4,6,3,7,3,3,4,5,5,4,2,3,1,2,2,4,2,6,2,1,5,2,1,2,2,4,4,1,4,1,2,1,2,0,2,5,7,0,3,5,1,3,1,3,4,2,1,1,1,0,1,1,2,1,0,1,0,4,0,3,1,3,1,2,0,1,0,1,1,1,0,1,1,0,0,2,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,
10403,澎湖縣馬公市,前寮里,381,1017,538,479,11,7,7,8,6,5,5,4,5,6,1,7,4,3,2,4,2,2,1,2,2,2,2,1,4,3,4,0,9,5,3,4,2,6,6,7,9,6,4,6,10,4,11,8,3,5,11,9,12,11,10,11,16,10,11,14,6,9,13,7,10,7,11,13,12,12,24,7,14,10,12,10,9,10,5,8,14,6,5,7,11,7,7,9,3,5,7,6,6,3,5,5,2,7,6,9,8,3,4,9,9,3,9,11,12,10,9,7,12,10,11,5,7,5,4,3,11,4,10,5,5,9,3,8,6,4,5,3,2,5,5,6,4,1,4,3,1,3,0,1,3,3,2,2,1,4,2,4,2,0,4,1,1,1,3,3,2,1,1,3,3,2,4,4,2,2,1,1,2,1,0,3,0,3,1,1,2,3,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10403,澎湖縣馬公市,啟明里,410,1084,552,532,2,3,7,4,4,3,4,7,4,2,2,2,1,6,2,1,7,7,5,8,6,3,6,2,5,3,3,2,3,3,3,5,6,6,8,6,6,5,7,5,6,9,4,5,6,8,9,4,9,5,5,5,11,6,6,5,5,2,8,8,5,11,6,8,11,9,11,12,13,10,10,12,10,11,10,14,9,6,9,10,7,7,9,5,11,10,10,6,9,10,9,10,4,7,4,7,11,9,6,4,4,8,4,7,10,11,10,4,9,3,7,6,11,6,13,13,7,10,7,9,10,3,8,6,8,7,10,14,13,4,8,7,6,8,5,5,3,6,3,3,4,2,6,4,4,6,5,8,3,7,3,7,3,4,4,3,8,6,2,4,4,4,3,5,1,0,3,1,1,2,4,1,0,2,1,2,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
