統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10403,雲林縣斗六市,三光里,244,633,349,284,1,1,3,0,2,0,4,3,3,0,1,4,3,0,2,0,2,3,1,3,2,3,3,1,0,3,2,3,3,2,2,3,2,4,4,5,5,3,4,4,8,1,3,1,5,5,2,5,5,1,5,3,3,4,5,3,1,5,2,1,2,1,4,3,4,1,5,2,3,4,2,2,4,1,3,3,4,3,2,9,7,3,3,9,11,9,8,5,10,2,6,4,5,3,8,6,10,3,4,5,7,5,10,2,6,5,4,4,2,4,5,5,5,4,8,2,6,2,8,5,7,6,5,1,4,3,5,2,5,3,3,3,1,5,4,4,4,1,0,3,8,2,1,6,5,5,2,6,8,2,5,5,2,3,3,1,3,1,2,6,4,3,3,2,0,0,2,3,1,3,1,5,1,1,1,3,4,2,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10403,雲林縣斗六市,三平里,2063,5806,2796,3010,21,21,25,25,35,27,35,24,19,21,46,28,45,41,46,40,32,39,43,46,37,31,44,49,59,52,44,53,48,52,47,54,36,37,54,47,53,40,30,41,43,45,42,29,29,33,43,27,41,27,29,43,48,36,40,39,30,33,43,41,48,44,37,44,36,46,61,54,53,51,49,48,50,56,50,66,55,54,51,59,39,49,36,55,36,53,44,50,52,61,49,47,33,45,31,42,38,47,41,39,31,37,42,54,42,39,27,55,19,42,34,42,29,38,31,28,36,41,36,34,35,37,30,33,26,24,20,37,29,30,21,28,20,27,16,16,14,15,13,12,13,14,10,16,8,17,6,13,9,22,17,12,9,14,13,12,10,13,4,5,10,6,8,8,7,9,5,9,5,6,4,4,5,2,6,9,5,5,7,3,3,0,1,5,0,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,
10403,雲林縣斗六市,中和里,367,978,504,474,2,3,5,3,5,2,6,1,1,0,3,3,2,5,7,5,4,5,6,5,1,3,5,2,4,6,6,6,7,4,9,8,9,9,5,6,4,7,5,11,8,9,4,8,6,6,5,6,5,7,7,5,8,4,8,7,8,1,6,6,3,4,8,10,8,8,4,6,5,7,5,7,9,3,5,7,14,10,4,7,5,6,9,6,4,6,4,6,13,6,11,3,15,10,10,8,6,8,11,5,3,9,12,7,9,2,12,6,7,6,5,7,10,4,3,7,7,4,2,5,8,9,4,7,4,3,6,4,6,5,4,7,6,4,4,7,6,5,5,4,6,8,6,4,6,2,4,8,8,6,2,5,3,5,7,6,1,4,6,7,4,6,5,1,2,3,2,1,2,2,1,0,0,3,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
10403,雲林縣斗六市,久安里,909,2726,1406,1320,7,10,9,10,10,13,11,9,6,6,3,9,7,8,11,5,19,7,12,6,7,9,9,7,14,10,13,15,22,16,29,16,20,18,18,25,25,11,24,17,23,24,31,22,25,15,22,23,27,19,17,21,22,20,19,19,23,18,20,22,17,12,17,13,19,26,21,29,23,18,15,17,17,17,29,18,16,15,12,20,20,23,25,25,18,27,17,20,19,6,25,30,23,24,22,25,16,26,23,31,36,29,23,19,39,19,25,12,24,27,24,16,24,25,14,10,19,18,16,13,16,22,8,9,15,9,18,15,17,10,9,12,16,13,11,9,5,9,10,7,7,9,4,9,12,9,12,12,13,15,9,13,11,10,16,9,5,10,6,9,4,5,9,7,4,8,3,5,2,7,4,3,3,1,5,4,3,4,1,3,1,5,1,0,1,3,0,2,1,0,1,1,0,0,0,2,0,0,0,0,0,0,
10403,雲林縣斗六市,仁愛里,481,1293,649,644,5,3,5,3,7,3,2,4,4,2,7,7,7,8,11,4,6,7,8,8,6,5,4,3,10,7,8,9,7,5,8,11,7,7,7,6,10,11,9,5,8,8,7,7,10,7,6,9,9,6,7,9,11,7,8,8,8,7,10,9,11,12,10,12,10,10,12,12,7,14,16,14,6,9,10,9,9,11,8,8,8,3,8,6,13,5,4,4,8,7,5,8,8,6,6,8,7,12,7,10,9,8,12,10,8,5,9,3,3,12,5,12,10,12,11,9,9,15,15,11,11,10,12,10,9,7,9,9,10,10,9,9,10,6,6,6,6,5,8,7,10,8,8,7,5,9,5,7,3,7,8,6,4,9,3,6,3,1,3,4,5,2,5,6,6,3,0,6,0,2,2,2,0,1,0,1,1,3,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10403,雲林縣斗六市,保庄里,2044,6090,3057,3033,34,38,33,22,34,31,43,30,36,26,23,21,27,18,30,18,30,24,17,25,31,26,34,33,35,26,33,37,40,38,34,45,35,42,37,47,45,37,53,43,36,40,44,45,57,46,44,42,69,43,56,33,48,40,47,45,51,46,61,53,58,45,47,65,73,38,65,65,64,71,48,68,49,61,41,46,63,70,56,44,36,60,42,40,44,49,36,41,45,53,48,42,47,42,48,48,50,51,37,48,39,49,46,59,34,57,49,51,50,58,49,45,38,35,35,44,48,39,44,25,31,32,26,29,28,30,29,30,34,23,19,23,22,24,12,13,15,16,13,15,15,15,15,21,17,13,13,13,17,11,13,14,8,9,13,9,9,10,8,18,10,16,8,12,10,11,9,12,8,8,7,8,6,7,6,6,2,1,3,1,0,7,0,1,1,2,3,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
10403,雲林縣斗六市,信義里,330,799,394,405,5,1,4,1,4,2,4,6,8,1,4,1,0,1,3,3,3,1,2,2,1,2,3,5,6,3,2,7,4,1,2,5,5,7,3,3,2,8,6,2,8,6,4,6,4,1,3,8,6,4,3,10,4,3,4,8,1,3,7,2,8,2,9,6,4,6,6,7,10,6,11,8,5,6,5,7,7,4,5,4,6,2,5,3,7,7,4,7,7,5,5,3,2,5,5,5,9,11,3,3,6,2,5,9,3,4,6,5,8,4,4,10,7,6,4,6,6,7,9,4,9,3,7,5,6,9,9,7,5,4,3,7,5,8,7,4,5,2,4,3,2,5,4,2,1,6,3,7,2,3,3,5,3,6,1,4,3,3,5,6,3,1,1,4,2,3,0,3,0,3,0,4,1,2,0,1,3,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,
10403,雲林縣斗六市,光興里,408,921,438,483,3,2,5,2,3,1,2,3,1,3,4,2,5,2,2,3,5,4,5,2,8,3,1,1,3,3,2,6,0,4,6,1,3,2,3,5,5,5,6,3,7,2,5,4,7,6,6,7,6,8,4,6,7,4,5,8,1,9,7,14,5,9,9,8,8,11,4,12,9,11,3,6,6,4,4,3,11,10,8,7,8,5,4,5,10,7,3,4,6,5,10,5,3,8,5,5,5,5,6,10,10,10,5,6,5,6,7,5,8,7,8,8,7,3,4,10,7,9,9,6,10,15,8,17,6,7,10,7,4,6,4,5,3,4,3,3,6,5,5,4,2,3,5,2,7,5,1,10,3,5,5,4,4,4,4,6,3,6,3,5,1,1,5,5,3,5,2,1,1,3,1,0,3,1,0,3,2,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10403,雲林縣斗六市,八德里,1215,3911,1996,1915,11,21,14,20,14,8,10,11,10,13,14,11,10,17,21,13,18,16,21,24,26,17,29,20,27,28,34,20,43,25,39,20,24,26,28,26,34,24,40,24,38,31,39,46,28,39,31,33,35,26,34,26,23,26,24,26,30,25,36,27,32,36,35,26,42,30,29,31,33,38,35,37,33,31,29,28,29,34,25,25,29,23,32,33,32,29,20,36,30,22,27,22,30,20,27,34,34,34,30,39,30,30,30,35,44,35,25,27,30,26,27,42,25,38,26,20,33,23,31,26,17,29,32,17,25,15,23,28,15,20,15,22,14,7,13,10,13,15,10,12,14,16,6,13,6,4,7,6,12,9,9,10,11,11,5,8,4,8,7,7,3,11,3,4,3,3,4,4,6,5,2,4,5,5,1,0,3,4,1,2,5,3,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,
10403,雲林縣斗六市,公正里,1362,3543,1664,1879,8,7,10,4,8,16,18,11,8,13,35,22,25,32,33,24,27,22,28,19,23,12,22,21,33,16,20,17,28,30,25,38,20,30,34,24,40,38,22,28,28,29,28,35,36,22,34,26,19,36,22,26,29,32,22,24,20,18,25,32,24,23,20,23,24,21,18,21,20,17,25,23,23,41,26,27,28,35,16,37,18,23,16,24,19,23,13,35,20,14,17,33,31,41,28,31,18,36,36,36,31,37,32,51,23,39,28,32,20,24,20,32,23,20,26,18,15,39,22,27,23,13,15,19,16,28,19,19,15,18,12,13,9,12,4,15,8,10,7,10,8,9,12,10,7,9,10,11,4,8,7,9,5,10,7,6,8,7,4,12,5,6,3,4,5,4,8,6,6,3,6,3,6,5,5,3,1,4,3,2,2,2,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
