year,age_range,male,female,total
2019,0-4,65983,61977,127960
2019,5-9,61155,57208,118363
2019,10-14,57266,52546,109812
2019,15-19,62048,57034,119082
2019,20-24,72340,68039,140379
2019,25-29,76901,74698,151599
2019,30-34,81587,90237,171824
2019,35-39,106377,119933,226310
2019,40-44,102208,117295,219503
2019,45-49,91080,105478,196558
2019,50-54,90926,105900,196826
2019,55-59,92012,106833,198845
2019,60-64,90060,105575,195635
2019,65-69,80452,94869,175321
2019,70-74,49303,59272,108575
2019,75-79,33920,44821,78741
2019,80-84,21340,32056,53396
2019,85-89,14930,19105,34035
2019,90-94,8281,9290,17571
2019,95-99,2340,2660,5000
2019,100+,442,427,869
2020,0-4,60817,57086,117903
2020,5-9,65780,61729,127509
2020,10-14,56436,52087,108523
2020,15-19,58978,53833,112811
2020,20-24,71288,66765,138053
2020,25-29,75821,72917,148738
2020,30-34,79730,85653,165383
2020,35-39,102665,116041,218706
2020,40-44,105682,120585,226267
2020,45-49,89887,104672,194559
2020,50-54,90427,105968,196395
2020,55-59,91355,106532,197887
2020,60-64,89285,105464,194749
2020,65-69,83332,98134,181466
2020,70-74,54983,66984,121967
2020,75-79,33320,43664,76984
2020,80-84,22207,33477,55684
2020,85-89,14131,19939,34070
2020,90-94,8404,9659,18063
2020,95-99,2466,2775,5241
2020,100+,0,0,0
2021,0-4,55488,52175,107663
2021,5-9,69113,64844,133957
2021,10-14,56723,52404,109127
2021,15-19,57390,52329,109719
2021,20-24,69004,64250,133254
2021,25-29,75507,72453,147960
2021,30-34,79017,82051,161068
2021,35-39,96071,108832,204903
2021,40-44,106771,121605,228376
2021,45-49,92226,107401,199627
2021,50-54,90067,106171,196238
2021,55-59,90674,106480,197154
2021,60-64,88095,104383,192478
2021,65-69,84186,99566,183752
2021,70-74,61683,75900,137583
2021,75-79,33278,43260,76538
2021,80-84,23238,34784,58022
2021,85-89,13448,20686,34134
2021,90-94,8380,9951,18331
2021,95-99,2578,2927,5505
2021,100+,0,0,0
2022,0-4,51315,47937,99252
2022,5-9,69342,65282,134624
2022,10-14,58398,54017,112415
2022,15-19,56915,52061,108976
2022,20-24,65742,60911,126653
2022,25-29,75786,72224,148010
2022,30-34,78199,79471,157670
2022,35-39,89730,101219,190949
2022,40-44,108158,123093,231251
2022,45-49,94398,109739,204137
2022,50-54,89750,106220,195970
2022,55-59,89271,105227,194498
2022,60-64,88181,104780,192961
2022,65-69,83679,99774,183453
2022,70-74,66348,82195,148543
2022,75-79,35006,45532,80538
2022,80-84,24127,35917,60044
2022,85-89,13206,21288,34494
2022,90-94,8179,10376,18555
2022,95-99,2662,3087,5749
2022,100+,0,0,0
2023,0-4,48186,45049,93235
2023,5-9,69179,65035,134214
2023,10-14,58911,54750,113661
2023,15-19,57198,52239,109437
2023,20-24,63998,59174,123172
2023,25-29,73995,69853,143848
2023,30-34,76921,76536,153457
2023,35-39,85099,95662,180761
2023,40-44,107623,122420,230043
