統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10307,彰化縣彰化市,三村里,342,1367,705,662,1,4,7,5,6,6,3,5,4,3,6,6,6,3,4,9,3,7,6,5,3,9,9,5,5,4,6,8,6,8,7,8,9,6,16,12,5,13,11,15,9,11,10,15,14,17,14,9,15,12,15,5,13,12,11,17,12,11,5,18,12,8,12,12,21,9,11,11,9,9,10,9,15,7,10,7,5,4,9,9,13,10,5,9,8,5,10,8,12,7,14,9,14,8,8,13,13,11,8,4,6,14,14,12,15,17,13,12,14,10,14,9,14,10,12,5,13,11,9,7,5,3,14,3,12,5,5,4,9,11,6,6,4,4,5,7,1,1,3,1,5,5,6,4,3,4,4,4,4,2,6,5,2,7,2,3,4,5,1,4,5,3,2,2,2,2,2,4,2,3,4,4,0,4,0,3,0,2,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10307,彰化縣彰化市,下廍里,1966,6519,3186,3333,30,20,39,34,36,31,37,34,47,50,51,48,60,42,51,46,39,49,42,48,45,48,56,57,64,71,66,59,63,60,48,39,53,30,48,43,39,37,43,43,56,44,41,42,46,50,49,38,44,38,49,33,34,28,35,35,39,49,42,46,39,45,53,62,54,46,46,54,54,64,48,60,57,59,61,75,41,69,42,59,51,66,60,49,58,58,47,55,39,51,38,53,45,50,43,49,51,41,47,50,51,41,45,50,30,50,39,36,28,39,33,43,39,35,37,22,38,36,33,46,28,42,45,30,35,47,21,41,24,30,24,29,18,19,21,19,20,17,20,15,19,28,17,23,12,20,13,15,23,18,10,17,14,7,14,11,7,9,11,18,6,4,8,11,6,14,8,9,5,4,3,4,3,1,3,6,2,6,1,4,2,0,1,3,2,3,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,
10307,彰化縣彰化市,中央里,367,890,461,429,4,3,0,1,2,5,1,6,4,0,2,2,0,1,4,3,2,1,3,2,0,2,0,1,2,1,1,0,1,3,2,5,5,2,2,2,3,4,5,3,8,0,4,2,1,7,5,2,1,3,13,3,13,3,7,7,5,4,10,6,9,4,6,5,10,7,8,12,6,7,9,6,6,6,6,2,8,3,1,7,6,8,6,3,8,6,5,3,9,7,4,3,6,7,7,8,5,9,9,4,4,4,8,6,6,4,7,9,10,6,7,9,8,11,5,12,10,7,10,12,7,7,9,5,10,7,13,7,3,7,9,3,2,4,10,5,3,3,5,5,5,5,9,9,1,3,5,6,6,4,8,4,8,7,3,7,2,3,4,8,4,4,2,3,0,5,3,3,2,3,2,4,0,1,0,4,1,4,2,0,1,2,0,1,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
10307,彰化縣彰化市,中山里,347,978,488,490,0,0,11,5,9,2,6,5,6,3,5,4,7,9,6,3,11,3,5,6,2,5,3,5,5,1,2,5,6,3,4,4,2,3,10,3,9,6,3,2,5,4,9,6,11,6,11,7,4,7,7,6,10,8,5,2,11,8,9,9,9,10,10,12,5,13,10,11,9,3,6,8,5,3,4,3,4,8,6,5,3,4,8,13,5,12,7,5,6,4,8,2,7,6,6,6,9,9,7,7,7,5,5,11,8,9,7,9,5,7,10,11,6,14,8,5,6,6,11,3,6,7,4,5,6,7,2,11,4,5,3,6,7,4,0,2,3,1,3,5,1,4,2,3,3,1,7,6,3,5,3,5,4,3,1,2,3,4,0,5,2,5,2,5,3,4,2,1,0,4,5,3,3,3,1,1,2,1,0,2,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,
10307,彰化縣彰化市,中庄里,988,2998,1491,1507,11,9,15,14,17,12,14,16,9,16,8,10,5,3,9,4,11,10,13,8,11,10,15,13,27,19,29,19,22,25,27,22,22,15,18,21,23,21,16,14,20,23,14,19,20,11,15,20,18,22,25,18,17,16,20,23,14,19,28,27,39,23,31,27,33,28,29,29,43,34,30,37,30,31,20,19,32,28,25,24,21,32,29,28,29,22,21,24,23,23,20,24,21,11,15,23,15,18,25,24,18,17,17,14,14,23,15,14,17,28,19,24,12,19,21,20,11,25,18,27,22,24,18,17,19,29,22,21,22,18,16,20,17,9,8,15,14,12,9,16,13,17,17,10,8,14,13,8,8,11,6,9,7,11,10,5,7,5,6,6,2,3,4,7,1,4,3,3,0,4,1,0,4,1,1,2,4,1,2,1,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10307,彰化縣彰化市,中正里,680,1902,922,980,6,6,7,7,9,11,8,6,6,6,12,8,12,8,6,12,11,8,10,8,16,9,13,11,24,16,21,23,15,16,12,18,14,13,15,13,17,11,16,11,19,12,12,9,12,4,6,11,12,18,14,14,15,9,11,19,14,11,9,17,20,9,9,10,9,20,12,12,10,13,10,15,10,10,16,9,12,16,14,13,8,17,10,14,10,13,10,18,19,18,13,11,10,19,15,15,16,15,12,13,14,18,12,12,14,14,15,15,9,12,15,16,10,12,15,9,7,12,9,13,12,15,13,13,7,16,10,12,11,12,10,8,12,5,2,9,3,6,6,7,8,7,6,8,7,8,3,7,9,6,5,14,3,7,2,9,7,9,3,6,12,6,4,3,3,4,4,4,2,5,8,4,3,0,1,4,2,2,2,0,0,1,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
10307,彰化縣彰化市,五權里,1664,5176,2476,2700,22,14,26,35,30,24,30,22,27,13,33,31,24,29,22,24,32,24,33,30,34,35,39,42,51,28,36,47,46,36,42,39,33,41,39,41,42,40,34,49,37,39,42,36,41,37,49,32,41,42,33,35,28,36,43,36,38,35,43,37,48,37,38,39,38,34,38,59,52,53,46,55,36,51,46,51,42,55,54,58,45,47,29,38,30,40,35,31,35,39,27,37,30,43,36,48,38,34,40,36,27,40,30,42,31,46,35,51,36,36,31,32,30,40,31,38,31,36,28,44,20,36,16,42,25,34,34,32,17,24,21,22,21,26,22,15,11,10,7,9,8,13,8,11,16,6,8,10,11,12,7,11,8,10,8,9,4,12,9,8,4,7,5,11,5,7,4,2,2,7,2,4,1,4,5,0,0,2,1,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10307,彰化縣彰化市,介壽里,1319,2974,1555,1419,11,6,6,13,7,11,13,12,15,8,11,9,12,12,14,8,16,8,13,12,13,8,9,4,6,3,8,16,12,5,7,18,21,7,18,20,23,10,19,9,26,17,17,13,29,12,23,20,22,19,16,21,17,21,29,18,16,14,20,20,23,25,20,16,22,14,28,24,18,23,13,20,24,19,17,18,32,16,16,16,11,18,16,20,26,16,15,24,22,24,19,16,26,21,28,26,32,20,30,24,29,36,28,31,30,29,36,20,41,17,35,35,35,25,26,24,27,24,29,22,22,18,18,18,27,21,18,15,23,17,13,14,12,15,12,13,9,15,8,9,13,11,11,13,11,10,11,20,3,16,9,18,9,12,5,17,6,10,6,7,5,9,7,10,3,17,9,7,12,5,4,9,10,5,7,7,6,9,5,6,3,2,4,2,4,1,4,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,
10307,彰化縣彰化市,信義里,436,1192,553,639,2,2,8,5,3,4,5,5,2,5,8,12,4,11,13,13,8,13,8,10,10,16,9,8,12,12,16,10,13,7,7,14,7,11,14,9,7,5,9,10,6,5,9,6,8,8,7,4,4,6,6,7,4,5,3,4,3,3,3,8,3,6,4,9,7,9,6,7,3,9,8,9,2,10,11,17,4,11,5,14,4,6,8,6,8,8,4,8,10,10,7,6,7,7,6,11,4,9,11,8,6,6,8,6,9,8,9,4,5,14,9,2,4,9,11,9,12,3,9,8,7,7,9,6,6,11,10,11,11,9,6,7,6,5,5,5,3,5,1,4,5,2,5,4,10,5,2,3,3,6,7,2,2,4,5,6,3,4,8,5,1,6,5,6,2,3,0,6,1,1,2,3,2,2,0,2,1,4,2,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
10307,彰化縣彰化市,光南里,648,1801,876,925,4,5,12,11,6,9,4,8,8,8,14,12,21,14,14,10,10,18,10,15,11,8,6,3,0,5,8,6,11,7,6,9,14,6,17,12,12,11,12,11,13,7,16,14,13,9,13,9,11,7,13,10,13,20,8,12,18,16,13,15,14,14,16,12,10,14,12,12,15,14,12,16,18,13,23,16,12,11,5,11,10,20,10,20,8,15,7,14,17,11,15,11,13,16,11,18,16,23,10,12,11,19,20,8,15,16,7,14,19,14,13,8,11,15,9,20,16,21,10,10,15,3,10,8,13,8,10,21,8,9,6,12,6,12,7,3,6,6,4,4,10,10,3,3,1,3,9,6,4,6,6,8,3,7,3,3,7,4,2,6,4,9,3,4,3,5,1,6,2,2,5,0,4,4,0,1,3,2,0,1,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
