year,age_range,male,female,total
2019,0-4,82,71,153
2019,5-9,77,79,156
2019,10-14,81,75,156
2019,15-19,141,118,259
2019,20-24,199,168,367
2019,25-29,191,182,373
2019,30-34,171,145,316
2019,35-39,223,205,428
2019,40-44,252,199,451
2019,45-49,271,205,476
2019,50-54,302,199,501
2019,55-59,304,234,538
2019,60-64,278,249,527
2019,65-69,219,214,433
2019,70-74,106,137,243
2019,75-79,118,119,237
2019,80-84,72,116,188
2019,85-89,48,57,105
2019,90-94,20,28,48
2019,95-99,4,4,8
2019,100+,0,0,0
2020,0-4,85,81,166
2020,5-9,81,70,151
2020,10-14,71,76,147
2020,15-19,123,98,221
2020,20-24,201,168,369
2020,25-29,189,195,384
2020,30-34,175,127,302
2020,35-39,201,198,399
2020,40-44,258,202,460
2020,45-49,268,203,471
2020,50-54,298,201,499
2020,55-59,296,225,521
2020,60-64,290,243,533
2020,65-69,228,242,470
2020,70-74,109,152,261
2020,75-79,109,100,209
2020,80-84,82,127,209
2020,85-89,45,51,96
2020,90-94,25,37,62
2020,95-99,6,5,11
2020,100+,0,0,0
2021,0-4,80,87,167
2021,5-9,91,68,159
2021,10-14,69,69,138
2021,15-19,107,101,208
2021,20-24,193,156,349
2021,25-29,185,189,374
2021,30-34,187,133,320
2021,35-39,191,184,375
2021,40-44,253,197,450
2021,45-49,263,207,470
2021,50-54,278,207,485
2021,55-59,308,212,520
2021,60-64,278,250,528
2021,65-69,247,231,478
2021,70-74,127,184,311
2021,75-79,103,98,201
2021,80-84,79,121,200
2021,85-89,45,60,105
2021,90-94,27,37,64
2021,95-99,7,6,13
2021,100+,0,0,0
2022,0-4,87,87,174
2022,5-9,74,69,143
2022,10-14,85,68,153
2022,15-19,96,93,189
2022,20-24,167,144,311
2022,25-29,201,190,391
2022,30-34,188,143,331
2022,35-39,168,161,329
2022,40-44,270,210,480
2022,45-49,247,207,454
2022,50-54,280,201,481
2022,55-59,299,215,514
2022,60-64,279,239,518
2022,65-69,255,240,495
2022,70-74,145,202,347
2022,75-79,96,100,196
2022,80-84,74,107,181
2022,85-89,52,68,120
2022,90-94,24,40,64
2022,95-99,7,7,14
2022,100+,0,0,0
2023,0-4,84,84,168
2023,5-9,87,76,163
2023,10-14,76,70,146
2023,15-19,91,80,171
2023,20-24,159,130,289
2023,25-29,189,183,372
2023,30-34,189,160,349
2023,35-39,171,152,323
2023,40-44,254,203,457
2023,45-49,253,208,461
2023,50-54,260,210,470
2023,55-59,308,206,514
2023,60-64,284,232,516
2023,65-69,247,243,490
2023,70-74,170,206,376
2023,75-79,86,107,193
2023,80-84,80,104,184
2023,85-89,51,82,133
2023,90-94,22,35,57
2023,95-99,7,11,18
2023,100+,0,0,0
2024,0-4,90,83,173
2024,5-9,82,71,153
2024,10-14,77,79,156
2024,15-19,81,75,156
2024,20-24,141,118,259
2024,25-29,199,168,367
2024,30-34,191,182,373
2024,35-39,171,145,316
2024,40-44,223,205,428
2024,45-49,252,199,451
2024,50-54,271,205,476
2024,55-59,294,199,493
2024,60-64,280,234,514
2024,65-69,253,247,500
2024,70-74,194,205,399
2024,75-79,82,126,208
2024,80-84,88,97,185
2024,85-89,46,85,131
2024,90-94,24,30,54
2024,95-99,8,15,23
2024,100+,0,0,0
2025,0-4,89,82,171
2025,5-9,85,81,166
2025,10-14,81,70,151
2025,15-19,71,76,147
2025,20-24,123,98,221
2025,25-29,201,168,369
2025,30-34,189,195,384
2025,35-39,175,127,302
2025,40-44,201,198,399
2025,45-49,258,202,460
2025,50-54,268,203,471
2025,55-59,290,201,491
2025,60-64,273,225,498
2025,65-69,265,243,508
2025,70-74,203,229,432
2025,75-79,84,137,221
2025,80-84,84,81,165
2025,85-89,51,94,145
2025,90-94,22,27,49
2025,95-99,12,19,31
2025,100+,0,0,0
2026,0-4,89,81,170
2026,5-9,80,87,167
2026,10-14,91,68,159
2026,15-19,69,69,138
2026,20-24,107,101,208
2026,25-29,193,156,349
2026,30-34,185,189,374
2026,35-39,187,133,320
2026,40-44,191,184,375
2026,45-49,253,197,450
2026,50-54,263,207,470
2026,55-59,274,207,481
2026,60-64,284,212,496
2026,65-69,253,250,503
2026,70-74,222,219,441
2026,75-79,102,164,266
2026,80-84,78,80,158
2026,85-89,48,86,134
2026,90-94,23,34,57
2026,95-99,11,16,27
2026,100+,0,0,0
2027,0-4,89,80,169
2027,5-9,87,87,174
2027,10-14,74,69,143
2027,15-19,85,68,153
2027,20-24,96,93,189
2027,25-29,167,144,311
2027,30-34,201,190,391
2027,35-39,188,143,331
2027,40-44,168,161,329
2027,45-49,270,210,480
2027,50-54,247,207,454
2027,55-59,275,201,476
2027,60-64,279,215,494
2027,65-69,254,239,493
2027,70-74,230,228,458
2027,75-79,120,178,298
2027,80-84,71,82,153
2027,85-89,45,75,120
2027,90-94,27,38,65
2027,95-99,10,17,27
2027,100+,0,0,0
2028,0-4,88,79,167
2028,5-9,84,84,168
2028,10-14,87,76,163
2028,15-19,76,70,146
2028,20-24,91,80,171
2028,25-29,159,130,289
2028,30-34,189,183,372
2028,35-39,189,160,349
2028,40-44,171,152,323
2028,45-49,254,203,457
2028,50-54,253,208,461
2028,55-59,260,210,470
2028,60-64,287,206,493
2028,65-69,259,232,491
2028,70-74,222,232,454
2028,75-79,145,181,326
2028,80-84,61,86,147
2028,85-89,53,76,129
2028,90-94,26,45,71
2028,95-99,9,15,24
2028,100+,0,0,0
2029,0-4,86,78,164
2029,5-9,90,83,173
2029,10-14,82,71,153
2029,15-19,77,79,156
2029,20-24,81,75,156
2029,25-29,141,118,259
2029,30-34,199,168,367
2029,35-39,191,182,373
2029,40-44,171,145,316
2029,45-49,223,205,428
2029,50-54,252,199,451
2029,55-59,271,205,476
2029,60-64,277,199,476
2029,65-69,255,234,489
2029,70-74,228,236,464
2029,75-79,167,181,348
2029,80-84,58,103,161
2029,85-89,59,68,127
2029,90-94,22,49,71
2029,95-99,9,12,21
2029,100+,0,0,0
2030,0-4,85,77,162
2030,5-9,89,82,171
2030,10-14,85,81,166
2030,15-19,81,70,151
2030,20-24,71,76,147
2030,25-29,123,98,221
2030,30-34,201,168,369
2030,35-39,189,195,384
2030,40-44,175,127,302
2030,45-49,201,198,399
2030,50-54,258,202,460
2030,55-59,268,203,471
2030,60-64,275,201,476
2030,65-69,248,225,473
2030,70-74,239,232,471
2030,75-79,174,204,378
2030,80-84,60,112,172
2030,85-89,58,56,114
2030,90-94,26,54,80
2030,95-99,9,10,19
2030,100+,0,0,0
2031,0-4,81,75,156
2031,5-9,89,81,170
2031,10-14,80,87,167
2031,15-19,91,68,159
2031,20-24,69,69,138
2031,25-29,107,101,208
2031,30-34,193,156,349
2031,35-39,185,189,374
2031,40-44,187,133,320
2031,45-49,191,184,375
2031,50-54,253,197,450
2031,55-59,262,207,469
2031,60-64,261,207,468
2031,65-69,259,212,471
2031,70-74,228,237,465
2031,75-79,189,195,384
2031,80-84,77,139,216
2031,85-89,54,53,107
2031,90-94,26,48,74
2031,95-99,9,14,23
2031,100+,0,0,0
2032,0-4,77,72,149
2032,5-9,89,80,169
2032,10-14,87,87,174
2032,15-19,74,69,143
2032,20-24,85,68,153
2032,25-29,96,93,189
2032,30-34,167,144,311
2032,35-39,201,190,391
2032,40-44,188,143,331
2032,45-49,168,161,329
2032,50-54,270,210,480
2032,55-59,245,207,452
2032,60-64,263,201,464
2032,65-69,254,215,469
2032,70-74,229,227,456
2032,75-79,194,203,397
2032,80-84,93,152,245
2032,85-89,47,54,101
2032,90-94,24,40,64
2032,95-99,12,18,30
2032,100+,0,0,0
2033,0-4,73,70,143
2033,5-9,88,79,167
2033,10-14,84,84,168
2033,15-19,87,76,163
2033,20-24,76,70,146
2033,25-29,91,80,171
2033,30-34,159,130,289
2033,35-39,189,183,372
2033,40-44,189,160,349
2033,45-49,171,152,323
2033,50-54,254,203,457
2033,55-59,250,208,458
2033,60-64,249,210,459
2033,65-69,262,206,468
2033,70-74,233,221,454
2033,75-79,188,207,395
2033,80-84,111,153,264
2033,85-89,39,60,99
2033,90-94,28,42,70
2033,95-99,11,21,32
2033,100+,0,0,0
2034,0-4,70,67,137
2034,5-9,86,78,164
2034,10-14,90,83,173
2034,15-19,82,71,153
2034,20-24,77,79,156
2034,25-29,81,75,156
2034,30-34,141,118,259
2034,35-39,199,168,367
2034,40-44,191,182,373
2034,45-49,171,145,316
2034,50-54,223,205,428
2034,55-59,252,199,451
2034,60-64,257,205,462
2034,65-69,252,199,451
2034,70-74,230,225,455
2034,75-79,194,211,405
2034,80-84,126,153,279
2034,85-89,37,74,111
2034,90-94,33,35,68
2034,95-99,10,23,33
2034,100+,0,0,0
2035,0-4,66,63,129
2035,5-9,85,77,162
2035,10-14,89,82,171
2035,15-19,85,81,166
2035,20-24,81,70,151
2035,25-29,71,76,147
2035,30-34,123,98,221
2035,35-39,201,168,369
2035,40-44,189,195,384
2035,45-49,175,127,302
2035,50-54,201,198,399
2035,55-59,258,202,460
2035,60-64,257,203,460
2035,65-69,250,201,451
2035,70-74,223,220,443
2035,75-79,204,207,411
2035,80-84,132,175,307
2035,85-89,40,81,121
2035,90-94,33,29,62
2035,95-99,12,25,37
2035,100+,0,0,0
2036,0-4,64,61,125
2036,5-9,81,75,156
2036,10-14,89,81,170
2036,15-19,80,87,167
2036,20-24,91,68,159
2036,25-29,69,69,138
2036,30-34,107,101,208
2036,35-39,193,156,349
2036,40-44,185,189,374
2036,45-49,187,133,320
2036,50-54,191,184,375
2036,55-59,253,197,450
2036,60-64,253,207,460
2036,65-69,237,207,444
2036,70-74,234,209,443
2036,75-79,195,212,407
2036,80-84,143,170,313
2036,85-89,51,101,152
2036,90-94,30,28,58
2036,95-99,11,22,33
2036,100+,0,0,0
2037,0-4,62,59,121
2037,5-9,77,72,149
2037,10-14,89,80,169
2037,15-19,87,87,174
2037,20-24,74,69,143
2037,25-29,85,68,153
2037,30-34,96,93,189
2037,35-39,167,144,311
2037,40-44,201,190,391
2037,45-49,188,143,331
2037,50-54,168,161,329
2037,55-59,270,210,480
2037,60-64,239,207,446
2037,65-69,239,201,440
2037,70-74,229,211,440
2037,75-79,197,205,402
2037,80-84,147,177,324
2037,85-89,61,112,173
2037,90-94,27,29,56
2037,95-99,10,18,28
2037,100+,0,0,0
2038,0-4,60,56,116
2038,5-9,73,70,143
2038,10-14,88,79,167
2038,15-19,84,84,168
2038,20-24,87,76,163
2038,25-29,76,70,146
2038,30-34,91,80,171
2038,35-39,159,130,289
2038,40-44,189,183,372
2038,45-49,189,160,349
2038,50-54,171,152,323
2038,55-59,254,203,457
2038,60-64,245,208,453
2038,65-69,228,210,438
2038,70-74,237,202,439
2038,75-79,200,200,400
2038,80-84,144,180,324
2038,85-89,74,116,190
2038,90-94,22,33,55
2038,95-99,12,19,31
2038,100+,0,0,0
2039,0-4,56,53,109
2039,5-9,70,67,137
2039,10-14,86,78,164
2039,15-19,90,83,173
2039,20-24,82,71,153
2039,25-29,77,79,156
2039,30-34,81,75,156
2039,35-39,141,118,259
2039,40-44,199,168,367
2039,45-49,191,182,373
2039,50-54,171,145,316
2039,55-59,223,205,428
2039,60-64,250,199,449
2039,65-69,235,205,440
2039,70-74,227,197,424
2039,75-79,200,203,403
2039,80-84,149,183,332
2039,85-89,85,118,203
2039,90-94,21,42,63
2039,95-99,14,17,31
2039,100+,0,0,0
2040,0-4,52,50,102
2040,5-9,66,63,129
2040,10-14,85,77,162
2040,15-19,89,82,171
2040,20-24,85,81,166
2040,25-29,81,70,151
2040,30-34,71,76,147
2040,35-39,123,98,221
2040,40-44,201,168,369
2040,45-49,189,195,384
2040,50-54,175,127,302
2040,55-59,201,198,399
2040,60-64,256,202,458
2040,65-69,236,203,439
2040,70-74,225,199,424
2040,75-79,194,197,391
2040,80-84,157,181,338
2040,85-89,85,133,218
2040,90-94,26,46,72
2040,95-99,14,15,29
2040,100+,0,0,0
2041,0-4,48,45,93
2041,5-9,64,61,125
2041,10-14,81,75,156
2041,15-19,89,81,170
2041,20-24,80,87,167
2041,25-29,91,68,159
2041,30-34,69,69,138
2041,35-39,107,101,208
2041,40-44,193,156,349
2041,45-49,185,189,374
2041,50-54,187,133,320
2041,55-59,191,184,375
2041,60-64,249,197,446
2041,65-69,234,207,441
2041,70-74,212,205,417
2041,75-79,203,188,391
2041,80-84,150,184,334
2041,85-89,95,128,223
2041,90-94,32,61,93
2041,95-99,11,14,25
2041,100+,0,0,0
2042,0-4,43,41,84
2042,5-9,62,59,121
2042,10-14,77,72,149
2042,15-19,89,80,169
2042,20-24,87,87,174
2042,25-29,74,69,143
2042,30-34,85,68,153
2042,35-39,96,93,189
2042,40-44,167,144,311
2042,45-49,201,190,391
2042,50-54,188,143,331
2042,55-59,168,161,329
2042,60-64,263,210,473
2042,65-69,223,207,430
2042,70-74,214,200,414
2042,75-79,198,190,388
2042,80-84,151,178,329
2042,85-89,97,133,230
2042,90-94,37,68,105
2042,95-99,9,13,22
2042,100+,0,0,0
2043,0-4,39,38,77
2043,5-9,60,56,116
2043,10-14,73,70,143
2043,15-19,88,79,167
2043,20-24,84,84,168
2043,25-29,87,76,163
2043,30-34,76,70,146
2043,35-39,91,80,171
2043,40-44,159,130,289
2043,45-49,189,183,372
2043,50-54,189,160,349
2043,55-59,171,152,323
2043,60-64,247,203,450
2043,65-69,229,208,437
2043,70-74,203,207,410
2043,75-79,204,183,387
2043,80-84,154,173,327
2043,85-89,94,135,229
2043,90-94,42,72,114
2043,95-99,9,16,25
2043,100+,0,0,0
2044,0-4,38,36,74
2044,5-9,56,53,109
2044,10-14,70,67,137
2044,15-19,86,78,164
2044,20-24,90,83,173
2044,25-29,82,71,153
2044,30-34,77,79,156
2044,35-39,81,75,156
2044,40-44,141,118,259
2044,45-49,199,168,367
2044,50-54,191,182,373
2044,55-59,171,145,316
2044,60-64,219,205,424
2044,65-69,231,199,430
2044,70-74,210,202,412
2044,75-79,195,177,372
2044,80-84,152,175,327
2044,85-89,99,138,237
2044,90-94,49,72,121
2044,95-99,9,21,30
2044,100+,0,0,0
2045,0-4,38,36,74
2045,5-9,52,50,102
2045,10-14,66,63,129
2045,15-19,85,77,162
2045,20-24,89,82,171
2045,25-29,85,81,166
2045,30-34,81,70,151
2045,35-39,71,76,147
2045,40-44,123,98,221
2045,45-49,201,168,369
2045,50-54,189,195,384
2045,55-59,175,127,302
2045,60-64,200,198,398
2045,65-69,236,202,438
2045,70-74,211,201,412
2045,75-79,193,179,372
2045,80-84,147,170,317
2045,85-89,107,135,242
2045,90-94,48,83,131
2045,95-99,13,25,38
2045,100+,0,0,0
2046,0-4,38,37,75
2046,5-9,48,45,93
2046,10-14,64,61,125
2046,15-19,81,75,156
2046,20-24,89,81,170
2046,25-29,80,87,167
2046,30-34,91,68,159
2046,35-39,69,69,138
2046,40-44,107,101,208
2046,45-49,193,156,349
2046,50-54,185,189,374
2046,55-59,187,133,320
2046,60-64,189,184,373
2046,65-69,232,197,429
2046,70-74,209,207,416
2046,75-79,184,184,368
2046,80-84,154,163,317
2046,85-89,101,138,239
2046,90-94,54,79,133
2046,95-99,16,33,49
2046,100+,0,0,0
2047,0-4,40,38,78
2047,5-9,43,41,84
2047,10-14,62,59,121
2047,15-19,77,72,149
2047,20-24,89,80,169
2047,25-29,87,87,174
2047,30-34,74,69,143
2047,35-39,85,68,153
2047,40-44,96,93,189
2047,45-49,167,144,311
2047,50-54,201,190,391
2047,55-59,188,143,331
2047,60-64,168,161,329
2047,65-69,245,210,455
2047,70-74,200,206,406
2047,75-79,185,180,365
2047,80-84,152,165,317
2047,85-89,103,134,237
2047,90-94,53,82,135
2047,95-99,18,35,53
2047,100+,0,0,0
2048,0-4,42,40,82
2048,5-9,39,38,77
2048,10-14,60,56,116
2048,15-19,73,70,143
2048,20-24,88,79,167
2048,25-29,84,84,168
2048,30-34,87,76,163
2048,35-39,76,70,146
2048,40-44,91,80,171
2048,45-49,159,130,289
2048,50-54,189,183,372
2048,55-59,189,160,349
2048,60-64,171,152,323
2048,65-69,232,203,435
2048,70-74,205,208,413
2048,75-79,178,188,366
2048,80-84,157,157,314
2048,85-89,103,133,236
2048,90-94,53,84,137
2048,95-99,19,35,54
2048,100+,0,0,0
2049,0-4,43,42,85
2049,5-9,38,36,74
2049,10-14,56,53,109
2049,15-19,70,67,137
2049,20-24,86,78,164
2049,25-29,90,83,173
2049,30-34,82,71,153
2049,35-39,77,79,156
2049,40-44,81,75,156
2049,45-49,141,118,259
2049,50-54,199,168,367
2049,55-59,191,182,373
2049,60-64,171,145,316
2049,65-69,208,205,413
2049,70-74,207,197,404
2049,75-79,185,185,370
2049,80-84,151,152,303
2049,85-89,102,136,238
2049,90-94,59,86,145
2049,95-99,21,35,56
2049,100+,0,0,0
2050,0-4,44,43,87
2050,5-9,38,36,74
2050,10-14,52,50,102
2050,15-19,66,63,129
2050,20-24,85,77,162
2050,25-29,89,82,171
2050,30-34,85,81,166
2050,35-39,81,70,151
2050,40-44,71,76,147
2050,45-49,123,98,221
2050,50-54,201,168,369
2050,55-59,189,195,384
2050,60-64,175,127,302
2050,65-69,192,198,390
2050,70-74,211,200,411
2050,75-79,186,184,370
2050,80-84,151,154,305
2050,85-89,97,132,229
2050,90-94,63,85,148
2050,95-99,21,41,62
2050,100+,0,0,0
2051,0-4,46,44,90
2051,5-9,38,37,75
2051,10-14,48,45,93
2051,15-19,64,61,125
2051,20-24,81,75,156
2051,25-29,89,81,170
2051,30-34,80,87,167
2051,35-39,91,68,159
2051,40-44,69,69,138
2051,45-49,107,101,208
2051,50-54,193,156,349
2051,55-59,185,189,374
2051,60-64,187,133,320
2051,65-69,183,184,367
2051,70-74,208,197,405
2051,75-79,183,188,371
2051,80-84,143,159,302
2051,85-89,104,126,230
2051,90-94,59,88,147
2051,95-99,23,40,63
2051,100+,0,0,0
2052,0-4,47,45,92
2052,5-9,40,38,78
2052,10-14,43,41,84
2052,15-19,62,59,121
2052,20-24,77,72,149
2052,25-29,89,80,169
2052,30-34,87,87,174
2052,35-39,74,69,143
2052,40-44,85,68,153
2052,45-49,96,93,189
2052,50-54,167,144,311
2052,55-59,201,190,391
2052,60-64,188,143,331
2052,65-69,166,161,327
2052,70-74,220,209,429
2052,75-79,173,188,361
2052,80-84,145,155,300
2052,85-89,102,128,230
2052,90-94,58,85,143
2052,95-99,23,41,64
2052,100+,0,0,0
2053,0-4,47,45,92
2053,5-9,42,40,82
2053,10-14,39,38,77
2053,15-19,60,56,116
2053,20-24,73,70,143
2053,25-29,88,79,167
2053,30-34,84,84,168
2053,35-39,87,76,163
2053,40-44,76,70,146
2053,45-49,91,80,171
2053,50-54,159,130,289
2053,55-59,189,183,372
2053,60-64,189,160,349
2053,65-69,171,152,323
2053,70-74,209,202,411
2053,75-79,177,189,366
2053,80-84,139,163,302
2053,85-89,107,122,229
2053,90-94,55,83,138
2053,95-99,24,41,65
2053,100+,0,0,0
2054,0-4,47,44,91
2054,5-9,43,42,85
2054,10-14,38,36,74
2054,15-19,56,53,109
2054,20-24,70,67,137
2054,25-29,86,78,164
2054,30-34,90,83,173
2054,35-39,82,71,153
2054,40-44,77,79,156
2054,45-49,81,75,156
2054,50-54,141,118,259
2054,55-59,199,168,367
2054,60-64,191,182,373
2054,65-69,170,145,315
2054,70-74,188,203,391
2054,75-79,182,181,363
2054,80-84,143,160,303
2054,85-89,101,119,220
2054,90-94,57,86,143
2054,95-99,26,39,65
2054,100+,0,0,0
2055,0-4,47,43,90
2055,5-9,44,43,87
2055,10-14,38,36,74
2055,15-19,52,50,102
2055,20-24,66,63,129
2055,25-29,85,77,162
2055,30-34,89,82,171
2055,35-39,85,81,166
2055,40-44,81,70,151
2055,45-49,71,76,147
2055,50-54,123,98,221
2055,55-59,201,168,369
2055,60-64,189,195,384
2055,65-69,175,127,302
2055,70-74,173,198,371
2055,75-79,186,184,370
2055,80-84,144,159,303
2055,85-89,101,123,224
2055,90-94,55,82,137
2055,95-99,26,40,66
2055,100+,0,0,0
2056,0-4,45,42,87
2056,5-9,46,44,90
2056,10-14,38,37,75
2056,15-19,48,45,93
2056,20-24,64,61,125
2056,25-29,81,75,156
2056,30-34,89,81,170
2056,35-39,80,87,167
2056,40-44,91,68,159
2056,45-49,69,69,138
2056,50-54,107,101,208
2056,55-59,193,156,349
2056,60-64,185,189,374
2056,65-69,186,133,319
2056,70-74,167,183,350
2056,75-79,183,182,365
2056,80-84,143,163,306
2056,85-89,93,127,220
2056,90-94,61,79,140
2056,95-99,26,42,68
2056,100+,0,0,0
2057,0-4,43,40,83
2057,5-9,47,45,92
2057,10-14,40,38,78
2057,15-19,43,41,84
2057,20-24,62,59,121
2057,25-29,77,72,149
2057,30-34,89,80,169
2057,35-39,87,87,174
2057,40-44,74,69,143
2057,45-49,85,68,153
2057,50-54,96,93,189
2057,55-59,167,144,311
2057,60-64,201,190,391
2057,65-69,186,143,329
2057,70-74,152,161,313
2057,75-79,194,194,388
2057,80-84,136,163,299
2057,85-89,95,124,219
2057,90-94,59,79,138
2057,95-99,26,40,66
2057,100+,0,0,0
2058,0-4,42,38,80
2058,5-9,47,45,92
2058,10-14,42,40,82
2058,15-19,39,38,77
2058,20-24,60,56,116
2058,25-29,73,70,143
2058,30-34,88,79,167
2058,35-39,84,84,168
2058,40-44,87,76,163
2058,45-49,76,70,146
2058,50-54,91,80,171
2058,55-59,159,130,289
2058,60-64,189,183,372
2058,65-69,189,160,349
2058,70-74,155,152,307
2058,75-79,182,189,371
2058,80-84,141,164,305
2058,85-89,89,129,218
2058,90-94,62,77,139
2058,95-99,26,38,64
2058,100+,0,0,0
2059,0-4,41,37,78
2059,5-9,47,44,91
2059,10-14,43,42,85
2059,15-19,38,36,74
2059,20-24,56,53,109
2059,25-29,70,67,137
2059,30-34,86,78,164
2059,35-39,90,83,173
2059,40-44,82,71,153
2059,45-49,77,79,156
2059,50-54,81,75,156
2059,55-59,141,118,259
2059,60-64,199,168,367
2059,65-69,189,182,371
2059,70-74,156,145,301
2059,75-79,162,189,351
2059,80-84,145,158,303
2059,85-89,93,126,219
2059,90-94,58,75,133
2059,95-99,26,40,66
2059,100+,0,0,0
2060,0-4,40,36,76
2060,5-9,47,43,90
2060,10-14,44,43,87
2060,15-19,38,36,74
2060,20-24,52,50,102
2060,25-29,66,63,129
2060,30-34,85,77,162
2060,35-39,89,82,171
2060,40-44,85,81,166
2060,45-49,81,70,151
2060,50-54,71,76,147
2060,55-59,123,98,221
2060,60-64,201,168,369
2060,65-69,187,195,382
2060,70-74,160,127,287
2060,75-79,148,185,333
2060,80-84,149,160,309
2060,85-89,94,128,222
2060,90-94,56,78,134
2060,95-99,26,39,65
2060,100+,0,0,0
2061,0-4,40,35,75
2061,5-9,45,42,87
2061,10-14,46,44,90
2061,15-19,38,37,75
2061,20-24,48,45,93
2061,25-29,64,61,125
2061,30-34,81,75,156
2061,35-39,89,81,170
2061,40-44,80,87,167
2061,45-49,91,68,159
2061,50-54,69,69,138
2061,55-59,107,101,208
2061,60-64,193,156,349
2061,65-69,184,189,373
2061,70-74,169,133,302
2061,75-79,141,173,314
2061,80-84,146,157,303
2061,85-89,94,132,226
2061,90-94,52,80,132
2061,95-99,28,37,65
2061,100+,0,0,0
2062,0-4,40,35,75
2062,5-9,43,40,83
2062,10-14,47,45,92
2062,15-19,40,38,78
2062,20-24,43,41,84
2062,25-29,62,59,121
2062,30-34,77,72,149
2062,35-39,89,80,169
