年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-65歲,超過65歲,超過20歲,18-19歲
2017-02,65000010-001,新北市板橋區,留侯里,676,1643,777,866,230,1210,203,1338,37
2017-02,65000010-002,新北市板橋區,流芳里,645,1588,737,851,215,1136,237,1290,27
2017-02,65000010-003,新北市板橋區,赤松里,323,824,402,422,135,554,135,638,22
2017-02,65000010-004,新北市板橋區,黃石里,445,1186,580,606,207,808,171,910,29
2017-02,65000010-005,新北市板橋區,挹秀里,750,1810,882,928,247,1279,284,1484,36
2017-02,65000010-006,新北市板橋區,湳興里,2334,5678,2736,2942,677,4317,684,4701,130
2017-02,65000010-007,新北市板橋區,新興里,1487,3294,1576,1718,358,2455,481,2786,70
2017-02,65000010-008,新北市板橋區,社後里,4858,9261,5154,4107,695,7477,1089,8189,159
2017-02,65000010-009,新北市板橋區,香社里,1593,4504,2245,2259,519,3484,501,3747,93
2017-02,65000010-010,新北市板橋區,中正里,1612,4509,2220,2289,582,3472,455,3683,92
2017-02,65000010-011,新北市板橋區,自強里,2039,5392,2624,2768,650,3862,880,4562,70
2017-02,65000010-012,新北市板橋區,自立里,1095,2935,1423,1512,348,2190,397,2433,63
2017-02,65000010-013,新北市板橋區,光華里,1111,2819,1386,1433,332,2097,390,2357,52
2017-02,65000010-014,新北市板橋區,國光里,1563,3851,1866,1985,326,2939,586,3283,104
2017-02,65000010-015,新北市板橋區,港尾里,1107,3049,1440,1609,431,2341,277,2436,81
2017-02,65000010-016,新北市板橋區,金華里,1459,4168,2033,2135,547,3115,506,3425,93
2017-02,65000010-017,新北市板橋區,港德里,1933,5106,2522,2584,616,3801,689,4238,99
2017-02,65000010-018,新北市板橋區,民權里,1087,2769,1369,1400,315,1973,481,2338,37
2017-02,65000010-019,新北市板橋區,建國里,1421,3712,1816,1896,411,2773,528,3109,79
2017-02,65000010-020,新北市板橋區,漢生里,1662,4451,2160,2291,656,3169,626,3606,64
2017-02,65000010-021,新北市板橋區,公舘里,1483,4097,2005,2092,599,2959,539,3242,88
2017-02,65000010-022,新北市板橋區,新民里,1733,4661,2262,2399,756,3344,561,3648,84
2017-02,65000010-023,新北市板橋區,幸福里,1517,4162,2078,2084,515,3109,538,3407,95
2017-02,65000010-024,新北市板橋區,忠誠里,1683,4234,2045,2189,537,3048,649,3457,90
2017-02,65000010-025,新北市板橋區,百壽里,943,2514,1209,1305,399,1770,345,1973,60
2017-02,65000010-026,新北市板橋區,介壽里,1215,3194,1526,1668,465,2265,464,2570,67
