年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2017-10,65000010-001,新北市板橋區,留侯里,672,1643,772,871,219,1172,252,1348,38
2017-10,65000010-002,新北市板橋區,流芳里,643,1578,738,840,222,1088,268,1281,29
2017-10,65000010-003,新北市板橋區,赤松里,325,828,405,423,134,544,150,647,19
2017-10,65000010-004,新北市板橋區,黃石里,435,1146,571,575,193,754,199,897,22
2017-10,65000010-005,新北市板橋區,挹秀里,775,1864,895,969,265,1271,328,1524,37
2017-10,65000010-006,新北市板橋區,湳興里,2330,5624,2691,2933,666,4177,781,4660,122
2017-10,65000010-007,新北市板橋區,新興里,1518,3343,1602,1741,375,2423,545,2821,65
2017-10,65000010-008,新北市板橋區,社後里,4890,9170,5107,4063,635,7199,1336,8185,127
2017-10,65000010-009,新北市板橋區,香社里,1586,4445,2225,2220,510,3333,602,3700,107
2017-10,65000010-010,新北市板橋區,中正里,1618,4517,2209,2308,587,3381,549,3693,91
2017-10,65000010-011,新北市板橋區,自強里,2056,5374,2614,2760,659,3677,1038,4545,69
2017-10,65000010-012,新北市板橋區,自立里,1100,2953,1428,1525,356,2132,465,2452,55
2017-10,65000010-013,新北市板橋區,光華里,1106,2774,1373,1401,313,2010,451,2337,52
2017-10,65000010-014,新北市板橋區,國光里,1559,3794,1826,1968,303,2795,696,3265,92
2017-10,65000010-015,新北市板橋區,港尾里,1111,3047,1437,1610,430,2283,334,2447,69
2017-10,65000010-016,新北市板橋區,金華里,1471,4153,2019,2134,532,3026,595,3436,80
2017-10,65000010-017,新北市板橋區,港德里,1934,5067,2497,2570,606,3639,822,4217,94
2017-10,65000010-018,新北市板橋區,民權里,1088,2781,1366,1415,315,1909,557,2353,34
2017-10,65000010-019,新北市板橋區,建國里,1432,3725,1798,1927,417,2708,600,3121,71
2017-10,65000010-020,新北市板橋區,漢生里,1662,4432,2147,2285,657,3031,744,3591,68
2017-10,65000010-021,新北市板橋區,公?里,1472,4048,1989,2059,574,2881,593,3204,107
2017-10,65000010-022,新北市板橋區,新民里,1733,4644,2262,2382,765,3239,640,3634,82
2017-10,65000010-023,新北市板橋區,幸福里,1521,4155,2074,2081,496,3035,624,3425,101
2017-10,65000010-024,新北市板橋區,忠誠里,1707,4264,2065,2199,541,2993,730,3487,89
2017-10,65000010-025,新北市板橋區,百壽里,1059,2700,1294,1406,445,1867,388,2116,63
2017-10,65000010-026,新北市板橋區,介壽里,1221,3181,1516,1665,471,2193,517,2557,58
2017-10,65000010-027,新北市板橋區,新埔里,874,2154,1044,1110,212,1561,381,1855,36
2017-10,65000010-028,新北市板橋區,華江里,3201,7811,3630,4181,1442,5559,810,5958,158
2017-10,65000010-029,新北市板橋區,江翠里,1787,4863,2408,2455,538,3643,682,4061,102
2017-10,65000010-030,新北市板橋區,純翠里,2100,5688,2783,2905,663,4291,734,4726,122
2017-10,65000010-031,新北市板橋區,溪頭里,2432,6300,3108,3192,775,4673,852,5175,135
2017-10,65000010-032,新北市板橋區,聯翠里,1662,3794,1784,2010,429,2812,553,3163,67
2017-10,65000010-033,新北市板橋區,宏翠里,2176,4927,2348,2579,571,3813,543,4125,97
2017-10,65000010-034,新北市板橋區,仁翠里,1114,3031,1461,1570,323,2224,484,2569,50
2017-10,65000010-035,新北市板橋區,新翠里,3072,8128,3913,4215,958,6328,842,6668,206
2017-10,65000010-036,新北市板橋區,吉翠里,1370,3886,1901,1985,474,2933,479,3227,73
2017-10,65000010-037,新北市板橋區,德翠里,2718,7631,3730,3901,1132,5899,600,6034,183
2017-10,65000010-038,新北市板橋區,滿翠里,1139,3081,1491,1590,317,2263,501,2605,65
