年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2017-05,65000010-001,新北市板橋區,留侯里,675,1646,779,867,224,1217,205,1341,39
2017-05,65000010-002,新北市板橋區,流芳里,641,1578,736,842,214,1125,239,1284,28
2017-05,65000010-003,新北市板橋區,赤松里,319,818,399,419,138,540,140,634,22
2017-05,65000010-004,新北市板橋區,黃石里,442,1169,573,596,199,798,172,904,25
2017-05,65000010-005,新北市板橋區,挹秀里,762,1851,892,959,255,1305,291,1517,39
2017-05,65000010-006,新北市板橋區,湳興里,2340,5675,2728,2947,689,4303,683,4694,123
2017-05,65000010-007,新北市板橋區,新興里,1497,3302,1576,1726,359,2452,491,2798,70
2017-05,65000010-008,新北市板橋區,社後里,4897,9259,5144,4115,675,7461,1123,8220,151
2017-05,65000010-009,新北市板橋區,香社里,1588,4488,2241,2247,519,3456,513,3735,94
2017-05,65000010-010,新北市板橋區,中正里,1609,4509,2213,2296,581,3469,459,3686,96
2017-05,65000010-011,新北市板橋區,自強里,2046,5397,2637,2760,666,3834,897,4556,66
2017-05,65000010-012,新北市板橋區,自立里,1098,2957,1425,1532,354,2198,405,2451,60
2017-05,65000010-013,新北市板橋區,光華里,1111,2804,1380,1424,324,2086,394,2356,51
2017-05,65000010-014,新北市板橋區,國光里,1565,3843,1857,1986,330,2923,590,3280,94
2017-05,65000010-015,新北市板橋區,港尾里,1112,3058,1443,1615,439,2334,285,2434,80
2017-05,65000010-016,新北市板橋區,金華里,1462,4144,2020,2124,537,3088,519,3418,86
2017-05,65000010-017,新北市板橋區,港德里,1935,5102,2518,2584,613,3772,717,4248,95
2017-05,65000010-018,新北市板橋區,民權里,1086,2754,1363,1391,307,1954,493,2330,37
2017-05,65000010-019,新北市板橋區,建國里,1429,3720,1814,1906,415,2762,543,3112,76
2017-05,65000010-020,新北市板橋區,漢生里,1659,4444,2155,2289,656,3142,646,3607,62
2017-05,65000010-021,新北市板橋區,公舘里,1461,4049,1982,2067,581,2927,541,3212,89
2017-05,65000010-022,新北市板橋區,新民里,1742,4689,2272,2417,774,3340,575,3661,81
2017-05,65000010-023,新北市板橋區,幸福里,1524,4172,2080,2092,506,3113,553,3427,89
2017-05,65000010-024,新北市板橋區,忠誠里,1687,4244,2045,2199,540,3046,658,3459,95
2017-05,65000010-025,新北市板橋區,百壽里,975,2578,1251,1327,415,1810,353,2017,61
