年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-65歲,超過65歲,超過20歲,18-19歲
2017-11,65000010-001,新北市板橋區,留侯里,674,1649,777,872,217,1206,226,1355,36
2017-11,65000010-002,新北市板橋區,流芳里,641,1572,734,838,220,1106,246,1277,31
2017-11,65000010-003,新北市板橋區,赤松里,324,830,405,425,137,548,145,647,19
2017-11,65000010-004,新北市板橋區,黃石里,435,1149,570,579,192,779,178,902,21
2017-11,65000010-005,新北市板橋區,挹秀里,777,1868,899,969,268,1302,298,1529,33
2017-11,65000010-006,新北市板橋區,湳興里,2325,5619,2689,2930,667,4250,702,4664,116
2017-11,65000010-007,新北市板橋區,新興里,1517,3349,1605,1744,375,2467,507,2827,64
2017-11,65000010-008,新北市板橋區,社後里,4871,9118,5077,4041,622,7315,1181,8147,129
2017-11,65000010-009,新北市板橋區,香社里,1588,4451,2227,2224,509,3408,534,3705,106
2017-11,65000010-010,新北市板橋區,中正里,1619,4516,2208,2308,589,3437,490,3693,88
2017-11,65000010-011,新北市板橋區,自強里,2059,5381,2618,2763,657,3789,935,4557,71
2017-11,65000010-012,新北市板橋區,自立里,1097,2955,1431,1524,358,2180,417,2451,57
2017-11,65000010-013,新北市板橋區,光華里,1110,2787,1378,1409,319,2056,412,2347,53
2017-11,65000010-014,新北市板橋區,國光里,1558,3800,1833,1967,296,2882,622,3276,87
2017-11,65000010-015,新北市板橋區,港尾里,1111,3049,1441,1608,430,2317,302,2453,65
2017-11,65000010-016,新北市板橋區,金華里,1472,4160,2021,2139,533,3087,540,3442,82
2017-11,65000010-017,新北市板橋區,港德里,1936,5053,2488,2565,600,3708,745,4209,95
2017-11,65000010-018,新北市板橋區,民權里,1085,2769,1362,1407,309,1950,510,2348,39
2017-11,65000010-019,新北市板橋區,建國里,1431,3721,1797,1924,417,2745,559,3116,75
2017-11,65000010-020,新北市板橋區,漢生里,1662,4427,2144,2283,649,3093,685,3589,70
2017-11,65000010-021,新北市板橋區,公?里,1477,4054,1991,2063,574,2931,549,3210,103
2017-11,65000010-022,新北市板橋區,新民里,1735,4649,2269,2380,764,3282,603,3634,85
2017-11,65000010-023,新北市板橋區,幸福里,1517,4142,2066,2076,491,3080,571,3421,99
2017-11,65000010-024,新北市板橋區,忠誠里,1699,4252,2059,2193,541,3040,671,3475,87
2017-11,65000010-025,新北市板橋區,百壽里,1077,2733,1308,1425,450,1919,364,2139,63
