年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-65歲,超過65歲,超過20歲,18-19歲
2017-06,65000010-001,新北市板橋區,留侯里,675,1652,780,872,227,1217,208,1345,38
2017-06,65000010-002,新北市板橋區,流芳里,642,1578,739,839,217,1122,239,1282,28
2017-06,65000010-003,新北市板橋區,赤松里,317,809,398,411,132,536,141,629,24
2017-06,65000010-004,新北市板橋區,黃石里,443,1173,578,595,199,800,174,908,26
2017-06,65000010-005,新北市板橋區,挹秀里,767,1858,897,961,256,1311,291,1523,38
2017-06,65000010-006,新北市板橋區,湳興里,2337,5649,2704,2945,682,4289,678,4674,124
2017-06,65000010-007,新北市板橋區,新興里,1500,3319,1585,1734,364,2464,491,2810,69
2017-06,65000010-008,新北市板橋區,社後里,4896,9222,5136,4086,663,7427,1132,8201,147
2017-06,65000010-009,新北市板橋區,香社里,1592,4473,2238,2235,518,3444,511,3721,93
2017-06,65000010-010,新北市板橋區,中正里,1611,4520,2213,2307,580,3478,462,3698,93
2017-06,65000010-011,新北市板橋區,自強里,2045,5394,2630,2764,664,3824,906,4557,65
2017-06,65000010-012,新北市板橋區,自立里,1100,2961,1429,1532,355,2201,405,2453,60
2017-06,65000010-013,新北市板橋區,光華里,1109,2799,1377,1422,324,2082,393,2352,50
2017-06,65000010-014,新北市板橋區,國光里,1562,3825,1845,1980,316,2911,598,3281,97
2017-06,65000010-015,新北市板橋區,港尾里,1110,3055,1445,1610,436,2332,287,2433,80
2017-06,65000010-016,新北市板橋區,金華里,1462,4131,2014,2117,532,3082,517,3412,82
2017-06,65000010-017,新北市板橋區,港德里,1930,5088,2505,2583,614,3748,726,4235,93
2017-06,65000010-018,新北市板橋區,民權里,1087,2759,1362,1397,308,1955,496,2334,39
2017-06,65000010-019,新北市板橋區,建國里,1427,3713,1809,1904,413,2758,542,3108,76
2017-06,65000010-020,新北市板橋區,漢生里,1663,4452,2154,2298,664,3140,648,3609,62
2017-06,65000010-021,新北市板橋區,公舘里,1462,4034,1978,2056,580,2914,540,3195,92
2017-06,65000010-022,新北市板橋區,新民里,1741,4679,2269,2410,771,3328,580,3657,83
2017-06,65000010-023,新北市板橋區,幸福里,1521,4171,2079,2092,503,3114,554,3431,88
2017-06,65000010-024,新北市板橋區,忠誠里,1689,4251,2053,2198,543,3046,662,3464,97
2017-06,65000010-025,新北市板橋區,百壽里,992,2592,1254,1338,417,1816,359,2030,62
2017-06,65000010-026,新北市板橋區,介壽里,1224,3184,1521,1663,469,2252,463,2553,67
2017-06,65000010-027,新北市板橋區,新埔里,878,2186,1065,1121,222,1623,341,1863,47
2017-06,65000010-028,新北市板橋區,華江里,3192,7798,3619,4179,1431,5676,691,5941,172
2017-06,65000010-029,新北市板橋區,江翠里,1786,4884,2414,2470,563,3708,613,4055,112
2017-06,65000010-030,新北市板橋區,純翠里,2093,5694,2795,2899,676,4385,633,4720,120
2017-06,65000010-031,新北市板橋區,溪頭里,2426,6320,3114,3206,776,4783,761,5172,151
2017-06,65000010-032,新北市板橋區,聯翠里,1656,3789,1780,2009,435,2862,492,3142,82
2017-06,65000010-033,新北市板橋區,宏翠里,2172,4953,2370,2583,573,3937,443,4134,105
2017-06,65000010-034,新北市板橋區,仁翠里,1117,3025,1465,1560,315,2290,420,2570,52
2017-06,65000010-035,新北市板橋區,新翠里,3076,8145,3934,4211,978,6451,716,6659,204
2017-06,65000010-036,新北市板橋區,吉翠里,1379,3939,1925,2014,489,3050,400,3245,84
2017-06,65000010-037,新北市板橋區,德翠里,2717,7655,3741,3914,1144,6007,504,6042,183
2017-06,65000010-038,新北市板橋區,滿翠里,1132,3086,1494,1592,328,2332,426,2603,59
