年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-65歲,超過65歲,超過20歲,18-19歲
2017-01,65000010-001,新北市板橋區,留侯里,680,1643,775,868,226,1211,206,1343,33
2017-01,65000010-002,新北市板橋區,流芳里,640,1577,737,840,212,1129,236,1283,27
2017-01,65000010-003,新北市板橋區,赤松里,321,823,401,422,136,553,134,637,23
2017-01,65000010-004,新北市板橋區,黃石里,445,1184,579,605,205,808,171,911,28
2017-01,65000010-005,新北市板橋區,挹秀里,747,1809,885,924,246,1279,284,1481,38
2017-01,65000010-006,新北市板橋區,湳興里,2332,5678,2731,2947,669,4323,686,4708,128
2017-01,65000010-007,新北市板橋區,新興里,1479,3292,1576,1716,360,2458,474,2778,73
2017-01,65000010-008,新北市板橋區,社後里,4843,9264,5152,4112,696,7492,1076,8186,161
2017-01,65000010-009,新北市板橋區,香社里,1596,4515,2255,2260,517,3495,503,3750,99
2017-01,65000010-010,新北市板橋區,中正里,1612,4528,2230,2298,590,3486,452,3693,92
2017-01,65000010-011,新北市板橋區,自強里,2043,5393,2627,2766,649,3873,871,4559,72
2017-01,65000010-012,新北市板橋區,自立里,1095,2932,1422,1510,345,2196,391,2434,60
2017-01,65000010-013,新北市板橋區,光華里,1109,2816,1385,1431,329,2098,389,2356,54
2017-01,65000010-014,新北市板橋區,國光里,1564,3856,1871,1985,322,2954,580,3285,103
2017-01,65000010-015,新北市板橋區,港尾里,1106,3058,1441,1617,431,2350,277,2443,82
2017-01,65000010-016,新北市板橋區,金華里,1457,4159,2029,2130,545,3110,504,3417,89
2017-01,65000010-017,新北市板橋區,港德里,1936,5100,2524,2576,613,3805,682,4236,101
2017-01,65000010-018,新北市板橋區,民權里,1087,2779,1372,1407,318,1980,481,2345,38
2017-01,65000010-019,新北市板橋區,建國里,1415,3701,1815,1886,403,2773,525,3107,80
2017-01,65000010-020,新北市板橋區,漢生里,1664,4460,2161,2299,659,3177,624,3604,71
2017-01,65000010-021,新北市板橋區,公舘里,1482,4091,1999,2092,594,2957,540,3243,89
2017-01,65000010-022,新北市板橋區,新民里,1734,4666,2264,2402,756,3353,557,3651,87
2017-01,65000010-023,新北市板橋區,幸福里,1516,4156,2069,2087,515,3108,533,3402,95
2017-01,65000010-024,新北市板橋區,忠誠里,1685,4240,2051,2189,541,3052,647,3461,92
2017-01,65000010-025,新北市板橋區,百壽里,940,2516,1211,1305,400,1774,342,1974,59
2017-01,65000010-026,新北市板橋區,介壽里,1211,3189,1524,1665,459,2267,463,2571,69
2017-01,65000010-027,新北市板橋區,新埔里,877,2201,1074,1127,216,1650,335,1880,48
2017-01,65000010-028,新北市板橋區,華江里,3177,7765,3595,4170,1419,5678,668,5903,186
2017-01,65000010-029,新北市板橋區,江翠里,1790,4906,2417,2489,577,3739,590,4052,117
2017-01,65000010-030,新北市板橋區,純翠里,2090,5643,2766,2877,659,4367,617,4686,112
2017-01,65000010-031,新北市板橋區,溪頭里,2427,6319,3098,3221,766,4824,729,5176,150
2017-01,65000010-032,新北市板橋區,聯翠里,1647,3775,1766,2009,436,2855,484,3128,88
2017-01,65000010-033,新北市板橋區,宏翠里,2181,4990,2388,2602,588,3975,427,4152,102
2017-01,65000010-034,新北市板橋區,仁翠里,1114,3025,1465,1560,321,2306,398,2564,53
2017-01,65000010-035,新北市板橋區,新翠里,3071,8172,3937,4235,987,6516,669,6651,209
2017-01,65000010-036,新北市板橋區,吉翠里,1376,3939,1927,2012,496,3066,377,3233,90
2017-01,65000010-037,新北市板橋區,德翠里,2699,7630,3733,3897,1128,6022,480,6030,185
2017-01,65000010-038,新北市板橋區,滿翠里,1136,3092,1493,1599,337,2344,411,2605,58
2017-01,65000010-039,新北市板橋區,明翠里,1951,5048,2431,2617,542,3827,679,4261,96
2017-01,65000010-040,新北市板橋區,松翠里,1400,3526,1708,1818,402,2708,416,2927,79
2017-01,65000010-041,新北市板橋區,柏翠里,1757,4227,2010,2217,520,3180,527,3482,86
2017-01,65000010-042,新北市板橋區,龍翠里,2006,5297,2552,2745,607,4137,553,4392,130
2017-01,65000010-043,新北市板橋區,華翠里,1393,3873,1855,2018,616,2856,401,3066,71
2017-01,65000010-044,新北市板橋區,忠翠里,4401,11034,5206,5828,1866,8327,841,8451,269
2017-01,65000010-045,新北市板橋區,嵐翠里,995,2661,1332,1329,311,2031,319,2217,46
2017-01,65000010-046,新北市板橋區,文翠里,1597,4222,2089,2133,466,3226,530,3530,100
2017-01,65000010-047,新北市板橋區,青翠里,1207,3123,1610,1513,324,2413,386,2635,74
2017-01,65000010-048,新北市板橋區,懷翠里,2244,6244,3084,3160,655,4931,658,5185,169
2017-01,65000010-049,新北市板橋區,福翠里,558,1390,695,695,133,1054,203,1203,24
2017-01,65000010-050,新北市板橋區,港嘴里,2446,6409,3175,3234,711,5065,633,5406,115
2017-01,65000010-051,新北市板橋區,振興里,1677,4593,2259,2334,463,3564,566,3885,109
2017-01,65000010-052,新北市板橋區,振義里,1636,4390,2156,2234,464,3410,516,3648,103
2017-01,65000010-053,新北市板橋區,光復里,1336,3444,1744,1700,404,2634,406,2840,79
2017-01,65000010-054,新北市板橋區,埔墘里,2563,6525,3116,3409,716,5150,659,5429,171
2017-01,65000010-055,新北市板橋區,長壽里,1030,2956,1464,1492,338,2245,373,2476,52
2017-01,65000010-056,新北市板橋區,福壽里,1271,3480,1709,1771,361,2762,357,2919,76
2017-01,65000010-057,新北市板橋區,海山里,2830,8492,4045,4447,1732,6022,738,6173,213
2017-01,65000010-058,新北市板橋區,九如里,1070,3007,1442,1565,389,2246,372,2422,79
2017-01,65000010-059,新北市板橋區,玉光里,2193,5643,2667,2976,865,4210,568,4434,144
2017-01,65000010-060,新北市板橋區,光仁里,1053,3114,1538,1576,447,2275,392,2484,74
2017-01,65000010-061,新北市板橋區,埤墘里,1703,4594,2191,2403,821,3290,483,3520,102
2017-01,65000010-062,新北市板橋區,永安里,1409,3655,1801,1854,517,2750,388,2957,69
2017-01,65000010-063,新北市板橋區,雙玉里,1551,4348,2109,2239,757,3135,456,3329,93
2017-01,65000010-064,新北市板橋區,廣新里,1304,3853,1909,1944,600,2820,433,3047,83
2017-01,65000010-065,新北市板橋區,深丘里,3724,9375,4510,4865,1833,6717,825,6989,188
2017-01,65000010-066,新北市板橋區,香丘里,1484,4029,1961,2068,670,2937,422,3132,77
2017-01,65000010-067,新北市板橋區,西安里,1043,2840,1401,1439,371,2095,374,2292,71
2017-01,65000010-068,新北市板橋區,東丘里,1692,4997,2454,2543,792,3611,594,3900,107
2017-01,65000010-069,新北市板橋區,長安里,1734,5033,2437,2596,1007,3633,393,3734,103
2017-01,65000010-070,新北市板橋區,福丘里,2235,5055,2349,2706,837,3683,535,3945,100
2017-01,65000010-071,新北市板橋區,福祿里,1587,4162,1952,2210,635,3063,464,3269,97
2017-01,65000010-072,新北市板橋區,民族里,1800,5181,2501,2680,1187,3476,518,3706,111
2017-01,65000010-073,新北市板橋區,國泰里,1454,3819,1812,2007,583,2777,459,3010,78
2017-01,65000010-074,新北市板橋區,福德里,1984,5416,2690,2726,733,3944,739,4366,119
2017-01,65000010-075,新北市板橋區,景星里,1489,3594,1722,1872,435,2698,461,2970,88
2017-01,65000010-076,新北市板橋區,福星里,1354,3712,1783,1929,495,2744,473,2978,97
2017-01,65000010-077,新北市板橋區,鄉雲里,1566,3891,1841,2050,470,2917,504,3202,73
2017-01,65000010-078,新北市板橋區,廣德里,2605,7164,3480,3684,1006,5407,751,5735,167
2017-01,65000010-079,新北市板橋區,大豐里,1785,4935,2409,2526,620,3667,648,4019,120
2017-01,65000010-080,新北市板橋區,重慶里,3308,9224,4513,4711,1257,7208,759,7396,224
2017-01,65000010-081,新北市板橋區,仁愛里,1168,3292,1639,1653,379,2472,441,2737,70
2017-01,65000010-082,新北市板橋區,和平里,1628,4074,1922,2152,873,2938,263,3012,69
2017-01,65000010-083,新北市板橋區,廣福里,1570,4338,2127,2211,636,3340,362,3440,101
2017-01,65000010-084,新北市板橋區,華興里,1605,4335,2092,2243,516,3377,442,3539,106
2017-01,65000010-085,新北市板橋區,華貴里,1025,2848,1373,1475,372,2098,378,2342,56
2017-01,65000010-086,新北市板橋區,華德里,2944,7415,3604,3811,1004,5710,701,6008,169
2017-01,65000010-087,新北市板橋區,華東里,3035,7208,3499,3709,846,5622,740,5992,141
2017-01,65000010-088,新北市板橋區,信義里,1706,4420,2186,2234,555,3319,546,3656,80
2017-01,65000010-089,新北市板橋區,浮洲里,1420,4237,2170,2067,501,3117,619,3520,83
2017-01,65000010-090,新北市板橋區,華中里,1940,5619,2824,2795,712,4472,435,4639,117
2017-01,65000010-091,新北市板橋區,僑中里,1440,4247,2114,2133,484,3513,250,3523,114
2017-01,65000010-092,新北市板橋區,中山里,1676,4318,2139,2179,586,3221,511,3506,93
2017-01,65000010-093,新北市板橋區,復興里,320,1114,675,439,102,689,323,970,16
2017-01,65000010-094,新北市板橋區,大安里,1537,4309,2166,2143,528,3267,514,3549,98
2017-01,65000010-095,新北市板橋區,福安里,1011,2701,1329,1372,304,2069,328,2282,48
2017-01,65000010-096,新北市板橋區,聚安里,2019,5662,2849,2813,692,4452,518,4689,126
2017-01,65000010-097,新北市板橋區,龍安里,1090,3021,1465,1556,398,2282,341,2479,58
2017-01,65000010-098,新北市板橋區,崑崙里,3709,10483,5133,5350,1559,8170,754,8144,306
2017-01,65000010-099,新北市板橋區,溪洲里,2201,6335,3084,3251,899,4816,620,5066,148
2017-01,65000010-100,新北市板橋區,溪北里,1356,3793,1856,1937,528,2861,404,3031,92
2017-01,65000010-101,新北市板橋區,香雅里,986,2678,1329,1349,301,2061,316,2249,56
2017-01,65000010-102,新北市板橋區,新生里,1564,4532,2264,2268,581,3465,486,3780,63
2017-01,65000010-103,新北市板橋區,文德里,1185,3292,1641,1651,405,2524,363,2700,64
2017-01,65000010-104,新北市板橋區,文化里,1376,3532,1717,1815,442,2643,447,2899,73
2017-01,65000010-105,新北市板橋區,新海里,1243,3752,1879,1873,504,2971,277,3071,77
2017-01,65000010-106,新北市板橋區,莒光里,1170,3077,1519,1558,467,2212,398,2451,62
2017-01,65000010-107,新北市板橋區,富貴里,871,2384,1133,1251,248,1803,333,1998,61
2017-01,65000010-108,新北市板橋區,正泰里,1100,3210,1529,1681,404,2472,334,2639,67
2017-01,65000010-109,新北市板橋區,民生里,920,2401,1113,1288,342,1827,232,1954,50
2017-01,65000010-110,新北市板橋區,後埔里,1620,4029,1985,2044,519,3018,492,3294,88
2017-01,65000010-111,新北市板橋區,華福里,780,2238,1090,1148,264,1714,260,1861,47
2017-01,65000010-112,新北市板橋區,堂春里,1502,4568,2271,2297,655,3621,292,3606,122
2017-01,65000010-113,新北市板橋區,成和里,2448,6860,3356,3504,1139,5285,436,5289,159
2017-01,65000010-114,新北市板橋區,光榮里,1022,2709,1342,1367,294,2019,396,2296,48
2017-01,65000010-115,新北市板橋區,民安里,861,2256,1080,1176,309,1575,372,1828,49
2017-01,65000010-116,新北市板橋區,陽明里,1063,2924,1422,1502,294,2233,397,2468,67
2017-01,65000010-117,新北市板橋區,朝陽里,1264,3548,1697,1851,411,2729,408,2967,82
2017-01,65000010-118,新北市板橋區,松柏里,951,2419,1216,1203,267,1891,261,2003,54
2017-01,65000010-119,新北市板橋區,文聖里,1434,4033,1972,2061,475,3192,366,3318,93
2017-01,65000010-120,新北市板橋區,居仁里,1236,3465,1719,1746,398,2751,316,2894,86
2017-01,65000010-121,新北市板橋區,莊敬里,1633,4467,2175,2292,866,3305,296,3337,86
2017-01,65000010-122,新北市板橋區,東安里,917,2776,1356,1420,566,1972,238,2042,61
2017-01,65000010-123,新北市板橋區,五權里,1581,4413,2207,2206,574,3309,530,3589,105
2017-01,65000010-124,新北市板橋區,溪福里,5127,15125,7467,7658,2505,11853,767,11403,476
2017-01,65000010-125,新北市板橋區,大觀里,1340,3928,1898,2030,534,3119,275,3194,88
2017-01,65000010-126,新北市板橋區,歡園里,493,1378,707,671,148,1075,155,1142,33
2017-01,65000020-001,新北市三重區,大有里,1991,5591,2775,2816,618,4481,492,4671,142
2017-01,65000020-002,新北市三重區,二重里,585,1705,864,841,174,1340,191,1413,51
2017-01,65000020-003,新北市三重區,頂崁里,871,2384,1205,1179,242,1919,223,2010,54
2017-01,65000020-004,新北市三重區,谷王里,350,996,527,469,93,741,162,843,25
2017-01,65000020-005,新北市三重區,中興里,1533,4003,2012,1991,416,3139,448,3370,80
2017-01,65000020-006,新北市三重區,德厚里,169,406,199,207,31,292,83,362,5
2017-01,65000020-007,新北市三重區,成功里,2759,6552,3153,3399,981,5008,563,5187,139
2017-01,65000020-008,新北市三重區,福祉里,2275,5783,2796,2987,862,4396,525,4621,115
2017-01,65000020-009,新北市三重區,福民里,1355,3690,1837,1853,487,2773,430,3021,71
2017-01,65000020-010,新北市三重區,過田里,5100,9640,5271,4369,936,7702,1002,8259,180
2017-01,65000020-011,新北市三重區,錦田里,847,2202,1089,1113,254,1647,301,1826,58
2017-01,65000020-012,新北市三重區,重明里,1469,3826,1875,1951,582,2766,478,3008,97
2017-01,65000020-013,新北市三重區,光田里,1948,4658,2288,2370,445,3598,615,3961,92
2017-01,65000020-014,新北市三重區,光陽里,2584,6519,3219,3300,594,5236,689,5497,169
2017-01,65000020-015,新北市三重區,田心里,1599,4271,2126,2145,426,3299,546,3610,98
2017-01,65000020-016,新北市三重區,福田里,1255,3718,1861,1857,344,3040,334,3139,102
