year,age_range,male,female,total
2019,0-4,405,314,719
2019,5-9,443,446,889
2019,10-14,597,516,1113
2019,15-19,864,764,1628
2019,20-24,1013,943,1956
2019,25-29,1007,876,1883
2019,30-34,890,674,1564
2019,35-39,911,885,1796
2019,40-44,995,887,1882
2019,45-49,1173,937,2110
2019,50-54,1364,1004,2368
2019,55-59,1353,957,2310
2019,60-64,1122,862,1984
2019,65-69,873,728,1601
2019,70-74,494,496,990
2019,75-79,621,633,1254
2019,80-84,516,558,1074
2019,85-89,302,352,654
2019,90-94,99,143,242
2019,95-99,27,40,67
2019,100+,4,7,11
2020,0-4,423,327,750
2020,5-9,427,452,879
2020,10-14,567,460,1027
2020,15-19,795,723,1518
2020,20-24,992,926,1918
2020,25-29,1006,905,1911
2020,30-34,919,690,1609
2020,35-39,930,845,1775
2020,40-44,978,877,1855
2020,45-49,1098,918,2016
2020,50-54,1304,1005,2309
2020,55-59,1399,946,2345
2020,60-64,1132,894,2026
2020,65-69,928,736,1664
2020,70-74,547,570,1117
2020,75-79,556,567,1123
2020,80-84,527,549,1076
2020,85-89,297,376,673
2020,90-94,116,154,270
2020,95-99,26,49,75
2020,100+,0,0,0
2021,0-4,439,358,797
2021,5-9,425,428,853
2021,10-14,547,445,992
2021,15-19,682,658,1340
2021,20-24,1007,895,1902
2021,25-29,1029,919,1948
2021,30-34,933,744,1677
2021,35-39,904,799,1703
2021,40-44,969,865,1834
2021,45-49,1042,924,1966
2021,50-54,1253,986,2239
2021,55-59,1416,971,2387
2021,60-64,1161,883,2044
2021,65-69,981,762,1743
2021,70-74,587,602,1189
2021,75-79,493,534,1027
2021,80-84,538,544,1082
2021,85-89,320,382,702
2021,90-94,115,176,291
2021,95-99,28,51,79
2021,100+,0,0,0
2022,0-4,462,397,859
2022,5-9,407,390,797
2022,10-14,512,440,952
2022,15-19,640,630,1270
2022,20-24,972,835,1807
2022,25-29,1046,938,1984
2022,30-34,959,795,1754
2022,35-39,880,739,1619
2022,40-44,957,880,1837
2022,45-49,1023,912,1935
2022,50-54,1200,976,2176
2022,55-59,1388,953,2341
2022,60-64,1227,916,2143
2022,65-69,995,771,1766
2022,70-74,659,652,1311
2022,75-79,431,477,908
2022,80-84,526,539,1065
2022,85-89,328,407,735
2022,90-94,130,183,313
