year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,43,42,44,22,40,34,28,31,33,21,33,41,34,35,35,23,37,36,36,30,41,46,60,41,63,55,52,69,52,51,60,58,55,56,61,61,61,52,53,61,55,49,54,49,49,53,55,56,53,59,58,60,49,54,53,58,53,55,56,43,48,39,36,47,24,25,25,21,21,22,22,19,12,7,10,11,9,3,7,7,5,2,3,3,3,4,3,2,2,1,0,2,1,1,1,0,1,0,0,1,0,44,32,35,33,33,40,32,28,27,22,26,17,24,30,35,31,29,23,31,28,27,39,45,39,51,42,61,46,40,51,46,47,40,42,52,45,30,45,38,40,31,29,49,36,27,40,39,43,44,33,34,49,50,37,54,40,33,43,34,32,34,27,34,32,31,26,21,25,27,19,21,24,15,11,12,12,11,12,13,10,13,7,5,8,8,4,9,4,2,5,0,1,1,1,1,0,1,2,1,0,1
2020,23,43,42,44,22,40,34,28,31,33,21,33,41,34,35,35,23,37,36,36,30,41,46,60,41,63,55,52,69,52,51,60,58,55,56,61,61,61,52,53,61,55,49,54,49,49,53,55,56,53,59,58,60,49,54,53,58,53,55,55,43,47,39,36,46,24,25,25,21,21,22,21,19,12,7,10,11,9,3,7,7,5,2,3,3,3,4,3,2,2,1,0,2,1,1,1,0,1,0,0,0,22,44,32,35,33,33,40,32,28,27,22,26,17,24,30,35,31,29,23,31,28,27,39,45,39,51,42,61,46,40,51,46,47,40,42,52,45,30,45,38,40,31,29,49,36,27,40,39,43,44,33,34,49,50,37,54,40,33,43,34,32,34,27,34,32,31,26,21,25,27,19,21,24,15,11,12,12,11,12,13,10,12,7,5,8,8,4,8,4,2,4,0,1,1,1,1,0,1,1,1,0
2021,23,23,43,42,44,22,40,34,28,31,33,21,33,41,34,35,35,23,37,36,36,30,41,46,60,41,63,55,52,69,52,51,60,58,55,56,61,61,61,52,53,61,55,49,54,49,49,53,55,56,53,59,58,60,49,54,53,58,53,54,54,43,46,39,36,45,24,25,25,21,21,21,20,18,12,7,10,11,9,3,7,7,5,2,3,3,3,4,3,2,2,1,0,2,1,1,1,0,1,0,0,22,22,44,32,35,33,33,40,32,28,27,22,26,17,24,30,35,31,29,23,31,28,27,39,45,39,51,42,61,46,40,51,46,47,40,42,52,45,30,45,38,40,31,29,49,36,27,40,39,43,44,33,34,49,50,37,54,40,33,43,34,32,34,27,34,32,31,26,21,25,27,19,21,24,15,11,12,12,11,12,13,10,11,7,5,8,7,4,7,4,2,4,0,1,1,1,1,0,1,1,0
2022,23,23,23,43,42,44,22,40,34,28,31,33,21,33,41,34,35,35,23,37,36,36,30,41,46,60,41,63,55,52,69,52,51,60,58,55,56,61,61,61,52,53,61,55,49,54,49,49,53,55,56,53,59,58,60,49,54,53,57,52,53,53,43,45,38,35,44,24,25,25,21,20,20,19,17,12,7,10,10,9,3,7,7,5,2,3,3,3,4,3,2,2,1,0,2,1,1,1,0,1,0,22,22,22,44,32,35,33,33,40,32,28,27,22,26,17,24,30,35,31,29,23,31,28,27,39,45,39,51,42,61,46,40,51,46,47,40,42,52,45,30,45,38,40,31,29,49,36,27,40,39,43,44,33,34,49,50,37,54,40,33,43,34,32,34,27,34,32,31,26,21,25,27,19,21,24,15,11,12,12,11,12,12,10,10,7,5,7,6,4,6,4,2,3,0,1,1,1,1,0,1,0
2023,24,23,23,23,43,42,44,22,40,34,28,31,33,21,33,41,34,35,35,23,37,36,36,30,41,46,60,41,63,55,52,69,52,51,60,58,55,56,61,61,61,52,53,61,55,49,54,49,49,53,55,56,53,59,58,60,49,54,53,56,51,52,52,42,44,37,34,43,24,25,24,20,19,19,18,16,12,7,10,9,8,3,7,6,5,2,3,3,3,4,3,2,2,1,0,2,1,1,1,0,0,22,22,22,22,44,32,35,33,33,40,32,28,27,22,26,17,24,30,35,31,29,23,31,28,27,39,45,39,51,42,61,46,40,51,46,47,40,42,52,45,30,45,38,40,31,29,49,36,27,40,39,43,44,33,34,49,50,37,54,40,33,43,34,32,34,27,34,32,31,26,21,25,27,19,21,24,15,11,12,12,11,12,11,10,9,7,5,6,5,4,5,4,2,3,0,1,1,1,1,0,0
2024,24,24,23,23,23,43,42,44,22,40,34,28,31,33,21,33,41,34,35,35,23,37,36,36,30,41,46,60,41,63,55,52,69,52,51,60,58,55,56,61,61,61,52,53,61,55,49,54,49,49,53,55,56,53,59,58,60,49,54,52,55,50,51,51,41,43,36,33,42,24,24,23,19,18,18,17,15,11,7,9,8,8,3,6,6,5,2,3,3,3,3,3,2,2,1,0,2,1,1,1,0,22,22,22,22,22,44,32,35,33,33,40,32,28,27,22,26,17,24,30,35,31,29,23,31,28,27,39,45,39,51,42,61,46,40,51,46,47,40,42,52,45,30,45,38,40,31,29,49,36,27,40,39,43,44,33,34,49,50,37,54,40,33,43,34,32,34,27,34,32,31,26,21,25,27,19,21,23,15,11,12,12,11,11,10,9,8,7,5,5,5,4,4,3,2,3,0,1,1,1,1,0
2025,23,24,24,23,23,23,43,42,44,22,40,34,28,31,33,21,33,41,34,35,35,23,37,36,36,30,41,46,60,41,63,55,52,69,52,51,60,58,55,56,61,61,61,52,53,61,55,49,54,49,49,53,55,56,53,59,58,60,49,54,52,54,49,50,50,40,42,35,32,41,24,23,22,18,17,17,16,14,11,7,9,8,7,3,6,6,5,2,3,3,3,3,3,2,2,1,0,2,1,1,0,22,22,22,22,22,22,44,32,35,33,33,40,32,28,27,22,26,17,24,30,35,31,29,23,31,28,27,39,45,39,51,42,61,46,40,51,46,47,40,42,52,45,30,45,38,40,31,29,49,36,27,40,39,43,44,33,34,49,50,37,54,40,33,43,34,32,34,27,34,32,31,26,21,25,27,19,21,22,15,11,12,12,11,10,9,8,7,6,5,5,4,4,3,3,2,2,0,1,1,1,0
2026,24,23,24,24,23,23,23,43,42,44,22,40,34,28,31,33,21,33,41,34,35,35,23,37,36,36,30,41,46,60,41,63,55,52,69,52,51,60,58,55,56,61,61,61,52,53,61,55,49,54,49,49,53,55,56,53,59,58,59,49,53,51,53,48,49,49,39,41,34,31,40,23,22,21,17,16,16,15,13,10,7,8,7,7,3,6,5,5,2,3,3,3,3,3,2,2,1,0,2,1,0,22,22,22,22,22,22,22,44,32,35,33,33,40,32,28,27,22,26,17,24,30,35,31,29,23,31,28,27,39,45,39,51,42,61,46,40,51,46,47,40,42,52,45,30,45,38,40,31,29,49,36,27,40,39,43,44,33,34,49,50,37,54,40,33,43,34,32,34,27,34,32,31,26,21,25,27,19,21,21,15,11,12,12,10,9,8,7,6,6,5,4,4,3,3,3,2,2,0,1,1,0
2027,23,24,23,24,24,23,23,23,43,42,44,22,40,34,28,31,33,21,33,41,34,35,35,23,37,36,36,30,41,46,60,41,63,55,52,69,52,51,60,58,55,56,61,61,61,52,53,61,55,49,54,49,49,53,55,56,53,59,58,58,49,52,50,52,47,48,48,38,40,33,30,39,22,21,20,16,15,15,14,12,9,7,7,7,6,3,5,5,4,2,3,3,3,3,2,2,2,1,0,1,0,21,22,22,22,22,22,22,22,44,32,35,33,33,40,32,28,27,22,26,17,24,30,35,31,29,23,31,28,27,39,45,39,51,42,61,46,40,51,46,47,40,42,52,45,30,45,38,40,31,29,49,36,27,40,39,43,44,33,34,49,50,37,54,40,33,43,34,32,34,27,34,32,31,26,21,25,26,19,20,20,15,11,12,11,9,8,7,6,6,5,4,4,3,3,3,2,2,2,0,1,0
2028,22,23,24,23,24,24,23,23,23,43,42,44,22,40,34,28,31,33,21,33,41,34,35,35,23,37,36,36,30,41,46,60,41,63,55,52,69,52,51,60,58,55,56,61,61,61,52,53,61,55,49,54,49,49,53,55,56,53,59,57,57,49,51,49,51,46,47,47,37,39,32,29,38,21,20,19,15,14,14,13,11,8,7,7,6,6,3,5,4,4,2,3,3,3,2,2,2,2,1,0,0,20,21,22,22,22,22,22,22,22,44,32,35,33,33,40,32,28,27,22,26,17,24,30,35,31,29,23,31,28,27,39,45,39,51,42,61,46,40,51,46,47,40,42,52,45,30,45,38,40,31,29,49,36,27,40,39,43,44,33,34,49,50,37,54,40,33,43,34,32,34,27,34,32,31,26,21,24,25,19,19,19,14,11,11,10,8,7,6,6,5,4,4,3,3,3,2,2,2,2,0,0
