year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,27,29,27,34,26,36,29,23,22,27,22,30,27,28,23,30,45,39,25,29,32,35,33,44,41,34,45,38,44,39,38,45,25,48,43,43,47,42,51,49,43,28,41,42,33,36,26,36,29,31,37,34,32,40,33,42,31,25,30,47,32,52,34,36,32,24,24,16,25,14,24,15,7,5,7,13,9,7,4,10,11,6,9,3,4,3,3,1,3,2,4,0,1,1,0,0,0,0,0,0,0,23,27,26,22,33,29,22,18,23,25,13,32,17,36,23,28,28,28,38,41,28,20,36,43,44,34,37,32,41,33,34,41,43,26,45,38,43,44,46,33,45,31,41,28,25,25,31,27,34,31,39,26,27,23,42,37,27,47,45,31,41,35,32,31,28,24,27,20,19,20,20,16,12,10,9,12,5,10,6,10,7,14,10,14,9,5,9,5,3,4,4,1,3,0,2,2,1,1,0,0,0
2020,20,27,29,27,34,26,36,29,23,22,27,22,30,27,28,23,30,45,39,25,29,32,35,33,44,41,34,45,38,44,39,38,45,25,48,43,43,47,42,51,49,43,28,41,42,33,36,26,36,29,31,37,34,32,40,33,42,31,25,30,47,32,51,34,36,32,24,24,16,25,14,23,15,7,5,7,12,9,7,4,9,10,6,8,3,4,3,3,1,3,2,3,0,1,1,0,0,0,0,0,0,19,23,27,26,22,33,29,22,18,23,25,13,32,17,36,23,28,28,28,38,41,28,20,36,43,44,34,37,32,41,33,34,41,43,26,45,38,43,44,46,33,45,31,41,28,25,25,31,27,34,31,39,26,27,23,42,37,27,47,45,31,41,35,32,31,28,24,27,20,19,20,20,16,12,10,9,12,5,10,6,10,7,13,10,13,8,5,8,5,3,4,4,1,3,0,2,2,1,1,0,0
2021,20,20,27,29,27,34,26,36,29,23,22,27,22,30,27,28,23,30,45,39,25,29,32,35,33,44,41,34,45,38,44,39,38,45,25,48,43,43,47,42,51,49,43,28,41,42,33,36,26,36,29,31,37,34,32,40,33,42,31,25,30,47,32,50,34,35,32,24,24,16,24,14,22,15,7,5,7,11,9,7,4,8,9,6,7,3,4,3,3,1,3,2,3,0,1,1,0,0,0,0,0,18,19,23,27,26,22,33,29,22,18,23,25,13,32,17,36,23,28,28,28,38,41,28,20,36,43,44,34,37,32,41,33,34,41,43,26,45,38,43,44,46,33,45,31,41,28,25,25,31,27,34,31,39,26,27,23,42,37,27,47,45,31,41,35,32,31,28,24,27,20,19,20,20,16,12,10,9,12,5,10,6,10,7,12,9,12,7,5,7,5,3,4,3,1,3,0,2,2,1,1,0
2022,19,20,20,27,29,27,34,26,36,29,23,22,27,22,30,27,28,23,30,45,39,25,29,32,35,33,44,41,34,45,38,44,39,38,45,25,48,43,43,47,42,51,49,43,28,41,42,33,36,26,36,29,31,37,34,32,40,33,42,31,25,30,46,32,49,34,34,31,24,24,16,23,14,21,15,7,5,7,10,9,7,4,7,8,6,6,3,4,3,3,1,3,2,3,0,1,1,0,0,0,0,17,18,19,23,27,26,22,33,29,22,18,23,25,13,32,17,36,23,28,28,28,38,41,28,20,36,43,44,34,37,32,41,33,34,41,43,26,45,38,43,44,46,33,45,31,41,28,25,25,31,27,34,31,39,26,27,23,42,37,27,47,45,31,41,35,32,31,28,24,27,20,19,20,20,16,12,10,9,12,5,10,6,10,7,11,8,11,6,5,6,4,3,3,3,1,2,0,2,1,1,0
2023,18,19,20,20,27,29,27,34,26,36,29,23,22,27,22,30,27,28,23,30,45,39,25,29,32,35,33,44,41,34,45,38,44,39,38,45,25,48,43,43,47,42,51,49,43,28,41,42,33,36,26,36,29,31,37,34,32,40,33,42,31,25,30,45,32,48,33,33,30,24,23,16,22,14,20,14,7,5,7,9,8,7,4,6,7,5,5,3,4,3,3,1,3,2,2,0,1,1,0,0,0,17,17,18,19,23,27,26,22,33,29,22,18,23,25,13,32,17,36,23,28,28,28,38,41,28,20,36,43,44,34,37,32,41,33,34,41,43,26,45,38,43,44,46,33,45,31,41,28,25,25,31,27,34,31,39,26,27,23,42,37,27,47,45,31,41,35,32,31,28,24,27,20,19,20,20,16,12,10,9,12,5,10,6,10,7,10,7,10,5,5,5,4,3,3,3,1,2,0,1,1,0
2024,17,18,19,20,20,27,29,27,34,26,36,29,23,22,27,22,30,27,28,23,30,45,39,25,29,32,35,33,44,41,34,45,38,44,39,38,45,25,48,43,43,47,42,51,49,43,28,41,42,33,36,26,36,29,31,37,34,32,40,33,42,31,25,30,44,32,47,32,32,29,23,22,16,21,14,19,13,7,5,7,8,8,7,4,6,6,5,4,3,4,3,3,1,3,2,2,0,1,1,0,0,16,17,17,18,19,23,27,26,22,33,29,22,18,23,25,13,32,17,36,23,28,28,28,38,41,28,20,36,43,44,34,37,32,41,33,34,41,43,26,45,38,43,44,46,33,45,31,41,28,25,25,31,27,34,31,39,26,27,23,42,37,27,47,45,31,41,35,32,31,28,24,27,20,19,20,20,16,12,10,9,12,5,10,6,9,7,9,6,9,5,4,4,3,3,3,2,1,2,0,1,0
2025,16,17,18,19,20,20,27,29,27,34,26,36,29,23,22,27,22,30,27,28,23,30,45,39,25,29,32,35,33,44,41,34,45,38,44,39,38,45,25,48,43,43,47,42,51,49,43,28,41,42,33,36,26,36,29,31,37,34,32,40,33,42,31,25,30,43,32,46,31,31,28,22,21,16,20,14,18,12,7,5,7,8,7,7,4,6,5,5,4,3,3,3,3,1,2,2,2,0,1,1,0,15,16,17,17,18,19,23,27,26,22,33,29,22,18,23,25,13,32,17,36,23,28,28,28,38,41,28,20,36,43,44,34,37,32,41,33,34,41,43,26,45,38,43,44,46,33,45,31,41,28,25,25,31,27,34,31,39,26,27,23,42,37,27,47,45,31,41,35,32,31,28,24,27,20,19,20,20,16,12,10,9,12,5,10,6,8,7,8,6,8,4,4,3,3,3,2,2,1,2,0,0
2026,16,16,17,18,19,20,20,27,29,27,34,26,36,29,23,22,27,22,30,27,28,23,30,45,39,25,29,32,35,33,44,41,34,45,38,44,39,38,45,25,48,43,43,47,42,51,49,43,28,41,42,33,36,26,36,29,31,37,34,32,40,33,42,31,25,30,42,32,45,30,30,27,21,20,16,19,13,17,11,7,5,7,7,7,6,4,5,5,4,4,3,3,3,3,1,2,2,2,0,1,0,15,15,16,17,17,18,19,23,27,26,22,33,29,22,18,23,25,13,32,17,36,23,28,28,28,38,41,28,20,36,43,44,34,37,32,41,33,34,41,43,26,45,38,43,44,46,33,45,31,41,28,25,25,31,27,34,31,39,26,27,23,42,37,27,47,45,31,41,35,32,31,28,24,27,20,19,20,20,16,12,10,9,12,5,9,6,7,6,7,5,7,4,3,3,3,2,2,2,1,1,0
2027,16,16,16,17,18,19,20,20,27,29,27,34,26,36,29,23,22,27,22,30,27,28,23,30,45,39,25,29,32,35,33,44,41,34,45,38,44,39,38,45,25,48,43,43,47,42,51,49,43,28,41,42,33,36,26,36,29,31,37,34,32,40,33,42,31,25,30,41,31,44,29,29,26,20,19,15,18,12,16,10,7,5,7,7,6,6,4,5,4,4,3,3,3,3,2,1,2,2,2,0,0,14,15,15,16,17,17,18,19,23,27,26,22,33,29,22,18,23,25,13,32,17,36,23,28,28,28,38,41,28,20,36,43,44,34,37,32,41,33,34,41,43,26,45,38,43,44,46,33,45,31,41,28,25,25,31,27,34,31,39,26,27,23,42,37,27,47,45,31,41,35,32,31,28,24,27,20,19,20,19,16,12,10,9,11,5,8,6,6,6,6,4,6,3,3,3,2,2,2,2,1,0
2028,15,16,16,16,17,18,19,20,20,27,29,27,34,26,36,29,23,22,27,22,30,27,28,23,30,45,39,25,29,32,35,33,44,41,34,45,38,44,39,38,45,25,48,43,43,47,42,51,49,43,28,41,42,33,36,26,36,29,31,37,34,32,40,33,41,31,25,30,40,30,43,28,28,25,19,18,14,17,11,15,9,7,5,7,6,6,5,4,4,4,3,3,3,3,2,2,1,2,2,1,0,14,14,15,15,16,17,17,18,19,23,27,26,22,33,29,22,18,23,25,13,32,17,36,23,28,28,28,38,41,28,20,36,43,44,34,37,32,41,33,34,41,43,26,45,38,43,44,46,33,45,31,41,28,25,25,31,27,34,31,39,26,27,23,42,37,27,47,45,31,41,35,32,31,28,24,27,20,19,19,18,15,12,10,9,10,5,7,6,6,5,5,4,5,3,3,2,2,2,2,1,0
