year,age_range,male,female,total
2019,0-4,664,598,1262
2019,5-9,550,508,1058
2019,10-14,648,596,1244
2019,15-19,1001,972,1973
2019,20-24,1232,1086,2318
2019,25-29,1348,1187,2535
2019,30-34,1259,1123,2382
2019,35-39,1553,1380,2933
2019,40-44,1823,1485,3308
2019,45-49,1667,1382,3049
2019,50-54,1484,1284,2768
2019,55-59,1410,1383,2793
2019,60-64,1319,1378,2697
2019,65-69,1038,1226,2264
2019,70-74,588,706,1294
2019,75-79,446,523,969
2019,80-84,223,310,533
2019,85-89,107,145,252
2019,90-94,35,62,97
2019,95-99,1,21,22
2019,100+,0,0,0
2020,0-4,657,584,1241
2020,5-9,590,552,1142
2020,10-14,601,547,1148
2020,15-19,903,873,1776
2020,20-24,1218,1094,2312
2020,25-29,1332,1171,2503
2020,30-34,1244,1133,2377
2020,35-39,1504,1319,2823
2020,40-44,1801,1515,3316
2020,45-49,1681,1363,3044
2020,50-54,1518,1302,2820
2020,55-59,1403,1353,2756
2020,60-64,1341,1356,2697
2020,65-69,1084,1326,2410
2020,70-74,661,790,1451
2020,75-79,433,511,944
2020,80-84,255,346,601
2020,85-89,104,164,268
2020,90-94,45,59,104
2020,95-99,3,24,27
2020,100+,0,0,0
2021,0-4,647,587,1234
2021,5-9,613,562,1175
2021,10-14,582,531,1113
2021,15-19,822,795,1617
2021,20-24,1172,1047,2219
2021,25-29,1329,1195,2524
2021,30-34,1279,1148,2427
2021,35-39,1382,1227,2609
2021,40-44,1745,1515,3260
2021,45-49,1729,1387,3116
2021,50-54,1561,1310,2871
2021,55-59,1414,1317,2731
2021,60-64,1316,1380,2696
2021,65-69,1157,1327,2484
2021,70-74,738,898,1636
2021,75-79,427,531,958
2021,80-84,285,383,668
2021,85-89,100,160,260
2021,90-94,49,70,119
2021,95-99,5,26,31
2021,100+,0,0,0
2022,0-4,631,577,1208
2022,5-9,627,566,1193
2022,10-14,565,546,1111
2022,15-19,778,684,1462
2022,20-24,1074,1066,2140
2022,25-29,1338,1160,2498
2022,30-34,1307,1149,2456
2022,35-39,1315,1193,2508
2022,40-44,1701,1503,3204
2022,45-49,1739,1418,3157
2022,50-54,1603,1297,2900
2022,55-59,1373,1286,2659
2022,60-64,1371,1391,2762
2022,65-69,1182,1316,2498
2022,70-74,807,1034,1841
2022,75-79,437,539,976
2022,80-84,304,394,698
2022,85-89,105,186,291
2022,90-94,55,73,128
2022,95-99,7,24,31
2022,100+,0,0,0
2023,0-4,623,570,1193
2023,5-9,643,587,1230
2023,10-14,566,525,1091
2023,15-19,686,638,1324
2023,20-24,1056,1033,2089
2023,25-29,1285,1100,2385
2023,30-34,1329,1170,2499
2023,35-39,1278,1163,2441
2023,40-44,1620,1463,3083
2023,45-49,1773,1450,3223
2023,50-54,1606,1296,2902
2023,55-59,1399,1270,2669
2023,60-64,1365,1417,2782
2023,65-69,1193,1302,2495
2023,70-74,876,1109,1985
2023,75-79,451,587,1038
2023,80-84,337,410,747
2023,85-89,124,205,329
2023,90-94,51,81,132
2023,95-99,10,24,34
2023,100+,0,0,0
2024,0-4,610,568,1178
2024,5-9,664,598,1262
2024,10-14,550,508,1058
2024,15-19,648,596,1244
2024,20-24,1001,972,1973
2024,25-29,1232,1086,2318
2024,30-34,1348,1187,2535
2024,35-39,1256,1123,2379
2024,40-44,1530,1380,2910
2024,45-49,1789,1484,3273
2024,50-54,1619,1364,2983
2024,55-59,1432,1259,2691
2024,60-64,1340,1356,2696
2024,65-69,1228,1333,2561
2024,70-74,928,1159,2087
2024,75-79,493,640,1133
2024,80-84,336,437,773
2024,85-89,143,227,370
2024,90-94,54,83,137
2024,95-99,13,25,38
2024,100+,0,0,0
2025,0-4,592,552,1144
2025,5-9,657,584,1241
2025,10-14,590,552,1142
2025,15-19,601,547,1148
2025,20-24,903,873,1776
2025,25-29,1218,1094,2312
2025,30-34,1332,1171,2503
