統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10306,嘉義縣太保市,前潭里,552,1776,975,801,5,1,7,9,6,7,8,7,3,5,10,3,8,4,4,6,9,4,2,8,4,8,5,6,14,10,12,5,11,6,8,5,15,4,12,13,14,17,19,14,15,5,15,11,10,14,18,18,14,11,15,16,19,8,13,13,16,12,15,10,15,14,13,19,14,14,21,15,17,13,16,11,11,18,8,9,11,14,9,7,12,6,14,9,10,12,10,15,9,9,16,7,16,12,15,14,12,13,16,11,12,16,20,13,19,13,20,17,14,9,17,7,15,11,19,5,14,12,18,14,12,6,10,7,12,13,19,8,12,8,6,2,18,10,6,3,6,4,7,7,12,3,7,1,7,10,6,9,8,6,7,15,4,5,5,8,10,9,8,7,4,5,5,8,7,6,5,5,3,7,2,1,2,1,2,1,0,2,0,0,0,0,1,2,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
10306,嘉義縣太保市,北新里,1097,3533,1802,1731,8,9,9,18,15,11,10,9,19,9,24,13,17,18,28,15,19,14,27,28,18,26,16,22,15,15,25,25,32,21,27,22,33,29,20,31,21,30,31,29,31,32,20,25,27,26,36,26,32,33,29,19,21,33,23,21,26,22,30,31,34,16,19,24,28,32,34,24,20,33,41,30,35,36,27,32,26,32,23,20,21,27,23,29,37,27,18,26,25,23,22,27,32,32,36,26,25,28,33,23,34,37,30,28,41,25,32,29,22,19,24,23,33,20,25,16,20,18,22,23,18,22,26,19,24,11,17,9,9,9,12,11,9,13,14,10,11,7,8,13,8,14,10,6,11,8,15,12,7,9,9,10,7,9,5,12,8,12,9,6,7,11,4,9,3,4,2,13,5,4,2,3,2,5,1,2,4,4,0,2,2,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,
10306,嘉義縣太保市,南新里,699,2231,1148,1083,3,7,10,9,9,13,8,3,4,13,6,8,14,19,12,14,7,8,12,11,7,13,8,9,4,10,21,10,16,16,15,13,15,21,24,18,20,25,26,19,13,17,14,8,28,13,14,7,15,20,13,18,15,16,15,11,15,22,21,22,17,11,14,17,17,14,17,16,14,14,18,13,15,14,12,17,17,14,18,15,13,20,19,22,15,19,15,17,19,15,24,20,21,17,16,17,17,17,22,18,29,12,11,13,23,6,16,18,19,17,17,13,25,13,14,13,11,8,17,11,15,10,19,12,18,16,10,16,7,6,13,15,12,6,11,12,6,4,6,8,12,4,9,5,8,9,8,8,11,9,9,9,6,7,3,8,4,7,2,9,7,13,6,2,5,4,1,5,3,4,1,3,5,3,1,1,1,0,0,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10306,嘉義縣太保市,埤鄉里,281,874,489,385,5,2,4,2,5,2,5,1,0,4,4,5,1,4,3,3,5,7,3,3,5,3,4,3,6,2,6,6,9,0,1,3,4,7,10,7,8,4,8,5,6,6,7,7,7,7,7,5,9,8,9,4,6,5,5,5,5,3,5,3,8,4,3,7,7,3,14,5,4,6,7,9,6,8,6,1,8,8,5,5,5,8,3,4,7,6,8,0,4,3,11,5,11,7,6,4,7,4,5,3,11,4,9,8,13,1,8,8,10,3,5,6,5,13,6,2,6,12,5,3,10,7,4,5,8,4,13,7,3,2,2,4,4,6,1,1,1,1,9,5,4,4,5,4,2,4,5,1,4,3,0,2,4,2,3,2,6,3,5,4,3,2,2,2,4,3,3,8,1,1,3,3,1,3,1,1,0,2,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10306,嘉義縣太保市,太保里,894,2698,1386,1312,5,6,14,9,11,8,10,8,5,6,13,22,18,12,11,19,14,10,19,9,8,16,12,14,14,9,18,10,11,14,16,16,21,24,23,22,24,19,25,12,28,15,19,22,29,23,23,21,27,22,22,17,19,16,22,15,16,13,20,22,26,26,19,20,14,23,24,23,29,21,23,24,18,26,17,22,27,18,20,25,15,22,25,21,17,19,21,23,25,23,17,26,18,23,20,22,27,21,22,17,29,24,24,22,17,20,42,11,24,22,20,16,21,21,14,15,17,22,12,10,17,14,13,12,16,14,16,15,9,17,15,10,12,13,7,4,8,10,8,9,11,11,13,4,8,6,7,6,10,5,5,8,5,8,6,6,4,7,6,9,4,6,5,9,3,5,2,6,4,4,5,2,1,0,2,1,1,2,0,2,0,2,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,
10306,嘉義縣太保市,安仁里,1192,3318,1619,1699,18,14,23,10,16,16,17,21,19,12,23,28,27,25,35,36,34,41,37,44,27,36,50,38,37,36,49,36,34,44,37,34,26,35,27,19,24,18,15,24,21,15,22,17,19,17,17,16,12,21,25,9,16,22,13,19,10,17,19,16,15,20,18,13,17,32,20,26,24,41,30,41,22,32,25,34,32,33,21,43,42,35,35,40,27,35,44,42,27,34,29,32,21,28,28,28,32,21,27,24,21,18,29,16,16,19,21,15,9,15,14,18,13,7,10,11,18,20,10,14,13,7,11,11,13,18,14,15,18,7,7,5,6,12,4,8,6,5,7,4,9,7,6,2,8,10,6,5,0,11,8,7,4,0,1,6,5,3,4,4,2,4,6,2,2,2,1,5,4,4,2,2,2,2,2,2,0,0,0,1,0,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10306,嘉義縣太保市,崙頂里,324,985,512,473,3,2,1,1,5,4,3,4,1,6,4,5,2,2,5,7,3,2,1,3,2,2,3,1,1,4,3,1,5,8,6,4,5,6,8,14,8,10,12,6,8,5,3,11,3,5,7,8,7,4,7,3,8,3,4,6,5,5,2,6,11,6,5,6,4,8,10,8,8,6,6,5,4,6,5,11,8,5,11,8,10,5,8,7,9,8,10,9,8,7,15,4,8,9,5,6,9,4,9,9,7,10,7,4,9,5,9,4,8,10,10,4,6,3,8,7,9,4,10,6,3,6,9,4,8,6,4,6,8,8,4,5,6,5,6,3,4,3,2,6,7,4,1,4,5,4,7,8,4,5,4,2,8,5,4,6,3,2,3,5,2,5,5,5,8,3,5,3,2,3,1,2,2,2,1,1,2,4,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,
10306,嘉義縣太保市,後庄里,158,600,312,288,1,2,7,6,2,0,0,5,1,3,4,1,2,4,0,3,1,1,0,4,3,0,3,3,1,2,2,7,5,1,6,4,2,6,5,4,5,2,5,4,7,3,6,3,2,6,4,3,5,6,4,5,7,1,4,1,6,5,6,4,5,5,4,6,9,4,4,5,6,5,7,6,7,3,2,6,5,2,4,4,3,3,3,6,3,5,4,2,7,1,6,7,6,0,8,1,7,4,3,3,1,2,4,6,11,4,1,6,3,4,4,4,2,8,6,7,4,2,6,6,7,1,6,3,4,7,8,3,2,1,4,4,3,2,0,3,0,2,1,1,1,3,0,1,1,1,0,1,4,1,1,2,3,3,2,3,1,4,2,1,3,3,1,0,0,2,4,2,0,1,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
10306,嘉義縣太保市,後潭里,592,1947,1029,918,9,7,8,9,8,3,10,11,8,4,6,5,9,10,5,9,4,11,6,10,10,10,13,10,11,11,9,8,13,8,8,8,14,11,19,19,15,12,14,10,17,10,16,10,7,8,13,8,15,7,8,10,16,12,15,11,10,15,17,18,19,10,17,12,19,18,20,21,15,16,20,22,24,16,20,16,17,11,17,10,11,16,11,10,12,9,11,9,17,15,17,8,19,5,15,13,17,8,18,12,7,25,18,11,7,18,20,11,23,9,25,14,14,22,13,11,11,9,16,7,18,12,11,5,20,9,11,12,10,10,11,12,7,8,5,4,7,1,6,9,4,9,9,12,5,8,4,6,7,10,6,8,5,7,10,7,8,9,8,9,3,10,6,4,2,6,6,8,6,10,5,9,1,4,1,5,1,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10306,嘉義縣太保市,新埤里,481,1503,808,695,2,3,4,8,3,2,4,6,4,4,8,1,4,4,3,2,10,8,8,2,6,11,9,10,7,8,9,3,7,10,11,12,14,8,7,11,13,7,8,9,14,16,8,8,11,8,9,14,14,13,10,8,14,8,15,7,9,9,9,10,12,11,11,4,11,13,14,7,11,5,8,4,9,15,4,8,13,11,6,12,11,12,9,8,12,12,10,8,10,9,14,5,15,15,13,16,8,10,15,15,17,9,20,12,18,12,24,11,11,12,19,6,17,9,14,6,12,10,16,10,15,10,6,5,15,11,6,6,10,5,13,6,9,5,3,2,6,6,5,5,4,4,5,6,8,12,8,7,4,3,5,6,5,7,3,5,5,5,5,6,4,3,6,6,1,9,1,3,2,5,3,3,2,1,2,6,3,0,0,3,1,1,2,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,
10306,嘉義縣太保市,春珠里,351,1163,618,545,6,6,7,9,6,2,2,2,3,4,5,4,4,7,8,4,3,3,3,4,7,0,4,3,1,1,7,3,12,5,8,6,12,8,4,12,7,6,9,11,8,9,11,8,11,12,8,6,14,14,8,4,9,16,7,13,17,11,10,11,11,9,8,6,10,10,7,1,10,4,6,9,13,6,8,5,5,6,5,11,8,4,8,10,6,4,12,4,7,7,9,5,10,8,8,10,12,9,14,13,14,5,13,10,7,10,12,12,12,6,12,7,9,13,8,7,10,8,8,4,10,6,6,5,9,5,7,3,8,4,4,6,6,10,2,4,1,2,5,2,7,7,5,2,0,6,4,6,3,1,4,4,5,6,4,5,7,5,5,4,4,4,0,2,1,3,1,2,3,4,1,1,2,2,0,0,0,2,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10306,嘉義縣太保市,東勢里,722,2098,1058,1040,4,4,14,12,11,4,6,4,10,9,7,8,8,10,9,17,20,23,23,16,26,18,24,22,23,29,21,25,30,23,24,17,18,16,18,15,16,14,9,13,11,8,6,13,11,12,17,13,8,7,11,6,9,17,10,12,12,5,18,14,9,13,15,17,17,13,17,15,16,20,14,22,16,24,21,26,12,24,19,20,18,23,24,28,21,19,20,22,21,20,18,17,20,17,16,13,19,18,24,16,15,19,17,10,24,13,8,6,18,13,13,10,16,4,10,12,5,5,7,4,6,8,11,9,11,9,10,4,5,7,7,3,6,7,4,5,4,5,6,4,1,6,4,7,5,5,5,6,13,4,1,6,4,9,2,3,5,7,3,5,2,3,4,5,3,4,6,6,2,2,1,4,2,2,0,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10306,嘉義縣太保市,梅埔里,404,1381,755,626,5,8,8,4,5,7,3,8,3,3,5,3,2,4,5,2,8,6,2,6,8,6,10,6,6,8,9,8,7,8,11,5,16,6,7,8,5,10,12,11,7,6,8,8,10,7,14,12,13,6,11,10,10,14,8,6,18,8,10,11,11,13,11,4,11,10,12,11,11,10,14,11,15,7,11,14,10,10,14,7,7,12,10,9,13,10,8,6,10,7,14,4,8,12,16,9,15,8,12,5,7,16,20,9,19,11,17,10,11,11,13,8,8,7,10,5,12,2,11,7,14,9,12,8,8,5,14,6,10,5,12,9,7,3,2,8,3,5,5,4,4,4,3,6,5,6,5,8,7,7,3,4,2,5,7,5,4,4,2,3,2,5,2,5,2,2,7,2,2,2,1,3,1,4,2,1,0,1,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
10306,嘉義縣太保市,港尾里,214,661,353,308,2,2,1,1,2,3,2,2,1,2,1,1,1,1,0,1,2,2,3,5,3,1,3,1,3,0,2,2,4,6,3,2,7,4,3,3,4,10,10,4,8,7,6,5,3,6,3,5,3,3,3,2,3,4,3,2,2,5,5,6,8,5,8,8,6,3,2,3,6,5,7,3,3,9,4,4,5,3,7,2,9,3,2,7,2,2,7,4,9,9,6,5,5,5,4,4,3,4,9,6,7,3,6,5,8,3,10,6,5,7,11,6,5,2,10,2,6,3,3,3,3,2,5,4,5,7,1,5,1,2,4,2,6,2,3,1,0,2,2,1,3,3,5,1,0,2,3,6,2,2,2,5,5,1,1,1,3,5,3,5,3,3,4,3,1,2,2,3,1,1,2,2,0,1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10306,嘉義縣太保市,田尾里,315,867,487,380,5,1,4,3,1,2,2,4,2,2,5,3,2,2,2,1,6,0,3,3,3,2,3,1,4,1,2,4,6,5,6,7,5,3,9,5,7,5,6,5,7,5,9,5,9,5,6,4,7,6,8,3,5,4,4,6,6,3,8,5,7,5,11,6,4,4,8,4,4,5,5,4,2,5,8,4,2,5,7,8,8,4,8,5,1,8,7,6,3,8,5,8,9,4,10,5,13,6,10,6,12,10,8,8,14,6,9,6,13,4,10,7,5,5,9,6,16,6,6,3,7,2,8,3,5,8,5,4,7,2,7,6,6,7,3,1,1,4,0,5,5,5,3,7,5,2,1,2,6,6,4,2,3,2,1,5,4,4,4,4,4,3,1,5,2,3,1,3,4,3,0,0,2,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10306,嘉義縣太保市,舊埤里,901,2593,1345,1248,8,2,12,7,13,11,7,7,6,8,10,6,15,8,7,10,10,17,18,17,21,15,18,20,14,12,22,21,18,15,18,18,40,34,30,19,22,24,27,19,22,16,27,16,17,13,17,14,16,19,11,11,19,21,15,11,10,21,16,18,21,13,22,20,13,23,17,26,17,11,25,14,15,21,19,26,25,25,15,26,25,26,27,21,29,28,37,24,35,27,25,22,35,36,24,19,20,14,30,20,17,24,25,21,32,21,16,18,17,13,21,20,19,13,17,10,10,12,22,19,13,11,8,12,14,7,10,12,12,12,9,7,14,9,6,7,9,9,5,2,6,6,2,14,7,5,7,6,5,8,3,6,9,3,2,4,4,9,2,2,5,6,1,3,2,2,2,7,2,4,1,2,1,4,1,1,2,1,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10306,嘉義縣太保市,過溝里,1180,3590,1835,1755,10,8,14,13,14,15,9,16,18,7,21,15,15,13,16,22,16,18,20,24,22,21,21,17,12,15,22,20,33,23,33,25,36,35,34,43,24,37,42,30,37,26,33,19,31,26,38,28,30,41,28,26,26,19,23,21,31,22,29,24,43,24,32,32,31,29,33,24,17,28,24,26,20,30,18,30,21,36,23,20,30,25,29,31,31,37,26,38,27,30,34,30,32,34,31,34,43,41,44,26,36,27,32,25,38,38,33,30,38,33,27,26,22,15,20,20,25,19,20,20,24,18,16,14,18,15,14,14,12,6,13,6,7,12,10,4,5,6,7,4,5,6,6,11,11,5,11,10,5,10,8,11,6,3,3,6,3,8,5,9,5,6,6,7,5,13,3,3,4,4,2,4,2,2,0,1,0,1,0,1,0,3,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,
