year,age_range,male,female,total
2019,0-4,564,510,1074
2019,5-9,573,511,1084
2019,10-14,672,649,1321
2019,15-19,975,870,1845
2019,20-24,1126,1073,2199
2019,25-29,1304,1155,2459
2019,30-34,1120,972,2092
2019,35-39,1213,1066,2279
2019,40-44,1337,1173,2510
2019,45-49,1319,1193,2512
2019,50-54,1672,1407,3079
2019,55-59,1789,1419,3208
2019,60-64,1496,1376,2872
2019,65-69,1203,1192,2395
2019,70-74,720,870,1590
2019,75-79,724,870,1594
2019,80-84,514,679,1193
2019,85-89,288,413,701
2019,90-94,94,142,236
2019,95-99,18,25,43
2019,100+,8,6,14
2020,0-4,574,528,1102
2020,5-9,594,525,1119
2020,10-14,603,592,1195
2020,15-19,910,807,1717
2020,20-24,1083,1067,2150
2020,25-29,1317,1130,2447
2020,30-34,1145,1017,2162
2020,35-39,1187,1053,2240
2020,40-44,1331,1150,2481
2020,45-49,1266,1148,2414
2020,50-54,1621,1362,2983
2020,55-59,1751,1449,3200
2020,60-64,1569,1385,2954
2020,65-69,1286,1227,2513
2020,70-74,761,936,1697
2020,75-79,657,820,1477
2020,80-84,534,690,1224
2020,85-89,302,445,747
2020,90-94,108,156,264
2020,95-99,20,29,49
2020,100+,0,0,0
2021,0-4,584,544,1128
2021,5-9,584,523,1107
2021,10-14,589,551,1140
2021,15-19,847,780,1627
2021,20-24,1059,1013,2072
2021,25-29,1290,1135,2425
2021,30-34,1219,1037,2256
2021,35-39,1138,1027,2165
2021,40-44,1280,1129,2409
2021,45-49,1244,1141,2385
2021,50-54,1567,1314,2881
2021,55-59,1718,1461,3179
2021,60-64,1633,1381,3014
2021,65-69,1288,1226,2514
2021,70-74,869,1051,1920
2021,75-79,603,761,1364
2021,80-84,559,716,1275
2021,85-89,310,469,779
2021,90-94,121,176,297
2021,95-99,19,36,55
2021,100+,0,0,0
2022,0-4,612,564,1176
2022,5-9,566,507,1073
2022,10-14,567,553,1120
2022,15-19,792,695,1487
2022,20-24,1009,987,1996
2022,25-29,1282,1143,2425
2022,30-34,1275,1077,2352
2022,35-39,1086,972,2058
2022,40-44,1292,1136,2428
2022,45-49,1245,1156,2401
2022,50-54,1452,1293,2745
2022,55-59,1690,1428,3118
2022,60-64,1685,1389,3074
2022,65-69,1294,1245,2539
2022,70-74,955,1100,2055
2022,75-79,591,742,1333
2022,80-84,542,712,1254
2022,85-89,332,487,819
2022,90-94,130,201,331
2022,95-99,27,35,62
2022,100+,0,0,0
2023,0-4,638,581,1219
2023,5-9,555,516,1071
2023,10-14,582,531,1113
2023,15-19,728,671,1399
2023,20-24,985,929,1914
2023,25-29,1201,1105,2306
2023,30-34,1288,1130,2418
2023,35-39,1117,959,2076
2023,40-44,1257,1115,2372
2023,45-49,1270,1136,2406
2023,50-54,1341,1264,2605
2023,55-59,1677,1399,3076
2023,60-64,1674,1409,3083
2023,65-69,1369,1284,2653
2023,70-74,1015,1098,2113
2023,75-79,594,778,1372
2023,80-84,544,721,1265
2023,85-89,322,484,806
2023,90-94,136,219,355
2023,95-99,33,44,77
2023,100+,0,0,0
2024,0-4,674,627,1301
2024,5-9,564,510,1074
2024,10-14,573,511,1084
2024,15-19,672,649,1321
2024,20-24,975,870,1845
2024,25-29,1126,1073,2199
2024,30-34,1304,1155,2459
2024,35-39,1119,972,2091
2024,40-44,1194,1066,2260
2024,45-49,1312,1173,2485
2024,50-54,1284,1182,2466
2024,55-59,1609,1382,2991
2024,60-64,1701,1393,3094
2024,65-69,1393,1331,2724
2024,70-74,1078,1126,2204
2024,75-79,602,786,1388
2024,80-84,538,728,1266
2024,85-89,327,491,818
2024,90-94,144,237,381
2024,95-99,34,54,88
2024,100+,0,0,0
2025,0-4,690,641,1331
2025,5-9,574,528,1102
2025,10-14,594,525,1119
2025,15-19,603,592,1195
2025,20-24,910,807,1717
2025,25-29,1083,1067,2150
2025,30-34,1317,1130,2447
2025,35-39,1145,1017,2162
2025,40-44,1169,1053,2222
2025,45-49,1306,1150,2456
2025,50-54,1236,1139,2375
2025,55-59,1560,1337,2897
2025,60-64,1667,1424,3091
2025,65-69,1462,1341,2803
2025,70-74,1155,1160,2315
2025,75-79,636,846,1482
2025,80-84,491,686,1177
2025,85-89,342,503,845
2025,90-94,151,257,408
2025,95-99,39,61,100
2025,100+,0,0,0
2026,0-4,700,652,1352
2026,5-9,584,544,1128
2026,10-14,584,523,1107
2026,15-19,589,551,1140
2026,20-24,847,780,1627
2026,25-29,1059,1013,2072
2026,30-34,1290,1135,2425
2026,35-39,1219,1037,2256
2026,40-44,1122,1027,2149
2026,45-49,1255,1129,2384
2026,50-54,1218,1135,2353
2026,55-59,1509,1289,2798
2026,60-64,1636,1436,3072
2026,65-69,1524,1337,2861
2026,70-74,1157,1162,2319
2026,75-79,730,953,1683
2026,80-84,453,638,1091
2026,85-89,359,526,885
2026,90-94,157,273,430
2026,95-99,43,70,113
2026,100+,0,0,0
2027,0-4,705,658,1363
2027,5-9,612,564,1176
2027,10-14,566,507,1073
2027,15-19,567,553,1120
2027,20-24,792,695,1487
2027,25-29,1009,987,1996
2027,30-34,1282,1143,2425
2027,35-39,1274,1077,2351
2027,40-44,1073,972,2045
2027,45-49,1267,1136,2403
2027,50-54,1218,1151,2369
2027,55-59,1401,1269,2670
2027,60-64,1611,1402,3013
2027,65-69,1573,1348,2921
2027,70-74,1165,1181,2346
2027,75-79,806,998,1804
2027,80-84,445,623,1068
2027,85-89,350,525,875
2027,90-94,170,283,453
2027,95-99,45,79,124
2027,100+,0,0,0
2028,0-4,706,659,1365
2028,5-9,638,581,1219
2028,10-14,555,516,1071
2028,15-19,582,531,1113
2028,20-24,728,671,1399
2028,25-29,985,929,1914
2028,30-34,1201,1105,2306
2028,35-39,1288,1130,2418
2028,40-44,1103,959,2062
2028,45-49,1232,1115,2347
2028,50-54,1241,1133,2374
2028,55-59,1296,1239,2535
2028,60-64,1598,1374,2972
2028,65-69,1565,1367,2932
2028,70-74,1233,1218,2451
2028,75-79,858,998,1856
2028,80-84,450,656,1106
2028,85-89,350,531,881
2028,90-94,166,282,448
2028,95-99,49,87,136
2028,100+,0,0,0
2029,0-4,702,655,1357
2029,5-9,674,627,1301
2029,10-14,564,510,1074
2029,15-19,573,511,1084
2029,20-24,672,649,1321
2029,25-29,975,870,1845
2029,30-34,1126,1073,2199
2029,35-39,1303,1155,2458
2029,40-44,1106,972,2078
2029,45-49,1169,1066,2235
