year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,28,21,24,22,18,28,15,20,23,24,31,23,21,32,25,39,34,34,51,54,45,39,52,50,49,49,56,51,47,51,46,44,56,48,46,54,60,60,65,57,51,68,61,64,64,60,75,60,60,76,88,79,87,82,93,90,70,81,77,67,68,51,65,52,77,57,62,47,48,39,43,40,24,33,22,36,27,42,22,21,26,17,26,20,16,15,11,13,9,11,6,6,3,1,0,0,2,1,0,0,2,20,11,29,22,28,19,20,21,18,14,14,18,21,31,18,44,31,46,42,52,39,36,55,49,56,32,40,54,50,51,40,37,30,36,41,36,60,39,45,49,49,52,49,49,49,46,50,53,57,48,52,57,62,68,61,55,58,61,54,58,56,59,55,64,56,49,68,56,46,42,42,41,38,29,31,32,33,39,26,36,27,28,34,32,27,30,10,17,12,11,7,8,8,4,3,3,2,1,0,0,2
2020,23,28,21,24,22,18,28,15,20,23,24,31,23,21,32,25,39,34,34,51,54,45,39,52,50,49,49,56,51,47,51,46,44,56,48,46,54,60,60,65,57,51,68,61,64,64,60,75,60,60,76,87,79,86,81,92,89,69,80,76,66,67,50,64,51,76,56,61,46,47,38,42,39,23,32,21,35,26,40,21,20,24,16,24,18,15,14,10,12,8,10,5,5,3,1,0,0,2,1,0,0,21,20,11,29,22,28,19,20,21,18,14,14,18,21,31,18,44,31,46,42,52,39,36,55,49,56,32,40,54,50,51,40,37,30,36,41,36,60,39,45,49,49,52,49,49,49,46,50,53,57,48,52,57,62,68,61,55,58,61,54,58,56,59,55,64,56,49,67,56,46,42,41,40,37,28,30,31,32,38,25,35,26,27,32,30,25,28,9,16,11,10,6,7,7,3,2,2,2,1,0,0
2021,24,23,28,21,24,22,18,28,15,20,23,24,31,23,21,32,25,39,34,34,51,54,45,39,52,50,49,49,56,51,47,51,46,44,56,48,46,54,60,60,65,57,51,68,61,64,64,60,75,60,60,76,86,78,85,80,91,88,68,79,75,65,66,49,63,50,75,55,60,45,46,37,41,38,22,31,20,34,25,38,20,19,22,15,22,16,14,13,9,11,7,9,4,4,2,1,0,0,1,1,0,22,21,20,11,29,22,28,19,20,21,18,14,14,18,21,31,18,44,31,46,42,52,39,36,55,49,56,32,40,54,50,51,40,37,30,36,41,36,60,39,45,49,49,52,49,49,49,46,50,53,57,48,52,57,62,68,61,55,58,61,54,58,56,59,55,64,56,49,66,55,45,41,40,39,36,27,29,30,31,37,24,34,25,26,30,28,23,26,8,14,10,9,5,6,6,2,2,2,1,1,0
2022,24,24,23,28,21,24,22,18,28,15,20,23,24,31,23,21,32,25,39,34,34,51,54,45,39,52,50,49,49,56,51,47,51,46,44,56,48,46,54,60,60,65,57,51,68,61,64,64,60,75,60,60,76,85,77,84,79,90,87,67,78,74,64,65,48,62,49,74,54,59,44,45,36,40,37,21,30,19,32,24,36,19,18,20,14,20,14,13,12,8,10,6,8,3,3,2,1,0,0,1,0,23,22,21,20,11,29,22,28,19,20,21,18,14,14,18,21,31,18,44,31,46,42,52,39,36,55,49,56,32,40,54,50,51,40,37,30,36,41,36,60,39,45,49,49,52,49,49,49,46,50,53,57,48,52,57,62,68,61,55,58,61,54,58,56,59,55,64,56,49,65,54,44,40,39,38,35,26,28,29,30,36,23,33,24,25,28,26,21,24,7,12,9,8,4,5,5,2,2,1,1,0
2023,24,24,24,23,28,21,24,22,18,28,15,20,23,24,31,23,21,32,25,39,34,34,51,54,45,39,52,50,49,49,56,51,47,51,46,44,56,48,46,54,60,60,65,57,51,68,61,64,64,60,75,60,60,76,84,76,83,78,89,86,66,77,73,63,64,47,61,48,73,53,58,43,44,35,39,36,20,29,18,30,23,34,18,17,18,13,18,13,12,11,7,9,5,7,2,2,2,1,0,0,0,23,23,22,21,20,11,29,22,28,19,20,21,18,14,14,18,21,31,18,44,31,46,42,52,39,36,55,49,56,32,40,54,50,51,40,37,30,36,41,36,60,39,45,49,49,52,49,49,49,46,50,53,57,48,52,57,62,68,61,55,58,61,54,58,56,59,55,63,56,49,64,53,43,39,38,37,34,25,27,28,29,35,22,31,23,23,26,24,19,22,6,11,8,7,3,4,4,2,1,1,0
2024,24,24,24,24,23,28,21,24,22,18,28,15,20,23,24,31,23,21,32,25,39,34,34,51,54,45,39,52,50,49,49,56,51,47,51,46,44,56,48,46,54,60,60,65,57,51,68,61,64,64,60,75,60,60,75,83,75,82,77,88,85,65,76,72,62,63,46,60,47,72,52,57,42,43,34,38,35,19,28,17,28,22,32,17,16,16,12,16,12,11,10,6,8,4,6,2,2,2,1,0,0,23,23,23,22,21,20,11,29,22,28,19,20,21,18,14,14,18,21,31,18,44,31,46,42,52,39,36,55,49,56,32,40,54,50,51,40,37,30,36,41,36,60,39,45,49,49,52,49,49,49,46,50,53,57,48,52,57,62,68,61,55,58,61,54,58,56,59,55,62,55,48,63,52,42,38,37,36,33,24,26,27,28,33,21,29,22,21,24,22,17,20,5,10,7,6,2,3,3,1,1,0
2025,24,24,24,24,24,23,28,21,24,22,18,28,15,20,23,24,31,23,21,32,25,39,34,34,51,54,45,39,52,50,49,49,56,51,47,51,46,44,56,48,46,54,60,60,65,57,51,68,61,64,64,60,75,60,60,74,82,74,81,76,87,84,64,75,71,61,62,45,59,46,71,51,56,41,42,33,37,34,18,27,16,26,21,30,16,15,15,11,14,11,10,9,5,7,3,5,2,2,2,1,0,23,23,23,23,22,21,20,11,29,22,28,19,20,21,18,14,14,18,21,31,18,44,31,46,42,52,39,36,55,49,56,32,40,54,50,51,40,37,30,36,41,36,60,39,45,49,49,52,49,49,49,46,50,53,57,48,52,57,62,68,61,55,58,61,54,58,56,59,55,61,54,47,62,51,41,37,36,35,32,23,25,26,27,31,20,27,21,19,22,20,15,18,4,9,6,5,2,2,2,1,0
2026,24,24,24,24,24,24,23,28,21,24,22,18,28,15,20,23,24,31,23,21,32,25,39,34,34,51,54,45,39,52,50,49,49,56,51,47,51,46,44,56,48,46,54,60,60,65,57,51,68,61,64,64,60,75,60,60,73,81,73,80,75,86,83,63,74,70,60,61,44,58,45,69,50,54,40,41,32,36,32,17,26,15,24,20,28,15,14,14,10,12,10,9,8,4,6,2,4,2,2,1,0,23,23,23,23,23,22,21,20,11,29,22,28,19,20,21,18,14,14,18,21,31,18,44,31,46,42,52,39,36,55,49,56,32,40,54,50,51,40,37,30,36,41,36,60,39,45,49,49,52,49,49,49,46,50,53,57,48,52,57,62,68,61,55,58,61,54,58,56,59,55,60,53,46,61,50,40,36,35,34,31,22,24,25,26,29,19,25,19,17,20,18,13,16,3,8,5,4,2,2,1,0
2027,25,24,24,24,24,24,24,23,28,21,24,22,18,28,15,20,23,24,31,23,21,32,25,39,34,34,51,54,45,39,52,50,49,49,56,51,47,51,46,44,56,48,46,54,60,60,65,57,51,68,61,64,64,60,74,60,60,72,80,72,79,74,85,82,62,73,69,59,60,43,57,44,67,49,52,39,40,31,34,30,16,24,14,22,19,26,14,13,13,9,10,9,8,7,3,5,2,3,2,1,0,23,23,23,23,23,23,22,21,20,11,29,22,28,19,20,21,18,14,14,18,21,31,18,44,31,46,42,52,39,36,55,49,56,32,40,54,50,51,40,37,30,36,41,36,60,39,45,49,49,52,49,49,49,46,50,53,57,48,52,57,62,68,61,55,58,61,54,58,56,58,54,59,52,45,60,49,39,35,34,33,30,21,23,24,25,27,18,23,17,15,18,16,11,14,3,7,4,3,2,1,0
2028,24,25,24,24,24,24,24,24,23,28,21,24,22,18,28,15,20,23,24,31,23,21,32,25,39,34,34,51,54,45,39,52,50,49,49,56,51,47,51,46,44,56,48,46,54,60,60,65,57,51,68,61,64,64,60,73,60,60,71,79,71,78,73,84,81,61,72,68,58,59,42,56,43,65,48,50,38,38,30,32,28,15,22,13,20,17,24,13,12,11,8,9,8,7,6,2,4,2,2,1,0,22,23,23,23,23,23,23,22,21,20,11,29,22,28,19,20,21,18,14,14,18,21,31,18,44,31,46,42,52,39,36,55,49,56,32,40,54,50,51,40,37,30,36,41,36,60,39,45,49,49,52,49,49,49,46,50,53,57,48,52,57,62,68,61,55,58,61,54,58,55,57,53,58,51,44,59,48,38,34,33,32,29,20,22,23,24,25,17,21,15,13,16,14,9,12,2,6,3,2,1,0
