year,age_range,male,female,total
2019,0-4,3269,3015,6284
2019,5-9,2746,2518,5264
2019,10-14,2474,2319,4793
2019,15-19,2827,2556,5383
2019,20-24,3305,3151,6456
2019,25-29,3668,3526,7194
2019,30-34,4083,4439,8522
2019,35-39,5393,6067,11460
2019,40-44,5344,5580,10924
2019,45-49,4290,4782,9072
2019,50-54,4442,4655,9097
2019,55-59,4544,4861,9405
2019,60-64,4424,4853,9277
2019,65-69,4003,4413,8416
2019,70-74,2433,2610,5043
2019,75-79,1756,2214,3970
2019,80-84,1268,1749,3017
2019,85-89,636,1003,1639
2019,90-94,240,415,655
2019,95-99,66,114,180
2019,100+,26,22,48
2020,0-4,3074,2786,5860
2020,5-9,2955,2805,5760
2020,10-14,2468,2222,4690
2020,15-19,2687,2478,5165
2020,20-24,3211,3057,6268
2020,25-29,3613,3394,7007
2020,30-34,3925,4188,8113
2020,35-39,5244,5884,11128
2020,40-44,5490,5844,11334
2020,45-49,4301,4692,8993
2020,50-54,4361,4789,9150
2020,55-59,4496,4791,9287
2020,60-64,4405,4768,9173
2020,65-69,4143,4575,8718
2020,70-74,2713,2977,5690
2020,75-79,1684,2121,3805
2020,80-84,1301,1834,3135
2020,85-89,680,1034,1714
2020,90-94,248,439,687
2020,95-99,68,126,194
2020,100+,0,0,0
2021,0-4,2829,2570,5399
2021,5-9,3152,2984,6136
2021,10-14,2472,2228,4700
2021,15-19,2622,2416,5038
2021,20-24,3079,2920,5999
2021,25-29,3560,3341,6901
2021,30-34,3897,4005,7902
2021,35-39,4860,5528,10388
2021,40-44,5547,5992,11539
2021,45-49,4522,4822,9344
2021,50-54,4291,4799,9090
2021,55-59,4464,4802,9266
2021,60-64,4337,4676,9013
2021,65-69,4173,4639,8812
2021,70-74,3055,3420,6475
2021,75-79,1683,2048,3731
2021,80-84,1297,1854,3151
2021,85-89,718,1097,1815
2021,90-94,268,461,729
2021,95-99,68,135,203
2021,100+,0,0,0
2022,0-4,2565,2333,4898
2022,5-9,3286,3043,6329
2022,10-14,2521,2382,4903
2022,15-19,2573,2330,4903
2022,20-24,2973,2748,5721
2022,25-29,3507,3342,6849
2022,30-34,3867,3815,7682
2022,35-39,4491,5167,9658
2022,40-44,5558,6102,11660
2022,45-49,4739,5018,9757
2022,50-54,4260,4760,9020
2022,55-59,4405,4718,9123
2022,60-64,4357,4737,9094
2022,65-69,4094,4654,8748
2022,70-74,3356,3737,7093
2022,75-79,1705,2112,3817
2022,80-84,1330,1851,3181
2022,85-89,756,1150,1906
2022,90-94,275,502,777
2022,95-99,69,137,206
2022,100+,0,0,0
2023,0-4,2376,2217,4593
2023,5-9,3358,3084,6442
2023,10-14,2578,2384,4962
2023,15-19,2548,2308,4856
2023,20-24,2880,2709,5589
2023,25-29,3424,3206,6630
2023,30-34,3704,3652,7356
2023,35-39,4267,4801,9068
2023,40-44,5520,6152,11672
2023,45-49,4973,5266,10239
2023,50-54,4199,4718,8917
2023,55-59,4340,4601,8941
2023,60-64,4349,4791,9140
2023,65-69,4079,4673,8752
2023,70-74,3543,4006,7549
2023,75-79,1828,2202,4030
2023,80-84,1326,1843,3169
2023,85-89,785,1215,2000
2023,90-94,296,531,827
2023,95-99,81,148,229
2023,100+,0,0,0
2024,0-4,2250,2089,4339
2024,5-9,3269,3015,6284
2024,10-14,2746,2518,5264
2024,15-19,2474,2319,4793
2024,20-24,2827,2556,5383
2024,25-29,3304,3151,6455
2024,30-34,3648,3526,7174
2024,35-39,4054,4424,8478
2024,40-44,5326,6042,11368
2024,45-49,5242,5545,10787
2024,50-54,4173,4732,8905
2024,55-59,4279,4587,8866
2024,60-64,4320,4761,9081
2024,65-69,4119,4695,8814
2024,70-74,3583,4167,7750
2024,75-79,2044,2366,4410
2024,80-84,1317,1848,3165
2024,85-89,809,1277,2086
2024,90-94,319,572,891
2024,95-99,83,153,236
2024,100+,0,0,0
2025,0-4,2174,2019,4193
2025,5-9,3074,2786,5860
2025,10-14,2955,2805,5760
2025,15-19,2468,2222,4690
2025,20-24,2687,2478,5165
2025,25-29,3211,3057,6268
2025,30-34,3594,3394,6988
2025,35-39,3898,4176,8074
2025,40-44,5181,5859,11040
2025,45-49,5385,5807,11192
2025,50-54,4185,4644,8829
2025,55-59,4202,4720,8922
2025,60-64,4279,4693,8972
2025,65-69,4107,4619,8726
2025,70-74,3712,4325,8037
2025,75-79,2280,2705,4985
2025,80-84,1266,1775,3041
2025,85-89,834,1342,2176
2025,90-94,343,594,937
2025,95-99,86,165,251
2025,100+,0,0,0
2026,0-4,2107,1958,4065
2026,5-9,2829,2570,5399
2026,10-14,3152,2984,6136
2026,15-19,2472,2228,4700
2026,20-24,2622,2416,5038
2026,25-29,3079,2920,5999
2026,30-34,3542,3341,6883
2026,35-39,3870,3995,7865
2026,40-44,4801,5503,10304
2026,45-49,5442,5954,11396
2026,50-54,4401,4773,9174
