year,age_range,male,female,total
2019,0-4,79079,74046,153125
2019,5-9,87615,81702,169317
2019,10-14,85469,78676,164145
2019,15-19,108348,98824,207172
2019,20-24,131181,122355,253536
2019,25-29,144583,133323,277906
2019,30-34,139302,135668,274970
2019,35-39,167687,172821,340508
2019,40-44,169819,178374,348193
2019,45-49,152109,162276,314385
2019,50-54,149580,167986,317566
2019,55-59,150835,172974,323809
2019,60-64,137791,161312,299103
2019,65-69,112575,131358,243933
2019,70-74,60762,70825,131587
2019,75-79,40083,50301,90384
2019,80-84,22150,32441,54591
2019,85-89,13696,17099,30795
2019,90-94,7170,7700,14870
2019,95-99,1914,2066,3980
2019,100+,361,324,685
2020,0-4,76916,72076,148992
2020,5-9,90028,84160,174188
2020,10-14,83125,76095,159220
2020,15-19,99796,91448,191244
2020,20-24,128972,119720,248692
2020,25-29,142593,131756,274349
2020,30-34,139585,133874,273459
2020,35-39,162121,166139,328260
2020,40-44,173499,181724,355223
2020,45-49,150954,160926,311880
2020,50-54,149132,166413,315545
2020,55-59,150643,173353,323996
2020,60-64,138553,162849,301402
2020,65-69,119320,140480,259800
2020,70-74,68883,81142,150025
2020,75-79,39899,49752,89651
2020,80-84,23671,34720,58391
2020,85-89,13262,18251,31513
2020,90-94,7479,8140,15619
2020,95-99,2016,2149,4165
2020,100+,0,0,0
2021,0-4,74712,69963,144675
2021,5-9,89914,83981,173895
2021,10-14,82623,76104,158727
2021,15-19,94212,86116,180328
2021,20-24,124175,114863,239038
2021,25-29,141541,131608,273149
2021,30-34,141702,133636,275338
2021,35-39,152942,155683,308625
2021,40-44,173367,181779,355146
2021,45-49,154736,164603,319339
2021,50-54,149364,164686,314050
2021,55-59,149358,172864,322222
2021,60-64,138913,163725,302638
2021,65-69,122528,145766,268294
2021,70-74,80021,94904,174925
2021,75-79,39856,49756,89612
2021,80-84,25527,36962,62489
2021,85-89,13025,19323,32348
2021,90-94,7453,8525,15978
2021,95-99,2148,2338,4486
2021,100+,0,0,0
2022,0-4,72849,68117,140966
2022,5-9,85978,80220,166198
2022,10-14,85550,79229,164779
2022,15-19,90364,82589,172953
2022,20-24,117193,108387,225580
2022,25-29,140504,130675,271179
2022,30-34,143768,134050,277818
2022,35-39,145057,146046,291103
2022,40-44,173335,181447,354782
2022,45-49,158353,168360,326713
2022,50-54,148934,163505,312439
2022,55-59,147064,170251,317315
2022,60-64,141582,166977,308559
2022,65-69,123571,148208,271779
2022,70-74,88650,106571,195221
2022,75-79,42330,52646,94976
2022,80-84,26936,38848,65784
2022,85-89,13117,20600,33717
2022,90-94,7416,8930,16346
2022,95-99,2226,2537,4763
2022,100+,0,0,0
2023,0-4,71337,66610,137947
2023,5-9,82953,77616,160569
2023,10-14,86719,80575,167294
2023,15-19,87558,80155,167713
2023,20-24,113031,103926,216957
2023,25-29,135231,126223,261454
2023,30-34,143968,133244,277212
2023,35-39,141393,140319,281712
2023,40-44,170568,178129,348697
2023,45-49,162099,172524,334623
2023,50-54,148428,161892,310320
2023,55-59,145004,167070,312074
2023,60-64,143534,169748,313282
2023,65-69,125479,151748,277227
2023,70-74,95947,116740,212687
2023,75-79,45630,57029,102659
2023,80-84,28532,40581,69113
2023,85-89,13464,22017,35481
2023,90-94,7181,9247,16428
2023,95-99,2349,2732,5081
2023,100+,0,0,0
2024,0-4,70853,65891,136744
2024,5-9,79022,73999,153021
2024,10-14,87564,81667,169231
2024,15-19,85344,78620,163964
2024,20-24,108082,98721,206803
2024,25-29,130777,122190,252967
2024,30-34,143946,133058,277004
2024,35-39,138286,135257,273543
2024,40-44,165613,172060,337673
2024,45-49,166558,177199,343757
2024,50-54,147957,160648,308605
2024,55-59,144070,165566,309636
2024,60-64,143392,169404,312796
2024,65-69,128264,156101,284365
2024,70-74,100781,124152,224933
2024,75-79,50996,64226,115222
2024,80-84,30087,42026,72113
2024,85-89,14156,23628,37784
2024,90-94,6798,9739,16537
2024,95-99,2481,2848,5329
2024,100+,0,0,0
2025,0-4,68428,63645,132073
2025,5-9,76862,72032,148894
2025,10-14,89976,84124,174100
2025,15-19,83011,76043,159054
2025,20-24,99559,91354,190913
2025,25-29,128589,119560,248149
2025,30-34,141983,131497,273480
2025,35-39,138591,133475,272066
2025,40-44,160134,165415,325549
2025,45-49,170176,180539,350715
2025,50-54,146872,159338,306210
2025,55-59,143718,164063,307781
2025,60-64,143323,169851,313174
2025,65-69,129146,157720,286866
2025,70-74,106954,132909,239863
2025,75-79,57913,73703,131616
2025,80-84,29993,41645,71638
2025,85-89,15235,25442,40677
2025,90-94,6645,10512,17157
2025,95-99,2607,3046,5653
2025,100+,0,0,0
2026,0-4,66173,61568,127741
2026,5-9,74661,69923,144584
2026,10-14,89864,83947,173811
2026,15-19,82516,76055,158571
2026,20-24,93995,86030,180025
2026,25-29,123818,114711,238529
2026,30-34,140954,131353,272307
2026,35-39,140710,133243,273953
2026,40-44,151085,155013,306098
2026,45-49,170072,180608,350680
2026,50-54,150598,163008,313606
2026,55-59,144002,162401,306403
2026,60-64,142201,169435,311636
2026,65-69,129646,158686,288332
2026,70-74,110022,138081,248103
2026,75-79,67390,86331,153721
2026,80-84,30046,41760,71806
2026,85-89,16507,27198,43705
2026,90-94,6573,11231,17804
2026,95-99,2604,3239,5843
2026,100+,0,0,0
2027,0-4,64068,59619,123687
2027,5-9,72802,68081,140883
2027,10-14,85935,80190,166125
2027,15-19,85445,79181,164626
2027,20-24,90161,82507,172668
2027,25-29,116868,108247,225115
2027,30-34,139938,130427,270365
2027,35-39,142777,133658,276435
2027,40-44,143317,145425,288742
2027,45-49,170058,180290,350348
2027,50-54,154146,166748,320894
2027,55-59,143631,161268,304899
2027,60-64,140110,166933,307043
2027,65-69,132263,161930,294193
2027,70-74,111090,140526,251616
2027,75-79,74756,97077,171833
2027,80-84,32083,44402,76485
2027,85-89,17474,28680,46154
2027,90-94,6681,12076,18757
2027,95-99,2596,3442,6038
2027,100+,0,0,0
2028,0-4,62051,57763,119814
2028,5-9,71295,66576,137871
2028,10-14,82916,77589,160505
2028,15-19,86615,80527,167142
2028,20-24,87370,80080,167450
2028,25-29,112728,103794,216522
2028,30-34,134700,125986,260686
2028,35-39,142992,132861,275853
2028,40-44,139727,139731,279458
2028,45-49,167357,177002,344359
2028,50-54,157818,170891,328709
2028,55-59,143189,159705,302894
2028,60-64,138243,163875,302118
2028,65-69,134213,164713,298926
2028,70-74,112947,144012,256959
2028,75-79,80966,106428,187394
2028,80-84,34777,48331,83108
2028,85-89,18560,30034,48594
2028,90-94,6907,12979,19886
2028,95-99,2517,3602,6119
2028,100+,0,0,0
2029,0-4,60101,55968,116069
2029,5-9,70816,65860,136676
2029,10-14,78990,73973,152963
2029,15-19,87464,81619,169083
2029,20-24,85166,78549,163715
2029,25-29,107800,98599,206399
2029,30-34,130274,121963,252237
2029,35-39,142988,132678,275666
2029,40-44,136683,134698,271381
2029,45-49,162513,170981,333494
2029,50-54,162181,175538,337719
2029,55-59,142776,158507,301283
2029,60-64,137438,162452,299890
2029,65-69,134200,164464,298664
2029,70-74,115597,148268,263865
2029,75-79,85133,113295,198428
2029,80-84,39094,54699,93793
2029,85-89,19620,31194,50814
2029,90-94,7298,14010,21308
2029,95-99,2387,3831,6218
2029,100+,0,0,0
2030,0-4,58143,54176,112319
2030,5-9,68394,63615,132009
2030,10-14,76829,72006,148835
2030,15-19,89872,84074,173946
2030,20-24,82836,75975,158811
2030,25-29,99299,91243,190542
2030,30-34,128095,119338,247433
2030,35-39,141038,131123,272161
2030,40-44,136995,132926,269921
2030,45-49,157129,164373,321502
2030,50-54,165688,178840,344528
2030,55-59,141732,157218,298950
2030,60-64,137111,160979,298090
2030,65-69,134128,164893,299021
