year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,42,36,49,37,42,32,32,36,40,38,32,45,29,32,32,42,40,42,51,49,49,38,42,71,59,42,72,72,62,66,60,55,67,55,67,62,71,66,63,74,74,63,59,46,46,54,44,70,76,66,48,72,63,71,76,57,72,65,70,52,40,58,43,51,52,38,34,23,30,23,29,16,10,15,12,16,11,16,12,13,9,12,8,7,6,8,2,6,6,4,4,2,1,2,0,0,0,0,0,0,0,32,39,37,41,35,34,34,28,29,29,26,36,32,37,34,34,38,35,42,49,46,57,66,61,49,53,60,64,57,63,50,47,45,50,62,69,67,61,65,63,63,67,54,62,60,46,68,46,48,67,57,63,56,63,76,61,51,55,51,67,63,51,58,55,44,39,52,37,35,32,24,19,19,20,12,18,14,17,18,23,14,21,16,8,8,11,9,7,7,5,4,2,3,0,1,1,1,2,1,0,0
2020,32,42,36,49,37,42,32,32,36,40,38,32,45,29,32,32,42,40,42,51,49,49,38,42,71,59,42,72,72,62,66,60,55,67,55,67,62,71,66,63,74,74,63,59,46,46,54,44,70,76,66,48,72,63,71,75,57,71,64,69,51,40,57,42,50,51,37,33,23,29,22,28,16,10,15,12,15,11,15,11,12,8,11,7,6,5,7,2,5,5,3,3,2,1,2,0,0,0,0,0,0,30,32,39,37,41,35,34,34,28,29,29,26,36,32,37,34,34,38,35,42,49,46,57,66,61,49,53,60,64,57,63,50,47,45,50,62,69,67,61,65,63,63,67,54,62,60,46,68,46,48,67,57,63,56,63,76,61,51,55,51,67,63,51,58,55,44,39,52,37,35,32,24,19,19,20,12,18,14,17,17,22,13,20,15,8,8,10,8,6,6,4,4,2,3,0,1,1,1,1,1,0
2021,34,32,42,36,49,37,42,32,32,36,40,38,32,45,29,32,32,42,40,42,51,49,49,38,42,71,59,42,72,72,62,66,60,55,67,55,67,62,71,66,63,74,74,63,59,46,46,54,44,70,76,66,48,72,63,70,74,57,70,63,68,50,40,56,41,49,50,36,32,23,28,21,27,16,10,14,12,14,10,14,10,11,7,10,6,5,5,6,2,4,4,3,3,2,1,2,0,0,0,0,0,31,30,32,39,37,41,35,34,34,28,29,29,26,36,32,37,34,34,38,35,42,49,46,57,66,61,49,53,60,64,57,63,50,47,45,50,62,69,67,61,65,63,63,67,54,62,60,46,68,46,48,67,57,63,56,63,76,61,51,55,51,67,63,51,58,55,44,39,52,37,35,32,24,19,19,20,12,18,14,16,16,21,12,19,14,8,7,9,7,5,5,4,3,2,3,0,1,1,1,1,0
2022,36,34,32,42,36,49,37,42,32,32,36,40,38,32,45,29,32,32,42,40,42,51,49,49,38,42,71,59,42,72,72,62,66,60,55,67,55,67,62,71,66,63,74,74,63,59,46,46,54,44,70,76,66,48,71,63,69,73,56,69,62,67,49,40,55,40,48,49,35,31,22,27,20,26,15,10,13,11,13,9,13,9,10,6,9,5,5,4,5,2,3,3,3,3,2,1,2,0,0,0,0,34,31,30,32,39,37,41,35,34,34,28,29,29,26,36,32,37,34,34,38,35,42,49,46,57,66,61,49,53,60,64,57,63,50,47,45,50,62,69,67,61,65,63,63,67,54,62,60,46,68,46,48,67,57,63,56,63,76,61,51,55,51,67,63,51,58,55,44,39,51,37,35,32,24,19,19,20,12,18,14,15,15,20,11,18,13,7,6,8,6,4,4,3,3,2,2,0,1,1,1,0
2023,37,36,34,32,42,36,49,37,42,32,32,36,40,38,32,45,29,32,32,42,40,42,51,49,49,38,42,71,59,42,72,72,62,66,60,55,67,55,67,62,71,66,63,74,74,63,59,46,46,54,44,70,76,66,48,70,63,68,72,55,68,61,66,48,39,54,39,47,48,34,30,21,26,19,25,14,10,12,10,12,8,12,8,9,6,8,5,4,4,4,2,3,3,3,2,2,1,2,0,0,0,35,34,31,30,32,39,37,41,35,34,34,28,29,29,26,36,32,37,34,34,38,35,42,49,46,57,66,61,49,53,60,64,57,63,50,47,45,50,62,69,67,61,65,63,63,67,54,62,60,46,68,46,48,67,57,63,56,63,76,61,51,55,51,67,63,51,58,55,44,39,50,37,35,32,24,19,19,20,12,17,14,14,14,19,10,17,12,6,5,7,5,4,3,3,3,2,2,0,1,1,0
2024,37,37,36,34,32,42,36,49,37,42,32,32,36,40,38,32,45,29,32,32,42,40,42,51,49,49,38,42,71,59,42,72,72,62,66,60,55,67,55,67,62,71,66,63,74,74,63,59,46,46,54,44,70,76,66,48,69,62,67,71,54,67,60,65,47,38,53,38,46,47,33,29,20,25,18,24,13,10,11,9,11,8,11,7,8,5,7,4,4,4,3,2,3,3,2,2,2,1,1,0,0,34,35,34,31,30,32,39,37,41,35,34,34,28,29,29,26,36,32,37,34,34,38,35,42,49,46,57,66,61,49,53,60,64,57,63,50,47,45,50,62,69,67,61,65,63,63,67,54,62,60,46,68,46,48,67,57,63,56,63,76,61,51,55,51,67,63,51,58,55,44,39,49,36,34,31,24,19,19,19,12,16,13,13,13,18,9,16,11,5,5,6,4,3,3,3,2,2,2,0,1,0
2025,37,37,37,36,34,32,42,36,49,37,42,32,32,36,40,38,32,45,29,32,32,42,40,42,51,49,49,38,42,71,59,42,72,72,62,66,60,55,67,55,67,62,71,66,63,74,74,63,59,46,46,54,44,70,75,66,48,68,61,66,70,53,66,59,64,46,37,52,37,45,46,32,28,19,24,17,23,12,10,10,9,10,7,10,6,7,5,6,4,4,3,3,2,3,2,2,2,2,1,1,0,34,34,35,34,31,30,32,39,37,41,35,34,34,28,29,29,26,36,32,37,34,34,38,35,42,49,46,57,66,61,49,53,60,64,57,63,50,47,45,50,62,69,67,61,65,63,63,67,54,62,60,46,68,46,48,67,57,63,56,63,76,61,51,55,51,67,63,51,58,55,44,39,48,35,33,30,24,19,19,18,12,15,12,12,12,17,8,15,10,5,4,5,3,3,3,2,2,2,2,0,0
2026,36,37,37,37,36,34,32,42,36,49,37,42,32,32,36,40,38,32,45,29,32,32,42,40,42,51,49,49,38,42,71,59,42,72,72,62,66,60,55,67,55,67,62,71,66,63,74,74,63,59,46,46,54,44,70,74,66,48,67,60,65,69,52,65,58,63,45,36,51,36,44,45,31,27,18,23,16,22,11,10,9,8,9,7,9,6,6,5,5,4,3,3,3,2,2,2,2,2,2,1,0,33,34,34,35,34,31,30,32,39,37,41,35,34,34,28,29,29,26,36,32,37,34,34,38,35,42,49,46,57,66,61,49,53,60,64,57,63,50,47,45,50,62,69,67,61,65,63,63,67,54,62,60,46,68,46,48,67,57,63,56,63,76,61,51,55,51,67,63,51,57,54,44,39,47,34,32,29,23,19,18,17,12,14,11,11,11,16,7,14,9,4,4,4,3,3,2,2,2,2,1,0
2027,36,36,37,37,37,36,34,32,42,36,49,37,42,32,32,36,40,38,32,45,29,32,32,42,40,42,51,49,49,38,42,71,59,42,72,72,62,66,60,55,67,55,67,62,71,66,63,74,74,63,59,46,46,54,44,70,73,65,48,66,59,64,68,51,64,57,62,44,35,50,35,43,44,30,26,17,22,15,21,10,9,8,7,8,6,8,5,5,4,4,3,3,3,3,2,2,2,2,2,1,0,33,33,34,34,35,34,31,30,32,39,37,41,35,34,34,28,29,29,26,36,32,37,34,34,38,35,42,49,46,57,66,61,49,53,60,64,57,63,50,47,45,50,62,69,67,61,65,63,63,67,54,62,60,46,68,46,48,67,57,63,56,63,76,61,51,55,51,67,63,51,56,53,43,38,46,33,31,28,22,18,17,16,12,13,10,10,10,15,6,13,8,4,3,3,3,2,2,2,2,1,0
2028,35,36,36,37,37,37,36,34,32,42,36,49,37,42,32,32,36,40,38,32,45,29,32,32,42,40,42,51,49,49,38,42,71,59,42,72,72,62,66,60,55,67,55,67,62,71,66,63,74,74,63,59,46,46,54,44,69,72,64,48,65,58,63,67,50,63,56,61,43,34,49,34,42,43,29,25,16,21,14,20,9,8,7,7,7,6,7,5,4,4,3,3,3,3,2,2,2,2,2,1,0,33,33,33,34,34,35,34,31,30,32,39,37,41,35,34,34,28,29,29,26,36,32,37,34,34,38,35,42,49,46,57,66,61,49,53,60,64,57,63,50,47,45,50,62,69,67,61,65,63,63,67,54,62,60,46,68,46,48,67,57,63,56,63,76,61,51,55,51,66,62,50,55,52,42,37,45,32,30,27,21,17,16,15,11,12,9,9,9,14,5,12,7,3,3,3,2,2,2,2,1,0
