year,age_range,male,female,total
2019,0-4,280,235,515
2019,5-9,235,214,449
2019,10-14,332,324,656
2019,15-19,560,475,1035
2019,20-24,690,558,1248
2019,25-29,609,547,1156
2019,30-34,642,558,1200
2019,35-39,870,745,1615
2019,40-44,1122,879,2001
2019,45-49,1136,804,1940
2019,50-54,1327,712,2039
2019,55-59,1281,737,2018
2019,60-64,1068,732,1800
2019,65-69,696,637,1333
2019,70-74,458,567,1025
2019,75-79,448,573,1021
2019,80-84,362,598,960
2019,85-89,203,379,582
2019,90-94,44,139,183
2019,95-99,6,35,41
2019,100+,0,3,3
2020,0-4,294,250,544
2020,5-9,243,212,455
2020,10-14,305,289,594
2020,15-19,477,435,912
2020,20-24,713,559,1272
2020,25-29,613,567,1180
2020,30-34,640,533,1173
2020,35-39,821,716,1537
2020,40-44,1049,859,1908
2020,45-49,1124,806,1930
2020,50-54,1302,734,2036
2020,55-59,1316,741,2057
2020,60-64,1102,701,1803
2020,65-69,757,707,1464
2020,70-74,474,560,1034
2020,75-79,400,525,925
2020,80-84,388,581,969
2020,85-89,202,404,606
2020,90-94,60,162,222
2020,95-99,8,36,44
2020,100+,0,0,0
2021,0-4,301,258,559
2021,5-9,263,210,473
2021,10-14,264,278,542
2021,15-19,430,403,833
2021,20-24,698,548,1246
2021,25-29,639,562,1201
2021,30-34,634,521,1155
2021,35-39,765,683,1448
2021,40-44,984,845,1829
2021,45-49,1113,816,1929
2021,50-54,1279,762,2041
2021,55-59,1328,725,2053
2021,60-64,1091,693,1784
2021,65-69,822,717,1539
2021,70-74,553,589,1142
2021,75-79,371,489,860
2021,80-84,382,585,967
2021,85-89,203,399,602
2021,90-94,74,177,251
2021,95-99,12,42,54
2021,100+,0,0,0
2022,0-4,309,260,569
2022,5-9,260,225,485
2022,10-14,264,259,523
2022,15-19,388,372,760
2022,20-24,641,528,1169
2022,25-29,688,561,1249
2022,30-34,611,540,1151
2022,35-39,712,645,1357
2022,40-44,950,804,1754
2022,45-49,1101,821,1922
2022,50-54,1229,778,2007
2022,55-59,1327,733,2060
2022,60-64,1165,718,1883
2022,65-69,828,702,1530
2022,70-74,601,597,1198
2022,75-79,366,477,843
2022,80-84,362,554,916
2022,85-89,209,419,628
2022,90-94,89,183,272
2022,95-99,14,49,63
2022,100+,0,0,0
2023,0-4,306,276,582
2023,5-9,286,237,523
2023,10-14,240,233,473
2023,15-19,361,347,708
2023,20-24,608,496,1104
2023,25-29,675,571,1246
2023,30-34,617,546,1163
2023,35-39,669,575,1244
2023,40-44,912,783,1695
2023,45-49,1097,857,1954
2023,50-54,1177,788,1965
2023,55-59,1302,721,2023
2023,60-64,1211,729,1940
2023,65-69,896,694,1590
2023,70-74,626,600,1226
2023,75-79,343,499,842
2023,80-84,360,515,875
2023,85-89,221,429,650
2023,90-94,93,198,291
2023,95-99,16,49,65
2023,100+,0,0,0
2024,0-4,321,297,618
2024,5-9,280,235,515
2024,10-14,235,214,449
2024,15-19,332,324,656
2024,20-24,560,475,1035
2024,25-29,690,558,1248
2024,30-34,609,547,1156
2024,35-39,642,558,1200
2024,40-44,863,745,1608
2024,45-49,1097,879,1976
2024,50-54,1107,804,1911
2024,55-59,1277,709,1986
2024,60-64,1218,714,1932
2024,65-69,994,706,1700
2024,70-74,624,603,1227
2024,75-79,384,512,896
2024,80-84,334,476,810
2024,85-89,232,433,665
2024,90-94,102,215,317
2024,95-99,17,53,70
2024,100+,0,0,0
2025,0-4,320,296,616
2025,5-9,294,250,544
2025,10-14,243,212,455
2025,15-19,305,289,594
2025,20-24,477,435,912
2025,25-29,713,559,1272
2025,30-34,613,567,1180
2025,35-39,640,533,1173
2025,40-44,815,716,1531
2025,45-49,1025,859,1884
2025,50-54,1097,806,1903
2025,55-59,1253,733,1986
2025,60-64,1251,719,1970
2025,65-69,1025,676,1701
2025,70-74,679,669,1348
2025,75-79,398,506,904
2025,80-84,300,438,738
2025,85-89,251,422,673
2025,90-94,101,232,333
2025,95-99,23,62,85
2025,100+,0,0,0
2026,0-4,319,294,613
2026,5-9,301,258,559
2026,10-14,263,210,473
2026,15-19,264,278,542
2026,20-24,430,403,833
2026,25-29,698,548,1246
2026,30-34,639,562,1201
2026,35-39,634,521,1155
2026,40-44,760,683,1443
2026,45-49,960,845,1805
2026,50-54,1088,816,1904
2026,55-59,1231,760,1991
2026,60-64,1263,706,1969
2026,65-69,1016,668,1684
2026,70-74,739,680,1419
2026,75-79,466,533,999
2026,80-84,278,408,686
2026,85-89,245,426,671
2026,90-94,102,230,332
2026,95-99,28,70,98
2026,100+,0,0,0
2027,0-4,317,293,610
2027,5-9,309,260,569
2027,10-14,260,225,485
2027,15-19,264,259,523
2027,20-24,388,372,760
2027,25-29,641,528,1169
2027,30-34,688,561,1249
2027,35-39,611,540,1151
2027,40-44,710,645,1355
2027,45-49,925,804,1729
2027,50-54,1076,821,1897
2027,55-59,1184,777,1961
2027,60-64,1266,714,1980
2027,65-69,1085,693,1778
2027,70-74,744,665,1409
2027,75-79,508,540,1048
2027,80-84,274,399,673
2027,85-89,233,405,638
2027,90-94,108,243,351
2027,95-99,33,71,104
2027,100+,0,0,0
2028,0-4,314,291,605
2028,5-9,306,276,582
2028,10-14,286,237,523
2028,15-19,240,233,473
2028,20-24,361,347,708
2028,25-29,608,496,1104
2028,30-34,675,571,1246
2028,35-39,617,546,1163
2028,40-44,668,575,1243
2028,45-49,889,783,1672
2028,50-54,1072,857,1929
2028,55-59,1135,786,1921
2028,60-64,1244,704,1948
2028,65-69,1131,704,1835
2028,70-74,807,659,1466
2028,75-79,527,545,1072
2028,80-84,259,420,679
2028,85-89,233,377,610
2028,90-94,114,250,364
2028,95-99,34,77,111
2028,100+,0,0,0
2029,0-4,310,288,598
2029,5-9,321,297,618
2029,10-14,280,235,515
2029,15-19,235,214,449
2029,20-24,332,324,656
2029,25-29,560,475,1035
2029,30-34,690,558,1248
2029,35-39,609,547,1156
2029,40-44,642,558,1200
2029,45-49,842,745,1587
2029,50-54,1071,879,1950
2029,55-59,1068,799,1867
2029,60-64,1221,695,1916
2029,65-69,1140,689,1829
2029,70-74,896,673,1569
2029,75-79,526,550,1076
2029,80-84,293,432,725
2029,85-89,217,351,568
2029,90-94,119,255,374
2029,95-99,37,85,122
2029,100+,0,0,0
2030,0-4,306,285,591
2030,5-9,320,296,616
2030,10-14,294,250,544
2030,15-19,243,212,455
2030,20-24,305,289,594
2030,25-29,477,435,912
2030,30-34,713,559,1272
2030,35-39,613,567,1180
2030,40-44,640,533,1173
2030,45-49,797,716,1513
2030,50-54,999,859,1858
2030,55-59,1059,802,1861
2030,60-64,1198,716,1914
2030,65-69,1171,694,1865
2030,70-74,924,645,1569
2030,75-79,572,610,1182
2030,80-84,303,426,729
2030,85-89,194,321,515
2030,90-94,129,249,378
2030,95-99,36,93,129
2030,100+,0,0,0
2031,0-4,301,281,582
