year,age_range,male,female,total
2019,0-4,492,424,916
2019,5-9,557,515,1072
2019,10-14,689,619,1308
2019,15-19,904,765,1669
2019,20-24,951,876,1827
2019,25-29,904,855,1759
2019,30-34,917,839,1756
2019,35-39,1156,1085,2241
2019,40-44,1232,1096,2328
2019,45-49,1117,928,2045
2019,50-54,1227,835,2062
2019,55-59,1120,893,2013
2019,60-64,1068,880,1948
2019,65-69,849,805,1654
2019,70-74,611,625,1236
2019,75-79,512,640,1152
2019,80-84,326,507,833
2019,85-89,186,340,526
2019,90-94,52,137,189
2019,95-99,11,30,41
2019,100+,0,7,7
2020,0-4,488,420,908
2020,5-9,551,519,1070
2020,10-14,665,589,1254
2020,15-19,843,694,1537
2020,20-24,946,890,1836
2020,25-29,933,879,1812
2020,30-34,896,795,1691
2020,35-39,1108,1033,2141
2020,40-44,1232,1148,2380
2020,45-49,1121,938,2059
2020,50-54,1199,865,2064
2020,55-59,1157,882,2039
2020,60-64,1018,864,1882
2020,65-69,940,858,1798
2020,70-74,637,628,1265
2020,75-79,477,593,1070
2020,80-84,360,540,900
2020,85-89,188,354,542
2020,90-94,60,145,205
2020,95-99,10,29,39
2020,100+,0,0,0
2021,0-4,477,432,909
2021,5-9,563,502,1065
2021,10-14,621,562,1183
2021,15-19,797,680,1477
2021,20-24,961,850,1811
2021,25-29,931,924,1855
2021,30-34,883,765,1648
2021,35-39,1064,963,2027
2021,40-44,1230,1172,2402
2021,45-49,1114,985,2099
2021,50-54,1214,859,2073
2021,55-59,1153,875,2028
2021,60-64,1016,874,1890
2021,65-69,939,828,1767
2021,70-74,687,685,1372
2021,75-79,478,577,1055
2021,80-84,375,545,920
2021,85-89,191,352,543
2021,90-94,69,172,241
2021,95-99,11,31,42
2021,100+,0,0,0
2022,0-4,513,449,962
2022,5-9,514,466,980
2022,10-14,607,575,1182
2022,15-19,754,649,1403
2022,20-24,939,819,1758
2022,25-29,951,908,1859
2022,30-34,900,801,1701
2022,35-39,990,894,1884
2022,40-44,1229,1183,2412
2022,45-49,1130,1016,2146
2022,50-54,1148,862,2010
2022,55-59,1185,854,2039
2022,60-64,1035,903,1938
2022,65-69,959,809,1768
2022,70-74,724,730,1454
2022,75-79,479,551,1030
2022,80-84,381,549,930
2022,85-89,191,367,558
2022,90-94,77,175,252
2022,95-99,18,42,60
2022,100+,0,0,0
2023,0-4,524,474,998
2023,5-9,498,445,943
2023,10-14,587,559,1146
2023,15-19,715,629,1344
2023,20-24,937,801,1738
2023,25-29,962,888,1850
2023,30-34,879,811,1690
2023,35-39,972,869,1841
2023,40-44,1176,1132,2308
2023,45-49,1183,1060,2243
2023,50-54,1100,905,2005
2023,55-59,1181,829,2010
2023,60-64,1054,890,1944
2023,65-69,977,828,1805
2023,70-74,750,755,1505
2023,75-79,476,546,1022
2023,80-84,388,535,923
2023,85-89,207,371,578
2023,90-94,82,191,273
2023,95-99,20,47,67
2023,100+,0,0,0
2024,0-4,548,513,1061
2024,5-9,492,424,916
2024,10-14,557,515,1072
2024,15-19,689,619,1308
2024,20-24,904,765,1669
2024,25-29,951,876,1827
2024,30-34,904,855,1759
2024,35-39,917,839,1756
2024,40-44,1139,1085,2224
2024,45-49,1207,1096,2303
2024,50-54,1090,927,2017
2024,55-59,1180,824,2004
2024,60-64,1068,868,1936
2024,65-69,995,853,1848
2024,70-74,759,759,1518
2024,75-79,512,565,1077
2024,80-84,382,532,914
2024,85-89,204,368,572
2024,90-94,95,193,288
2024,95-99,18,53,71
2024,100+,0,0,0
2025,0-4,558,523,1081
2025,5-9,488,420,908
2025,10-14,551,519,1070
2025,15-19,665,589,1254
2025,20-24,843,694,1537
2025,25-29,946,890,1836
2025,30-34,933,879,1812
2025,35-39,896,795,1691
2025,40-44,1093,1033,2126
2025,45-49,1207,1148,2355
2025,50-54,1094,938,2032
2025,55-59,1153,854,2007
2025,60-64,1106,857,1963
2025,65-69,950,839,1789
2025,70-74,842,810,1652
2025,75-79,533,567,1100
2025,80-84,357,496,853
2025,85-89,231,395,626
2025,90-94,94,200,294
2025,95-99,21,56,77
2025,100+,0,0,0
2026,0-4,565,530,1095
2026,5-9,477,432,909
2026,10-14,563,502,1065
2026,15-19,621,562,1183
2026,20-24,797,680,1477
2026,25-29,961,850,1811
2026,30-34,931,924,1855
2026,35-39,883,765,1648
2026,40-44,1051,963,2014
2026,45-49,1205,1172,2377
2026,50-54,1089,985,2074
2026,55-59,1168,851,2019
2026,60-64,1101,850,1951
2026,65-69,948,849,1797
2026,70-74,843,783,1626
