year,age_range,male,female,total
2019,0-4,321,281,602
2019,5-9,278,270,548
2019,10-14,400,331,731
2019,15-19,659,570,1229
2019,20-24,732,600,1332
2019,25-29,646,600,1246
2019,30-34,668,616,1284
2019,35-39,974,930,1904
2019,40-44,1167,998,2165
2019,45-49,1149,845,1994
2019,50-54,1153,770,1923
2019,55-59,1183,742,1925
2019,60-64,959,816,1775
2019,65-69,787,753,1540
2019,70-74,523,506,1029
2019,75-79,475,599,1074
2019,80-84,423,583,1006
2019,85-89,248,400,648
2019,90-94,74,160,234
2019,95-99,9,31,40
2019,100+,3,2,5
2020,0-4,324,306,630
2020,5-9,290,265,555
2020,10-14,365,294,659
2020,15-19,599,519,1118
2020,20-24,744,631,1375
2020,25-29,685,596,1281
2020,30-34,609,603,1212
2020,35-39,938,857,1795
2020,40-44,1158,1014,2172
2020,45-49,1129,883,2012
2020,50-54,1149,759,1908
2020,55-59,1186,752,1938
2020,60-64,975,778,1753
2020,65-69,815,780,1595
2020,70-74,571,555,1126
2020,75-79,431,540,971
2020,80-84,430,592,1022
2020,85-89,243,398,641
2020,90-94,90,182,272
2020,95-99,13,38,51
2020,100+,0,0,0
2021,0-4,349,322,671
2021,5-9,277,287,564
2021,10-14,349,254,603
2021,15-19,558,478,1036
2021,20-24,716,638,1354
2021,25-29,700,589,1289
2021,30-34,621,586,1207
2021,35-39,838,757,1595
2021,40-44,1134,1058,2192
2021,45-49,1117,913,2030
2021,50-54,1145,754,1899
2021,55-59,1162,782,1944
2021,60-64,1048,744,1792
2021,65-69,802,756,1558
2021,70-74,654,648,1302
2021,75-79,399,499,898
2021,80-84,422,562,984
2021,85-89,243,412,655
2021,90-94,108,195,303
2021,95-99,12,42,54
2021,100+,0,0,0
2022,0-4,366,327,693
2022,5-9,295,290,585
2022,10-14,322,262,584
2022,15-19,509,423,932
2022,20-24,692,635,1327
2022,25-29,714,582,1296
2022,30-34,614,573,1187
2022,35-39,782,719,1501
2022,40-44,1088,1023,2111
2022,45-49,1119,952,2071
2022,50-54,1126,772,1898
2022,55-59,1137,769,1906
2022,60-64,1113,766,1879
2022,65-69,798,739,1537
2022,70-74,708,691,1399
2022,75-79,397,468,865
2022,80-84,398,550,948
2022,85-89,260,414,674
2022,90-94,105,196,301
2022,95-99,18,56,74
2022,100+,0,0,0
2023,0-4,384,349,733
2023,5-9,316,288,604
