year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,29,17,16,24,25,20,22,28,23,24,23,27,30,28,33,30,35,35,38,34,46,34,45,54,45,36,46,42,39,51,28,26,30,29,45,51,37,35,37,46,39,40,51,42,46,34,43,43,42,53,35,58,52,40,51,62,55,49,56,52,49,47,35,46,40,49,22,36,34,26,17,22,16,19,13,19,9,13,15,11,6,12,11,7,6,9,10,4,4,2,3,2,2,2,0,0,2,1,0,0,0,26,21,32,19,23,20,28,18,25,15,14,16,32,20,26,27,24,24,25,34,28,37,36,36,45,45,30,28,27,36,39,32,27,41,39,44,39,38,41,36,45,45,46,34,33,28,30,43,39,45,32,39,33,33,50,44,40,42,48,44,49,35,32,37,36,28,36,24,32,34,22,22,18,20,21,13,10,15,10,21,11,16,11,10,19,8,5,5,6,8,4,5,7,7,4,0,0,1,1,0,1
2020,21,29,17,16,24,25,20,22,28,23,24,23,27,30,28,33,30,35,35,38,34,46,34,45,54,45,36,46,42,39,51,28,26,30,29,45,51,37,35,37,46,39,40,51,42,46,34,43,43,42,53,35,58,52,40,51,62,55,49,55,51,48,46,35,45,39,48,22,35,33,25,17,21,16,18,13,18,9,12,14,10,6,11,10,6,5,8,9,4,4,2,3,2,2,2,0,0,2,1,0,0,20,26,21,32,19,23,20,28,18,25,15,14,16,32,20,26,27,24,24,25,34,28,37,36,36,45,45,30,28,27,36,39,32,27,41,39,44,39,38,41,36,45,45,46,34,33,28,30,43,39,45,32,39,33,33,50,44,40,42,48,44,49,35,32,37,36,28,36,24,32,34,22,22,18,20,21,13,10,15,10,20,11,15,10,9,18,7,5,5,5,7,4,4,6,6,3,0,0,1,1,0
2021,21,21,29,17,16,24,25,20,22,28,23,24,23,27,30,28,33,30,35,35,38,34,46,34,45,54,45,36,46,42,39,51,28,26,30,29,45,51,37,35,37,46,39,40,51,42,46,34,43,43,42,53,35,58,52,40,51,61,55,49,54,50,47,45,35,44,38,47,22,34,32,24,17,20,15,17,12,17,9,11,13,9,6,10,9,5,5,7,8,4,3,2,3,2,2,2,0,0,1,1,0,19,20,26,21,32,19,23,20,28,18,25,15,14,16,32,20,26,27,24,24,25,34,28,37,36,36,45,45,30,28,27,36,39,32,27,41,39,44,39,38,41,36,45,45,46,34,33,28,30,43,39,45,32,39,33,33,50,44,40,42,48,44,49,35,32,37,36,28,36,24,32,34,22,22,18,20,21,13,10,15,10,19,11,14,9,8,17,6,5,5,4,6,3,3,5,5,2,0,0,1,0
2022,20,21,21,29,17,16,24,25,20,22,28,23,24,23,27,30,28,33,30,35,35,38,34,46,34,45,54,45,36,46,42,39,51,28,26,30,29,45,51,37,35,37,46,39,40,51,42,46,34,43,43,42,53,35,58,52,40,51,60,54,49,53,49,46,44,35,43,37,46,22,33,31,23,17,19,14,16,11,16,9,10,12,8,6,9,8,5,4,6,7,3,3,2,3,2,2,2,0,0,1,0,18,19,20,26,21,32,19,23,20,28,18,25,15,14,16,32,20,26,27,24,24,25,34,28,37,36,36,45,45,30,28,27,36,39,32,27,41,39,44,39,38,41,36,45,45,46,34,33,28,30,43,39,45,32,39,33,33,50,44,40,42,48,44,49,35,32,37,36,28,36,24,32,34,22,22,18,20,20,13,10,14,10,18,10,13,8,7,16,5,5,4,4,5,3,3,4,4,2,0,0,0
2023,20,20,21,21,29,17,16,24,25,20,22,28,23,24,23,27,30,28,33,30,35,35,38,34,46,34,45,54,45,36,46,42,39,51,28,26,30,29,45,51,37,35,37,46,39,40,51,42,46,34,43,43,42,53,35,58,52,40,51,59,53,48,52,48,45,43,34,42,36,45,22,32,30,22,16,18,13,15,10,15,8,9,11,7,6,8,7,4,4,5,6,3,3,2,2,2,2,2,0,0,0,18,18,19,20,26,21,32,19,23,20,28,18,25,15,14,16,32,20,26,27,24,24,25,34,28,37,36,36,45,45,30,28,27,36,39,32,27,41,39,44,39,38,41,36,45,45,46,34,33,28,30,43,39,45,32,39,33,33,50,44,40,42,48,44,49,35,32,37,36,28,36,24,32,33,22,22,18,20,19,13,10,13,10,17,9,12,7,6,15,5,4,4,3,4,3,2,3,3,1,0,0
2024,20,20,20,21,21,29,17,16,24,25,20,22,28,23,24,23,27,30,28,33,30,35,35,38,34,46,34,45,54,45,36,46,42,39,51,28,26,30,29,45,51,37,35,37,46,39,40,51,42,46,34,43,43,42,53,35,58,52,40,51,58,52,47,51,47,44,42,33,41,35,44,21,31,29,21,15,17,12,14,9,14,8,8,10,6,5,7,6,4,4,4,5,3,3,2,2,2,2,1,0,0,18,18,18,19,20,26,21,32,19,23,20,28,18,25,15,14,16,32,20,26,27,24,24,25,34,28,37,36,36,45,45,30,28,27,36,39,32,27,41,39,44,39,38,41,36,45,45,46,34,33,28,30,43,39,45,32,39,33,33,50,44,40,42,48,44,49,35,32,37,36,28,36,24,32,32,22,22,18,19,18,13,10,12,10,16,8,11,6,5,14,4,4,3,3,3,2,2,2,2,1,0
2025,20,20,20,20,21,21,29,17,16,24,25,20,22,28,23,24,23,27,30,28,33,30,35,35,38,34,46,34,45,54,45,36,46,42,39,51,28,26,30,29,45,51,37,35,37,46,39,40,51,42,46,34,43,43,42,53,35,58,52,40,51,57,51,46,50,46,43,41,32,40,34,43,20,30,28,20,14,16,11,13,9,13,7,7,9,6,5,6,5,4,3,3,4,3,2,2,2,2,2,1,0,18,18,18,18,19,20,26,21,32,19,23,20,28,18,25,15,14,16,32,20,26,27,24,24,25,34,28,37,36,36,45,45,30,28,27,36,39,32,27,41,39,44,39,38,41,36,45,45,46,34,33,28,30,43,39,45,32,39,33,33,50,44,40,42,48,44,49,35,32,37,36,28,36,24,31,31,22,21,18,18,17,13,10,11,9,15,7,10,6,5,13,4,3,3,3,2,2,2,2,1,0
2026,19,20,20,20,20,21,21,29,17,16,24,25,20,22,28,23,24,23,27,30,28,33,30,35,35,38,34,46,34,45,54,45,36,46,42,39,51,28,26,30,29,45,51,37,35,37,46,39,40,51,42,46,34,43,43,42,53,35,58,52,40,51,56,50,45,49,45,42,40,31,39,33,42,19,29,27,19,13,15,10,12,8,12,7,6,8,5,5,5,4,3,3,3,3,2,2,2,2,2,1,0,18,18,18,18,18,19,20,26,21,32,19,23,20,28,18,25,15,14,16,32,20,26,27,24,24,25,34,28,37,36,36,45,45,30,28,27,36,39,32,27,41,39,44,39,38,41,36,45,45,46,34,33,28,30,43,39,45,32,39,33,33,50,44,40,42,48,44,49,35,32,37,36,28,35,24,30,30,21,20,17,17,16,12,10,10,8,14,6,9,5,4,12,3,3,3,2,2,2,2,1,0
2027,20,19,20,20,20,20,21,21,29,17,16,24,25,20,22,28,23,24,23,27,30,28,33,30,35,35,38,34,46,34,45,54,45,36,46,42,39,51,28,26,30,29,45,51,37,35,37,46,39,40,51,42,46,34,43,43,42,53,35,57,52,40,50,55,49,44,48,44,41,39,30,38,32,41,18,28,26,18,12,14,9,11,7,11,6,6,7,5,4,4,3,3,3,3,2,2,2,2,2,1,0,18,18,18,18,18,18,19,20,26,21,32,19,23,20,28,18,25,15,14,16,32,20,26,27,24,24,25,34,28,37,36,36,45,45,30,28,27,36,39,32,27,41,39,44,39,38,41,36,45,45,46,34,33,28,30,43,39,45,32,39,33,33,50,44,40,42,48,44,49,35,32,37,36,28,34,24,29,29,20,19,16,16,15,11,9,9,7,13,6,8,4,4,10,3,3,2,2,2,2,1,0
2028,18,20,19,20,20,20,20,21,21,29,17,16,24,25,20,22,28,23,24,23,27,30,28,33,30,35,35,38,34,46,34,45,54,45,36,46,42,39,51,28,26,30,29,45,51,37,35,37,46,39,40,51,42,46,34,43,43,42,53,35,56,51,40,49,54,48,43,47,43,40,38,29,37,31,40,17,27,25,17,11,13,8,10,7,10,6,5,6,4,4,3,3,3,3,2,2,2,2,2,1,0,17,18,18,18,18,18,18,19,20,26,21,32,19,23,20,28,18,25,15,14,16,32,20,26,27,24,24,25,34,28,37,36,36,45,45,30,28,27,36,39,32,27,41,39,44,39,38,41,36,45,45,46,34,33,28,30,43,39,45,32,39,33,33,50,44,40,42,48,44,49,35,32,37,35,28,33,24,28,28,19,18,15,15,14,10,8,8,6,12,5,7,4,3,9,3,2,2,2,2,1,0
