統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10405,新竹市東 區,三民里,2319,6377,3009,3368,29,21,34,24,37,32,37,29,39,33,37,41,44,44,45,35,49,40,36,37,42,57,65,55,61,57,47,46,57,64,58,70,42,54,49,52,54,44,51,42,37,48,37,48,46,47,50,42,49,37,32,34,39,48,31,41,28,36,28,38,34,39,41,35,57,45,33,46,36,52,40,63,36,51,45,62,37,62,40,45,37,66,34,50,41,63,43,58,47,67,54,54,44,69,41,50,46,40,54,57,49,41,48,43,38,59,36,38,40,49,49,47,34,42,41,39,44,37,35,39,32,44,35,19,39,39,27,33,23,21,30,26,20,30,12,21,10,22,17,12,10,10,17,18,14,15,12,20,10,29,9,20,18,17,12,16,15,20,11,12,7,11,10,7,9,12,16,16,9,11,7,13,3,10,5,6,3,12,9,6,3,5,3,2,3,2,4,0,1,1,0,1,0,1,0,0,0,1,0,0,0,3,
10405,新竹市東 區,下竹里,237,623,312,311,5,3,4,8,10,2,3,1,4,0,1,2,2,0,3,5,1,2,2,2,1,1,2,1,3,1,1,0,2,1,8,3,2,2,1,4,2,0,2,5,1,4,1,1,8,1,4,3,5,2,1,4,5,1,1,5,2,4,4,4,8,5,7,4,9,8,2,6,9,8,7,3,8,3,11,12,6,4,7,4,2,5,2,3,6,6,3,9,3,1,3,6,3,3,5,3,4,7,6,3,6,3,4,5,1,4,5,1,2,3,3,5,4,5,5,6,3,2,3,6,2,10,5,3,6,3,3,3,7,10,1,3,5,3,2,5,3,4,1,7,1,4,4,3,3,2,5,3,2,1,1,5,3,4,3,3,3,4,0,2,3,3,5,0,0,3,1,1,2,0,0,0,1,1,0,0,1,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
10405,新竹市東 區,中正里,312,790,373,417,5,2,5,4,4,2,3,3,4,6,3,3,1,2,11,8,5,10,5,7,10,11,9,3,5,11,8,10,5,7,5,6,6,0,2,9,6,6,5,8,8,3,6,4,8,5,2,8,3,4,3,5,4,5,2,5,3,5,6,6,3,8,2,5,5,3,5,13,4,8,2,10,3,7,10,5,2,6,3,7,5,6,5,7,5,5,3,4,7,6,0,5,4,5,13,13,6,10,7,5,3,5,6,6,4,6,6,6,4,3,4,6,8,5,6,5,7,4,3,6,8,3,3,4,8,5,6,2,7,2,1,2,2,1,3,3,2,1,4,1,3,0,4,2,2,1,2,2,0,1,0,2,2,2,2,2,1,3,1,3,7,1,2,3,1,2,2,1,0,3,0,0,1,3,1,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10405,新竹市東 區,仙宮里,623,1517,765,752,10,12,7,7,15,12,7,9,11,9,5,9,8,6,10,8,7,5,4,12,3,8,7,5,12,8,11,8,9,9,12,10,14,8,13,11,7,6,13,15,7,14,12,10,10,8,7,12,12,5,10,6,11,6,10,12,5,7,10,8,8,9,11,15,10,9,16,17,22,19,17,12,28,19,18,15,15,17,15,11,20,16,14,12,15,8,14,13,18,14,14,12,17,18,13,11,10,19,7,18,13,8,15,15,13,7,11,13,13,6,7,10,6,9,5,5,7,8,9,12,7,10,4,4,9,8,5,11,8,8,3,8,6,5,3,4,8,6,2,3,3,3,3,5,0,6,2,2,4,1,2,2,0,1,3,2,1,2,0,2,1,3,1,2,0,3,2,3,1,1,1,0,1,1,0,0,1,0,1,0,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10405,新竹市東 區,仙水里,2008,5881,2898,2983,33,47,46,41,52,57,67,55,46,33,62,44,52,60,74,40,45,48,58,44,62,43,53,51,51,57,43,42,58,53,50,44,53,40,46,33,26,40,34,30,28,24,38,35,25,29,29,28,29,34,27,30,37,32,29,21,43,30,35,37,28,34,29,31,39,54,57,54,42,62,57,61,44,70,59,72,61,95,60,55,54,75,55,63,60,68,63,69,42,67,59,59,53,45,39,46,38,42,46,34,43,38,34,41,39,42,42,37,37,28,35,30,32,22,23,29,25,37,25,30,19,19,16,16,20,22,22,23,15,17,10,13,9,13,10,15,9,12,7,8,4,15,7,13,8,6,9,18,9,5,7,7,4,6,4,5,4,6,4,4,5,7,3,5,4,6,4,4,4,4,5,8,4,2,5,3,4,2,3,1,2,1,4,2,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10405,新竹市東 區,光復里,1000,2958,1463,1495,8,14,17,15,20,16,10,7,15,15,14,19,21,15,16,23,18,22,25,32,26,16,21,31,29,25,32,18,27,27,20,20,21,17,20,15,27,18,22,19,23,19,27,22,17,30,21,17,20,19,21,21,13,14,10,22,19,13,22,13,20,16,22,22,29,27,26,19,21,28,29,20,17,24,18,24,31,32,20,20,14,29,21,27,17,22,21,22,24,17,26,25,25,29,30,32,30,34,16,25,31,23,19,23,29,29,19,20,24,9,29,18,18,23,15,17,19,14,13,15,16,17,15,16,8,11,9,12,7,8,13,13,7,13,2,6,9,5,4,4,6,8,5,12,8,5,5,7,3,8,10,7,8,16,8,11,5,6,5,6,8,6,4,8,1,7,4,2,2,7,6,4,1,0,2,2,3,2,1,4,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
10405,新竹市東 區,光明里,1577,4026,1975,2051,13,11,17,19,27,13,22,19,20,17,23,25,18,31,34,25,34,25,29,24,33,35,29,42,40,36,40,32,40,41,33,34,35,35,39,37,32,27,27,29,31,25,38,25,20,30,21,23,24,36,26,19,26,22,22,14,25,8,24,28,16,31,28,20,20,31,22,20,14,18,16,21,25,25,18,17,21,26,19,40,25,23,21,39,30,43,25,46,38,54,29,37,44,41,39,34,28,38,26,43,42,36,38,30,37,33,35,36,39,29,32,23,38,25,28,25,16,27,30,31,18,24,35,25,15,21,30,29,18,17,15,18,21,12,12,14,14,11,13,6,6,11,7,7,4,15,5,6,2,11,8,10,7,6,6,8,4,7,3,7,8,6,1,3,5,6,4,7,4,1,2,3,1,6,3,9,2,2,6,0,3,3,4,4,1,2,3,1,2,2,0,1,0,0,0,0,0,0,0,1,2,0,
10405,新竹市東 區,光鎮里,1390,4176,2005,2171,31,18,20,28,27,20,24,26,21,19,27,19,17,23,24,33,27,23,24,17,17,16,20,14,25,15,20,19,25,28,23,20,20,27,33,23,28,36,24,32,34,26,24,27,21,26,35,36,24,20,31,47,30,34,22,26,25,22,30,28,28,39,31,40,36,26,25,36,38,44,35,50,35,31,39,36,42,44,37,37,24,26,31,33,28,15,36,34,40,36,37,33,31,33,27,35,34,26,35,33,30,30,28,29,19,38,39,30,26,31,22,23,25,41,22,26,26,28,22,29,27,21,17,35,21,30,20,35,20,20,17,20,16,32,15,17,15,24,11,11,17,27,15,14,17,14,7,24,14,22,10,7,4,7,5,8,10,8,3,4,8,6,4,8,5,6,2,9,2,1,6,4,7,0,2,3,0,2,2,3,2,3,0,0,0,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,
10405,新竹市東 區,公園里,1571,4293,2028,2265,21,17,21,17,24,32,26,24,23,17,29,22,35,30,30,26,45,38,40,43,48,39,60,43,45,55,43,42,61,39,45,49,34,34,24,33,23,42,35,29,34,23,18,25,25,25,20,16,21,26,22,19,17,20,19,15,17,18,17,25,15,23,19,19,32,24,27,24,19,32,39,38,27,43,29,46,32,60,42,44,34,60,28,50,31,50,32,53,37,58,26,39,49,46,38,30,33,49,31,23,39,36,28,29,28,33,24,24,29,28,21,17,16,14,15,20,24,17,17,21,21,22,15,22,14,20,12,16,7,18,16,12,17,18,17,13,6,4,5,10,6,11,7,10,2,12,6,8,5,7,7,13,4,11,8,7,12,9,7,14,4,3,6,9,6,10,5,7,5,8,5,9,5,3,3,4,1,3,2,5,2,6,3,3,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,
10405,新竹市東 區,前溪里,993,3646,1875,1771,22,13,21,13,26,27,20,27,20,11,20,18,21,22,25,19,37,26,26,26,28,19,28,27,31,24,37,34,28,27,30,26,21,21,25,11,23,27,31,26,32,28,14,22,21,31,19,36,27,30,33,28,26,27,26,31,17,24,26,26,23,28,25,26,29,23,31,32,39,40,33,40,32,28,27,31,31,32,30,28,23,31,29,21,27,27,25,14,27,13,22,18,26,22,33,16,24,22,25,21,33,29,25,24,25,24,31,23,36,20,23,23,24,17,21,22,24,23,23,17,20,28,26,20,20,12,21,21,22,17,10,13,16,18,7,17,14,9,9,8,15,9,5,18,12,8,12,9,7,10,11,6,7,11,8,5,4,9,4,12,4,4,3,6,8,5,7,6,3,4,3,4,2,7,3,3,1,2,0,2,0,3,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,
