year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,20,22,20,17,15,18,16,18,21,15,14,21,14,20,27,29,34,50,52,60,53,55,65,53,67,55,56,40,52,46,38,52,54,46,46,41,57,50,50,62,70,70,54,61,69,65,85,74,65,78,68,98,84,87,104,86,87,87,95,91,91,76,54,82,76,58,54,55,51,52,41,32,30,20,20,23,26,26,20,23,28,10,15,13,14,15,10,9,8,11,5,8,3,3,1,1,0,0,0,0,0,19,17,19,21,11,17,19,18,14,19,19,21,16,26,32,31,27,44,35,51,52,46,56,51,49,48,49,43,42,40,39,46,34,39,41,31,42,49,44,54,51,51,52,59,56,43,43,54,51,62,53,60,45,60,64,79,51,71,52,57,59,46,56,58,55,61,42,38,47,39,31,41,46,12,23,21,23,28,28,21,23,28,30,23,21,22,22,17,14,12,13,8,10,4,3,5,4,0,0,0,1
2020,24,20,22,20,17,15,18,16,18,21,15,14,21,14,20,27,29,34,50,52,60,53,55,65,53,67,55,56,40,52,46,38,52,54,46,46,41,57,50,50,62,70,70,54,61,69,65,85,74,65,78,68,97,83,86,103,85,86,86,94,90,90,75,53,81,75,57,53,54,50,51,40,31,29,19,19,22,25,25,19,22,26,9,14,12,13,14,9,8,7,10,4,7,3,2,1,1,0,0,0,0,22,19,17,19,21,11,17,19,18,14,19,19,21,16,26,32,31,27,44,35,51,52,46,56,51,49,48,49,43,42,40,39,46,34,39,41,31,42,49,44,54,51,51,52,59,56,43,43,54,51,62,53,60,45,60,64,79,51,71,52,57,59,46,56,58,55,61,42,38,47,39,31,40,45,12,23,21,22,27,27,20,22,27,29,22,20,20,20,16,13,11,11,7,9,3,2,4,3,0,0,0
2021,25,24,20,22,20,17,15,18,16,18,21,15,14,21,14,20,27,29,34,50,52,60,53,55,65,53,67,55,56,40,52,46,38,52,54,46,46,41,57,50,50,62,70,70,54,61,69,65,85,74,65,78,68,96,82,85,102,84,85,85,93,89,89,74,52,80,74,56,52,53,49,50,39,30,28,18,18,21,24,24,18,21,24,8,13,11,12,13,8,7,6,9,3,6,2,2,1,1,0,0,0,24,22,19,17,19,21,11,17,19,18,14,19,19,21,16,26,32,31,27,44,35,51,52,46,56,51,49,48,49,43,42,40,39,46,34,39,41,31,42,49,44,54,51,51,52,59,56,43,43,54,51,62,53,60,45,60,64,79,51,71,52,57,59,46,56,58,55,61,42,38,46,39,31,39,44,12,22,20,21,26,26,19,21,26,27,21,19,18,18,14,12,10,10,6,8,2,2,3,2,0,0
2022,27,25,24,20,22,20,17,15,18,16,18,21,15,14,21,14,20,27,29,34,50,52,60,53,55,65,53,67,55,56,40,52,46,38,52,54,46,46,41,57,50,50,62,70,70,54,61,69,65,85,74,65,78,68,95,81,84,101,83,84,84,92,88,88,73,51,79,73,55,51,52,48,49,38,29,27,17,17,20,23,23,17,20,22,7,12,10,11,12,7,6,5,8,3,5,2,2,1,1,0,0,25,24,22,19,17,19,21,11,17,19,18,14,19,19,21,16,26,32,31,27,44,35,51,52,46,56,51,49,48,49,43,42,40,39,46,34,39,41,31,42,49,44,54,51,51,52,59,56,43,43,54,51,62,53,60,45,60,64,79,51,71,52,57,59,46,56,58,55,60,42,38,45,38,31,38,43,12,21,19,20,25,25,18,20,25,25,20,18,16,16,12,11,9,9,5,7,2,2,2,1,0
2023,28,27,25,24,20,22,20,17,15,18,16,18,21,15,14,21,14,20,27,29,34,50,52,60,53,55,65,53,67,55,56,40,52,46,38,52,54,46,46,41,57,50,50,62,70,70,54,61,69,65,85,74,65,77,68,94,80,83,100,82,83,83,91,87,87,72,50,78,72,54,50,51,47,48,37,28,26,16,16,19,22,22,16,19,20,6,11,9,10,11,6,5,4,7,2,4,2,2,1,1,0,26,25,24,22,19,17,19,21,11,17,19,18,14,19,19,21,16,26,32,31,27,44,35,51,52,46,56,51,49,48,49,43,42,40,39,46,34,39,41,31,42,49,44,54,51,51,52,59,56,43,43,54,51,62,53,60,45,60,64,79,51,71,52,57,59,46,56,58,55,59,42,38,44,37,30,37,42,12,20,18,19,24,24,17,19,23,23,18,16,14,14,11,10,8,8,4,6,2,1,1,0
2024,29,28,27,25,24,20,22,20,17,15,18,16,18,21,15,14,21,14,20,27,29,34,50,52,60,53,55,65,53,67,55,56,40,52,46,38,52,54,46,46,41,57,50,50,62,70,70,54,61,69,65,85,74,65,76,67,93,79,82,99,81,82,82,90,86,86,71,49,77,71,53,49,50,46,46,36,27,25,15,15,18,21,21,15,18,18,5,10,8,9,10,5,4,3,6,2,3,2,1,1,0,27,26,25,24,22,19,17,19,21,11,17,19,18,14,19,19,21,16,26,32,31,27,44,35,51,52,46,56,51,49,48,49,43,42,40,39,46,34,39,41,31,42,49,44,54,51,51,52,59,56,43,43,54,51,62,53,60,45,60,64,79,51,71,52,57,59,46,56,57,54,58,41,37,43,36,29,36,41,12,19,17,18,23,23,16,18,21,21,16,14,12,12,10,9,7,7,3,5,1,1,0
2025,30,29,28,27,25,24,20,22,20,17,15,18,16,18,21,15,14,21,14,20,27,29,34,50,52,60,53,55,65,53,67,55,56,40,52,46,38,52,54,46,46,41,57,50,50,62,70,70,54,61,69,65,84,74,65,75,66,92,78,81,98,80,81,81,89,85,85,70,48,76,70,52,48,49,45,44,35,26,24,14,14,17,20,20,14,17,16,5,9,7,8,9,4,3,2,5,2,2,2,1,0,27,27,26,25,24,22,19,17,19,21,11,17,19,18,14,19,19,21,16,26,32,31,27,44,35,51,52,46,56,51,49,48,49,43,42,40,39,46,34,39,41,31,42,49,44,54,51,51,52,59,56,43,43,54,51,62,53,60,45,60,64,79,51,71,52,57,59,46,56,56,53,57,40,36,42,35,28,35,40,12,18,16,17,22,22,15,17,19,19,15,13,11,10,9,8,6,6,2,4,1,0
2026,30,30,29,28,27,25,24,20,22,20,17,15,18,16,18,21,15,14,21,14,20,27,29,34,50,52,60,53,55,65,53,67,55,56,40,52,46,38,52,54,46,46,41,57,50,50,62,70,70,54,61,69,65,83,74,65,74,65,91,77,80,97,79,80,80,88,84,84,69,47,74,68,51,47,48,44,42,34,25,23,13,13,16,19,19,13,15,14,4,8,6,7,8,3,2,2,4,2,2,1,0,27,27,27,26,25,24,22,19,17,19,21,11,17,19,18,14,19,19,21,16,26,32,31,27,44,35,51,52,46,56,51,49,48,49,43,42,40,39,46,34,39,41,31,42,49,44,54,51,51,52,59,56,43,43,54,51,62,53,60,45,60,64,79,51,71,52,57,59,46,55,55,52,56,39,35,41,34,27,34,39,12,17,15,16,21,21,14,16,17,17,13,12,10,9,8,7,5,5,2,3,0
2027,30,30,30,29,28,27,25,24,20,22,20,17,15,18,16,18,21,15,14,21,14,20,27,29,34,50,52,60,53,55,65,53,67,55,56,40,52,46,38,52,54,46,46,41,57,50,50,62,70,70,54,61,69,65,82,73,65,73,64,90,76,79,96,78,79,79,87,83,83,68,46,72,66,50,46,46,42,40,32,24,22,12,12,15,18,17,12,14,13,4,7,5,6,7,2,2,2,3,2,1,0,27,27,27,27,26,25,24,22,19,17,19,21,11,17,19,18,14,19,19,21,16,26,32,31,27,44,35,51,52,46,56,51,49,48,49,43,42,40,39,46,34,39,41,31,42,49,44,54,51,51,52,59,56,43,43,54,51,62,53,60,45,60,64,79,51,71,52,57,59,46,54,54,51,55,38,34,40,33,26,33,38,12,16,14,15,20,20,13,15,15,15,12,10,9,8,7,6,4,4,1,0
2028,30,30,30,30,29,28,27,25,24,20,22,20,17,15,18,16,18,21,15,14,21,14,20,27,29,34,50,52,60,53,55,65,53,67,55,56,40,52,46,38,52,54,46,46,41,57,50,50,62,70,70,54,61,69,65,81,72,64,72,63,89,75,78,95,77,78,78,86,82,81,67,45,70,64,49,44,44,40,38,30,23,21,11,11,14,17,15,11,13,11,3,6,4,5,6,2,2,2,2,1,0,27,27,27,27,27,26,25,24,22,19,17,19,21,11,17,19,18,14,19,19,21,16,26,32,31,27,44,35,51,52,46,56,51,49,48,49,43,42,40,39,46,34,39,41,31,42,49,44,54,51,51,52,59,56,43,43,54,51,62,53,60,45,60,64,79,51,71,52,57,58,46,53,53,50,54,37,33,39,32,25,32,37,12,15,13,14,19,19,12,14,13,13,10,9,8,7,6,5,3,3,0
