year,age_range,male,female,total
2019,0-4,2133,1844,3977
2019,5-9,2037,1981,4018
2019,10-14,2044,1885,3929
2019,15-19,2657,2450,5107
2019,20-24,3023,2827,5850
2019,25-29,3340,2892,6232
2019,30-34,3343,3106,6449
2019,35-39,4022,3850,7872
2019,40-44,3814,3431,7245
2019,45-49,3200,2894,6094
2019,50-54,3223,2923,6146
2019,55-59,3137,2951,6088
2019,60-64,2798,2770,5568
2019,65-69,2401,2440,4841
2019,70-74,1311,1478,2789
2019,75-79,984,1162,2146
2019,80-84,713,991,1704
2019,85-89,384,573,957
2019,90-94,167,207,374
2019,95-99,39,60,99
2019,100+,2,8,10
2020,0-4,2039,1786,3825
2020,5-9,2127,2063,4190
2020,10-14,1973,1800,3773
2020,15-19,2495,2331,4826
2020,20-24,3030,2741,5771
2020,25-29,3289,2893,6182
2020,30-34,3249,2997,6246
2020,35-39,3946,3807,7753
2020,40-44,3949,3612,7561
2020,45-49,3190,2859,6049
2020,50-54,3167,2955,6122
2020,55-59,3198,2951,6149
2020,60-64,2828,2743,5571
2020,65-69,2503,2581,5084
2020,70-74,1474,1596,3070
2020,75-79,937,1173,2110
2020,80-84,743,996,1739
2020,85-89,395,605,1000
2020,90-94,184,237,421
2020,95-99,34,65,99
2020,100+,0,0,0
2021,0-4,1956,1729,3685
2021,5-9,2207,2087,4294
2021,10-14,1905,1814,3719
2021,15-19,2411,2196,4607
2021,20-24,2915,2665,5580
2021,25-29,3246,2887,6133
2021,30-34,3271,2956,6227
2021,35-39,3775,3627,7402
2021,40-44,4036,3758,7794
2021,45-49,3268,2959,6227
2021,50-54,3163,2902,6065
2021,55-59,3199,2981,6180
2021,60-64,2835,2739,5574
2021,65-69,2561,2623,5184
2021,70-74,1661,1803,3464
2021,75-79,938,1163,2101
2021,80-84,741,1004,1745
2021,85-89,419,642,1061
2021,90-94,189,258,447
2021,95-99,41,68,109
2021,100+,0,0,0
2022,0-4,1901,1696,3597
2022,5-9,2204,2031,4235
2022,10-14,1957,1892,3849
2022,15-19,2249,2048,4297
2022,20-24,2829,2599,5428
2022,25-29,3214,2914,6128
2022,30-34,3295,2954,6249
2022,35-39,3544,3397,6941
2022,40-44,4093,3820,7913
2022,45-49,3445,3137,6582
2022,50-54,3151,2843,5994
2022,55-59,3158,2977,6135
2022,60-64,2906,2818,5724
2022,65-69,2545,2647,5192
2022,70-74,1855,1966,3821
2022,75-79,952,1182,2134
2022,80-84,768,999,1767
2022,85-89,417,652,1069
2022,90-94,185,298,483
2022,95-99,52,64,116
2022,100+,0,0,0
2023,0-4,1883,1721,3604
2023,5-9,2214,1967,4181
2023,10-14,1976,1924,3900
2023,15-19,2150,1960,4110
2023,20-24,2712,2520,5232
2023,25-29,3150,2880,6030
2023,30-34,3295,2905,6200
2023,35-39,3421,3267,6688
2023,40-44,4048,3832,7880
2023,45-49,3582,3279,6861
2023,50-54,3166,2833,5999
2023,55-59,3099,2926,6025
2023,60-64,2988,2903,5891
