year,age_range,male,female,total
2019,0-4,582,580,1162
2019,5-9,578,493,1071
2019,10-14,545,536,1081
2019,15-19,884,808,1692
2019,20-24,1074,1036,2110
2019,25-29,1192,1104,2296
2019,30-34,1222,1097,2319
2019,35-39,1482,1278,2760
2019,40-44,1421,1234,2655
2019,45-49,1288,1158,2446
2019,50-54,1364,1238,2602
2019,55-59,1499,1381,2880
2019,60-64,1463,1367,2830
2019,65-69,1097,1119,2216
2019,70-74,640,653,1293
2019,75-79,583,579,1162
2019,80-84,397,496,893
2019,85-89,219,317,536
2019,90-94,76,112,188
2019,95-99,9,27,36
2019,100+,0,2,2
2020,0-4,584,560,1144
2020,5-9,589,560,1149
2020,10-14,525,467,992
2020,15-19,795,767,1562
2020,20-24,1060,1001,2061
2020,25-29,1183,1083,2266
2020,30-34,1229,1086,2315
2020,35-39,1407,1277,2684
2020,40-44,1465,1253,2718
2020,45-49,1252,1143,2395
2020,50-54,1344,1204,2548
2020,55-59,1468,1362,2830
2020,60-64,1481,1371,2852
2020,65-69,1185,1204,2389
2020,70-74,719,733,1452
2020,75-79,526,547,1073
2020,80-84,407,488,895
2020,85-89,235,333,568
2020,90-94,84,126,210
2020,95-99,11,31,42
2020,100+,0,0,0
2021,0-4,592,553,1145
2021,5-9,596,598,1194
2021,10-14,531,442,973
2021,15-19,700,657,1357
2021,20-24,1034,990,2024
2021,25-29,1145,1086,2231
2021,30-34,1242,1103,2345
2021,35-39,1344,1209,2553
2021,40-44,1470,1267,2737
2021,45-49,1273,1189,2462
2021,50-54,1324,1178,2502
2021,55-59,1429,1325,2754
2021,60-64,1500,1350,2850
2021,65-69,1221,1231,2452
2021,70-74,814,864,1678
2021,75-79,492,519,1011
2021,80-84,422,485,907
2021,85-89,249,345,594
2021,90-94,87,148,235
2021,95-99,15,35,50
2021,100+,0,0,0
2022,0-4,562,540,1102
2022,5-9,623,591,1214
2022,10-14,554,480,1034
2022,15-19,624,598,1222
2022,20-24,989,923,1912
2022,25-29,1122,1090,2212
2022,30-34,1236,1091,2327
2022,35-39,1281,1163,2444
2022,40-44,1504,1305,2809
2022,45-49,1316,1178,2494
2022,50-54,1274,1194,2468
2022,55-59,1372,1227,2599
2022,60-64,1498,1387,2885
2022,65-69,1276,1303,2579
2022,70-74,908,922,1830
2022,75-79,467,525,992
2022,80-84,429,483,912
2022,85-89,250,347,597
2022,90-94,96,168,264
2022,95-99,20,32,52
2022,100+,0,0,0
2023,0-4,558,522,1080
2023,5-9,611,599,1210
2023,10-14,570,488,1058
2023,15-19,567,550,1117
2023,20-24,965,873,1838
2023,25-29,1089,1084,2173
2023,30-34,1222,1093,2315
2023,35-39,1216,1110,2326
2023,40-44,1499,1304,2803
2023,45-49,1373,1214,2587
2023,50-54,1287,1169,2456
2023,55-59,1305,1202,2507
2023,60-64,1489,1414,2903
2023,65-69,1295,1290,2585
2023,70-74,957,1000,1957
2023,75-79,497,548,1045
2023,80-84,421,491,912
2023,85-89,259,349,608
2023,90-94,103,169,272
2023,95-99,24,38,62
2023,100+,0,0,0
2024,0-4,574,534,1108
2024,5-9,582,580,1162
2024,10-14,578,493,1071
2024,15-19,545,536,1081
2024,20-24,884,808,1692
2024,25-29,1074,1036,2110
2024,30-34,1192,1104,2296
2024,35-39,1221,1097,2318
2024,40-44,1460,1278,2738
2024,45-49,1396,1234,2630
2024,50-54,1255,1151,2406
2024,55-59,1314,1213,2527
2024,60-64,1426,1354,2780
2024,65-69,1362,1323,2685
2024,70-74,983,1058,2041
2024,75-79,537,593,1130
2024,80-84,435,483,918
2024,85-89,251,360,611
2024,90-94,110,180,290
2024,95-99,26,45,71
2024,100+,0,0,0
2025,0-4,557,519,1076
2025,5-9,584,560,1144
2025,10-14,589,560,1149
2025,15-19,525,467,992
2025,20-24,795,767,1562
2025,25-29,1060,1001,2061
2025,30-34,1183,1083,2266
2025,35-39,1229,1086,2315
2025,40-44,1387,1277,2664
2025,45-49,1440,1253,2693
2025,50-54,1223,1138,2361
2025,55-59,1295,1179,2474
2025,60-64,1396,1336,2732
2025,65-69,1381,1328,2709
2025,70-74,1064,1138,2202
2025,75-79,603,666,1269
2025,80-84,392,458,850
2025,85-89,261,355,616
2025,90-94,118,191,309
2025,95-99,29,50,79
2025,100+,0,0,0
2026,0-4,539,503,1042
2026,5-9,592,553,1145
2026,10-14,596,598,1194
2026,15-19,531,442,973
2026,20-24,700,657,1357
2026,25-29,1034,990,2024
2026,30-34,1145,1086,2231
2026,35-39,1241,1103,2344
2026,40-44,1326,1209,2535
2026,45-49,1445,1267,2712
2026,50-54,1246,1183,2429
2026,55-59,1274,1155,2429
2026,60-64,1359,1298,2657
2026,65-69,1400,1308,2708
2026,70-74,1097,1167,2264
2026,75-79,686,787,1473
2026,80-84,368,436,804
2026,85-89,272,357,629
2026,90-94,125,200,325
2026,95-99,30,60,90
2026,100+,0,0,0
2027,0-4,521,488,1009
2027,5-9,562,540,1102
2027,10-14,623,591,1214
2027,15-19,554,480,1034
2027,20-24,624,598,1222
2027,25-29,989,923,1912
2027,30-34,1122,1090,2212
2027,35-39,1236,1091,2327
2027,40-44,1263,1163,2426
2027,45-49,1478,1305,2783
2027,50-54,1286,1173,2459
2027,55-59,1228,1170,2398
2027,60-64,1305,1202,2507
2027,65-69,1399,1344,2743
2027,70-74,1149,1236,2385
2027,75-79,765,839,1604
2027,80-84,352,441,793
2027,85-89,276,355,631
2027,90-94,127,201,328
2027,95-99,34,65,99
2027,100+,0,0,0
2028,0-4,506,473,979
2028,5-9,558,522,1080
2028,10-14,611,599,1210
2028,15-19,570,488,1058
2028,20-24,567,550,1117
2028,25-29,965,873,1838
2028,30-34,1089,1084,2173
2028,35-39,1221,1093,2314
2028,40-44,1199,1110,2309
2028,45-49,1474,1304,2778
2028,50-54,1339,1208,2547
2028,55-59,1243,1146,2389
2028,60-64,1242,1177,2419
2028,65-69,1392,1370,2762
2028,70-74,1165,1223,2388
2028,75-79,808,910,1718
2028,80-84,380,464,844
2028,85-89,272,363,635
2028,90-94,132,201,333
2028,95-99,37,65,102
2028,100+,0,0,0
2029,0-4,489,456,945
2029,5-9,574,534,1108
2029,10-14,582,580,1162
2029,15-19,578,493,1071
2029,20-24,545,536,1081
2029,25-29,884,808,1692
2029,30-34,1074,1036,2110
2029,35-39,1192,1104,2296
2029,40-44,1204,1097,2301
2029,45-49,1435,1278,2713
2029,50-54,1360,1227,2587
2029,55-59,1210,1128,2338
2029,60-64,1253,1188,2441
2029,65-69,1333,1314,2647
2029,70-74,1229,1255,2484
2029,75-79,831,965,1796
2029,80-84,413,506,919
2029,85-89,283,360,643
2029,90-94,128,209,337
2029,95-99,41,69,110
2029,100+,0,0,0
2030,0-4,471,439,910
2030,5-9,557,519,1076
2030,10-14,584,560,1144
2030,15-19,589,560,1149
2030,20-24,525,467,992
2030,25-29,795,767,1562
2030,30-34,1060,1001,2061
2030,35-39,1182,1083,2265
2030,40-44,1212,1086,2298
2030,45-49,1362,1277,2639
2030,50-54,1401,1244,2645
2030,55-59,1177,1115,2292
2030,60-64,1236,1154,2390
2030,65-69,1305,1298,2603
2030,70-74,1247,1260,2507
2030,75-79,897,1038,1935
2030,80-84,461,568,1029
2030,85-89,252,339,591
2030,90-94,134,207,341
2030,95-99,44,74,118
2030,100+,0,0,0
2031,0-4,452,420,872
2031,5-9,539,503,1042
2031,10-14,592,553,1145
2031,15-19,596,598,1194
2031,20-24,531,442,973
2031,25-29,700,657,1357
2031,30-34,1034,990,2024
2031,35-39,1145,1086,2231
2031,40-44,1224,1103,2327
2031,45-49,1300,1209,2509
2031,50-54,1406,1258,2664
2031,55-59,1197,1159,2356
2031,60-64,1217,1130,2347
2031,65-69,1271,1261,2532
2031,70-74,1264,1241,2505
2031,75-79,927,1065,1992
2031,80-84,523,670,1193
2031,85-89,236,321,557
2031,90-94,140,210,350
2031,95-99,45,78,123
2031,100+,0,0,0
2032,0-4,432,401,833
2032,5-9,521,488,1009
2032,10-14,562,540,1102
2032,15-19,623,591,1214
2032,20-24,554,480,1034
2032,25-29,624,598,1222
2032,30-34,989,923,1912
2032,35-39,1122,1090,2212
2032,40-44,1219,1091,2310
2032,45-49,1238,1163,2401
2032,50-54,1437,1294,2731
2032,55-59,1237,1149,2386
2032,60-64,1172,1145,2317
2032,65-69,1221,1168,2389
2032,70-74,1262,1277,2539
2032,75-79,971,1128,2099
2032,80-84,582,712,1294
2032,85-89,225,325,550
2032,90-94,142,208,350
2032,95-99,45,79,124
2032,100+,0,0,0
2033,0-4,413,383,796
2033,5-9,506,473,979
2033,10-14,558,522,1080
2033,15-19,611,599,1210
2033,20-24,570,488,1058
2033,25-29,567,550,1117
2033,30-34,965,873,1838
2033,35-39,1089,1084,2173
2033,40-44,1205,1093,2298
2033,45-49,1174,1110,2284
2033,50-54,1433,1293,2726
2033,55-59,1289,1183,2472
2033,60-64,1184,1121,2305
2033,65-69,1162,1145,2307
2033,70-74,1254,1301,2555
2033,75-79,985,1114,2099
2033,80-84,614,772,1386
2033,85-89,246,344,590
2033,90-94,140,211,351
2033,95-99,48,78,126
2033,100+,0,0,0
2034,0-4,393,366,759
2034,5-9,489,456,945
2034,10-14,574,534,1108
2034,15-19,582,580,1162
2034,20-24,578,493,1071
2034,25-29,545,536,1081
2034,30-34,884,808,1692
2034,35-39,1074,1036,2110
2034,40-44,1176,1104,2280
2034,45-49,1179,1097,2276
2034,50-54,1395,1267,2662
2034,55-59,1310,1202,2512
2034,60-64,1154,1103,2257
2034,65-69,1171,1155,2326
2034,70-74,1201,1247,2448
2034,75-79,1038,1145,2183
2034,80-84,632,818,1450
2034,85-89,271,380,651
2034,90-94,146,210,356
2034,95-99,47,83,130
2034,100+,0,0,0
2035,0-4,375,349,724
2035,5-9,471,439,910
2035,10-14,557,519,1076
2035,15-19,584,560,1144
2035,20-24,589,560,1149
2035,25-29,525,467,992
2035,30-34,795,767,1562
2035,35-39,1060,1001,2061
2035,40-44,1168,1083,2251
2035,45-49,1187,1086,2273
2035,50-54,1324,1266,2590
2035,55-59,1351,1220,2571
2035,60-64,1124,1090,2214
2035,65-69,1158,1124,2282
2035,70-74,1179,1234,2413
2035,75-79,1058,1152,2210
2035,80-84,687,884,1571
2035,85-89,304,429,733
2035,90-94,131,198,329
2035,95-99,49,83,132
2035,100+,0,0,0
2036,0-4,357,332,689
2036,5-9,452,420,872
2036,10-14,539,503,1042
2036,15-19,592,553,1145
2036,20-24,596,598,1194
2036,25-29,531,442,973
2036,30-34,700,657,1357
2036,35-39,1034,990,2024
2036,40-44,1132,1086,2218
2036,45-49,1199,1103,2302
2036,50-54,1266,1201,2467
2036,55-59,1356,1233,2589
2036,60-64,1147,1134,2281
2036,65-69,1142,1101,2243
2036,70-74,1150,1201,2351
2036,75-79,1074,1139,2213
2036,80-84,715,912,1627
2036,85-89,347,510,857
2036,90-94,124,191,315
2036,95-99,52,86,138
2036,100+,0,0,0
2037,0-4,341,316,657
2037,5-9,432,401,833
2037,10-14,521,488,1009
2037,15-19,562,540,1102
2037,20-24,623,591,1214
2037,25-29,554,480,1034
2037,30-34,624,598,1222
2037,35-39,989,923,1912
2037,40-44,1110,1090,2200
2037,45-49,1194,1091,2285
2037,50-54,1208,1159,2367
2037,55-59,1387,1269,2656
2037,60-64,1187,1124,2311
2037,65-69,1101,1116,2217
2037,70-74,1107,1113,2220
2037,75-79,1077,1176,2253
2037,80-84,752,968,1720
2037,85-89,386,541,927
2037,90-94,118,199,317
2037,95-99,53,85,138
2037,100+,0,0,0
2038,0-4,323,300,623
2038,5-9,413,383,796
2038,10-14,506,473,979
2038,15-19,558,522,1080
2038,20-24,611,599,1210
2038,25-29,570,488,1058
2038,30-34,567,550,1117
