統計年月,代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女
2014-11,0902005,金門縣烈嶼鄉,6,89,39,50,3,5,6,-7,-1,6,-3,1,0,-4,1,2,3,0,0,2,1,-1,-3,-2,3,2,-5,0,4,-2,-3,1,1,-3,-1,4,4,-2,-8,0,0,2,1,-6,1,3,-4,-6,2,10,5,-2,2,-2,-4,0,2,8,4,3,-3,-7,1,1,3,4,-5,5,0,-3,8,3,0,-4,-5,8,4,-3,-4,1,8,-3,-1,6,0,-1,-5,0,6,5,-4,2,0,-5,3,2,-9,-1,0,-3,10,4,0,0,4,4,4,0,-1,-3,1,1,2,3,-3,3,6,2,-3,5,-5,-2,11,5,2,2,-5,-2,4,-4,6,9,-1,1,-3,-3,1,1,2,4,-6,-3,3,2,4,1,0,0,-2,-1,2,2,-1,0,-1,-3,1,3,0,-2,-1,-1,2,3,-1,-1,0,1,0,1,-1,-6,1,4,0,2,1,0,-1,-1,0,-1,0,1,-1,-1,1,2,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
2014-11,0902006,金門縣烏坵鄉,0,-1,-1,0,-1,1,1,0,0,0,-1,0,0,-1,1,1,0,-1,0,1,0,0,0,0,0,-1,-1,1,1,0,-2,-1,1,0,0,0,-1,1,1,-1,0,1,-1,-1,2,1,0,0,0,0,0,-2,0,2,-1,0,1,0,0,0,0,0,-1,-1,0,0,0,1,-1,0,1,-1,0,1,-1,0,-2,0,1,0,2,-1,-1,0,1,0,0,0,-1,0,-1,-1,1,-1,-1,1,2,1,-1,-1,1,1,0,0,0,0,0,0,-1,0,1,0,-1,0,1,0,0,0,0,-1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0,1,-1,-1,1,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11,10002,宜蘭縣,190,-103,2,-105,38,6,-33,-13,46,-6,-1,35,-9,-22,-16,-10,6,3,15,-32,-23,11,7,-13,-29,4,-17,26,-7,-42,7,-43,-2,24,7,7,-76,-84,-3,30,5,-56,2,60,13,-48,-34,29,3,5,-5,-15,56,8,-85,-5,93,22,16,17,-63,-46,13,-41,-18,-28,-26,-5,3,-17,-10,-14,16,-34,-12,41,16,36,-49,-74,32,28,-38,-4,17,1,22,35,-51,-22,45,-44,-64,20,17,17,-21,-51,-68,-29,90,23,-59,14,27,-11,38,25,6,-50,-15,46,5,-34,-19,-8,59,70,-3,24,-1,-40,-33,-54,23,60,17,24,-15,-52,26,55,96,75,-45,-3,42,-11,46,74,-59,-34,19,22,-26,-31,-9,-8,28,-3,-20,-10,-25,-9,56,23,-24,22,23,-21,-2,-7,5,13,-5,10,21,5,-20,-7,-2,19,-15,-4,8,15,24,11,-1,-36,-10,28,9,10,5,-15,-2,6,1,-7,-1,6,-2,-4,4,6,-2,0,1,1,3,2,-1,-4,1,2
2014-11,1000201,宜蘭縣宜蘭市,55,84,48,36,10,14,2,-8,5,10,-1,20,-16,-17,7,2,22,4,-13,-16,-1,16,6,0,-15,-2,-8,8,-10,-9,16,-8,8,-7,-4,10,-1,-20,-9,18,-3,-27,5,14,1,-14,-10,17,-1,-8,13,-4,21,3,-32,-2,40,4,-25,17,-6,-22,7,-8,-9,-6,11,13,-4,-7,-21,5,14,-26,2,17,1,11,-4,-7,7,10,1,-6,6,13,-2,9,-10,3,13,-26,-27,20,11,-4,-1,-7,-11,-22,20,10,-19,5,7,10,32,-11,8,0,-38,13,10,-20,-2,16,8,10,-4,-6,14,5,-13,-6,16,-6,-3,17,2,-8,0,-7,6,19,-5,7,7,1,6,15,2,-5,3,2,-7,-7,-1,6,5,-14,-13,0,0,4,10,6,5,1,1,-5,2,-5,-6,-2,1,13,6,-7,-4,9,0,0,-1,0,-5,1,8,8,5,-11,-6,4,4,4,-2,-6,3,2,1,-2,-1,0,-1,0,2,0,-2,0,1,0,1,1,0,0,0,0
2014-11,1000202,宜蘭縣羅東鎮,13,16,5,11,6,15,-14,-9,9,7,7,6,6,-6,0,3,-8,1,14,-5,-6,0,2,-5,-2,4,-1,0,5,5,-14,-17,-2,3,14,13,-25,-17,3,-8,2,25,-10,-18,5,-7,-3,9,11,1,-10,8,7,1,-13,1,6,8,19,1,0,-9,-13,-2,9,3,-6,-7,-14,6,2,-6,-1,-4,-8,0,19,4,-6,-16,-9,15,-5,2,5,-11,14,6,-18,-13,19,16,-21,-7,7,-1,1,-17,-2,10,8,8,-4,15,4,-25,-8,14,7,-8,1,3,1,-19,-4,-4,-25,19,6,12,8,-6,-6,-8,2,6,0,-1,4,-4,8,17,10,3,-3,2,3,2,8,14,0,-12,1,4,1,-4,0,-9,1,11,-1,-1,-3,-4,5,-10,-7,12,6,-4,-6,-6,6,-1,2,2,-4,3,1,-3,1,0,-2,0,-3,2,9,1,-5,-5,0,5,1,1,1,-1,0,1,-2,0,3,0,-3,2,2,-2,0,1,-1,1,1,0,0,-1,0,0
2014-11,1000203,宜蘭縣蘇澳鎮,0,-86,-28,-58,6,0,-1,-1,5,-1,3,0,3,-1,-10,-4,-1,0,1,2,1,3,-2,-8,-3,5,-6,-1,-6,2,3,-5,9,5,-9,-7,-8,-11,5,13,2,-7,-7,-3,5,1,-8,0,15,4,-10,0,-3,-5,-6,2,18,-5,-2,8,-4,-6,0,-14,-6,-9,2,-3,-6,1,3,7,-2,-4,-3,5,-9,-6,0,-8,3,5,2,-1,-2,-6,1,5,-7,4,0,-12,4,6,-1,-10,-9,10,-8,-3,8,-2,-7,-7,6,5,-2,2,5,-11,2,9,-2,-8,-14,-1,17,4,-2,5,0,-6,-8,-10,13,15,-6,-5,-2,-12,-8,3,24,7,-2,-5,-5,2,9,6,-16,-5,3,5,-1,-2,-5,5,11,2,-6,0,-6,-14,7,6,3,0,3,3,-7,2,11,-2,-1,0,-3,2,-2,0,1,0,-3,-3,0,2,4,2,0,-3,-4,2,5,3,-1,-4,1,0,-1,3,1,1,0,-2,0,2,-1,0,1,0,0,0,0,-1,0,0
2014-11,1000204,宜蘭縣頭城鎮,2,-29,-18,-11,-2,1,0,3,-8,-3,11,0,1,2,-3,1,-3,2,3,-1,-8,-4,6,0,-5,-10,0,7,4,0,2,-9,-5,9,8,2,-12,1,-3,-10,3,3,2,3,1,-3,-5,0,2,-2,1,-8,-8,-1,2,0,0,9,0,2,0,-7,4,-3,-10,5,8,-4,-3,0,4,-5,1,-7,4,12,-5,-8,-8,-7,1,-4,-3,1,2,3,-8,5,3,-1,-5,4,-8,-6,6,6,4,-7,7,-4,-5,8,1,2,-10,6,8,1,-7,-8,16,6,-4,-7,-4,2,10,5,-9,-5,4,-1,2,0,-1,2,2,-3,-9,-5,8,15,4,2,-8,-3,4,4,7,4,-11,-6,-2,-3,5,2,5,-7,-1,3,-9,2,5,-5,-1,8,0,3,5,-7,0,0,-3,0,-2,0,8,3,-7,-1,-4,0,5,1,1,2,1,1,2,-3,-4,4,-1,1,3,-2,-5,1,5,-3,0,1,-1,2,1,0,0,0,0,0,0,0,0,0,0,0
2014-11,1000205,宜蘭縣礁溪鄉,23,-70,-32,-38,-12,-5,5,-2,4,-6,-6,4,5,2,-4,-4,3,-6,0,2,4,-2,-4,2,0,3,3,-6,-11,-7,-2,1,7,0,-3,1,-13,-4,0,3,-9,-11,16,10,-14,-19,-1,14,5,9,-15,1,14,-7,-7,3,10,4,-2,-15,-6,5,-2,-1,8,-10,-14,7,6,-10,-7,-9,-1,6,5,-7,0,16,-5,-14,6,1,2,8,-4,-2,5,7,-3,-6,3,-7,-2,12,0,-3,-4,1,4,-12,-15,-6,-2,-2,5,0,-6,13,6,-13,2,13,-2,3,4,-8,3,-6,8,11,-14,-5,2,-4,4,8,-12,1,7,-3,1,-4,6,9,-8,0,6,-3,3,13,2,-6,3,-4,-2,3,5,-2,-3,3,-4,-4,-6,3,18,-1,-2,8,-4,-5,2,-4,0,3,-2,-3,2,7,0,-7,2,7,-5,-8,0,5,2,-1,-2,2,0,1,3,-2,-2,3,0,-1,0,1,-2,0,3,0,-1,0,-1,0,0,0,0,1,0,-2,0,1
2014-11,1000206,宜蘭縣壯圍鄉,10,8,0,8,9,5,-4,-4,0,6,-4,-4,4,1,-2,0,-2,1,1,-1,1,1,-2,-2,-5,-2,5,1,-3,-3,2,-9,-1,7,2,0,-1,0,2,1,-2,-4,8,-2,5,10,-5,-7,-7,-1,-1,-2,6,7,7,-10,3,7,-1,-2,-13,2,8,-2,-18,-1,-1,3,15,-4,-6,-6,0,14,4,3,-3,-3,-4,-1,7,-8,-7,-1,-7,6,8,-5,-7,-5,14,-4,-6,11,-10,4,3,-2,-7,3,7,-7,-1,-3,0,3,0,-1,0,-6,-6,6,6,-1,5,1,9,5,-6,-1,-5,5,5,-5,3,4,-2,2,-11,-14,15,18,-4,6,-1,-3,9,0,4,-1,-9,0,4,0,-3,-4,-6,3,1,0,7,0,-5,0,5,5,-6,0,0,-8,-1,6,2,-1,0,-3,2,2,-2,-3,-2,0,-4,5,8,-4,-3,5,0,-1,2,2,0,-1,0,0,-1,0,-1,-1,-1,1,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0
2014-11,1000207,宜蘭縣員山鄉,22,-7,15,-22,7,-5,-7,4,6,-6,-3,1,-1,1,7,-8,-8,-5,2,6,-3,-1,2,0,-2,-2,3,9,4,-4,3,-7,-1,7,-3,0,-12,-11,-4,0,3,-6,0,20,7,-4,1,-1,-3,4,-3,-5,6,-1,-1,1,-4,-5,6,1,-10,-2,5,-4,0,-1,-6,-6,3,2,5,-4,1,2,-6,-3,0,3,-3,-7,-2,1,-1,-5,0,9,0,1,1,-3,0,-12,4,9,-7,-1,2,-11,-22,-2,33,11,-11,-2,-3,5,6,12,2,-11,-10,5,1,3,12,-14,4,13,14,4,-3,-2,-9,-10,-4,5,10,5,-7,-2,8,3,11,-2,-8,7,7,-7,1,5,-7,-3,4,10,-4,-7,-6,1,6,1,-2,-12,5,10,1,-2,-5,-3,5,4,-3,-2,1,-1,-3,6,7,1,-5,-5,-3,8,2,-1,4,-1,-6,0,2,-4,3,0,-4,1,1,-3,1,5,1,0,-2,-1,0,-3,1,2,0,0,1,0,0,0,-1,0,1,0
2014-11,1000208,宜蘭縣冬山鄉,2,-30,-4,-26,8,-3,-13,2,21,-8,-6,6,-7,2,-2,-7,-6,10,3,-9,1,1,2,1,5,5,-3,4,-3,-10,-5,3,-7,0,1,-9,1,-6,-7,-3,9,-13,-4,17,0,-1,0,-9,-12,-2,3,1,13,1,-22,-4,6,4,17,2,-11,0,4,-4,-6,-2,-9,-8,6,-1,10,8,-7,-2,0,-4,6,22,-16,-18,25,8,-25,-8,6,-5,12,3,-14,3,3,0,-4,-10,5,-2,0,-5,-13,1,11,0,-3,4,-4,-12,10,-9,-12,9,16,8,-7,-3,-11,1,21,16,-7,-4,-10,-12,2,-11,7,19,2,-9,5,7,2,1,10,15,0,-12,-2,8,8,7,-11,-3,2,4,-12,-3,4,-12,0,5,8,-10,-6,2,7,11,-8,0,2,7,7,-1,-5,-2,2,-3,2,5,0,-6,-2,5,-1,4,0,-1,3,-3,-3,-3,2,6,1,-2,3,0,-1,-1,-1,0,0,2,0,0,1,0,0,-1,-1,-1,0,1,0,-1,0,1
2014-11,1000209,宜蘭縣五結鄉,43,5,17,-12,3,-9,-1,-1,5,-11,-8,6,2,-6,-8,3,-2,-4,4,-8,-1,-3,-5,2,-2,5,-9,1,11,-7,0,3,-6,-1,4,0,-15,-7,16,2,-7,-6,0,7,3,1,-4,2,-6,-3,19,-5,3,8,-15,2,15,-2,-2,3,-6,-8,1,2,9,-8,-5,2,-2,-3,8,5,8,-13,-5,9,-2,-2,-4,2,-3,-6,3,6,8,-3,-15,7,11,-5,-6,-4,2,-5,3,17,-22,-13,9,5,2,-1,4,6,6,-11,0,13,5,-9,-9,-5,2,10,-7,-5,16,1,1,12,-4,-11,2,-8,-4,11,14,4,-7,0,-6,3,13,11,-3,-2,11,-7,-1,0,-8,4,4,3,-2,-7,-5,7,5,-6,2,1,-6,-1,1,8,-3,-8,5,5,-2,-3,4,13,-3,-1,3,-9,-3,4,3,2,-2,-2,3,10,3,-3,-3,-4,-2,6,3,2,0,-3,-1,1,-1,-4,1,1,0,0,0,1,-1,0,0,2,1,-1,0,1,0,0
