統計年月,代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女
2014-06,0902005,金門縣烈嶼鄉,10,90,43,47,6,0,0,-4,5,-1,-4,6,-1,-4,1,5,-2,0,1,0,0,-3,1,4,2,-1,0,-1,2,1,-4,-2,-1,3,3,5,0,-2,0,1,0,5,-2,-1,-3,0,7,-3,-1,2,7,1,-4,1,-2,0,6,0,-2,-1,1,4,-6,-6,4,7,-1,0,3,6,-3,-9,3,4,-1,1,-2,9,9,-4,-4,-3,4,4,3,-1,3,3,-1,-2,-6,-2,5,-1,-2,-1,2,9,-2,1,2,-1,-6,-1,10,1,-3,-3,3,7,-3,-1,7,3,-3,-4,2,5,-2,-1,3,2,8,5,-4,-5,-5,6,9,1,-2,2,-2,-5,4,3,3,1,-1,-1,-4,-2,2,5,-2,-2,4,0,-1,3,-1,0,0,-7,-2,2,4,1,-2,0,2,-2,-5,5,4,-1,-3,-1,1,1,3,2,0,-3,-2,-4,0,6,-1,-1,1,0,0,1,1,-2,-2,3,0,0,1,0,1,0,0,-2,0,0,0,1,0,0,0,0,0,0
2014-06,0902006,金門縣烏坵鄉,0,3,2,1,0,-1,-1,0,1,0,0,1,0,-2,0,2,0,-2,-1,2,1,0,-1,-1,1,1,-1,0,1,0,0,-1,0,1,0,0,1,0,-1,0,-1,-1,2,1,0,-1,-1,1,1,-1,0,1,0,0,0,-1,0,1,1,0,0,0,-1,0,1,0,0,0,-1,0,0,-1,0,0,0,1,0,0,-1,0,0,0,1,0,-1,0,0,-3,1,3,0,-1,0,1,-2,-1,2,1,0,0,0,1,0,-2,0,2,0,-2,0,1,0,1,0,-2,0,2,0,0,-1,0,2,-1,0,1,0,-1,0,0,0,1,0,0,-1,0,1,-1,0,1,-1,0,0,0,0,-2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06,10002,宜蘭縣,236,15,-64,79,20,-3,-45,-12,15,-2,43,25,-49,-5,2,-11,7,10,-28,-55,12,22,-26,-12,16,-28,-10,23,-28,-13,-14,-10,9,-34,4,40,-60,-58,5,6,-14,13,-11,-38,18,27,-15,2,57,-15,-57,-28,50,33,-27,-23,2,23,36,58,-41,-70,-13,-30,-64,-3,-4,25,33,-62,0,5,-2,46,23,11,7,-14,1,-22,24,32,-23,0,19,29,-2,1,-2,18,-45,-36,40,42,25,-13,-30,29,-14,-38,14,69,-40,-91,62,60,-32,-3,-17,-25,13,32,10,42,-9,-55,49,44,-70,-4,23,5,8,4,-8,-2,40,11,15,26,59,58,21,24,-11,2,-26,-15,-26,0,45,-1,-14,-13,-11,19,-7,-31,9,26,-18,-38,-2,13,18,-1,-29,-22,20,43,16,-6,0,-3,-26,-12,9,13,0,-5,-10,-3,10,16,11,5,-4,22,0,-5,-6,-6,11,-2,-1,1,-1,1,0,-6,-4,0,-1,5,2,4,-4,-1,0,3,4,-3,0,0,0,-1
2014-06,1000201,宜蘭縣宜蘭市,42,22,2,20,19,9,-8,-4,-1,-3,12,5,-11,3,-8,-9,0,6,-9,-9,6,3,-6,-3,8,-4,-7,3,-7,8,-5,-1,-2,-17,7,13,-7,-13,-3,12,-13,-12,2,-13,1,4,4,11,9,15,-20,-10,16,-13,-3,9,-8,13,18,-3,-5,2,6,-10,-4,-6,-11,7,-1,-20,10,10,-2,11,0,0,8,-9,-7,-19,5,10,-19,4,15,-3,10,3,-8,1,-3,-19,2,10,12,-8,-2,16,5,-6,-2,18,-11,-12,14,4,-22,2,9,-3,-2,16,7,10,-9,-23,21,-7,-12,22,-20,-5,27,2,-8,1,1,-1,9,1,4,20,3,6,-1,-6,0,-6,-2,12,6,-5,-4,0,-5,-5,1,-4,7,13,-3,-10,-1,9,4,-17,-12,14,17,5,-6,-5,4,0,-15,-8,12,4,-9,4,4,-5,-1,-2,4,7,-6,3,5,0,-6,-7,5,4,-1,-3,1,1,1,-1,-1,1,-2,2,2,1,-2,-1,1,1,1,-1,0,0,0,0
2014-06,1000202,宜蘭縣羅東鎮,2,-45,-23,-22,9,5,-3,-7,3,3,5,4,-8,1,-2,9,1,5,-11,-11,15,0,5,-1,1,-4,-4,10,-8,-7,-28,-6,14,-11,-2,5,0,-15,1,13,-5,-9,-3,6,6,-2,-22,0,10,-17,-1,4,1,1,-8,-16,11,8,5,25,-11,-24,-11,-2,0,-1,-14,9,19,-14,-9,-8,4,10,16,-3,-14,9,13,3,0,-2,-6,17,3,-4,3,3,-6,0,-12,-5,9,-10,5,-9,-6,3,-8,-10,10,21,-8,-20,1,12,-1,-5,10,-3,-13,-6,10,18,3,-21,-7,17,-10,-7,8,-3,8,-6,-17,1,6,3,7,5,1,12,7,-4,-2,0,-4,6,-11,-11,16,1,6,8,-6,2,-5,-14,5,11,0,1,1,-9,3,1,-3,-1,-4,2,7,3,-2,-1,0,-3,3,7,-2,-5,0,2,2,0,4,0,-1,10,-1,0,0,-4,-1,2,0,-1,-1,3,1,-2,0,1,0,0,-1,0,1,0,-1,0,1,0,0,0,0,0
2014-06,1000203,宜蘭縣蘇澳鎮,9,-60,-35,-25,-2,-7,-2,2,-1,0,-4,-3,3,4,4,-2,-5,-3,-1,-9,4,-1,-11,0,1,-7,7,5,-6,2,5,-8,-3,4,-5,6,-4,-3,12,-12,-2,8,-14,-4,20,-6,-2,4,-6,-3,-2,2,-5,5,-3,-6,8,6,-6,1,-4,-4,5,0,-1,-7,-6,11,-4,-12,-5,6,10,4,2,1,-6,0,5,-4,-1,2,2,-16,10,17,-9,-11,-2,6,-5,-1,-2,1,0,9,9,-6,-17,-2,10,8,-7,-6,0,2,3,-6,-5,-1,8,7,-8,-2,7,3,-7,-5,-9,10,13,-10,-6,-3,-16,17,19,-16,-2,8,5,-4,3,3,3,3,-12,7,3,-14,6,5,-3,1,-4,3,2,-11,1,10,3,-10,-3,6,6,3,-6,-1,-4,5,2,-3,3,-6,0,7,-3,-9,-1,5,1,-2,-2,6,2,-1,0,0,2,-3,0,3,1,0,0,-1,0,0,-1,-1,0,-2,0,-1,0,1,0,1,-1,0,1,0,0,0,0,0
2014-06,1000204,宜蘭縣頭城鎮,8,21,4,17,-1,-5,-6,3,3,1,5,5,-1,-6,1,1,0,0,-5,-2,4,0,-3,3,4,-1,-4,-1,-4,-6,12,2,-4,6,0,-2,-1,-6,-9,1,6,3,4,-6,-6,13,0,3,14,-8,-15,-2,4,6,2,1,-8,-6,6,3,6,-2,-6,1,-6,5,4,-8,0,-5,-2,-7,0,13,5,-4,-2,-1,-14,3,15,-3,-7,2,5,0,-7,5,6,2,-16,-1,6,-1,-6,0,4,-2,12,6,1,0,-18,-11,15,14,-2,5,-3,-11,-1,6,-3,1,4,2,7,-1,-1,0,-1,3,1,-2,4,-6,-1,9,2,-4,7,1,-3,9,0,0,1,-2,-5,1,8,2,-3,-6,-2,3,3,-3,-1,-1,-3,-3,0,8,4,1,-3,-10,-2,7,5,1,-2,-1,-5,-1,5,8,1,-5,-3,-3,1,3,0,2,3,0,-2,0,2,1,-1,-5,0,3,0,-1,0,2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
2014-06,1000205,宜蘭縣礁溪鄉,50,0,3,-3,-2,-2,-11,-6,4,6,3,3,-9,-2,4,-6,-3,3,2,-1,5,2,-7,-9,5,4,1,-4,-4,4,-6,4,6,-4,1,2,-16,-3,8,3,2,-6,-2,-3,-3,2,2,0,4,1,-1,-14,0,7,3,0,2,2,-8,-3,-2,-6,12,3,-26,3,8,-9,9,2,0,2,0,0,0,6,5,-2,1,-1,3,2,-4,2,2,1,0,13,3,-6,-8,-7,13,6,1,2,-12,1,-1,-1,-8,-7,7,-4,9,10,1,-1,-6,2,7,-7,-2,1,2,-2,-2,4,-7,-2,14,2,-12,2,-1,-3,5,2,8,10,4,0,2,2,-6,2,7,-6,-6,3,0,3,2,-8,3,1,-2,-3,1,4,2,3,-6,-4,4,-1,-4,4,2,-2,-1,1,1,-1,-3,-7,2,7,1,-5,-1,4,3,-2,-1,-3,1,6,-3,2,-3,0,5,-2,-1,1,-1,0,2,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-06,1000206,宜蘭縣壯圍鄉,12,-25,-11,-14,1,-4,-3,3,4,0,1,2,-5,0,0,-3,3,0,-3,-2,6,3,-4,1,2,-5,2,2,-3,2,-2,2,3,-8,-2,5,-7,-2,-9,-10,1,7,12,4,-7,-11,10,4,2,3,-5,-1,-5,3,8,-1,-3,-16,-10,13,6,1,3,-11,-9,9,1,-3,3,-3,-4,1,0,6,2,-8,4,-1,-1,-2,-4,3,2,6,-1,-7,-3,-7,8,5,5,5,-8,-8,4,4,-11,4,8,-13,-4,9,-1,-8,6,0,0,8,-6,-4,3,3,-4,-4,-6,-3,6,8,-9,-2,5,-5,-4,10,9,-2,0,2,-2,-3,8,1,3,3,-3,0,-7,-6,4,5,1,0,2,-3,1,3,-8,0,1,-2,-4,-5,0,7,3,1,4,-5,-3,3,0,-1,2,4,0,-3,0,0,3,-1,-3,3,2,0,-2,1,0,2,1,-2,1,0,1,1,-1,-2,-1,1,0,0,-1,-1,1,1,-1,0,-1,0,0,0,1,0,0,0,0,0
2014-06,1000207,宜蘭縣員山鄉,29,3,-9,12,-2,5,5,-10,-10,7,10,-3,-6,4,5,-1,-5,-4,1,3,-3,0,-4,0,-8,-3,5,-2,0,-2,5,-6,-6,-1,10,-8,-9,6,2,-7,-3,5,-3,3,0,2,1,-3,8,-11,-12,2,20,10,-6,-1,-2,-11,9,12,-7,-9,-16,0,5,4,4,4,3,-2,4,4,-13,-2,7,3,-4,-4,4,8,-1,-4,-1,-3,1,-1,-4,6,1,-1,-1,-1,7,9,1,-3,-9,-2,-5,-1,5,0,6,-3,3,7,-4,0,-2,0,-3,3,6,-4,-2,-2,4,9,-2,-1,0,2,-1,-3,6,5,0,-2,-11,7,13,2,7,3,-1,-2,0,3,-5,-4,-2,-4,-1,8,4,0,-7,-1,3,-3,-1,-4,-5,-3,-3,2,3,-3,3,4,1,3,3,1,-4,0,2,-2,-6,1,-3,2,2,1,5,-1,-1,-1,2,1,-1,-2,0,0,1,1,0,-2,-1,2,1,1,-2,0,2,0,0,0,0,0,-1,0,0,0,0,0
2014-06,1000208,宜蘭縣冬山鄉,19,-40,-26,-14,2,-8,-8,9,4,-6,3,0,-8,-1,-2,0,12,1,0,-14,-9,6,2,-4,-5,-1,5,0,-2,-1,-3,-5,5,2,-8,6,2,-5,2,-1,0,9,-6,-15,2,4,-10,-15,-5,6,5,-10,7,17,-14,-5,3,8,18,1,-11,-3,-16,-15,-12,-9,13,13,1,-5,2,-3,-7,7,2,-2,0,-3,7,-4,7,17,-6,-15,-4,15,3,-4,-4,2,5,-7,-1,5,-2,5,0,5,-2,-10,8,10,-7,-16,3,13,-4,-15,7,-6,-8,11,5,12,-2,-7,11,8,2,-11,-6,1,-5,9,2,-7,9,2,-6,5,13,8,2,0,-2,1,-11,-4,7,4,1,6,-8,-9,4,3,-1,4,0,-1,-8,-1,6,-9,0,7,-6,-13,3,9,4,4,-5,-3,2,1,-3,1,1,-5,2,0,1,1,-5,6,3,1,-4,1,0,0,1,-2,1,2,1,0,-3,-5,0,5,2,0,0,-1,-2,0,1,1,1,-2,0,0,0,0
2014-06,1000209,宜蘭縣五結鄉,38,38,10,28,-1,-5,-7,-6,1,-1,6,7,-1,-3,-1,-2,4,4,0,-7,-15,7,6,-4,1,3,-11,1,2,-11,6,7,-2,-2,1,5,-15,-10,1,-1,5,9,1,4,1,1,-2,1,13,1,-7,-2,5,-1,2,2,-4,7,1,1,5,-10,-5,0,-7,3,0,-6,8,-2,1,-4,4,0,-5,8,4,-7,-6,-4,5,10,6,-1,-4,-2,5,4,3,-3,-7,-1,4,23,2,-11,1,7,-7,-1,6,3,1,-8,2,-2,-6,1,-4,2,5,-7,5,12,1,-7,3,4,-11,-7,1,10,1,0,2,-5,1,11,7,-3,6,9,-8,6,0,-2,0,-2,-6,0,7,-5,-1,-1,-4,5,4,3,-3,-6,-5,-7,6,8,0,1,-2,0,7,4,1,-4,-4,3,-1,1,-3,-1,6,4,-5,-4,1,7,2,-3,1,0,1,0,0,0,0,2,-1,-2,1,0,0,0,-2,-3,1,1,0,2,0,-1,0,1,0,0,0,0,0,0
